Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
08:42:12:44,0.000,0.001,-0.008,-0.016,5.739,-52.290,15.280
08:42:12:462,0.023,-0.007,-0.001,-0.008,5.759,-52.331,15.296
08:42:12:518,0.078,-0.008,-0.008,-0.004,5.769,-52.368,15.285
08:42:12:519,0.079,-0.005,0.001,0.001,5.809,-52.400,15.257
08:42:12:57,0.131,0.013,0.005,-0.008,5.824,-52.413,15.229
08:42:12:571,0.132,-0.008,0.000,-0.007,5.850,-52.432,15.168
08:42:12:626,0.187,-0.004,0.008,-0.005,5.857,-52.455,15.137
08:42:12:705,0.265,-0.014,0.006,-0.015,5.888,-52.444,15.202
08:42:12:705,0.265,-0.009,0.004,-0.010,5.898,-52.435,15.214
08:42:12:706,0.266,-0.010,-0.001,-0.006,5.912,-52.480,15.232
08:42:12:942,0.502,0.001,-0.001,-0.001,5.785,-52.664,15.226
08:42:12:942,0.503,-0.003,0.011,-0.008,5.735,-52.633,15.250
08:42:13:047,0.607,-0.013,0.002,-0.013,5.666,-52.604,15.566
08:42:13:068,0.628,-0.016,0.013,-0.023,5.649,-52.584,15.813
08:42:13:122,0.682,-0.015,0.022,-0.029,5.647,-52.584,15.971
08:42:13:122,0.682,-0.012,0.009,-0.015,5.678,-52.625,16.074
08:42:13:175,0.736,0.004,0.018,-0.004,5.688,-52.698,16.049
08:42:13:175,0.736,0.006,-0.006,0.017,5.690,-52.795,15.934
08:42:13:226,0.787,0.008,0.003,0.000,5.710,-52.822,15.913
08:42:13:311,0.872,0.001,-0.011,0.003,5.742,-52.848,15.925
08:42:13:312,0.873,0.005,-0.005,0.002,5.754,-52.886,15.900
08:42:13:312,0.873,-0.001,-0.028,-0.004,5.756,-52.907,15.876
08:42:13:313,0.874,-0.002,-0.021,-0.001,5.763,-52.921,15.889
08:42:13:359,0.919,0.002,-0.006,-0.012,5.681,-52.939,15.930
08:42:13:493,1.053,-0.002,0.003,-0.004,5.492,-52.960,15.832
08:42:13:494,1.054,0.004,-0.001,0.004,5.458,-52.964,15.783
08:42:13:596,1.157,-0.003,0.025,-0.005,5.411,-52.947,15.746
08:42:13:598,1.158,-0.010,0.005,-0.016,5.434,-52.887,15.792
08:42:13:598,1.158,-0.011,0.009,-0.016,5.452,-52.876,15.823
08:42:13:678,1.239,-0.012,-0.015,-0.015,5.478,-52.887,15.845
08:42:13:678,1.239,-0.002,-0.015,-0.015,5.474,-52.889,15.876
08:42:13:678,1.239,-0.015,-0.020,-0.014,5.473,-52.874,15.960
08:42:13:725,1.286,0.001,-0.004,-0.023,5.484,-52.918,16.009
08:42:13:726,1.287,-0.002,-0.015,0.005,5.464,-52.951,15.963
08:42:13:835,1.396,0.013,0.009,-0.001,5.432,-52.969,15.913
08:42:13:836,1.397,0.004,0.003,-0.002,5.416,-52.971,15.911
08:42:13:836,1.397,0.004,0.005,0.000,5.416,-52.971,15.911
08:42:13:857,1.417,-0.005,0.014,-0.008,5.416,-52.971,15.911
08:42:13:857,1.417,0.001,0.012,0.000,5.415,-52.970,15.888
08:42:13:91,1.470,-0.004,0.003,-0.005,5.410,-52.970,15.836
08:42:13:91,1.470,-0.002,0.000,-0.006,5.415,-52.970,15.828
