now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2021:12:31:08:27:30,down_90_60s_,0.4617650508880615,0.45607156,0.5299942,0.8790635,0.50706583,0.4931454,0.76446074,0.49534446,0.49316716,0.69906753,0.5228224,0.555932,0.22399226,0.51870227,0.60317415,0.21270782,0.51482177,0.48810998,0.8761018,0.5503589,0.56102854,0.82222176,0.5422804,0.6137019,0.7964847,0.55419505,0.6187824,0.7889873,0.5501938,0.6188301,0.7571924,0.53458875,0.7340844,0.73635954,0.54617417,0.854447,0.72231513,0.56590414,0.6187726,0.8144908,0.5461563,0.7392631,0.85003895,0.54633325,0.85979533,0.85672957,0.0,0.0,0.0,0.452138,0.52441835,0.9127907,0.0,0.0,0.0,0.4561085,0.48292407,0.9343557,0.5030822,0.8754374,0.765674,0.5150067,0.89108163,0.85354984,0.55417925,0.880515,0.77504516,0.50710064,0.8649555,0.3797004,0.51101136,0.85978734,0.36305064,0.5542482,0.8596319,0.323623
2021:12:31:08:27:30,down_90_60s_,0.7031197547912598,0.45589852,0.53502965,0.86867714,0.5069711,0.4983649,0.7327559,0.49526924,0.5035909,0.69016796,0.52675897,0.5610539,0.25368154,0.51892793,0.6084429,0.2831654,0.5110123,0.48814893,0.85774183,0.55030316,0.5454993,0.80969924,0.5462092,0.60857064,0.8414073,0.55422527,0.6188414,0.78692925,0.5502238,0.6189582,0.7660898,0.5383732,0.73417795,0.7594018,0.5461672,0.85451496,0.770571,0.5659664,0.6187664,0.81454563,0.54620504,0.73934454,0.85386646,0.5463087,0.8597972,0.84531087,0.0,0.0,0.0,0.45199847,0.52450067,0.9092412,0.0,0.0,0.0,0.4560068,0.48785678,0.9353291,0.5030782,0.8754057,0.74650806,0.5150257,0.89105296,0.8318885,0.5540878,0.8805127,0.76690376,0.5070968,0.8650511,0.41343608,0.5109784,0.859875,0.40025297,0.55421495,0.85975003,0.3654334
2021:12:31:08:27:30,down_90_60s_,0.780911922454834,0.45231238,0.5193738,0.88205296,0.50710374,0.48268232,0.7650444,0.50311154,0.4825874,0.691384,0.5384717,0.535079,0.18856965,0.5188294,0.5979843,0.16541451,0.51471376,0.4827893,0.8797234,0.55007774,0.5402445,0.7851789,0.53453207,0.60837895,0.8064897,0.55032045,0.6136374,0.82444483,0.5464021,0.6136787,0.78023154,0.52669144,0.72901917,0.80724096,0.5423739,0.8545283,0.782001,0.5580328,0.6136381,0.8338706,0.54607075,0.73418546,0.8658462,0.54627866,0.8599066,0.8487361,0.0,0.0,0.0,0.4519449,0.5139397,0.8297553,0.0,0.0,0.0,0.45589632,0.4775897,0.93442965,0.49922827,0.8702162,0.7669928,0.51494724,0.89094526,0.82619035,0.55042076,0.8807145,0.7831297,0.5031132,0.8648239,0.45286015,0.5071323,0.8597284,0.42031825,0.5503889,0.8598036,0.36086267
2021:12:31:08:27:30,down_90_60s_,0.8587040901184082,0.45589346,0.5192244,0.89740723,0.5109356,0.4827035,0.8199458,0.49921137,0.48252362,0.71808094,0.51904374,0.55590856,0.2997062,0.5150246,0.60825753,0.36886626,0.51500785,0.4828707,0.9067208,0.55041677,0.56112134,0.8287085,0.53455573,0.61369747,0.8109028,0.55027896,0.6187845,0.83282477,0.54626834,0.6187787,0.7810664,0.5267962,0.7340053,0.80173516,0.5423992,0.8544944,0.8091089,0.5580844,0.6188128,0.81776166,0.5424183,0.739249,0.83995056,0.54626065,0.8597917,0.8601653,0.0,0.0,0.0,0.45205024,0.5087766,0.82700586,0.0,0.0,0.0,0.45605883,0.47741306,0.9081501,0.50307673,0.8700696,0.7731962,0.51500237,0.8858632,0.82134855,0.5503863,0.8805271,0.7901914,0.5031584,0.85990125,0.47318596,0.51086724,0.8596404,0.44410294,0.5504152,0.8597855,0.39862657
2021:12:31:08:27:30,down_90_60s_,0.9245278835296631,0.45602006,0.5141344,0.8964231,0.5150104,0.48262486,0.83281505,0.5148945,0.47760677,0.76056397,0.54244393,0.5455211,0.23438835,0.51871383,0.60840374,0.3500712,0.5149637,0.48293656,0.8752165,0.54629475,0.56112015,0.82976514,0.52268875,0.6135374,0.8652434,0.5541241,0.6189313,0.7802051,0.5503356,0.6188508,0.750416,0.5267806,0.7341084,0.7958017,0.5423563,0.85459566,0.7875458,0.5580909,0.624011,0.8071237,0.54230374,0.73942596,0.8250216,0.54625535,0.85991186,0.8512106,0.0,0.0,0.0,0.45215765,0.4983457,0.8586613,0.0,0.0,0.0,0.45624635,0.47224602,0.8823879,0.4992308,0.87021655,0.76079977,0.5149327,0.8909435,0.8190609,0.5504118,0.88071156,0.7909663,0.50308883,0.8599556,0.45324984,0.5108403,0.8596886,0.41754964,0.5503684,0.85983676,0.37393254
2021:12:31:08:27:30,down_90_60s_,0.9883573055267334,0.4561045,0.5035874,0.8539398,0.5149234,0.47767836,0.84843194,0.514714,0.47750607,0.7483757,0.53454566,0.55077857,0.16865778,0.510992,0.6028811,0.31435433,0.5150734,0.48257264,0.91275305,0.54629165,0.5612985,0.87314284,0.5147045,0.60336804,0.8899625,0.5541123,0.6138047,0.7848335,0.55025494,0.6137532,0.7613776,0.5267091,0.73410004,0.78396094,0.5424289,0.85454905,0.7661828,0.5580763,0.61882126,0.8176009,0.53445876,0.739245,0.8297626,0.54626644,0.85988647,0.8740041,0.0,0.0,0.0,0.45227224,0.48287168,0.9075784,0.0,0.0,0.0,0.4600838,0.45144114,0.8488272,0.49536783,0.870203,0.77392954,0.5148591,0.8909418,0.8414264,0.5541001,0.8806664,0.81077677,0.49924785,0.8598763,0.4016002,0.5071193,0.859579,0.3688296,0.55414695,0.8597327,0.34190804
2021:12:31:08:27:30,down_90_60s_,1.0701384544372559,0.459905,0.49327615,0.86705184,0.51501215,0.4824939,0.84949183,0.514772,0.48251542,0.7666407,0.5228654,0.5611355,0.2772204,0.50306696,0.60291725,0.45779634,0.5187572,0.4824948,0.9089616,0.542459,0.5610314,0.83288795,0.49919602,0.5925765,0.824055,0.5503542,0.6136781,0.81259596,0.5500707,0.61366755,0.7962466,0.5266732,0.7342144,0.7960611,0.5423647,0.854572,0.78148246,0.55428195,0.6137036,0.83837026,0.5345102,0.7394018,0.8170292,0.54628193,0.85994905,0.8688304,0.45592535,0.4879798,0.07411856,0.45605177,0.48262742,0.9325908,0.0,0.0,0.0,0.46786025,0.4462376,0.84367365,0.49917492,0.87529594,0.7615577,0.5148659,0.89098704,0.8303326,0.55046153,0.88570774,0.8171848,0.49923936,0.8599285,0.43893152,0.5071181,0.8596187,0.4011249,0.5503871,0.85973793,0.35666507
2021:12:31:08:27:30,down_90_60s_,1.1379573345184326,0.45608702,0.4827005,0.92824,0.5149083,0.4825083,0.8900026,0.5147168,0.47755575,0.81304216,0.5190237,0.535192,0.4818334,0.49129194,0.5662677,0.71823746,0.51497453,0.4826446,0.9275218,0.5345298,0.5665293,0.787184,0.49146977,0.56672823,0.8526543,0.550383,0.6136146,0.82694227,0.55018514,0.6135037,0.81094164,0.5227501,0.73424035,0.83245254,0.5384558,0.854514,0.771822,0.55423445,0.61375976,0.83544165,0.53838754,0.744525,0.81376624,0.54630774,0.86482835,0.8753877,0.455992,0.47753242,0.064883955,0.4559782,0.47726414,0.9161831,0.0,0.0,0.0,0.47169444,0.44618785,0.84384274,0.4991896,0.8753769,0.76917475,0.5148968,0.89104265,0.8395785,0.5504629,0.88576967,0.83202267,0.49914455,0.85986227,0.48437682,0.50698614,0.8595207,0.43457505,0.55018246,0.8596463,0.34387383
2021:12:31:08:27:31,down_90_60s_,1.2117600440979004,0.45599398,0.47758,0.9052793,0.51484394,0.48261356,0.8775823,0.5147509,0.48251176,0.783039,0.51488334,0.5558775,0.34222338,0.4875973,0.5507375,0.44514215,0.51487553,0.4828004,0.9040871,0.514985,0.57180995,0.85588664,0.4796292,0.5559638,0.82504255,0.55036443,0.6136281,0.82837355,0.5500894,0.61362416,0.8117819,0.5189884,0.7340192,0.8483803,0.5383644,0.85460824,0.7537019,0.5580193,0.61372095,0.8335788,0.52671313,0.73917556,0.8522433,0.54625344,0.8599585,0.8766969,0.0,0.0,0.0,0.45595935,0.47206885,0.8616734,0.0,0.0,0.0,0.47175428,0.44108307,0.86737406,0.49531066,0.87534684,0.76229054,0.51481545,0.89103335,0.8264909,0.5504377,0.885765,0.8357853,0.49147236,0.8599336,0.45347673,0.4992531,0.8595856,0.40230584,0.55014014,0.8597773,0.321594
2021:12:31:08:27:31,down_90_60s_,1.2855629920959473,0.45597288,0.47732902,0.90447354,0.5146993,0.4826599,0.87929285,0.49142686,0.48285484,0.801423,0.5109582,0.55599326,0.3079526,0.49523687,0.55592346,0.31551856,0.5189849,0.48258027,0.92395556,0.5189522,0.5716399,0.8380617,0.4872597,0.5402769,0.8375161,0.55016387,0.6137375,0.87245256,0.5423367,0.6137703,0.8153101,0.51882786,0.73424214,0.85607094,0.53455776,0.85466295,0.7668128,0.55817974,0.613716,0.8329387,0.52276874,0.7343104,0.88382375,0.54625577,0.8598657,0.8839489,0.0,0.0,0.0,0.45601857,0.4617487,0.8568097,0.0,0.0,0.0,0.4796023,0.44096318,0.8989006,0.495337,0.8754257,0.7671096,0.51485616,0.8910226,0.841883,0.5540892,0.8806452,0.8316517,0.49143234,0.8649561,0.44257325,0.4991621,0.8597182,0.39797494,0.55013686,0.85980624,0.32110712
