Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
21:19:55:35,0.000,-0.009,-0.029,-0.007,19.795,123.260,-8.416
21:19:55:383,0.034,-0.010,-0.008,-0.011,19.741,123.328,-8.494
21:19:55:384,0.035,-0.013,-0.015,-0.006,19.714,123.313,-8.553
21:19:55:385,0.036,-0.015,-0.013,-0.016,19.656,123.296,-8.639
21:19:55:401,0.051,-0.025,-0.010,-0.012,19.594,123.302,-8.689
21:19:55:568,0.218,0.001,-0.014,-0.023,19.651,123.309,-8.701
21:19:55:569,0.219,-0.002,-0.012,-0.008,19.765,123.301,-8.731
21:19:55:569,0.219,-0.014,0.019,-0.014,19.809,123.292,-8.786
21:19:55:57,0.220,-0.005,0.018,-0.017,19.903,123.302,-8.827
21:19:55:59,0.240,-0.006,0.009,-0.015,19.938,123.315,-8.815
21:19:55:591,0.241,-0.005,-0.008,-0.004,19.895,123.298,-8.780
21:19:55:591,0.241,-0.011,-0.007,-0.019,19.812,123.199,-8.873
21:19:55:725,0.376,-0.002,-0.010,0.007,19.860,123.078,-9.004
21:19:55:726,0.377,0.006,0.010,-0.004,19.854,122.966,-9.142
21:19:55:727,0.378,0.020,0.020,-0.002,19.854,122.774,-9.396
21:19:55:798,0.448,0.005,0.002,-0.005,19.756,122.662,-9.336
21:19:55:88,0.530,0.005,-0.018,-0.004,19.818,122.771,-9.197
21:19:55:88,0.530,-0.003,-0.004,0.005,19.724,122.791,-9.128
21:19:55:88,0.530,-0.007,-0.007,-0.013,19.627,122.798,-9.119
21:19:55:9,0.551,-0.004,-0.031,0.005,19.568,122.823,-9.084
21:19:56:04,0.691,-0.005,-0.049,-0.014,19.553,122.823,-9.131
21:19:56:041,0.691,-0.008,-0.039,-0.007,19.537,122.829,-9.183
21:19:56:041,0.691,-0.017,-0.009,-0.010,19.536,122.801,-9.255
21:19:56:042,0.692,0.008,-0.003,-0.015,19.636,122.734,-9.373
21:19:56:06,0.711,0.000,-0.004,-0.006,19.691,122.610,-9.389
21:19:56:061,0.711,-0.007,0.016,-0.008,19.646,122.517,-9.427
21:19:56:113,0.763,-0.002,0.006,0.005,19.630,122.490,-9.381
21:19:56:113,0.763,0.003,0.008,0.006,19.657,122.549,-9.298
21:19:56:221,0.871,-0.006,0.019,-0.016,19.755,122.612,-9.286
21:19:56:222,0.872,-0.007,0.018,-0.010,19.809,122.678,-9.220
21:19:56:223,0.873,-0.003,0.019,-0.013,19.803,122.716,-9.143
21:19:56:375,1.026,0.002,0.017,-0.011,19.396,122.825,-8.208
21:19:56:398,1.049,0.029,-0.050,0.026,19.278,122.931,-7.845
21:19:56:539,1.189,-0.016,-0.006,-0.012,19.083,122.967,-7.950
21:19:56:54,1.190,0.002,-0.023,-0.011,19.208,123.100,-7.876
21:19:56:541,1.191,0.002,-0.034,-0.002,19.250,123.170,-7.841
21:19:56:613,1.264,-0.018,-0.006,-0.019,19.029,122.994,-8.163
21:19:56:635,1.285,0.004,-0.018,-0.005,19.149,123.051,-7.982
21:19:56:714,1.364,0.002,0.007,0.001,19.232,123.079,-7.777
21:19:56:776,1.426,0.012,-0.020,0.007,19.254,123.067,-7.661
21:19:56:776,1.426,0.017,-0.011,0.017,19.182,123.029,-7.626
21:19:56:777,1.428,-0.014,0.043,-0.019,19.147,123.016,-7.638
21:19:56:778,1.429,0.007,0.023,-0.006,19.276,123.125,-7.458
21:19:56:826,1.476,0.017,-0.008,0.015,19.352,123.161,-7.368
21:19:56:827,1.477,0.000,0.012,-0.002,19.306,123.107,-7.457
21:19:56:827,1.477,0.017,0.007,0.000,19.270,123.082,-7.404
21:19:56:845,1.496,0.020,-0.012,0.013,19.255,123.117,-7.310
21:19:56:871,1.522,0.002,-0.015,0.006,19.174,123.108,-7.370
21:19:56:953,1.604,0.010,-0.035,0.023,19.133,123.113,-7.495
21:19:57:006,1.656,-0.016,0.006,-0.017,19.062,123.051,-7.666
21:19:57:006,1.656,0.011,-0.025,0.007,19.115,123.093,-7.663
21:19:57:028,1.678,-0.008,-0.026,-0.003,19.160,123.148,-7.648
21:19:57:084,1.734,-0.020,-0.008,-0.005,19.169,123.148,-7.807
21:19:57:085,1.735,-0.010,0.001,-0.019,19.257,123.193,-7.795
21:19:57:164,1.815,-0.002,-0.009,-0.006,19.314,123.231,-7.742
21:19:57:164,1.815,-0.012,-0.034,-0.012,19.295,123.171,-7.843
21:19:57:189,1.840,0.001,-0.037,0.001,19.244,123.073,-7.954
21:19:57:19,1.840,-0.023,0.027,-0.021,19.285,122.899,-8.248
21:19:57:212,1.863,-0.004,0.019,-0.015,19.514,122.863,-8.275
21:19:57:238,1.888,0.018,-0.005,0.015,19.598,122.864,-8.181
21:19:57:353,2.004,0.004,0.032,-0.016,19.524,122.644,-8.381
21:19:57:399,2.049,-0.002,0.022,0.002,19.566,122.754,-8.138
21:19:57:51,2.160,0.004,-0.002,0.009,19.509,122.795,-8.123
21:19:57:51,2.160,-0.026,0.027,-0.038,19.390,122.817,-8.326
21:19:57:511,2.161,-0.048,-0.019,-0.059,19.361,122.902,-8.344
21:19:57:512,2.162,0.030,-0.068,0.030,19.365,123.070,-7.934
21:19:57:58,2.230,0.022,-0.006,0.007,19.300,122.660,-8.337
21:19:57:633,2.283,0.039,-0.024,0.034,19.360,122.657,-8.316
21:19:57:685,2.335,0.020,-0.008,0.013,19.247,122.521,-8.589
21:19:57:711,2.362,-0.005,0.000,-0.004,19.328,122.611,-8.580
