Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
21:29:27:118,0.000,0.001,0.035,-0.026,-17.593,142.411,-11.152
21:29:27:119,0.001,0.003,0.025,-0.020,-17.599,142.379,-11.074
21:29:27:12,0.002,0.002,0.008,-0.003,-17.658,142.446,-10.998
21:29:27:12,0.002,0.003,0.001,0.003,-17.727,142.378,-11.006
21:29:27:136,0.018,0.009,0.023,0.001,-17.822,142.279,-11.035
21:29:27:248,0.129,0.027,0.030,0.003,-17.931,141.942,-11.571
21:29:27:297,0.179,-0.003,-0.017,0.017,-18.066,142.130,-11.484
21:29:27:319,0.201,-0.009,0.008,-0.020,-18.246,142.176,-11.627
21:29:27:405,0.287,-0.013,-0.024,0.001,-18.442,142.477,-11.657
21:29:27:405,0.287,-0.019,-0.031,-0.003,-18.499,142.555,-11.665
21:29:27:406,0.287,-0.032,-0.037,-0.009,-18.598,142.783,-11.680
21:29:27:456,0.338,-0.023,-0.028,0.014,-18.597,142.848,-11.682
21:29:27:456,0.338,-0.014,-0.017,-0.006,-18.602,142.848,-11.835
21:29:27:617,0.499,-0.009,0.008,-0.006,-18.588,142.803,-12.001
21:29:27:618,0.500,-0.020,0.019,-0.026,-18.585,142.662,-12.135
21:29:27:619,0.501,0.005,-0.010,0.002,-18.604,142.992,-12.047
21:29:27:619,0.501,-0.008,-0.011,0.004,-18.661,142.981,-12.035
21:29:27:641,0.523,-0.005,0.004,-0.005,-18.713,142.954,-12.023
21:29:27:641,0.523,0.006,-0.007,-0.002,-18.711,142.953,-11.964
21:29:27:642,0.524,0.011,0.005,0.003,-18.741,142.994,-11.877
21:29:27:661,0.543,0.009,-0.008,0.010,-18.760,143.025,-11.826
21:29:27:775,0.657,0.007,0.007,-0.001,-18.775,143.109,-11.791
21:29:27:775,0.657,0.009,0.001,0.007,-18.772,143.183,-11.708
21:29:27:776,0.658,0.009,-0.005,0.009,-18.766,143.200,-11.667
21:29:27:776,0.658,0.002,0.015,-0.004,-18.763,143.252,-11.682
21:29:27:791,0.673,0.001,0.020,-0.011,-18.746,143.417,-11.672
21:29:27:818,0.700,0.003,0.008,-0.005,-18.732,143.489,-11.627
21:29:27:931,0.813,-0.013,0.010,-0.012,-18.771,143.568,-11.595
21:29:27:933,0.814,-0.002,0.005,-0.004,-18.824,143.612,-11.570
21:29:27:933,0.815,-0.006,0.006,-0.008,-18.905,143.734,-11.574
21:29:27:934,0.816,-0.011,0.004,0.000,-18.969,143.755,-11.581
21:29:27:978,0.860,-0.002,-0.010,0.000,-19.019,143.847,-11.594
21:29:27:979,0.861,-0.019,-0.007,-0.016,-19.054,143.895,-11.610
21:29:28:301,1.182,-0.008,-0.005,-0.011,-18.866,143.866,-11.549
21:29:28:301,1.182,-0.005,0.007,0.001,-18.856,143.856,-11.534
21:29:28:302,1.183,0.003,0.007,-0.017,-18.868,143.781,-11.514
21:29:28:302,1.183,0.010,0.013,-0.003,-18.860,143.733,-11.487
21:29:28:404,1.286,-0.004,0.006,-0.005,-18.890,143.712,-11.478
21:29:28:404,1.286,0.007,-0.003,0.006,-18.940,143.688,-11.437
21:29:28:404,1.286,0.006,-0.001,0.008,-18.992,143.661,-11.424
21:29:28:432,1.314,0.010,0.007,0.003,-19.030,143.644,-11.394
21:29:28:433,1.315,0.012,0.006,0.006,-19.038,143.640,-11.363
21:29:28:433,1.315,-0.008,0.002,0.000,-19.034,143.676,-11.310
21:29:28:434,1.316,0.006,0.025,-0.004,-19.120,143.746,-11.144
21:29:28:591,1.473,-0.022,0.005,-0.029,-19.320,143.946,-10.885
21:29:28:591,1.473,-0.019,-0.017,-0.009,-19.382,143.982,-10.858
21:29:28:591,1.473,-0.028,-0.032,-0.007,-19.413,143.986,-10.868
21:29:28:608,1.490,-0.022,-0.008,-0.002,-19.455,143.938,-10.920
21:29:28:61,1.491,-0.020,-0.006,-0.016,-19.456,143.927,-10.948
21:29:29:105,1.987,-0.003,-0.014,-0.002,-19.059,144.190,-10.584
21:29:29:214,2.096,-0.008,0.001,-0.013,-18.999,144.256,-10.610
21:29:29:214,2.096,-0.016,0.016,-0.029,-18.942,144.335,-10.683
21:29:29:27,2.152,-0.007,0.013,-0.021,-18.893,144.387,-10.662
21:29:29:271,2.153,-0.003,-0.007,-0.002,-18.859,144.420,-10.658
21:29:29:272,2.154,-0.005,0.025,-0.027,-18.860,144.401,-10.771
21:29:29:272,2.154,-0.002,0.013,-0.011,-18.844,144.412,-10.856
21:29:29:404,2.286,-0.004,0.005,-0.008,-18.810,144.421,-10.842
21:29:29:404,2.286,-0.007,0.002,-0.006,-18.841,144.410,-10.901
21:29:29:405,2.287,-0.020,0.007,-0.029,-18.883,144.380,-10.969
21:29:29:405,2.287,-0.011,-0.015,-0.011,-18.882,144.382,-10.934
21:29:29:424,2.306,-0.009,-0.021,-0.011,-18.900,144.368,-10.826
21:29:29:424,2.306,-0.021,0.010,-0.027,-18.911,144.326,-10.789
21:29:29:504,2.386,-0.008,0.026,-0.022,-18.890,144.240,-10.750
21:29:29:505,2.387,0.012,0.006,0.009,-18.856,144.154,-10.575
21:29:29:506,2.388,0.006,0.027,0.000,-18.867,144.083,-10.526
