Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
21:16:11:277,0.000,-0.012,0.005,-0.008,34.285,121.033,-21.771
21:16:11:278,0.001,0.010,-0.013,-0.005,34.272,120.991,-21.787
21:16:11:302,0.025,0.011,-0.023,0.001,34.242,120.912,-21.772
21:16:11:328,0.051,-0.019,0.002,-0.007,34.206,120.877,-21.820
21:16:11:353,0.076,-0.018,0.000,-0.030,34.168,120.888,-21.895
21:16:11:38,0.103,0.012,-0.045,-0.029,34.174,120.859,-21.806
21:16:11:436,0.158,0.017,-0.011,-0.013,34.185,120.771,-21.882
21:16:11:484,0.207,0.001,0.002,0.003,34.332,120.739,-21.995
21:16:11:51,0.233,-0.002,0.013,0.002,34.443,120.727,-22.080
21:16:11:538,0.261,-0.005,0.023,-0.002,34.537,120.749,-22.074
21:16:11:593,0.316,0.005,0.001,0.002,34.599,120.794,-22.041
21:16:11:594,0.317,-0.029,0.018,0.000,34.580,120.795,-22.105
21:16:11:616,0.339,-0.020,0.019,-0.008,34.535,120.815,-22.066
21:16:11:774,0.497,-0.002,-0.002,-0.013,34.456,120.856,-21.725
21:16:11:808,0.531,0.006,-0.016,-0.008,34.421,120.840,-21.730
21:16:11:808,0.531,0.011,-0.015,-0.012,34.390,120.822,-21.796
21:16:11:809,0.532,-0.014,-0.006,-0.004,34.384,120.833,-21.891
21:16:11:81,0.533,-0.001,0.010,-0.025,34.438,120.875,-21.834
21:16:12:016,0.739,-0.005,-0.001,-0.006,34.291,120.777,-21.677
21:16:12:016,0.739,0.012,-0.006,-0.004,34.280,120.736,-21.621
21:16:12:115,0.837,0.006,-0.011,-0.001,34.140,120.651,-21.340
21:16:12:14,0.863,-0.009,-0.001,0.009,34.090,120.662,-21.381
21:16:12:167,0.890,-0.015,0.012,-0.001,34.101,120.675,-21.295
21:16:12:351,1.074,-0.012,-0.018,-0.016,33.893,120.749,-21.223
21:16:12:377,1.100,0.004,-0.019,-0.023,33.977,120.750,-21.220
21:16:12:43,1.152,-0.011,0.004,0.005,33.985,120.748,-21.303
21:16:12:456,1.178,-0.009,0.006,-0.008,34.000,120.756,-21.329
21:16:12:482,1.205,0.012,-0.001,-0.025,34.066,120.718,-21.317
21:16:12:564,1.287,-0.013,0.017,0.010,34.145,120.751,-21.446
21:16:12:564,1.287,-0.027,0.027,-0.011,34.276,120.767,-21.472
21:16:12:613,1.336,-0.019,0.023,0.008,34.348,120.710,-21.462
21:16:12:671,1.394,0.002,0.012,0.005,34.216,120.689,-21.350
21:16:12:692,1.415,0.024,-0.015,0.004,34.103,120.696,-21.230
21:16:12:746,1.468,0.001,-0.012,-0.001,34.002,120.748,-21.209
21:16:12:775,1.498,-0.013,0.000,-0.014,33.941,120.864,-21.088
21:16:12:775,1.498,-0.007,-0.026,-0.034,33.940,120.915,-20.991
21:16:12:797,1.520,-0.015,-0.020,-0.020,33.888,120.964,-20.882
21:16:12:937,1.660,-0.007,-0.028,-0.030,33.856,120.913,-20.850
21:16:12:938,1.661,0.004,-0.019,-0.003,33.857,120.846,-20.865
21:16:12:938,1.661,-0.007,-0.007,-0.006,33.867,120.806,-20.882
21:16:12:939,1.662,0.001,-0.006,-0.012,33.968,120.796,-20.795
21:16:12:984,1.707,-0.006,-0.008,-0.001,34.019,120.789,-20.774
21:16:12:984,1.707,-0.012,0.013,0.007,34.028,120.759,-20.810
21:16:13:007,1.730,-0.012,0.017,-0.004,34.074,120.733,-20.778
21:16:13:062,1.785,-0.001,0.013,-0.004,34.112,120.696,-20.705
21:16:13:063,1.786,0.010,-0.009,0.004,34.111,120.632,-20.638
21:16:13:085,1.808,-0.009,0.008,0.004,34.059,120.622,-20.642
21:16:13:273,1.996,-0.003,-0.006,0.004,33.982,120.630,-20.180
21:16:13:296,2.019,-0.009,0.009,-0.005,34.002,120.645,-20.212
21:16:13:378,2.101,-0.001,0.005,-0.001,34.039,120.598,-20.177
21:16:13:378,2.101,-0.003,-0.005,0.002,34.001,120.558,-20.189
21:16:13:4,2.123,0.006,0.002,-0.003,33.968,120.544,-20.188
21:16:13:427,2.150,0.003,-0.006,-0.004,33.956,120.546,-20.117
21:16:13:479,2.202,0.010,-0.011,0.005,33.963,120.491,-20.109
21:16:13:506,2.229,-0.002,-0.001,-0.002,33.978,120.521,-20.127
21:16:13:612,2.335,0.003,-0.009,-0.004,34.100,120.466,-19.663
21:16:13:769,2.492,-0.011,0.019,-0.004,34.224,120.439,-19.787
21:16:13:85,2.573,0.003,-0.007,-0.006,34.141,120.424,-19.737
21:16:13:851,2.574,-0.004,-0.006,-0.002,34.091,120.411,-19.743
21:16:13:873,2.596,-0.004,-0.002,-0.002,34.026,120.404,-19.726
21:16:13:901,2.624,-0.004,-0.007,-0.005,33.984,120.417,-19.646
21:16:13:926,2.648,0.007,-0.022,-0.012,33.941,120.421,-19.621
21:16:13:952,2.675,-0.005,-0.012,0.000,33.853,120.379,-19.664
21:16:14:039,2.762,0.003,-0.013,-0.013,33.831,120.378,-19.656
21:16:14:04,2.763,0.017,-0.022,-0.017,33.816,120.383,-19.604
21:16:14:041,2.764,0.007,-0.008,0.001,33.820,120.362,-19.620
21:16:14:087,2.810,-0.001,0.003,0.006,33.849,120.352,-19.723
