Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
14:20:33:981,0.000,0.008,-0.013,-0.005,52.279,103.136,-45.279
14:20:34:006,0.025,0.004,-0.016,-0.004,52.292,103.145,-45.276
14:20:34:031,0.050,0.007,-0.011,-0.004,52.303,103.151,-45.292
14:20:34:068,0.086,0.003,-0.011,-0.001,52.318,103.152,-45.312
14:20:34:135,0.153,0.003,-0.001,0.001,52.371,103.124,-45.333
14:20:34:146,0.164,0.005,-0.002,0.003,52.371,103.124,-45.333
14:20:34:196,0.215,0.005,0.001,0.000,52.371,103.124,-45.333
14:20:34:196,0.215,0.007,-0.006,-0.005,52.374,103.142,-45.320
14:20:34:218,0.237,0.003,-0.004,-0.001,52.374,103.142,-45.320
14:20:34:268,0.287,0.004,-0.006,-0.001,52.325,103.202,-45.275
14:20:34:322,0.341,0.003,-0.012,-0.014,52.290,103.230,-45.251
14:20:34:322,0.341,0.012,-0.012,-0.012,52.263,103.254,-45.226
14:20:34:357,0.376,0.002,-0.021,-0.014,52.203,103.310,-45.152
14:20:34:409,0.428,0.000,-0.018,-0.016,52.206,103.341,-45.134
14:20:34:409,0.428,0.001,-0.022,-0.021,52.216,103.330,-45.150
14:20:34:418,0.437,0.010,-0.022,-0.007,52.197,103.340,-45.123
14:20:34:473,0.491,0.013,-0.027,-0.013,52.203,103.319,-45.122
14:20:34:473,0.491,0.008,-0.012,0.001,52.247,103.277,-45.144
14:20:34:534,0.552,0.005,-0.009,0.002,52.277,103.238,-45.164
14:20:34:535,0.553,0.001,0.003,0.004,52.316,103.206,-45.186
14:20:34:608,0.627,-0.003,0.005,0.008,52.350,103.198,-45.180
14:20:34:609,0.628,0.003,0.003,0.003,52.343,103.204,-45.169
14:20:34:658,0.677,0.007,-0.007,0.003,52.333,103.202,-45.164
14:20:34:659,0.678,0.006,-0.009,-0.002,52.294,103.221,-45.154
14:20:34:681,0.700,0.012,-0.014,-0.004,52.258,103.245,-45.119
14:20:34:731,0.750,0.010,-0.019,-0.004,52.207,103.303,-45.086
14:20:34:806,0.824,0.008,-0.010,0.001,52.237,103.280,-45.189
14:20:34:869,0.887,0.008,-0.002,0.004,52.257,103.275,-45.227
14:20:34:905,0.924,0.007,0.000,0.000,52.259,103.280,-45.232
14:20:34:93,0.949,0.007,0.001,0.000,52.260,103.285,-45.244
14:20:34:944,0.963,0.008,-0.009,-0.002,52.245,103.304,-45.234
14:20:34:996,1.015,0.003,-0.008,0.006,52.206,103.336,-45.212
14:20:34:997,1.016,0.005,-0.011,-0.011,52.165,103.384,-45.190
14:20:35:06,1.078,-0.002,-0.021,-0.002,52.126,103.423,-45.160
14:20:35:06,1.078,0.003,-0.035,-0.014,52.077,103.452,-45.140
14:20:35:068,1.086,0.016,-0.036,-0.012,52.026,103.496,-45.082
14:20:35:121,1.139,0.020,-0.038,-0.017,51.967,103.594,-44.931
14:20:35:122,1.140,0.005,-0.022,-0.015,52.010,103.671,-44.844
14:20:35:156,1.174,0.002,-0.015,-0.027,52.097,103.805,-44.703
14:20:35:181,1.199,-0.015,-0.005,-0.024,52.181,103.886,-44.667
14:20:35:206,1.225,-0.011,-0.003,-0.029,52.241,103.877,-44.722
14:20:35:258,1.277,0.001,0.001,-0.003,52.306,103.789,-44.800
14:20:35:259,1.278,0.004,-0.007,0.001,52.327,103.725,-44.827
14:20:35:281,1.300,0.001,0.003,0.009,52.373,103.643,-44.860
14:20:35:335,1.354,0.005,-0.003,0.003,52.404,103.592,-44.886
14:20:35:336,1.355,0.009,-0.001,0.004,52.408,103.566,-44.879
14:20:35:406,1.425,0.009,-0.010,-0.002,52.407,103.450,-44.923
14:20:35:431,1.450,0.011,-0.013,-0.001,52.386,103.419,-44.905
14:20:35:469,1.487,0.010,-0.010,-0.003,52.377,103.420,-44.888
14:20:35:481,1.499,0.009,-0.017,-0.006,52.366,103.402,-44.877
14:20:35:544,1.562,0.005,-0.018,-0.003,52.376,103.400,-44.864
14:20:35:581,1.599,0.008,-0.009,-0.003,52.379,103.386,-44.852
14:20:35:594,1.613,0.003,-0.009,0.000,52.399,103.363,-44.853
14:20:35:646,1.665,0.008,-0.006,0.005,52.431,103.317,-44.884
14:20:35:646,1.665,0.014,-0.012,-0.001,52.425,103.304,-44.892
14:20:35:669,1.688,0.013,-0.010,0.005,52.428,103.311,-44.885
14:20:35:706,1.725,0.012,-0.012,0.002,52.429,103.312,-44.878
14:20:35:719,1.738,0.003,-0.001,0.002,52.439,103.314,-44.883
14:20:35:81,1.828,0.011,-0.015,-0.011,52.421,103.339,-44.868
14:20:35:875,1.894,0.014,-0.015,-0.002,52.434,103.336,-44.871
14:20:35:875,1.894,0.019,-0.021,-0.012,52.419,103.365,-44.837
14:20:35:875,1.894,0.013,-0.012,0.003,52.436,103.403,-44.785
14:20:35:918,1.937,0.010,-0.016,-0.002,52.483,103.440,-44.768
14:20:35:93,1.949,-0.002,-0.005,0.000,52.520,103.475,-44.779
14:20:35:993,2.012,0.000,-0.007,-0.005,52.514,103.508,-44.768
14:20:36:006,2.025,0.000,-0.011,-0.003,52.510,103.540,-44.726
14:20:36:043,2.062,-0.004,-0.006,-0.004,52.536,103.584,-44.702
14:20:36:056,2.075,-0.001,-0.005,-0.010,52.534,103.621,-44.665
14:20:36:109,2.127,0.004,-0.012,-0.006,52.523,103.616,-44.642
14:20:36:23,2.249,0.012,-0.022,-0.010,52.517,103.652,-44.533
14:20:36:448,2.466,0.005,-0.007,-0.007,52.560,103.916,-44.190
14:20:36:448,2.466,0.004,-0.017,-0.016,52.546,103.950,-44.161
14:20:36:506,2.524,0.007,-0.018,-0.025,52.509,103.984,-44.126
14:20:36:518,2.537,0.007,-0.014,-0.015,52.508,103.967,-44.127
14:20:36:543,2.562,0.007,-0.012,-0.016,52.536,103.901,-44.177
14:20:36:608,2.627,0.012,-0.012,-0.009,52.548,103.850,-44.206
14:20:36:609,2.628,0.021,-0.020,-0.004,52.553,103.778,-44.213
14:20:36:631,2.650,0.012,-0.006,0.013,52.573,103.712,-44.246
14:20:36:734,2.752,0.011,0.007,0.011,52.557,103.519,-44.321
14:20:36:843,2.862,0.012,-0.013,-0.004,52.218,103.758,-44.052
14:20:36:855,2.874,0.010,-0.026,-0.010,52.119,103.820,-44.011
14:20:36:88,2.899,0.013,-0.028,-0.008,52.062,103.841,-43.999
14:20:36:918,2.937,0.012,-0.033,-0.010,52.008,103.866,-43.991
14:20:36:968,2.987,0.000,-0.032,-0.024,52.010,103.888,-44.034
14:20:37:156,3.175,-0.006,0.001,-0.003,52.119,103.644,-44.288
14:20:37:181,3.200,0.000,-0.003,-0.001,52.110,103.611,-44.309
14:20:37:193,3.212,-0.003,-0.010,-0.006,52.099,103.597,-44.317
14:20:37:256,3.275,0.001,-0.018,-0.017,52.031,103.613,-44.313
14:20:37:281,3.300,-0.004,-0.015,-0.009,52.015,103.632,-44.310
14:20:37:307,3.325,0.001,-0.022,-0.015,52.006,103.631,-44.299
14:20:37:332,3.350,-0.007,-0.012,-0.012,52.013,103.625,-44.311
14:20:37:369,3.387,-0.003,-0.021,-0.014,51.991,103.613,-44.279
14:20:37:382,3.400,0.002,-0.021,-0.007,51.974,103.581,-44.277
14:20:37:407,3.425,0.008,-0.022,-0.018,51.963,103.576,-44.255
14:20:37:431,3.450,0.000,-0.020,-0.001,51.963,103.567,-44.194
