Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
14:37:36:39,0.000,0.007,0.008,-0.004,-11.793,111.534,-25.005
14:37:36:411,0.021,-0.006,-0.002,-0.002,-11.932,111.522,-24.985
14:37:36:448,0.058,-0.013,-0.034,0.001,-12.010,111.511,-24.941
14:37:36:726,0.336,0.004,0.020,-0.003,-11.822,111.379,-24.926
14:37:36:785,0.395,-0.004,0.003,-0.002,-11.867,111.338,-24.898
14:37:36:848,0.458,0.006,-0.010,0.003,-12.028,111.167,-24.895
14:37:36:873,0.483,0.003,-0.001,0.010,-12.055,111.124,-24.891
14:37:36:938,0.547,0.006,0.013,0.007,-12.095,111.065,-24.899
14:37:37:003,0.613,0.011,0.011,0.003,-12.169,111.018,-24.884
14:37:37:004,0.614,0.001,0.003,-0.001,-12.214,111.011,-24.845
14:37:37:004,0.614,-0.013,-0.017,0.001,-12.265,110.996,-24.771
14:37:37:023,0.633,-0.011,-0.019,0.007,-12.301,110.978,-24.737
14:37:37:091,0.701,-0.011,-0.019,0.005,-12.333,110.953,-24.697
14:37:37:091,0.701,-0.003,-0.015,0.006,-12.331,110.922,-24.680
14:37:37:092,0.702,-0.002,-0.008,0.009,-12.322,110.900,-24.670
14:37:37:189,0.799,-0.002,0.001,-0.004,-12.215,110.929,-24.574
14:37:37:211,0.821,-0.008,-0.004,-0.007,-12.209,110.937,-24.568
14:37:37:248,0.858,-0.012,-0.015,-0.022,-12.208,110.952,-24.560
14:37:37:273,0.883,-0.019,-0.010,-0.012,-12.202,110.942,-24.572
14:37:37:399,1.009,-0.002,-0.004,0.006,-12.023,110.679,-24.582
14:37:37:461,1.071,0.011,0.009,0.013,-11.973,110.629,-24.564
14:37:37:616,1.225,0.013,0.023,0.008,-11.783,110.704,-24.176
14:37:37:673,1.283,-0.019,-0.023,-0.001,-11.968,110.871,-24.121
14:37:37:713,1.323,-0.024,-0.022,-0.018,-12.075,110.910,-24.155
14:37:37:714,1.324,-0.024,-0.027,-0.011,-12.120,110.924,-24.177
14:37:37:735,1.345,-0.022,-0.027,-0.005,-12.198,110.936,-24.208
14:37:37:839,1.449,-0.003,-0.007,0.007,-12.139,110.853,-24.320
14:37:37:86,1.470,0.014,0.008,0.018,-12.063,110.814,-24.307
