Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
14:30:57:516,0.000,0.011,-0.005,0.005,11.886,115.705,-23.963
14:30:57:627,0.111,0.013,-0.010,0.003,11.875,115.676,-23.911
14:30:57:628,0.112,0.012,-0.019,0.006,11.910,115.686,-23.894
14:30:57:628,0.112,0.001,-0.006,-0.015,11.950,115.697,-23.909
14:30:57:753,0.236,0.026,0.006,0.005,12.036,115.628,-23.920
14:30:57:754,0.237,0.021,0.023,0.004,12.105,115.593,-23.902
14:30:57:754,0.237,0.021,0.021,-0.001,12.157,115.579,-23.873
14:30:57:803,0.287,0.023,0.024,0.009,12.167,115.571,-23.863
14:30:57:832,0.316,0.014,0.009,-0.006,12.181,115.576,-23.854
14:30:57:833,0.317,0.007,0.015,-0.013,12.167,115.579,-23.848
14:30:58:02,0.504,0.016,0.000,-0.002,12.080,115.433,-23.958
14:30:58:053,0.536,0.008,0.020,-0.005,12.182,115.510,-24.047
14:30:58:084,0.567,0.010,-0.005,-0.009,12.078,115.597,-24.017
14:30:58:145,0.629,0.002,-0.014,-0.022,12.059,115.608,-24.008
14:30:58:146,0.630,0.002,-0.001,-0.014,12.064,115.611,-23.994
14:30:58:147,0.631,0.005,-0.004,-0.020,12.058,115.584,-23.974
14:30:58:147,0.631,0.004,0.004,-0.018,12.066,115.573,-23.972
14:30:58:148,0.632,0.007,0.000,-0.013,12.072,115.573,-23.960
14:30:58:237,0.721,0.014,0.010,0.006,12.035,115.479,-23.893
14:30:58:239,0.723,0.014,0.002,-0.005,12.010,115.474,-23.892
14:30:58:273,0.757,0.010,-0.009,0.000,11.964,115.502,-23.890
14:30:58:273,0.757,0.014,-0.009,-0.004,11.945,115.506,-23.896
14:30:58:303,0.786,0.009,-0.022,0.000,11.922,115.504,-23.932
14:30:58:303,0.786,0.011,-0.016,-0.005,11.913,115.466,-24.002
14:30:58:304,0.787,0.016,-0.016,0.001,11.921,115.438,-24.102
14:30:58:305,0.788,0.008,0.005,-0.009,11.967,115.430,-24.182
14:30:58:341,0.824,0.008,0.005,-0.011,12.007,115.440,-24.197
14:30:58:343,0.826,0.004,0.015,-0.013,12.051,115.449,-24.222
14:30:58:343,0.826,0.010,0.025,-0.008,12.073,115.435,-24.226
14:30:58:343,0.826,0.017,0.021,-0.008,12.081,115.384,-24.246
14:30:58:444,0.928,0.013,0.016,-0.005,12.021,115.328,-24.284
14:30:58:445,0.929,0.012,0.013,-0.004,11.960,115.312,-24.322
14:30:58:604,1.088,0.002,-0.010,-0.004,11.664,115.173,-24.366
14:30:58:653,1.137,0.013,-0.019,-0.008,11.664,115.148,-24.357
14:30:58:717,1.200,0.014,0.009,-0.004,11.781,115.094,-24.340
14:30:58:753,1.237,0.014,0.002,-0.003,11.802,115.065,-24.339
14:30:58:822,1.306,0.019,0.014,0.002,11.849,115.050,-24.323
14:30:58:823,1.307,0.026,0.013,0.006,11.876,115.036,-24.315
14:30:58:823,1.307,0.019,0.014,0.009,11.885,115.019,-24.307
14:30:58:904,1.388,0.011,0.015,-0.011,11.895,115.065,-24.258
14:30:59:091,1.575,0.001,-0.015,-0.008,11.612,115.253,-24.051
14:30:59:132,1.616,0.003,-0.024,0.003,11.479,115.156,-23.968
14:30:59:193,1.677,0.007,-0.019,0.006,11.443,115.080,-23.959
14:30:59:29,1.773,0.009,-0.022,0.010,11.421,114.992,-23.951
14:30:59:291,1.774,0.015,-0.025,0.010,11.438,114.967,-23.940
14:30:59:291,1.774,0.012,-0.020,0.010,11.513,114.960,-23.966
14:30:59:346,1.830,0.013,0.000,0.002,11.608,114.939,-24.047
14:30:59:347,1.831,0.017,0.014,-0.006,11.681,114.944,-24.062
14:30:59:347,1.831,0.019,0.009,0.010,11.789,114.980,-23.980
14:30:59:434,1.918,0.023,0.026,0.008,11.840,114.987,-23.962
14:30:59:435,1.919,0.020,0.011,0.004,11.871,114.988,-23.953
14:30:59:435,1.919,0.022,0.013,0.007,11.880,114.987,-23.950
14:30:59:522,2.006,0.010,0.005,-0.003,11.886,115.024,-23.998
14:30:59:53,2.014,0.008,-0.006,-0.014,11.900,115.047,-24.037
14:30:59:598,2.081,0.001,-0.010,-0.011,11.923,115.061,-24.097
14:30:59:598,2.081,0.002,-0.003,-0.004,11.939,115.064,-24.103
14:30:59:598,2.081,0.016,-0.006,0.003,11.969,115.058,-24.109
14:30:59:657,2.141,0.019,-0.003,0.006,11.995,115.050,-24.107
14:30:59:657,2.141,0.010,-0.004,-0.004,12.044,115.046,-24.158
14:30:59:679,2.163,0.013,0.005,-0.001,12.080,115.045,-24.173
14:30:59:807,2.290,0.014,0.010,-0.012,12.343,115.095,-24.373
14:30:59:981,2.465,0.017,0.017,-0.005,12.618,115.129,-24.533
14:30:59:994,2.478,0.021,0.012,0.003,12.606,115.138,-24.527
14:30:59:995,2.478,0.019,0.004,-0.004,12.591,115.151,-24.526
14:31:00:043,2.527,0.016,0.009,0.000,12.572,115.165,-24.515
14:31:00:044,2.528,0.019,-0.011,0.002,12.557,115.201,-24.503
14:31:00:365,2.848,0.007,-0.002,-0.005,12.702,115.614,-24.507
14:31:00:365,2.848,0.009,-0.008,-0.013,12.629,115.643,-24.486
14:31:00:366,2.849,0.001,-0.017,-0.020,12.583,115.668,-24.485
14:31:00:379,2.862,0.007,-0.013,-0.016,12.570,115.670,-24.494
14:31:00:445,2.928,0.010,-0.014,-0.011,12.573,115.670,-24.488
14:31:00:445,2.928,0.004,-0.002,-0.010,12.583,115.668,-24.485
14:31:00:453,2.937,0.008,-0.005,-0.010,12.608,115.640,-24.492
14:31:00:478,2.962,0.014,0.003,0.003,12.635,115.614,-24.501
14:31:00:504,2.988,0.011,-0.009,0.000,12.660,115.600,-24.500
14:31:00:569,3.053,0.018,-0.007,-0.007,12.670,115.577,-24.531
14:31:00:57,3.054,0.010,-0.003,-0.002,12.694,115.550,-24.568
14:31:00:579,3.063,0.012,0.000,-0.006,12.748,115.497,-24.698
14:31:00:604,3.088,0.011,0.006,-0.003,12.784,115.464,-24.795
14:31:00:629,3.113,0.015,0.010,-0.009,12.828,115.416,-24.927
14:31:00:655,3.138,0.014,0.014,-0.007,12.870,115.354,-25.039
14:31:00:692,3.175,0.015,0.018,0.003,12.896,115.333,-25.031
14:31:00:754,3.238,0.017,0.009,-0.012,12.960,115.311,-24.987
14:31:00:792,3.276,0.017,0.015,-0.006,12.976,115.292,-24.982
14:31:00:82,3.304,0.017,0.010,-0.010,12.991,115.295,-24.943
14:31:00:82,3.304,0.019,0.007,0.003,12.998,115.294,-24.901
14:31:00:841,3.325,0.020,-0.004,-0.003,12.978,115.282,-24.858
14:31:00:878,3.362,0.018,-0.006,0.002,12.959,115.279,-24.858
14:31:00:941,3.424,0.009,-0.007,-0.009,12.977,115.288,-24.909
14:31:00:966,3.449,0.008,0.011,-0.005,12.993,115.290,-24.960
14:31:01:004,3.487,0.006,0.003,-0.011,12.999,115.290,-24.993
14:31:01:056,3.540,0.006,0.005,-0.005,13.006,115.288,-24.996
14:31:01:056,3.540,0.011,0.004,-0.009,13.011,115.280,-24.999
14:31:01:091,3.575,0.012,0.007,-0.003,13.018,115.279,-25.002
14:31:01:116,3.600,0.014,0.007,-0.008,13.034,115.279,-25.010
14:31:01:128,3.612,0.011,0.008,-0.006,13.041,115.277,-25.013
14:31:01:153,3.637,0.011,0.010,-0.007,13.051,115.275,-25.010
14:31:01:246,3.730,0.015,-0.004,-0.002,13.061,115.230,-25.030
14:31:01:253,3.737,0.021,-0.009,-0.001,13.048,115.210,-25.029
14:31:01:307,3.790,0.008,0.016,-0.004,13.093,115.207,-25.025
14:31:01:342,3.825,0.005,0.012,-0.007,13.102,115.215,-25.027
14:31:01:367,3.850,0.009,0.003,-0.005,13.078,115.220,-25.024
14:31:01:404,3.887,0.008,0.000,-0.004,13.029,115.191,-25.025
14:31:01:429,3.912,0.014,-0.007,-0.002,13.018,115.181,-24.976
14:31:01:441,3.925,0.012,-0.008,0.003,13.019,115.172,-24.972
14:31:01:519,4.003,0.009,-0.017,-0.003,13.030,115.153,-24.980
14:31:01:519,4.003,0.011,-0.012,-0.005,13.040,115.155,-24.998
14:31:01:592,4.076,0.006,-0.011,-0.018,13.136,115.088,-25.336
14:31:01:618,4.102,0.006,0.000,-0.012,13.210,115.061,-25.456
14:31:01:668,4.152,0.009,0.019,-0.023,13.332,115.004,-25.660
14:31:01:679,4.162,0.020,0.037,-0.004,13.422,114.928,-25.825
14:31:01:705,4.188,0.022,0.033,-0.007,13.475,114.876,-25.895
14:31:01:769,4.253,0.018,0.045,0.000,13.479,114.803,-26.032
14:31:01:77,4.254,0.021,0.030,0.002,13.470,114.753,-26.120
14:31:01:778,4.262,0.011,0.020,0.002,13.398,114.701,-26.236
14:31:01:804,4.287,0.019,-0.001,-0.005,13.292,114.660,-26.305
14:31:01:829,4.312,0.012,-0.011,0.008,13.209,114.620,-26.339
14:31:01:866,4.349,0.027,-0.030,0.010,13.117,114.575,-26.369
14:31:01:903,4.387,0.023,-0.023,0.010,13.083,114.523,-26.523
14:31:01:979,4.463,0.014,0.007,-0.008,13.090,114.538,-26.651
14:31:01:994,4.478,0.008,0.012,-0.011,13.115,114.535,-26.843
14:31:01:994,4.478,0.011,0.014,-0.003,13.102,114.543,-26.904
14:31:02:016,4.500,0.007,0.012,0.003,13.078,114.558,-26.905
14:31:02:091,4.574,0.002,0.011,-0.015,13.016,114.587,-27.084
14:31:02:144,4.628,0.008,-0.001,-0.010,12.884,114.507,-27.240
14:31:02:231,4.715,0.019,-0.008,0.003,12.809,114.342,-27.386
14:31:02:269,4.752,0.022,-0.011,-0.008,12.814,114.309,-27.425
14:31:02:27,4.753,0.030,-0.001,0.011,12.834,114.288,-27.430
14:31:02:391,4.875,0.005,0.034,0.000,13.003,114.464,-27.351
14:31:02:416,4.900,0.002,0.020,-0.009,12.985,114.549,-27.304
14:31:02:441,4.925,-0.003,0.010,-0.005,12.908,114.576,-27.290
14:31:02:454,4.938,-0.001,-0.007,-0.005,12.853,114.574,-27.267
14:31:02:57,5.053,0.028,-0.018,0.006,12.654,114.420,-27.298
14:31:02:728,5.212,0.009,0.014,-0.014,12.889,114.527,-27.637
14:31:02:753,5.237,-0.002,0.035,-0.019,12.940,114.567,-27.740
14:31:02:794,5.278,-0.001,0.034,-0.015,12.949,114.550,-27.823
14:31:02:795,5.279,0.003,0.029,-0.003,12.875,114.511,-27.876
14:31:02:904,5.387,0.012,-0.001,-0.003,12.633,114.391,-27.845
14:31:02:918,5.401,0.015,-0.014,0.007,12.532,114.290,-27.839
14:31:02:941,5.424,0.015,-0.028,0.011,12.469,114.220,-27.842
14:31:03:029,5.513,0.025,-0.023,0.022,12.435,114.076,-27.728
14:31:03:069,5.553,0.027,-0.017,0.019,12.520,114.121,-27.657
14:31:03:07,5.554,0.032,-0.001,0.007,12.604,114.197,-27.601
14:31:03:131,5.615,0.027,-0.004,0.006,12.770,114.405,-27.432
14:31:03:132,5.616,0.011,0.019,0.000,12.876,114.528,-27.391
14:31:03:285,5.769,0.007,-0.005,-0.015,12.750,114.690,-27.509
14:31:03:285,5.769,0.006,-0.006,-0.011,12.642,114.700,-27.516
14:31:03:372,5.856,-0.004,-0.019,-0.014,12.602,114.724,-27.518
14:31:03:373,5.857,0.001,-0.013,-0.015,12.558,114.743,-27.525
14:31:03:373,5.857,0.003,-0.019,-0.010,12.522,114.723,-27.560
14:31:03:441,5.924,0.008,-0.012,0.001,12.577,114.702,-27.639
14:31:03:466,5.949,0.008,0.001,0.002,12.682,114.720,-27.701
14:31:03:531,6.015,0.006,0.008,-0.008,12.756,114.758,-27.769
14:31:03:532,6.016,0.005,0.008,-0.011,12.793,114.761,-27.791
14:31:03:597,6.081,0.009,0.018,0.000,12.844,114.719,-27.821
14:31:03:598,6.082,0.011,0.012,0.005,12.859,114.695,-27.839
14:31:03:598,6.082,0.006,0.011,-0.003,12.875,114.687,-27.863
14:31:03:654,6.137,0.003,0.003,-0.011,12.902,114.709,-27.877
14:31:03:716,6.200,0.029,0.010,0.021,12.915,114.699,-27.741
14:31:03:741,6.225,0.027,0.009,0.011,12.895,114.709,-27.754
14:31:03:779,6.262,0.020,0.006,0.006,12.882,114.805,-27.773
14:31:03:841,6.325,-0.004,0.000,-0.018,12.843,115.001,-27.876
