Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
14:34:31:262,0.000,-0.007,-0.006,-0.004,-12.684,112.796,-27.950
14:34:31:282,0.020,-0.010,0.001,-0.008,-12.671,112.839,-27.964
14:34:31:32,0.058,-0.018,0.003,-0.014,-12.664,112.862,-27.992
14:34:31:382,0.121,-0.015,0.001,-0.016,-12.694,112.865,-28.064
14:34:31:394,0.133,-0.009,0.001,-0.008,-12.703,112.833,-28.087
14:34:31:46,0.198,-0.013,-0.001,-0.008,-12.752,112.766,-28.127
14:34:31:46,0.198,0.004,0.016,-0.001,-12.792,112.690,-28.163
14:34:31:469,0.207,0.004,0.009,0.007,-12.849,112.567,-28.252
14:34:31:507,0.245,0.000,0.010,0.000,-12.935,112.474,-28.344
14:34:31:52,0.258,-0.006,-0.014,0.001,-12.997,112.417,-28.355
14:34:31:545,0.283,-0.010,-0.011,-0.001,-13.099,112.322,-28.379
14:34:31:598,0.336,-0.019,-0.029,0.002,-13.142,112.284,-28.344
14:34:31:599,0.337,-0.009,-0.011,-0.001,-13.155,112.219,-28.307
14:34:31:72,0.458,-0.003,-0.007,0.010,-13.133,111.960,-28.201
14:34:31:732,0.470,0.003,-0.005,0.008,-13.077,111.925,-28.168
14:34:31:785,0.523,0.018,0.013,0.017,-13.023,111.870,-28.115
14:34:31:786,0.524,0.010,-0.002,0.010,-12.984,111.850,-28.088
14:34:31:807,0.545,0.019,0.018,0.013,-12.960,111.839,-28.022
14:34:31:845,0.583,0.005,0.004,-0.009,-12.942,111.851,-28.014
14:34:32:032,0.770,-0.009,-0.012,0.000,-13.079,111.892,-27.987
14:34:32:057,0.795,-0.008,-0.017,0.000,-13.098,111.887,-28.037
14:34:32:082,0.820,-0.003,-0.015,0.005,-13.108,111.885,-28.103
14:34:32:122,0.861,-0.003,0.005,-0.009,-13.122,111.893,-28.165
14:34:32:123,0.862,-0.001,-0.002,-0.001,-13.112,111.914,-28.212
14:34:32:198,0.936,0.006,0.006,-0.002,-12.986,112.027,-28.110
14:34:32:233,0.971,0.005,0.004,-0.006,-12.957,112.066,-28.036
14:34:32:245,0.983,-0.001,0.001,-0.007,-12.964,112.050,-28.051
14:34:32:269,1.008,-0.005,-0.010,0.010,-12.977,112.053,-28.019
14:34:32:333,1.071,-0.003,-0.010,-0.002,-12.990,112.056,-28.013
14:34:32:369,1.107,0.005,0.009,0.004,-13.022,112.053,-28.008
14:34:32:383,1.121,-0.002,-0.001,0.004,-13.067,112.072,-28.003
14:34:32:408,1.146,0.009,0.012,0.009,-13.099,112.087,-27.980
14:34:32:433,1.171,-0.004,0.007,-0.012,-13.184,112.127,-27.993
14:34:32:509,1.247,-0.013,-0.007,-0.009,-13.238,112.176,-27.978
14:34:32:523,1.262,-0.029,-0.032,-0.012,-13.334,112.228,-27.909
14:34:32:523,1.262,-0.032,-0.043,-0.008,-13.423,112.220,-27.879
14:34:32:588,1.326,-0.022,-0.040,0.009,-13.429,112.184,-27.858
14:34:32:589,1.327,-0.022,-0.036,0.005,-13.441,112.121,-27.845
14:34:32:589,1.327,-0.009,-0.012,0.009,-13.419,112.092,-27.838
14:34:32:65,1.388,-0.001,-0.005,0.006,-13.238,112.046,-27.799
14:34:32:67,1.408,0.005,0.011,0.004,-13.181,112.036,-27.790
14:34:32:707,1.445,-0.004,0.002,-0.002,-13.100,112.053,-27.784
14:34:32:72,1.458,0.002,0.011,-0.002,-13.074,112.057,-27.786
14:34:32:845,1.584,0.000,-0.002,-0.011,-13.065,112.012,-27.817
14:34:32:895,1.634,0.004,-0.006,0.004,-13.066,111.998,-27.799
14:34:32:91,1.648,0.002,-0.017,0.015,-13.095,111.948,-27.778
14:34:32:91,1.648,-0.001,-0.022,0.021,-13.140,111.907,-27.785
14:34:32:92,1.658,-0.006,-0.016,0.016,-13.163,111.900,-27.802
14:34:32:986,1.724,-0.010,-0.020,0.006,-13.132,111.925,-27.833
14:34:32:986,1.724,0.001,-0.008,-0.002,-13.136,111.934,-27.856
14:34:33:047,1.785,-0.011,-0.018,0.005,-13.128,111.956,-27.868
14:34:33:048,1.786,-0.023,-0.015,-0.019,-13.100,112.000,-27.888
14:34:33:111,1.849,-0.005,-0.007,-0.002,-12.963,111.975,-28.053
14:34:33:182,1.921,0.008,0.021,-0.002,-12.726,111.880,-28.143
14:34:33:233,1.971,0.006,0.030,-0.001,-12.683,111.875,-28.118
14:34:33:244,1.982,0.003,0.018,-0.007,-12.683,111.877,-28.092
14:34:33:257,1.995,-0.002,0.009,-0.009,-12.716,111.866,-28.070
14:34:33:282,2.020,0.000,0.005,-0.012,-12.757,111.849,-28.069
14:34:33:307,2.045,0.000,-0.002,-0.002,-12.821,111.814,-28.016
14:34:33:373,2.111,-0.004,-0.008,0.009,-12.875,111.801,-27.984
14:34:33:373,2.111,-0.002,-0.006,-0.001,-12.940,111.804,-27.964
14:34:33:434,2.172,-0.015,-0.006,-0.005,-12.984,111.828,-27.936
14:34:33:648,2.386,0.006,0.001,-0.001,-13.012,111.489,-27.776
14:34:33:648,2.386,0.006,0.003,0.015,-12.985,111.437,-27.763
14:34:33:71,2.448,0.011,0.006,0.016,-12.993,111.398,-27.743
14:34:33:711,2.449,0.007,0.005,0.017,-13.003,111.359,-27.714
14:34:33:772,2.511,0.004,-0.011,0.017,-12.996,111.359,-27.691
14:34:33:773,2.512,0.005,0.004,0.015,-12.993,111.360,-27.674
14:34:33:784,2.523,0.004,-0.008,0.009,-12.995,111.386,-27.664
14:34:33:847,2.585,0.003,-0.001,0.009,-13.020,111.440,-27.660
14:34:33:848,2.586,-0.007,-0.010,-0.003,-13.057,111.504,-27.667
14:34:33:98,2.718,-0.003,0.001,-0.009,-13.150,111.629,-27.770
14:34:34:037,2.775,-0.011,-0.013,0.020,-13.324,111.627,-27.918
14:34:34:045,2.783,-0.014,-0.011,0.005,-13.332,111.622,-27.913
14:34:34:177,2.915,-0.002,0.010,0.000,-13.302,111.676,-27.857
14:34:34:177,2.915,0.001,0.010,-0.001,-13.289,111.694,-27.835
14:34:34:308,3.047,-0.008,-0.002,-0.001,-13.283,111.727,-27.777
14:34:34:381,3.119,-0.009,-0.001,-0.006,-13.296,111.731,-27.745
14:34:34:381,3.119,-0.016,0.000,-0.006,-13.301,111.730,-27.727
14:34:34:382,3.120,-0.003,0.010,-0.015,-13.296,111.732,-27.643
14:34:34:383,3.121,-0.004,-0.008,-0.001,-13.281,111.734,-27.546
14:34:34:444,3.182,-0.005,-0.005,-0.001,-13.355,111.668,-27.480
14:34:34:444,3.182,-0.006,-0.018,0.015,-13.369,111.665,-27.370
14:34:34:445,3.183,-0.005,-0.004,-0.007,-13.376,111.667,-27.368
14:34:34:46,3.198,-0.011,-0.007,0.002,-13.370,111.669,-27.334
14:34:34:511,3.249,-0.006,-0.020,0.002,-13.371,111.671,-27.273
14:34:34:512,3.250,-0.013,-0.024,-0.004,-13.366,111.664,-27.275
14:34:34:52,3.258,-0.006,-0.013,0.001,-13.326,111.638,-27.269
14:34:34:574,3.313,-0.008,-0.028,0.003,-13.305,111.621,-27.269
14:34:34:574,3.313,0.003,-0.018,0.004,-13.286,111.608,-27.287
14:34:34:582,3.321,0.000,-0.030,0.011,-13.223,111.579,-27.299
14:34:34:648,3.386,0.007,-0.005,0.011,-13.121,111.514,-27.416
14:34:34:713,3.451,0.006,0.010,0.011,-12.982,111.545,-27.461
14:34:34:714,3.452,0.011,0.015,0.005,-12.932,111.569,-27.491
14:34:34:773,3.511,0.000,0.005,-0.004,-12.972,111.594,-27.612
14:34:34:846,3.584,-0.008,-0.009,0.004,-13.041,111.595,-27.725
14:34:34:896,3.634,-0.004,0.000,-0.002,-13.041,111.594,-27.751
14:34:34:922,3.661,-0.012,-0.010,-0.002,-13.048,111.594,-27.774
14:34:34:923,3.662,-0.011,-0.004,0.001,-13.056,111.588,-27.796
14:34:35:033,3.771,0.011,0.001,0.004,-12.941,111.528,-27.729
14:34:35:18,3.918,0.001,0.002,0.003,-12.910,111.540,-27.717
14:34:35:181,3.919,0.004,0.007,-0.001,-12.897,111.546,-27.713
14:34:35:181,3.919,0.006,-0.003,0.001,-12.892,111.543,-27.692
14:34:35:243,3.981,-0.007,-0.006,0.001,-12.862,111.568,-27.634
14:34:35:244,3.982,-0.005,-0.014,-0.006,-12.818,111.577,-27.627
14:34:35:244,3.982,-0.008,-0.022,0.001,-12.814,111.576,-27.621
14:34:35:257,3.995,-0.009,-0.018,0.008,-12.814,111.576,-27.621
14:34:35:295,4.033,-0.011,-0.024,0.010,-12.781,111.568,-27.620
14:34:35:483,4.221,0.004,0.022,-0.004,-12.322,111.543,-27.680
14:34:35:495,4.233,0.007,0.014,0.001,-12.300,111.514,-27.699
14:34:35:636,4.374,0.000,0.008,-0.003,-12.290,111.616,-27.760
14:34:35:707,4.445,-0.007,0.000,0.002,-12.361,111.753,-27.733
14:34:35:724,4.462,-0.012,0.000,-0.012,-12.492,111.868,-27.810
14:34:35:757,4.495,-0.015,-0.008,-0.005,-12.522,111.882,-27.822
14:34:35:885,4.623,-0.009,-0.018,0.006,-12.732,111.826,-27.918
14:34:35:886,4.624,-0.001,-0.018,0.012,-12.702,111.803,-27.916
14:34:35:907,4.645,0.004,-0.007,0.015,-12.630,111.765,-27.923
14:34:35:946,4.684,0.014,0.000,0.018,-12.583,111.742,-27.935
14:34:35:957,4.695,0.022,-0.007,0.031,-12.503,111.721,-27.886
14:34:36:038,4.777,0.022,-0.001,0.031,-12.448,111.730,-27.824
14:34:36:038,4.777,0.006,0.003,0.013,-12.360,111.811,-27.786
14:34:36:039,4.778,-0.004,0.006,-0.014,-12.304,111.908,-27.816
14:34:36:057,4.795,-0.001,0.013,-0.014,-12.267,111.969,-27.829
14:34:36:098,4.836,-0.014,0.001,-0.025,-12.265,112.047,-27.838
14:34:36:133,4.871,-0.008,0.002,-0.015,-12.274,112.081,-27.841
14:34:36:157,4.896,-0.007,-0.001,-0.021,-12.284,112.084,-27.845
14:34:36:182,4.921,-0.005,0.000,-0.012,-12.284,112.091,-27.861
14:34:36:223,4.961,-0.018,-0.014,-0.009,-12.304,112.077,-27.871
14:34:36:223,4.961,-0.007,-0.005,-0.006,-12.353,112.046,-27.875
14:34:36:245,4.983,-0.014,-0.013,0.004,-12.362,112.031,-27.855
14:34:36:459,5.197,0.009,0.014,0.006,-12.195,111.758,-27.859
14:34:36:495,5.233,0.009,0.006,0.007,-12.176,111.713,-27.835
14:34:36:52,5.258,0.010,-0.002,0.009,-12.176,111.697,-27.802
14:34:36:56,5.299,0.016,0.005,0.013,-12.163,111.696,-27.782
14:34:36:56,5.299,0.007,0.005,0.020,-12.156,111.696,-27.759
14:34:36:623,5.361,-0.012,-0.011,-0.004,-12.268,111.743,-27.750
14:34:36:699,5.437,-0.014,-0.010,-0.011,-12.368,111.740,-27.842
14:34:36:709,5.447,-0.013,-0.005,-0.007,-12.352,111.742,-27.885
14:34:36:757,5.495,-0.015,-0.009,-0.014,-12.352,111.750,-27.901
14:34:36:872,5.611,0.003,-0.010,0.010,-12.268,111.611,-27.934
14:34:36:873,5.612,0.007,0.008,0.005,-12.234,111.594,-27.942
14:34:37:082,5.820,-0.028,-0.031,-0.014,-12.274,111.908,-28.085
14:34:37:095,5.833,-0.021,-0.026,-0.009,-12.330,111.927,-28.085
14:34:37:21,5.948,-0.011,-0.017,0.001,-12.307,111.874,-28.013
14:34:37:21,5.948,-0.005,-0.007,0.001,-12.245,111.853,-27.912
14:34:37:269,6.007,0.001,0.006,0.002,-12.145,111.814,-27.812
14:34:37:283,6.021,0.007,0.007,0.003,-12.117,111.820,-27.748
14:34:37:336,6.074,0.002,0.003,0.003,-12.113,111.811,-27.725
14:34:37:336,6.074,0.000,-0.003,0.002,-12.126,111.784,-27.718
14:34:37:42,6.158,-0.001,-0.006,0.001,-12.147,111.747,-27.718
14:34:37:46,6.199,0.005,-0.012,0.016,-12.157,111.731,-27.699
14:34:37:461,6.200,0.010,-0.001,0.014,-12.158,111.699,-27.699
14:34:37:569,6.308,-0.002,0.000,0.001,-12.074,111.757,-27.734
14:34:37:621,6.359,0.002,-0.009,0.015,-12.062,111.796,-27.721
14:34:37:674,6.412,-0.013,-0.006,-0.004,-12.022,111.841,-27.619
14:34:37:674,6.412,0.002,-0.011,0.010,-12.002,111.852,-27.515
14:34:37:695,6.433,0.000,-0.005,0.002,-12.005,111.853,-27.480
14:34:37:746,6.484,-0.001,-0.006,0.006,-12.005,111.855,-27.454
14:34:37:757,6.495,-0.003,0.000,0.003,-12.005,111.855,-27.454
14:34:37:807,6.545,-0.003,-0.002,-0.003,-11.990,111.877,-27.444
14:34:37:857,6.595,-0.011,0.003,0.000,-11.969,111.893,-27.367
14:34:37:944,6.682,-0.003,0.001,0.006,-11.898,111.941,-27.311
14:34:37:985,6.723,-0.009,-0.002,-0.001,-11.936,111.955,-27.295
14:34:37:985,6.723,-0.012,-0.007,0.000,-11.951,111.960,-27.279
14:34:38:008,6.746,-0.010,-0.015,0.000,-11.953,111.960,-27.270
14:34:38:257,6.995,0.005,-0.006,0.010,-11.839,111.753,-27.438
14:34:38:27,7.008,0.001,0.007,0.004,-11.779,111.733,-27.432
14:34:38:32,7.059,-0.004,-0.001,-0.006,-11.731,111.707,-27.454
14:34:38:346,7.084,-0.007,0.002,-0.013,-11.694,111.685,-27.429
