Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
14:27:19:118,0.000,-0.002,-0.005,-0.010,17.700,115.488,-31.864
14:27:19:151,0.033,-0.006,-0.007,-0.016,17.682,115.457,-31.893
14:27:19:238,0.121,0.005,-0.001,-0.003,17.634,115.301,-32.067
14:27:19:278,0.161,0.007,-0.004,0.005,17.665,115.266,-32.117
14:27:19:303,0.185,0.009,0.000,0.004,17.674,115.271,-32.156
14:27:19:303,0.185,0.007,0.003,0.004,17.687,115.279,-32.211
14:27:19:339,0.221,0.004,0.010,-0.002,17.715,115.298,-32.232
14:27:19:363,0.245,-0.003,0.006,-0.009,17.737,115.343,-32.259
14:27:19:494,0.377,-0.006,0.000,-0.017,17.771,115.416,-32.307
14:27:19:494,0.377,-0.013,0.012,-0.016,17.774,115.411,-32.324
14:27:19:553,0.436,0.003,0.010,-0.013,17.780,115.402,-32.291
14:27:19:553,0.436,-0.004,0.019,-0.015,17.771,115.402,-32.228
14:27:19:768,0.651,0.007,-0.021,0.001,17.614,115.195,-32.224
14:27:19:768,0.651,0.005,-0.013,-0.004,17.634,115.183,-32.176
14:27:19:769,0.652,0.001,-0.005,-0.001,17.659,115.168,-32.175
14:27:19:827,0.710,0.000,-0.008,-0.002,17.698,115.153,-32.157
14:27:19:828,0.711,-0.001,-0.004,-0.003,17.734,115.161,-32.139
14:27:19:851,0.734,-0.001,-0.010,-0.009,17.799,115.175,-32.095
14:27:19:888,0.770,0.000,0.001,-0.005,17.885,115.185,-32.039
14:27:19:956,0.839,0.001,0.009,-0.007,17.942,115.195,-31.985
14:27:19:956,0.839,0.007,0.012,-0.001,18.000,115.210,-31.901
14:27:19:957,0.840,0.010,0.002,0.002,18.034,115.230,-31.836
14:27:20:017,0.900,0.000,0.012,-0.004,18.092,115.260,-31.831
14:27:20:017,0.900,0.000,0.001,-0.009,18.118,115.292,-31.832
14:27:20:037,0.920,0.001,0.005,-0.007,18.130,115.309,-31.842
14:27:20:078,0.960,-0.003,0.009,-0.013,18.159,115.345,-31.865
14:27:20:078,0.960,-0.003,0.005,-0.018,18.181,115.369,-31.875
14:27:20:1,0.982,-0.006,0.002,-0.013,18.206,115.393,-31.909
14:27:20:163,1.045,-0.009,0.006,-0.020,18.241,115.415,-31.940
14:27:20:2,1.082,-0.002,0.000,-0.013,18.248,115.419,-31.949
14:27:20:225,1.107,-0.005,0.001,-0.012,18.253,115.417,-31.958
14:27:20:293,1.176,-0.003,0.002,-0.012,18.253,115.417,-31.958
14:27:20:294,1.177,-0.004,0.002,-0.016,18.269,115.403,-31.960
14:27:20:325,1.208,-0.004,-0.004,-0.017,18.278,115.401,-31.957
14:27:20:424,1.306,0.005,0.006,-0.006,18.322,115.368,-31.938
14:27:20:424,1.306,-0.002,-0.003,-0.015,18.334,115.366,-31.929
14:27:20:425,1.307,0.005,0.007,-0.008,18.323,115.368,-31.902
14:27:20:479,1.361,0.003,-0.007,-0.020,18.320,115.364,-31.880
14:27:20:479,1.361,-0.001,-0.013,-0.013,18.319,115.369,-31.857
14:27:20:5,1.382,-0.005,-0.008,-0.028,18.357,115.346,-31.870
14:27:20:514,1.396,-0.003,0.001,-0.014,18.408,115.318,-31.897
14:27:20:562,1.445,-0.006,0.008,-0.020,18.456,115.267,-31.935
14:27:20:663,1.545,0.004,0.010,-0.011,18.500,115.209,-31.872
14:27:20:815,1.698,-0.001,-0.006,-0.008,18.408,115.232,-31.785
14:27:20:815,1.698,0.004,-0.025,-0.009,18.406,115.229,-31.794
14:27:20:881,1.763,0.008,-0.030,-0.011,18.403,115.205,-31.842
14:27:20:881,1.763,0.008,-0.001,-0.004,18.467,115.176,-31.889
14:27:20:882,1.764,0.004,0.007,-0.005,18.563,115.184,-31.859
14:27:20:941,1.823,0.001,0.017,-0.009,18.590,115.184,-31.862
14:27:20:942,1.824,0.004,0.029,-0.005,18.625,115.172,-31.864
14:27:21:026,1.908,0.004,0.015,-0.005,18.596,115.222,-31.782
14:27:21:065,1.948,-0.002,0.009,-0.005,18.534,115.234,-31.746
14:27:21:066,1.949,0.006,-0.007,-0.004,18.471,115.254,-31.695
14:27:21:087,1.970,0.004,-0.011,-0.002,18.417,115.264,-31.693
14:27:21:126,2.009,0.001,-0.021,-0.006,18.375,115.284,-31.693
14:27:21:151,2.034,-0.003,-0.026,-0.014,18.368,115.290,-31.718
14:27:21:192,2.074,-0.001,-0.014,-0.009,18.380,115.289,-31.775
14:27:21:192,2.074,0.004,-0.024,-0.008,18.410,115.299,-31.806
14:27:21:212,2.095,0.001,0.001,-0.010,18.432,115.319,-31.818
14:27:21:262,2.145,0.005,-0.009,-0.010,18.464,115.361,-31.805
14:27:21:275,2.158,-0.001,-0.008,-0.014,18.501,115.380,-31.821
14:27:21:342,2.224,-0.004,0.020,-0.017,18.618,115.381,-31.905
14:27:21:363,2.245,-0.003,0.002,-0.017,18.671,115.381,-31.948
14:27:21:403,2.285,0.002,0.013,-0.008,18.707,115.369,-31.980
14:27:21:404,2.286,0.005,0.005,-0.003,18.734,115.363,-31.977
14:27:21:425,2.307,0.003,0.008,-0.003,18.764,115.363,-32.004
14:27:21:613,2.496,-0.010,-0.026,-0.023,18.686,115.250,-32.009
14:27:21:678,2.560,0.002,-0.026,-0.005,18.698,115.191,-32.013
14:27:21:678,2.560,0.003,-0.028,-0.011,18.760,115.143,-32.012
14:27:21:865,2.748,0.009,0.022,0.008,19.077,115.054,-31.977
14:27:21:866,2.749,0.001,0.006,-0.005,19.017,115.097,-32.002
14:27:21:889,2.772,-0.007,-0.010,-0.019,18.991,115.140,-31.994
14:27:21:914,2.796,-0.009,-0.009,-0.015,18.946,115.190,-32.002
14:27:21:95,2.832,-0.008,-0.011,-0.028,18.915,115.185,-32.071
14:27:21:976,2.858,-0.005,-0.015,-0.013,18.904,115.176,-32.098
14:27:22:015,2.897,-0.006,-0.023,-0.019,18.907,115.170,-32.116
14:27:22:051,2.933,-0.012,-0.012,-0.026,18.919,115.166,-32.164
14:27:22:077,2.960,-0.008,-0.004,-0.022,18.968,115.135,-32.229
14:27:22:078,2.961,0.000,0.003,-0.013,18.998,115.117,-32.238
14:27:22:137,3.020,0.005,0.003,-0.001,19.086,115.042,-32.321
14:27:22:238,3.120,-0.004,0.020,-0.014,19.178,115.042,-32.402
14:27:22:33,3.212,-0.008,-0.003,-0.018,19.181,115.041,-32.484
14:27:22:412,3.295,-0.006,-0.006,-0.017,19.176,114.952,-32.614
14:27:22:451,3.334,-0.003,0.001,-0.015,19.199,114.909,-32.663
14:27:22:475,3.358,0.004,-0.010,-0.006,19.237,114.895,-32.681
14:27:22:516,3.398,0.010,-0.001,0.003,19.314,114.850,-32.701
14:27:22:566,3.448,0.000,0.007,-0.008,19.402,114.849,-32.693
14:27:22:641,3.523,0.004,0.017,-0.003,19.442,114.868,-32.703
14:27:22:653,3.535,0.002,0.001,-0.010,19.460,114.887,-32.691
14:27:22:731,3.614,0.000,0.010,-0.015,19.463,114.887,-32.685
14:27:22:731,3.614,-0.006,-0.003,-0.017,19.470,114.891,-32.695
14:27:22:732,3.615,-0.006,-0.002,-0.014,19.481,114.910,-32.671
14:27:22:825,3.707,0.005,-0.001,-0.007,19.516,114.960,-32.534
14:27:22:85,3.732,-0.001,-0.008,-0.005,19.518,114.960,-32.528
14:27:22:876,3.758,0.004,0.002,0.001,19.516,114.960,-32.534
14:27:22:912,3.795,0.001,0.001,-0.010,19.518,114.960,-32.528
14:27:22:937,3.820,0.000,0.004,-0.004,19.532,114.967,-32.516
14:27:22:963,3.845,-0.002,0.011,-0.016,19.533,114.967,-32.546
14:27:23:04,3.923,0.002,0.007,-0.009,19.549,114.981,-32.571
14:27:23:04,3.923,0.002,0.002,-0.003,19.549,114.981,-32.571
14:27:23:1,3.983,0.001,0.005,-0.006,19.563,114.983,-32.620
14:27:23:112,3.995,-0.001,0.003,-0.009,19.576,114.982,-32.677
14:27:23:166,4.048,-0.003,0.000,-0.015,19.592,114.990,-32.762
14:27:23:188,4.070,-0.001,-0.001,-0.016,19.603,114.998,-32.792
14:27:23:213,4.095,0.001,0.001,-0.012,19.616,114.990,-32.807
14:27:23:238,4.120,0.002,-0.005,-0.008,19.657,114.994,-32.837
14:27:23:275,4.157,0.001,0.011,-0.011,19.683,114.993,-32.877
14:27:23:375,4.257,0.003,0.016,-0.007,19.733,114.920,-32.930
14:27:23:401,4.283,0.002,0.011,-0.015,19.733,114.920,-32.930
14:27:23:437,4.320,0.010,0.015,-0.013,19.707,114.927,-32.932
14:27:23:462,4.345,0.009,-0.006,-0.011,19.660,114.934,-32.897
14:27:23:504,4.387,-0.005,0.001,-0.016,19.602,114.977,-32.813
14:27:23:525,4.408,-0.001,0.002,-0.018,19.589,114.984,-32.798
14:27:23:563,4.445,0.000,-0.007,-0.018,19.525,114.982,-32.788
14:27:23:762,4.645,0.003,-0.010,-0.010,19.452,114.923,-32.686
14:27:23:8,4.683,-0.001,0.002,-0.010,19.460,114.920,-32.690
14:27:23:841,4.723,0.001,0.008,-0.006,19.487,114.917,-32.695
14:27:23:964,4.846,0.002,0.005,-0.007,19.592,114.863,-32.734
14:27:23:991,4.873,0.004,-0.006,-0.007,19.610,114.856,-32.737
14:27:23:991,4.873,0.003,0.001,-0.011,19.633,114.839,-32.742
14:27:24:15,5.032,0.011,-0.007,-0.011,19.718,114.883,-32.750
14:27:24:175,5.057,0.009,0.002,-0.009,19.702,114.915,-32.736
14:27:24:201,5.083,0.002,0.005,-0.010,19.724,114.971,-32.708
14:27:24:303,5.185,-0.004,0.005,-0.013,19.705,115.090,-32.656
14:27:24:304,5.186,-0.007,-0.016,-0.027,19.648,115.124,-32.654
14:27:24:425,5.308,-0.005,-0.014,-0.027,19.677,115.095,-32.790
14:27:24:45,5.332,-0.004,-0.002,-0.020,19.733,115.061,-32.828
14:27:24:475,5.357,0.004,0.001,-0.012,19.772,115.037,-32.842
14:27:24:487,5.369,0.011,0.010,0.001,19.810,114.989,-32.862
14:27:24:515,5.397,0.009,0.010,0.001,19.855,114.975,-32.862
14:27:24:551,5.433,0.013,0.005,-0.001,19.876,114.986,-32.860
14:27:24:576,5.458,0.012,0.018,0.000,19.900,115.003,-32.857
14:27:24:601,5.483,0.015,0.022,0.003,19.921,115.032,-32.843
14:27:24:64,5.523,0.005,0.017,-0.004,19.927,115.071,-32.829
14:27:24:64,5.523,0.003,0.007,-0.003,19.901,115.121,-32.828
14:27:24:675,5.558,-0.005,0.008,-0.014,19.873,115.133,-32.843
14:27:24:7,5.583,-0.004,0.005,-0.013,19.828,115.178,-32.843
14:27:24:726,5.609,-0.007,-0.005,-0.029,19.801,115.194,-32.850
14:27:24:763,5.645,-0.007,-0.010,-0.018,19.774,115.201,-32.889
14:27:24:853,5.735,-0.011,-0.005,-0.018,19.808,115.148,-33.054
14:27:24:854,5.736,-0.005,-0.009,-0.013,19.822,115.123,-33.081
14:27:24:912,5.795,0.004,-0.005,-0.010,19.859,115.041,-33.109
14:27:24:953,5.835,0.003,0.006,-0.008,19.887,115.013,-33.120
14:27:24:953,5.835,-0.003,0.007,-0.013,19.927,114.993,-33.126
14:27:24:975,5.857,0.002,0.014,-0.001,19.939,114.973,-33.129
14:27:25:042,5.924,0.002,0.015,-0.006,19.911,114.922,-33.145
14:27:25:076,5.959,0.005,-0.008,-0.003,19.896,114.882,-33.165
14:27:25:1,5.983,0.001,0.001,-0.006,19.884,114.869,-33.164
14:27:25:25,6.132,0.006,0.005,0.000,19.917,114.775,-33.156
14:27:25:299,6.182,0.010,0.017,-0.003,19.936,114.761,-33.146
14:27:25:312,6.195,0.015,0.020,0.008,19.945,114.779,-33.093
14:27:25:438,6.320,-0.005,-0.007,-0.013,19.755,114.878,-33.052
14:27:25:45,6.332,-0.007,-0.018,-0.020,19.691,114.906,-33.062
14:27:25:503,6.385,-0.004,-0.019,-0.011,19.655,114.906,-33.064
14:27:25:504,6.386,-0.005,-0.016,-0.009,19.621,114.906,-33.079
14:27:25:525,6.407,-0.009,-0.015,-0.015,19.618,114.900,-33.079
14:27:25:551,6.433,-0.008,-0.027,-0.020,19.629,114.892,-33.100
14:27:25:612,6.495,0.000,-0.009,-0.004,19.715,114.836,-33.120
14:27:25:675,6.558,0.009,0.019,-0.002,19.919,114.769,-33.144
14:27:25:712,6.594,0.003,0.009,-0.001,20.004,114.802,-33.082
14:27:25:762,6.644,0.000,0.009,-0.008,20.085,114.830,-33.092
14:27:25:788,6.670,-0.001,0.015,-0.004,20.091,114.846,-33.084
14:27:25:902,6.785,0.002,-0.004,-0.011,20.081,114.851,-33.084
14:27:25:903,6.786,-0.003,0.004,-0.009,20.087,114.852,-33.102
14:27:25:965,6.848,0.000,-0.003,-0.006,20.089,114.852,-33.132
14:27:25:966,6.849,-0.006,0.001,-0.013,20.098,114.850,-33.165
14:27:26:028,6.911,0.003,-0.001,-0.012,20.104,114.854,-33.181
14:27:26:05,6.932,-0.002,0.006,-0.013,20.102,114.854,-33.187
14:27:26:1,6.982,0.004,0.005,-0.005,20.102,114.854,-33.187
14:27:26:177,7.059,0.009,-0.003,0.000,20.095,114.364,-33.216
14:27:26:213,7.095,0.000,0.002,-0.007,20.102,114.340,-33.240
14:27:26:237,7.120,-0.001,0.004,-0.009,20.123,114.375,-33.232
14:27:26:278,7.161,0.001,0.003,-0.007,20.140,114.394,-33.226
14:27:26:279,7.162,-0.001,-0.003,-0.016,20.147,114.416,-33.224
14:27:26:341,7.223,0.003,0.003,-0.014,20.173,114.358,-33.241
14:27:26:463,7.346,0.006,-0.016,-0.016,20.186,114.202,-33.279
14:27:26:488,7.371,0.000,0.001,-0.011,20.218,114.208,-33.277
14:27:26:513,7.395,-0.006,-0.002,-0.019,20.270,114.209,-33.268
14:27:26:55,7.432,0.003,0.012,-0.010,20.298,114.196,-33.289
14:27:26:575,7.457,0.006,0.007,-0.006,20.318,114.198,-33.290
14:27:26:615,7.498,0.007,0.019,-0.008,20.344,114.215,-33.281
14:27:26:615,7.498,0.006,0.014,-0.007,20.347,114.221,-33.281
14:27:26:763,7.645,-0.012,0.016,-0.027,20.355,114.185,-33.286
14:27:26:788,7.670,-0.010,0.011,-0.026,20.347,114.146,-33.410
14:27:26:925,7.807,-0.001,-0.016,-0.007,20.212,114.079,-33.512
14:27:26:951,7.833,0.001,-0.008,-0.004,20.235,114.105,-33.530
14:27:26:976,7.858,0.007,-0.013,-0.003,20.252,114.079,-33.515
14:27:27:013,7.895,0.001,-0.010,-0.003,20.296,114.056,-33.500
14:27:27:038,7.920,0.004,-0.004,-0.004,20.367,114.043,-33.482
14:27:27:076,7.959,0.001,-0.004,-0.004,20.423,114.044,-33.481
14:27:27:1,7.983,0.005,0.015,-0.002,20.502,114.035,-33.472
14:27:27:141,8.024,0.004,0.018,-0.011,20.635,114.090,-33.394
14:27:27:25,8.132,-0.004,0.022,-0.016,20.741,114.068,-33.304
14:27:27:326,8.208,-0.002,-0.005,-0.015,20.656,114.058,-33.324
14:27:27:374,8.257,-0.005,-0.008,-0.009,20.585,113.995,-33.312
14:27:27:501,8.383,0.006,0.001,-0.003,20.526,113.865,-33.526
14:27:27:538,8.420,0.007,0.013,-0.004,20.589,113.840,-33.587
14:27:27:563,8.445,0.005,0.025,-0.008,20.625,113.834,-33.626
14:27:27:601,8.483,0.002,0.024,-0.007,20.649,113.823,-33.638
14:27:27:626,8.508,0.012,0.036,0.005,20.645,113.799,-33.620
14:27:27:665,8.548,0.013,0.040,0.013,20.616,113.814,-33.577
14:27:27:666,8.549,0.009,0.029,0.006,20.534,113.865,-33.537
14:27:27:688,8.571,0.004,0.019,-0.011,20.452,113.910,-33.529
14:27:27:725,8.608,0.004,-0.007,-0.017,20.309,113.936,-33.545
14:27:27:819,8.701,-0.007,-0.029,-0.013,20.029,114.054,-33.592
14:27:27:838,8.720,-0.004,-0.022,-0.014,20.027,114.066,-33.611
14:27:27:914,8.796,-0.007,-0.007,-0.021,20.160,114.091,-33.569
14:27:27:939,8.821,-0.005,0.003,-0.014,20.227,114.093,-33.573
14:27:27:963,8.846,-0.002,0.012,-0.016,20.304,114.060,-33.612
14:27:28:041,8.923,0.003,0.009,-0.013,20.435,114.037,-33.568
14:27:28:087,8.970,0.003,-0.009,-0.006,20.457,114.023,-33.552
14:27:28:128,9.011,-0.003,0.003,-0.005,20.508,113.994,-33.544
14:27:28:128,9.011,0.006,-0.002,-0.010,20.533,113.977,-33.543
14:27:28:15,9.033,0.007,0.003,0.006,20.572,113.953,-33.522
14:27:28:187,9.069,0.005,0.001,-0.003,20.596,113.940,-33.520
14:27:28:213,9.095,0.006,0.014,-0.001,20.635,113.937,-33.514
14:27:28:225,9.107,0.002,0.014,0.000,20.653,113.929,-33.517
14:27:28:351,9.234,-0.002,0.010,-0.013,20.704,113.958,-33.603
14:27:28:362,9.245,-0.011,0.008,-0.018,20.684,113.980,-33.633
14:27:28:401,9.284,-0.004,0.005,-0.020,20.678,113.968,-33.669
14:27:28:427,9.309,-0.003,-0.001,-0.010,20.687,113.954,-33.690
14:27:28:438,9.320,-0.003,0.006,-0.013,20.692,113.948,-33.702
14:27:28:463,9.345,-0.001,0.003,-0.013,20.686,113.939,-33.717
14:27:28:488,9.370,-0.003,-0.001,-0.005,20.684,113.921,-33.735
14:27:28:525,9.408,-0.001,-0.004,0.000,20.661,113.877,-33.745
14:27:28:59,9.472,0.005,-0.010,-0.004,20.609,113.809,-33.728
14:27:28:591,9.473,0.012,-0.013,-0.001,20.615,113.797,-33.697
14:27:28:7,9.583,-0.001,0.005,-0.004,20.789,113.826,-33.686
14:27:28:712,9.595,0.005,-0.006,-0.011,20.846,113.830,-33.693
14:27:28:825,9.707,-0.004,0.020,-0.024,21.030,113.938,-33.731
14:27:28:863,9.745,-0.001,0.020,-0.015,21.044,113.951,-33.726
14:27:28:926,9.808,-0.001,-0.011,-0.009,20.981,113.959,-33.749
14:27:28:951,9.833,0.008,-0.003,-0.004,20.966,113.957,-33.700
14:27:28:987,9.870,0.003,-0.004,0.005,20.971,113.979,-33.668
14:27:29:012,9.895,0.002,0.003,-0.004,20.979,113.992,-33.681
