Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:14:09:03,0.000,-0.007,0.010,-0.017,-20.324,-55.306,21.241
19:14:09:03,0.000,-0.003,0.007,-0.011,-20.305,-55.353,21.230
19:14:09:048,0.018,-0.001,0.011,-0.005,-20.290,-55.381,21.238
19:14:09:152,0.121,-0.004,0.002,-0.008,-20.285,-55.494,21.233
19:14:09:186,0.156,-0.008,0.010,-0.006,-20.306,-55.516,21.202
19:14:09:213,0.183,0.002,0.007,-0.002,-20.326,-55.529,21.175
19:14:09:223,0.193,-0.018,0.023,-0.013,-20.325,-55.531,21.219
19:14:09:249,0.219,-0.009,0.025,0.000,-20.341,-55.539,21.211
19:14:09:29,0.260,-0.014,0.033,-0.006,-20.362,-55.595,21.159
19:14:09:311,0.281,-0.003,0.030,0.006,-20.332,-55.622,21.133
19:14:09:349,0.319,0.004,0.015,-0.005,-20.283,-55.658,21.146
19:14:09:414,0.384,-0.005,0.002,-0.006,-20.239,-55.691,21.173
19:14:09:415,0.385,0.008,0.006,-0.004,-20.174,-55.740,21.183
19:14:09:424,0.394,0.012,-0.009,-0.015,-20.127,-55.754,21.198
19:14:09:449,0.418,-0.003,-0.007,-0.008,-20.107,-55.747,21.219
19:14:09:548,0.518,-0.002,0.008,-0.008,-20.088,-55.785,21.206
19:14:09:612,0.582,-0.001,0.005,-0.005,-20.090,-55.784,21.199
19:14:09:623,0.593,-0.003,0.001,-0.006,-20.090,-55.784,21.199
19:14:09:649,0.619,-0.006,0.010,-0.005,-20.092,-55.788,21.222
19:14:09:686,0.656,-0.006,0.004,-0.007,-20.092,-55.788,21.222
19:14:09:828,0.798,0.000,-0.005,0.003,-20.080,-55.834,21.242
19:14:09:828,0.798,-0.003,0.001,-0.004,-20.074,-55.851,21.259
19:14:09:849,0.819,-0.001,-0.005,-0.004,-20.083,-55.847,21.298
19:14:09:874,0.844,-0.007,0.005,-0.002,-20.099,-55.857,21.327
19:14:09:914,0.884,-0.003,-0.005,-0.009,-20.137,-55.846,21.345
19:14:09:914,0.884,-0.010,0.011,-0.010,-20.170,-55.812,21.364
19:14:09:976,0.945,-0.010,0.009,-0.017,-20.178,-55.795,21.378
19:14:09:977,0.946,0.008,-0.017,-0.006,-20.198,-55.775,21.373
19:14:10:136,1.106,-0.011,0.019,-0.017,-20.422,-55.771,21.473
19:14:10:15,1.120,-0.010,0.028,-0.002,-20.428,-55.782,21.478
19:14:10:173,1.143,0.000,0.013,0.004,-20.412,-55.817,21.487
19:14:10:277,1.246,-0.007,0.008,-0.002,-20.444,-55.753,21.536
19:14:10:277,1.246,-0.005,0.003,-0.009,-20.417,-55.747,21.546
19:14:10:352,1.322,-0.007,0.007,-0.010,-20.402,-55.726,21.559
19:14:10:352,1.322,-0.003,-0.002,-0.015,-20.397,-55.705,21.551
19:14:10:376,1.346,-0.008,0.004,-0.014,-20.392,-55.704,21.579
19:14:10:413,1.383,-0.006,-0.004,-0.012,-20.398,-55.704,21.617
19:14:10:414,1.384,-0.009,0.006,-0.005,-20.398,-55.704,21.617
19:14:10:487,1.457,-0.008,0.014,-0.010,-20.447,-55.662,21.610
19:14:10:553,1.523,-0.012,0.016,-0.017,-20.466,-55.651,21.608
19:14:10:553,1.523,-0.009,0.005,-0.015,-20.473,-55.653,21.611
19:14:10:574,1.543,-0.005,0.003,-0.015,-20.473,-55.673,21.636
19:14:10:599,1.568,0.001,-0.002,-0.007,-20.463,-55.697,21.660
19:14:10:613,1.582,-0.002,-0.003,-0.004,-20.464,-55.694,21.668
19:14:10:637,1.607,-0.002,0.006,-0.012,-20.503,-55.708,21.699
19:14:10:688,1.658,-0.003,0.004,-0.002,-20.536,-55.723,21.692
19:14:10:689,1.659,-0.008,0.007,0.001,-20.550,-55.726,21.697
19:14:10:739,1.709,-0.002,0.012,-0.007,-20.552,-55.726,21.727
19:14:10:739,1.709,-0.005,0.015,0.002,-20.552,-55.726,21.727
19:14:10:773,1.743,-0.002,0.009,-0.007,-20.556,-55.731,21.708
19:14:10:798,1.768,0.004,0.007,-0.004,-20.552,-55.725,21.690
19:14:10:836,1.806,-0.009,-0.001,-0.012,-20.569,-55.703,21.706
19:14:10:936,1.905,-0.004,0.008,-0.010,-20.623,-55.695,21.796
19:14:10:949,1.918,0.005,0.012,0.002,-20.621,-55.691,21.773
19:14:11:061,2.031,-0.008,0.007,-0.011,-20.657,-55.613,21.804
19:14:11:102,2.072,-0.009,-0.002,-0.014,-20.666,-55.604,21.849
19:14:11:136,2.106,-0.005,0.005,-0.016,-20.683,-55.592,21.888
19:14:11:161,2.131,0.002,0.003,-0.012,-20.705,-55.606,21.892
19:14:11:2,2.170,-0.005,0.005,-0.005,-20.703,-55.622,21.895
19:14:11:267,2.236,-0.004,0.017,-0.011,-20.703,-55.629,21.926
