Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:16:41:818,0.000,0.038,0.004,0.078,8.391,-52.487,16.554
19:16:41:818,0.000,-0.007,0.021,0.024,8.254,-52.493,16.171
19:16:41:88,0.062,0.016,0.041,-0.001,8.179,-52.460,15.643
19:16:41:881,0.063,0.016,0.012,0.012,8.159,-52.439,15.248
19:16:41:889,0.071,0.006,0.049,-0.025,8.126,-52.345,14.966
19:16:41:928,0.110,-0.002,0.026,-0.033,8.103,-52.236,14.931
19:16:41:951,0.134,-0.015,0.007,-0.024,8.153,-52.096,14.881
19:16:42:017,0.199,-0.028,-0.011,-0.030,8.448,-51.960,15.222
19:16:42:163,0.346,-0.006,-0.025,0.010,8.490,-52.311,15.048
19:16:42:231,0.414,0.001,-0.029,0.040,8.453,-52.341,14.900
19:16:42:232,0.415,0.014,-0.037,0.007,8.353,-52.290,14.646
19:16:42:233,0.416,0.013,-0.031,-0.008,8.241,-52.214,14.524
19:16:42:277,0.459,0.009,0.008,0.003,7.976,-52.102,14.476
19:16:42:301,0.483,0.042,0.017,0.007,7.812,-52.043,14.453
19:16:42:366,0.549,0.047,0.040,0.001,7.621,-51.980,14.599
19:16:42:367,0.549,0.004,0.073,-0.029,7.529,-51.917,14.825
19:16:42:376,0.558,0.030,0.062,-0.003,7.411,-51.847,14.787
19:16:42:414,0.596,0.049,0.006,-0.001,7.398,-51.824,14.559
19:16:42:489,0.672,0.020,-0.006,0.022,7.521,-51.821,14.400
19:16:42:504,0.687,0.003,-0.006,-0.004,7.645,-51.836,14.519
19:16:42:504,0.687,0.008,-0.020,0.024,7.719,-51.850,14.548
19:16:42:627,0.809,-0.014,0.016,-0.014,7.913,-51.585,14.540
19:16:42:639,0.821,-0.003,-0.012,-0.042,7.990,-51.522,14.569
19:16:42:677,0.859,-0.009,-0.009,-0.021,8.044,-51.496,14.599
19:16:42:713,0.896,-0.004,0.001,-0.023,8.175,-51.519,14.874
19:16:42:802,0.985,0.001,0.010,-0.027,8.223,-51.639,15.271
19:16:42:814,0.997,-0.015,-0.019,-0.002,8.267,-51.699,15.399
19:16:42:928,1.110,0.032,0.007,0.020,8.149,-51.917,15.242
19:16:42:939,1.121,0.034,-0.004,0.034,8.131,-51.851,15.302
19:16:42:951,1.133,0.032,-0.013,0.049,8.154,-51.745,15.306
19:16:43:005,1.187,0.012,0.005,0.042,8.178,-51.431,15.162
19:16:43:026,1.209,0.007,-0.008,0.005,8.227,-51.142,15.170
19:16:43:08,1.263,-0.009,-0.015,-0.002,8.318,-50.657,15.495
19:16:43:113,1.296,-0.003,-0.007,-0.017,8.325,-50.458,15.603
19:16:43:194,1.376,-0.021,-0.001,-0.025,8.278,-50.173,15.686
