Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:19:08:788,0.000,-0.007,-0.005,-0.012,5.637,-53.436,19.298
19:19:08:789,0.001,-0.003,-0.005,-0.012,5.610,-53.446,19.306
19:19:08:79,0.002,-0.002,0.016,-0.007,5.581,-53.504,19.324
19:19:08:846,0.058,0.008,0.033,0.002,5.519,-53.613,19.391
19:19:08:854,0.066,0.006,0.009,0.000,5.496,-53.617,19.391
19:19:08:971,0.183,0.002,0.010,-0.010,5.464,-53.591,19.423
19:19:08:991,0.203,-0.003,0.002,-0.008,5.464,-53.591,19.423
19:19:09:044,0.256,-0.009,0.010,-0.004,5.463,-53.591,19.439
19:19:09:045,0.257,-0.003,0.014,-0.024,5.452,-53.595,19.489
19:19:09:095,0.307,-0.004,0.021,-0.015,5.436,-53.638,19.624
19:19:09:117,0.329,0.006,0.017,0.003,5.449,-53.672,19.658
19:19:09:142,0.354,0.001,0.014,-0.004,5.481,-53.714,19.678
19:19:09:166,0.378,0.002,0.018,-0.003,5.495,-53.742,19.697
19:19:09:229,0.441,0.007,0.015,-0.013,5.512,-53.741,19.722
19:19:09:255,0.467,0.004,0.018,-0.011,5.532,-53.752,19.746
19:19:09:307,0.518,0.005,0.023,0.003,5.586,-53.790,19.760
19:19:09:307,0.518,0.002,0.012,-0.001,5.599,-53.788,19.756
19:19:09:379,0.591,0.012,0.006,0.001,5.720,-53.770,19.709
19:19:09:431,0.643,-0.001,-0.006,-0.001,5.762,-53.757,19.742
19:19:09:432,0.644,-0.007,0.004,-0.007,5.773,-53.755,19.806
19:19:09:455,0.667,-0.005,0.007,-0.009,5.743,-53.739,19.839
19:19:09:48,0.692,0.005,0.009,0.003,5.743,-53.738,19.801
19:19:09:504,0.716,-0.008,0.010,-0.008,5.735,-53.725,19.826
19:19:09:566,0.778,-0.008,0.003,-0.013,5.728,-53.687,19.789
19:19:09:579,0.791,-0.003,-0.007,-0.013,5.721,-53.686,19.715
19:19:09:641,0.853,-0.009,-0.002,-0.012,5.691,-53.706,19.748
19:19:09:678,0.890,0.010,-0.005,0.009,5.652,-53.728,19.701
19:19:09:692,0.904,0.006,-0.001,0.011,5.601,-53.756,19.641
19:19:09:717,0.929,-0.002,0.021,0.003,5.549,-53.764,19.665
19:19:09:753,0.965,0.009,0.016,-0.004,5.500,-53.747,19.650
19:19:09:767,0.979,0.003,0.023,0.006,5.434,-53.756,19.580
19:19:09:817,1.029,0.012,0.028,0.007,5.396,-53.754,19.509
19:19:09:844,1.056,0.011,0.034,0.007,5.347,-53.691,19.417
19:19:09:845,1.057,-0.003,0.042,-0.006,5.317,-53.628,19.433
19:19:09:879,1.091,0.009,0.044,-0.007,5.327,-53.589,19.400
19:19:09:891,1.102,0.002,0.019,-0.001,5.404,-53.554,19.351
19:19:10:053,1.265,-0.009,0.000,-0.014,5.757,-53.374,19.448
19:19:10:091,1.303,-0.003,-0.003,-0.010,5.774,-53.366,19.534
19:19:10:104,1.316,-0.015,-0.007,-0.008,5.777,-53.367,19.542
19:19:10:169,1.381,0.002,0.009,-0.003,5.776,-53.366,19.519
19:19:10:17,1.382,0.001,0.002,-0.011,5.768,-53.345,19.528
19:19:10:179,1.391,-0.012,0.010,-0.016,5.762,-53.339,19.538
19:19:10:232,1.443,0.000,0.014,-0.002,5.738,-53.341,19.515
19:19:10:233,1.444,0.001,0.027,-0.015,5.702,-53.331,19.511
19:19:10:306,1.518,-0.009,0.037,-0.026,5.680,-53.313,19.563
19:19:10:307,1.519,0.002,0.030,-0.004,5.662,-53.324,19.532
19:19:10:316,1.528,0.001,0.018,-0.002,5.671,-53.330,19.514
19:19:10:353,1.565,-0.005,0.029,-0.011,5.695,-53.334,19.529
19:19:10:366,1.578,0.005,0.012,0.002,5.693,-53.333,19.507
19:19:10:431,1.643,0.003,0.019,-0.011,5.725,-53.319,19.495
19:19:10:432,1.644,-0.004,0.012,-0.007,5.758,-53.330,19.493
19:19:10:482,1.693,0.004,0.010,0.000,5.814,-53.337,19.490
19:19:10:482,1.693,-0.001,0.003,-0.012,5.849,-53.346,19.494
19:19:10:491,1.702,0.002,-0.004,0.003,5.879,-53.351,19.486
19:19:10:517,1.728,-0.003,-0.002,0.005,5.935,-53.373,19.498
19:19:10:554,1.766,-0.004,-0.007,0.001,5.965,-53.390,19.504
19:19:10:568,1.780,0.002,0.007,0.001,5.952,-53.406,19.386
19:19:10:619,1.831,0.017,0.008,0.005,5.886,-53.360,19.186
19:19:10:62,1.832,0.000,0.031,-0.014,5.858,-53.310,19.141
19:19:10:695,1.907,0.000,0.021,-0.003,5.858,-53.280,19.058
19:19:10:703,1.915,-0.008,0.006,-0.003,5.881,-53.238,19.057
19:19:10:769,1.981,-0.003,0.021,-0.012,5.873,-53.202,19.037
19:19:10:769,1.981,-0.009,0.005,-0.012,5.885,-53.183,19.017
19:19:10:819,2.031,-0.013,0.004,-0.014,5.942,-53.170,19.007
19:19:10:82,2.032,0.000,0.000,-0.014,5.978,-53.178,18.995
19:19:10:829,2.041,-0.014,0.003,0.001,5.982,-53.192,18.978
19:19:10:894,2.106,-0.009,-0.012,-0.015,5.984,-53.193,19.001
19:19:10:895,2.107,0.001,0.000,0.000,6.004,-53.228,18.995
19:19:10:904,2.115,-0.006,-0.001,0.011,6.020,-53.294,19.021
19:19:10:967,2.179,0.003,0.006,0.001,6.008,-53.318,19.078
19:19:10:978,2.190,0.005,0.001,0.006,5.978,-53.331,19.156
19:19:11:145,2.357,-0.009,0.015,-0.006,5.807,-53.171,19.339
19:19:11:166,2.378,-0.007,0.005,-0.003,5.800,-53.148,19.273
19:19:11:221,2.432,-0.005,0.005,-0.015,5.768,-53.076,19.228
19:19:11:221,2.432,-0.020,0.013,-0.035,5.754,-53.015,19.363
19:19:11:241,2.452,-0.019,0.013,-0.027,5.752,-53.016,19.454
19:19:11:266,2.478,0.003,-0.002,-0.014,5.737,-53.054,19.496
19:19:11:291,2.503,-0.009,0.007,-0.014,5.700,-53.085,19.548
19:19:11:342,2.554,0.005,0.019,0.002,5.626,-53.119,19.564
19:19:11:354,2.566,0.007,0.029,-0.013,5.554,-53.153,19.625
19:19:11:453,2.665,-0.027,0.026,0.019,5.573,-53.372,19.820
19:19:11:478,2.690,0.002,0.002,0.020,5.627,-53.409,19.796
19:19:11:503,2.715,0.002,-0.029,-0.027,5.698,-53.408,19.872
19:19:11:541,2.753,0.027,-0.040,-0.052,5.769,-53.467,20.018
19:19:11:607,2.819,0.031,0.006,0.005,5.713,-53.714,20.612
19:19:11:741,2.953,-0.010,0.059,-0.029,6.224,-54.145,22.697
19:19:11:871,3.083,0.011,0.010,0.042,7.147,-54.988,21.707
19:19:11:891,3.103,0.036,0.002,0.049,7.268,-55.023,21.397
19:19:11:942,3.154,0.007,0.040,0.021,7.330,-54.972,21.198
19:19:11:953,3.165,0.001,0.019,-0.033,7.326,-54.780,21.028
19:19:11:967,3.179,0.006,0.004,-0.035,7.311,-54.614,20.748
19:19:12:004,3.216,-0.015,0.004,-0.016,7.338,-54.583,20.584
19:19:12:082,3.294,0.022,0.004,0.012,7.367,-54.628,20.113
19:19:12:082,3.294,0.009,-0.010,0.060,7.402,-54.687,19.594
19:19:12:282,3.493,-0.002,-0.027,-0.015,7.398,-54.322,19.518
19:19:12:282,3.493,-0.005,0.019,0.003,7.265,-54.311,19.454
19:19:12:304,3.515,-0.005,0.028,0.001,7.175,-54.280,19.461
19:19:12:404,3.616,-0.001,0.048,-0.027,6.944,-54.186,19.713
19:19:12:416,3.627,0.000,0.030,-0.016,6.908,-54.199,19.716
19:19:12:481,3.693,0.003,0.024,-0.005,6.918,-54.221,19.729
19:19:12:482,3.694,0.010,0.017,0.005,6.933,-54.278,19.755
19:19:12:491,3.703,-0.014,0.012,0.014,6.941,-54.292,19.767
19:19:12:543,3.755,0.011,-0.010,-0.002,6.943,-54.293,19.790
19:19:12:544,3.756,0.005,-0.005,-0.003,6.944,-54.293,19.736
19:19:12:603,3.815,-0.006,0.001,0.000,6.857,-54.268,19.711
19:19:12:617,3.829,0.009,0.006,-0.024,6.801,-54.246,19.760
19:19:12:654,3.866,-0.012,0.019,-0.015,6.718,-54.252,19.826
19:19:12:679,3.891,0.003,0.024,-0.023,6.645,-54.256,19.857
19:19:12:744,3.955,-0.004,0.023,-0.010,6.594,-54.255,19.851
19:19:12:745,3.956,-0.005,0.005,-0.014,6.531,-54.272,19.864
19:19:12:754,3.965,0.002,0.003,-0.010,6.493,-54.285,19.899
19:19:12:791,4.003,-0.003,0.000,-0.006,6.447,-54.300,19.952
19:19:12:803,4.015,-0.001,0.001,-0.008,6.408,-54.315,20.004
19:19:12:828,4.040,0.008,0.028,-0.005,6.333,-54.319,20.090
19:19:12:866,4.078,-0.001,0.027,-0.009,6.273,-54.308,20.179
19:19:13:078,4.290,0.007,0.001,-0.016,6.319,-54.138,20.392
19:19:13:091,4.303,-0.008,0.008,-0.018,6.366,-54.117,20.476
19:19:13:116,4.328,0.000,0.004,0.010,6.373,-54.101,20.519
19:19:13:141,4.353,-0.005,0.008,-0.008,6.356,-54.060,20.555
19:19:13:204,4.416,0.001,-0.003,-0.020,6.352,-53.986,20.602
19:19:13:216,4.428,-0.007,0.011,-0.012,6.328,-53.989,20.639
19:19:13:27,4.482,-0.009,0.023,-0.002,6.312,-53.992,20.675
19:19:13:27,4.482,-0.002,0.005,-0.017,6.315,-53.986,20.706
19:19:13:291,4.503,-0.004,0.007,-0.012,6.315,-54.008,20.713
19:19:13:345,4.556,-0.017,0.011,0.000,6.342,-54.050,20.736
19:19:13:345,4.556,-0.001,0.004,-0.013,6.370,-54.105,20.757
19:19:13:406,4.618,-0.008,0.016,0.012,6.373,-54.144,20.780
