Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
11:50:01:684,0.000,0.003,-0.010,-0.005,30.823,123.538,-23.290
11:50:01:709,0.025,0.001,-0.012,-0.014,30.832,123.537,-23.286
11:50:01:745,0.061,0.005,-0.006,0.001,30.854,123.522,-23.292
11:50:01:758,0.074,0.008,-0.016,-0.004,30.855,123.523,-23.285
11:50:01:86,0.176,-0.002,0.002,-0.003,30.918,123.532,-23.270
11:50:01:861,0.177,0.002,0.003,-0.014,30.930,123.545,-23.263
11:50:01:908,0.224,0.000,0.007,-0.008,30.939,123.989,-23.268
11:50:01:971,0.287,0.004,-0.002,-0.018,30.941,124.403,-23.301
11:50:02:022,0.338,0.005,-0.004,-0.001,30.942,124.406,-23.350
11:50:02:045,0.361,0.008,-0.004,-0.014,30.943,124.438,-23.369
11:50:02:07,0.386,0.005,-0.005,-0.011,30.945,124.427,-23.409
11:50:02:095,0.411,0.003,-0.003,-0.002,30.953,124.442,-23.429
11:50:02:145,0.461,-0.007,0.007,-0.017,30.972,124.453,-23.540
11:50:02:209,0.525,-0.006,0.004,-0.013,30.990,124.468,-23.549
11:50:02:22,0.536,-0.006,0.005,-0.019,30.987,124.456,-23.567
11:50:02:259,0.575,0.000,-0.002,-0.013,30.974,124.768,-23.567
11:50:02:283,0.600,0.008,0.001,-0.005,30.957,124.733,-23.543
11:50:02:32,0.636,0.009,-0.006,-0.013,30.942,125.144,-23.542
11:50:02:332,0.648,0.000,-0.004,-0.008,30.910,125.118,-23.560
11:50:02:632,0.948,-0.002,-0.001,-0.020,31.074,125.341,-23.930
11:50:02:708,1.024,0.004,-0.006,-0.015,31.087,125.222,-24.042
11:50:02:796,1.112,-0.002,-0.009,-0.014,31.109,125.395,-24.119
11:50:02:833,1.149,0.002,-0.012,-0.009,31.108,125.349,-24.147
11:50:02:871,1.187,0.004,0.006,-0.015,31.122,125.232,-24.252
11:50:02:896,1.212,0.003,0.006,-0.006,31.168,125.430,-24.294
11:50:02:921,1.237,0.006,0.000,-0.008,31.170,125.373,-24.340
11:50:02:957,1.274,0.005,-0.007,-0.010,31.169,125.357,-24.337
11:50:02:982,1.298,0.007,0.004,-0.002,31.207,125.335,-24.351
11:50:03:007,1.323,0.003,-0.006,-0.009,31.217,125.357,-24.348
11:50:03:032,1.348,0.010,-0.002,-0.014,31.227,125.387,-24.307
11:50:03:058,1.374,0.005,-0.002,-0.015,31.244,125.309,-24.293
11:50:03:095,1.411,0.002,0.006,-0.008,31.255,125.332,-24.283
11:50:03:108,1.424,-0.002,-0.008,-0.021,31.268,125.471,-24.267
11:50:03:133,1.449,-0.001,0.002,-0.019,31.273,125.496,-24.254
11:50:03:17,1.486,-0.001,-0.003,-0.013,31.279,125.543,-24.248
11:50:03:183,1.499,-0.009,-0.005,-0.014,31.279,125.549,-24.254
11:50:03:221,1.537,0.002,-0.011,-0.024,31.266,125.448,-24.244
11:50:03:323,1.640,0.003,0.000,-0.008,31.280,125.404,-24.220
11:50:03:323,1.640,0.005,0.000,-0.007,31.283,125.407,-24.206
11:50:03:358,1.674,0.000,-0.004,-0.007,31.275,125.408,-24.210
11:50:03:37,1.686,0.005,-0.002,-0.013,31.263,125.443,-24.145
11:50:03:409,1.725,-0.004,0.009,-0.008,31.273,125.483,-24.101
11:50:03:42,1.736,-0.013,-0.004,-0.015,31.272,125.492,-24.104
11:50:03:446,1.762,-0.002,-0.009,-0.011,31.242,125.504,-24.090
11:50:03:608,1.924,0.000,0.002,-0.006,31.300,125.508,-24.039
11:50:03:67,1.986,0.001,0.004,-0.002,31.336,125.533,-24.051
11:50:03:683,1.999,0.002,0.007,-0.004,31.350,125.544,-24.081
11:50:03:757,2.074,-0.001,-0.006,-0.016,31.351,125.566,-24.089
11:50:03:832,2.148,0.000,-0.007,-0.007,31.365,125.551,-24.098
11:50:03:908,2.224,0.007,-0.014,-0.004,31.355,125.491,-24.106
11:50:03:983,2.299,0.007,-0.006,-0.013,31.361,125.492,-24.065
11:50:03:996,2.312,0.002,-0.001,0.002,31.376,125.489,-24.064
11:50:04:022,2.338,0.004,-0.004,-0.004,31.396,125.491,-24.057
11:50:04:057,2.374,0.001,0.006,-0.007,31.399,125.493,-24.021
11:50:04:071,2.388,0.004,-0.002,-0.004,31.393,125.486,-23.999
