Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
11:19:35:982,0.000,0.013,0.014,0.008,10.544,119.967,-24.554
11:19:35:982,0.000,0.010,0.007,0.001,10.556,119.979,-24.602
11:19:36:031,0.049,-0.002,0.021,-0.011,10.611,120.062,-24.638
11:19:36:06,0.078,-0.002,0.030,-0.020,10.635,120.071,-24.698
11:19:36:085,0.103,-0.009,0.034,-0.020,10.628,120.067,-24.740
11:19:36:171,0.189,0.008,0.020,-0.006,10.571,120.042,-24.693
11:19:36:171,0.189,0.009,0.004,0.004,10.500,120.009,-24.657
11:19:36:171,0.189,0.006,0.001,0.001,10.368,119.937,-24.672
11:19:36:189,0.207,0.017,-0.014,0.003,10.318,119.901,-24.674
11:19:36:245,0.263,0.015,-0.003,0.009,10.269,119.822,-24.647
11:19:36:268,0.286,0.016,0.004,0.005,10.294,119.837,-24.630
11:19:36:323,0.341,0.017,0.005,0.011,10.347,119.851,-24.611
11:19:36:324,0.342,0.006,-0.011,-0.005,10.355,119.862,-24.620
11:19:36:346,0.364,0.011,0.005,-0.005,10.390,119.921,-24.578
11:19:36:428,0.447,0.005,0.003,-0.014,10.529,119.975,-24.577
11:19:36:452,0.470,0.001,0.023,-0.007,10.584,119.993,-24.579
11:19:36:478,0.496,0.004,0.015,-0.002,10.602,119.964,-24.584
11:19:36:503,0.521,0.008,0.011,-0.003,10.590,119.948,-24.560
11:19:36:53,0.548,0.005,0.006,-0.007,10.585,119.931,-24.538
11:19:36:615,0.633,0.013,0.000,0.006,10.561,119.868,-24.473
11:19:36:616,0.634,0.011,-0.002,0.004,10.552,119.848,-24.465
11:19:36:693,0.712,0.011,0.003,0.008,10.568,119.823,-24.453
11:19:36:716,0.735,0.010,0.007,-0.005,10.575,119.821,-24.456
11:19:36:717,0.736,0.011,0.012,-0.003,10.601,119.816,-24.451
11:19:36:766,0.784,0.010,0.018,-0.007,10.630,119.809,-24.411
11:19:36:95,0.968,0.012,-0.006,0.003,10.357,119.810,-24.293
11:19:36:979,0.997,0.005,-0.008,0.002,10.365,119.814,-24.318
11:19:36:98,0.998,0.010,-0.009,-0.006,10.386,119.845,-24.328
11:19:37:032,1.050,0.007,0.002,-0.005,10.420,119.873,-24.344
11:19:37:033,1.051,0.013,0.016,0.001,10.506,119.887,-24.374
11:19:37:081,1.100,0.001,0.019,-0.006,10.567,119.928,-24.420
11:19:37:213,1.231,0.008,0.013,0.000,10.572,119.914,-24.468
11:19:37:241,1.260,0.007,0.005,-0.003,10.566,119.922,-24.465
11:19:37:242,1.261,0.005,0.011,-0.001,10.526,119.930,-24.464
11:19:37:318,1.336,0.010,0.014,0.006,10.443,119.899,-24.438
11:19:37:346,1.364,0.015,-0.003,0.008,10.395,119.900,-24.405
11:19:37:347,1.365,0.014,0.011,0.005,10.329,119.927,-24.390
11:19:37:422,1.440,0.007,-0.006,-0.010,10.191,120.054,-24.251
11:19:37:449,1.467,0.013,0.002,-0.008,10.169,120.095,-24.213
11:19:37:476,1.494,0.001,-0.010,-0.007,10.119,120.129,-24.181
11:19:37:502,1.520,0.005,-0.006,-0.010,10.095,120.134,-24.179
11:19:37:556,1.575,-0.002,-0.019,-0.010,10.097,120.134,-24.172
11:19:37:557,1.576,0.010,-0.005,-0.002,10.122,120.128,-24.123
11:19:37:579,1.597,0.010,0.002,-0.001,10.154,120.106,-24.116
11:19:37:662,1.680,0.011,0.017,0.004,10.263,120.068,-24.149
11:19:37:662,1.680,0.009,0.014,-0.001,10.273,120.075,-24.098
11:19:37:687,1.705,0.015,0.017,0.004,10.267,120.070,-24.089
11:19:37:712,1.730,0.019,0.016,0.012,10.258,120.039,-24.099
11:19:37:737,1.755,0.011,0.001,-0.001,10.252,120.028,-24.083
11:19:37:764,1.782,0.012,0.005,-0.002,10.252,120.028,-24.083
11:19:37:924,1.942,0.019,0.011,0.012,10.340,119.925,-23.871
11:19:37:925,1.943,0.016,0.002,0.005,10.326,119.893,-23.797
11:19:38:003,2.021,0.021,0.003,0.011,10.322,119.857,-23.839
11:19:38:003,2.021,0.015,0.000,0.010,10.320,119.868,-23.873
11:19:38:026,2.044,0.010,0.008,-0.002,10.328,119.867,-23.921
11:19:38:053,2.071,0.014,0.010,0.007,10.356,119.884,-23.921
11:19:38:104,2.123,0.007,0.006,-0.006,10.374,119.937,-23.949
11:19:38:131,2.150,0.007,0.004,-0.003,10.392,119.940,-23.948
11:19:38:157,2.175,0.003,0.004,-0.009,10.413,119.965,-23.952
11:19:38:21,2.228,0.005,0.016,-0.002,10.463,119.959,-24.025
11:19:38:265,2.283,0.008,0.007,-0.007,10.493,119.941,-24.001
