Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
11:23:48:957,0.000,0.015,0.005,-0.007,-18.171,123.992,-19.551
11:23:48:958,0.001,0.014,0.012,-0.017,-18.082,123.928,-19.534
11:23:49:089,0.132,0.021,0.022,-0.005,-17.938,123.786,-19.204
11:23:49:089,0.132,0.021,0.012,-0.007,-18.008,123.762,-19.114
11:23:49:171,0.214,-0.003,-0.016,-0.011,-18.094,123.768,-19.052
11:23:49:171,0.214,0.006,-0.012,-0.002,-18.166,123.798,-18.959
11:23:49:171,0.214,0.001,-0.016,0.001,-18.221,123.793,-18.924
11:23:49:218,0.261,-0.010,-0.021,-0.006,-18.300,123.802,-18.913
11:23:49:275,0.318,-0.005,-0.021,-0.017,-18.309,123.813,-18.872
11:23:49:276,0.319,-0.011,-0.017,-0.007,-18.304,123.810,-18.816
11:23:49:277,0.320,-0.018,-0.018,-0.021,-18.306,123.801,-18.815
11:23:49:353,0.397,0.004,0.008,-0.004,-18.166,123.634,-18.744
11:23:49:463,0.506,0.018,0.022,-0.018,-18.122,123.589,-18.731
11:23:49:464,0.507,0.028,0.024,-0.002,-18.048,123.515,-18.662
11:23:49:465,0.508,0.011,0.013,0.000,-18.050,123.473,-18.617
11:23:49:465,0.508,0.020,0.015,-0.015,-18.067,123.428,-18.598
11:23:49:532,0.575,0.015,-0.002,-0.001,-18.091,123.353,-18.503
11:23:49:559,0.602,0.002,-0.007,-0.013,-18.152,123.313,-18.527
11:23:49:62,0.663,0.012,0.001,-0.017,-18.151,123.300,-18.550
11:23:49:62,0.663,-0.003,0.000,-0.015,-18.196,123.248,-18.600
11:23:49:621,0.664,-0.001,0.004,-0.031,-18.251,123.213,-18.691
11:23:49:622,0.665,0.006,0.000,-0.031,-18.257,123.161,-18.787
11:23:49:636,0.680,0.010,-0.006,0.001,-18.290,123.062,-18.670
11:23:49:98,1.024,0.025,-0.005,0.021,-18.380,122.984,-18.287
11:23:49:981,1.025,0.007,-0.017,0.019,-18.446,123.010,-18.242
11:23:50:06,1.103,-0.010,-0.037,-0.012,-18.594,123.158,-18.533
