Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
11:27:24:844,0.000,-0.005,0.003,-0.003,-21.221,116.322,-12.954
11:27:24:844,0.000,0.002,0.002,-0.003,-21.193,116.338,-12.952
11:27:24:845,0.001,0.001,0.003,-0.001,-21.151,116.328,-12.887
11:27:24:864,0.020,-0.002,0.000,0.003,-21.115,116.312,-12.844
11:27:24:92,0.076,0.001,0.006,0.003,-21.103,116.277,-12.868
11:27:24:921,0.077,0.004,0.004,0.008,-21.087,116.221,-12.819
11:27:24:943,0.099,0.002,-0.005,0.011,-21.073,116.184,-12.779
11:27:25:,0.156,-0.001,-0.012,0.004,-21.050,116.122,-12.788
11:27:25:,0.156,0.004,0.004,0.002,-21.026,116.086,-12.818
11:27:25:022,0.179,0.004,0.007,0.001,-20.970,116.027,-12.811
11:27:25:107,0.263,0.020,0.008,0.022,-20.935,115.899,-12.686
11:27:25:108,0.264,0.014,0.008,0.026,-20.911,115.834,-12.606
11:27:25:186,0.342,0.019,0.005,0.025,-20.917,115.756,-12.503
11:27:25:186,0.342,0.021,0.005,0.019,-20.883,115.761,-12.429
11:27:25:206,0.362,0.012,0.009,0.010,-20.880,115.791,-12.418
11:27:25:261,0.417,0.003,0.005,0.016,-20.920,115.803,-12.425
11:27:25:262,0.418,-0.002,-0.017,0.009,-20.936,115.816,-12.413
11:27:25:286,0.442,-0.002,-0.009,0.007,-20.952,115.870,-12.405
11:27:25:311,0.467,-0.004,-0.013,0.005,-20.968,115.901,-12.460
11:27:25:366,0.522,0.004,-0.005,-0.004,-20.967,115.914,-12.477
11:27:25:367,0.523,0.000,-0.008,0.007,-20.961,115.935,-12.458
11:27:25:469,0.625,-0.004,0.005,-0.004,-20.964,115.931,-12.506
11:27:25:53,0.686,-0.001,0.000,0.000,-20.973,115.933,-12.567
11:27:25:531,0.687,-0.002,-0.007,0.006,-21.006,115.913,-12.591
11:27:25:531,0.687,0.010,0.003,0.015,-21.016,115.883,-12.599
11:27:25:628,0.784,-0.003,-0.006,0.014,-21.026,115.891,-12.604
11:27:25:629,0.785,-0.010,-0.011,0.003,-21.031,115.927,-12.640
11:27:25:652,0.808,0.003,0.003,0.011,-21.009,115.918,-12.640
11:27:25:819,0.975,0.000,-0.003,0.009,-20.991,115.938,-12.601
11:27:25:819,0.975,-0.003,0.001,0.006,-20.981,115.974,-12.595
11:27:25:82,0.976,-0.005,-0.001,-0.014,-20.960,116.009,-12.625
11:27:25:821,0.977,-0.007,-0.002,-0.007,-20.923,116.043,-12.572
11:27:25:842,0.998,-0.002,0.005,-0.013,-20.888,116.025,-12.560
11:27:25:842,0.998,0.011,-0.002,0.005,-20.883,115.989,-12.524
11:27:25:892,1.048,0.005,0.009,0.018,-20.859,115.947,-12.465
11:27:26:,1.156,0.008,0.000,0.004,-20.885,115.945,-12.510
11:27:26:001,1.157,0.003,-0.002,0.010,-20.905,115.946,-12.518
11:27:26:049,1.205,0.002,-0.019,0.007,-20.930,115.949,-12.523
11:27:26:049,1.205,0.000,-0.009,0.011,-20.960,115.952,-12.592
11:27:26:073,1.229,-0.006,-0.014,0.014,-20.968,115.958,-12.638
11:27:26:156,1.312,-0.005,0.001,0.000,-20.925,115.997,-12.761
11:27:26:177,1.333,-0.003,0.001,-0.007,-20.893,115.990,-12.799
11:27:26:292,1.448,0.006,0.003,0.002,-20.868,115.979,-12.824
11:27:26:292,1.448,0.001,-0.001,0.013,-20.853,115.949,-12.843
11:27:26:293,1.449,0.008,0.013,-0.004,-20.823,115.960,-12.892
11:27:26:294,1.450,0.008,0.001,0.010,-20.819,115.952,-12.883
11:27:26:548,1.704,0.018,0.010,0.019,-20.641,115.593,-12.578
11:27:26:6,1.756,0.005,0.009,0.014,-20.629,115.612,-12.562
11:27:26:601,1.757,0.009,0.002,0.000,-20.630,115.617,-12.595
11:27:26:678,1.834,0.004,-0.013,0.020,-20.687,115.613,-12.553
11:27:26:679,1.835,-0.002,0.004,0.015,-20.709,115.622,-12.552
11:27:26:787,1.943,0.009,0.002,0.013,-20.705,115.636,-12.523
11:27:26:788,1.944,0.003,-0.004,0.014,-20.723,115.674,-12.512
11:27:26:789,1.945,-0.005,-0.012,-0.001,-20.725,115.718,-12.558
