Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:44:52:058,0.000,-0.005,-0.001,-0.009,17.560,-38.272,24.012
19:44:52:058,0.000,-0.002,-0.005,-0.001,17.581,-38.257,23.973
19:44:52:116,0.059,0.002,-0.009,0.005,17.595,-38.250,23.949
19:44:52:131,0.074,-0.001,-0.016,-0.003,17.612,-38.256,24.013
19:44:52:132,0.075,0.001,-0.003,0.013,17.622,-38.274,24.048
19:44:52:257,0.199,0.010,0.006,0.001,17.617,-38.203,24.019
19:44:52:307,0.249,0.003,0.006,0.005,17.649,-38.172,24.062
19:44:52:382,0.324,0.005,-0.001,0.012,17.753,-38.127,24.034
19:44:52:473,0.416,-0.005,-0.005,0.002,17.816,-38.011,24.135
19:44:52:473,0.416,-0.001,0.003,0.001,17.850,-37.944,24.167
19:44:52:52,0.462,-0.007,-0.009,-0.001,17.886,-37.894,24.150
19:44:52:52,0.462,-0.004,-0.010,0.011,17.916,-37.859,24.150
19:44:52:541,0.483,-0.012,-0.020,0.000,17.941,-37.814,24.204
19:44:52:59,0.533,-0.016,-0.011,-0.004,17.954,-37.799,24.272
19:44:52:604,0.547,-0.013,-0.017,-0.011,17.948,-37.805,24.293
19:44:52:641,0.583,-0.001,-0.004,0.003,17.932,-37.806,24.228
19:44:52:653,0.595,-0.002,0.001,0.001,17.905,-37.811,24.217
19:44:52:766,0.709,-0.002,-0.007,0.007,17.843,-37.840,24.285
19:44:52:779,0.721,-0.004,-0.005,-0.001,17.841,-37.838,24.300
19:44:52:929,0.871,0.003,0.002,-0.006,17.618,-37.991,24.275
19:44:52:978,0.921,0.002,0.019,-0.013,17.521,-38.092,24.324
19:44:53:119,1.061,0.013,-0.001,0.014,17.586,-38.315,24.072
19:44:53:191,1.133,-0.005,-0.031,0.012,17.667,-38.382,24.091
19:44:53:256,1.199,0.007,-0.029,0.015,17.668,-38.404,24.080
19:44:53:256,1.199,-0.011,-0.015,-0.009,17.625,-38.431,24.115
19:44:53:306,1.249,0.019,-0.012,0.029,17.582,-38.474,24.140
19:44:53:307,1.250,0.002,-0.026,0.006,17.514,-38.503,24.210
19:44:53:379,1.321,0.010,-0.017,0.033,17.380,-38.572,24.186
19:44:53:507,1.450,0.006,0.016,0.007,17.159,-38.592,24.130
19:44:53:507,1.450,0.011,0.032,-0.001,17.079,-38.573,24.183
19:44:53:522,1.465,0.015,0.023,-0.001,17.051,-38.551,24.145
19:44:53:522,1.465,0.011,0.018,0.001,17.029,-38.516,24.069
19:44:53:523,1.466,-0.002,0.018,0.002,17.014,-38.501,24.103
19:44:53:567,1.509,0.004,0.015,-0.012,17.026,-38.496,24.139
19:44:53:582,1.524,-0.002,-0.001,0.006,17.062,-38.477,24.120
19:44:53:582,1.524,0.003,0.002,-0.006,17.094,-38.465,24.108
19:44:53:643,1.585,-0.003,0.000,-0.001,17.123,-38.451,24.112
19:44:53:654,1.596,-0.004,-0.002,-0.005,17.141,-38.477,24.121
19:44:53:694,1.636,-0.003,-0.002,-0.001,17.158,-38.504,24.124
19:44:53:695,1.637,-0.005,-0.006,0.005,17.184,-38.538,24.109
19:44:53:804,1.747,-0.004,0.009,-0.008,17.200,-38.619,24.075
19:44:53:846,1.789,-0.005,0.000,-0.009,17.205,-38.676,24.091
19:44:53:846,1.789,0.010,0.000,0.012,17.255,-38.757,24.083
