Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:41:54:64,0.000,0.000,-0.005,-0.010,13.622,-45.002,25.236
19:41:54:64,0.000,0.005,-0.005,0.000,13.652,-45.021,25.198
19:41:54:641,0.001,0.006,-0.004,0.006,13.706,-45.079,25.191
19:41:54:699,0.060,0.006,-0.006,0.005,13.635,-45.129,25.165
19:41:54:7,0.061,0.000,-0.007,0.008,13.581,-45.161,25.207
19:41:54:7,0.061,0.013,0.014,-0.003,13.516,-45.171,25.220
19:41:54:701,0.062,0.010,0.015,-0.003,13.488,-45.176,25.210
19:41:55:027,0.388,-0.002,-0.005,-0.002,13.242,-45.700,25.897
19:41:55:102,0.462,-0.001,-0.011,-0.004,13.236,-45.702,25.861
19:41:55:102,0.462,0.008,-0.004,0.001,13.214,-45.714,25.841
19:41:55:104,0.464,0.000,0.013,-0.013,13.144,-45.742,25.849
19:41:55:104,0.464,0.011,-0.007,0.014,13.120,-45.744,25.639
19:41:55:104,0.464,0.006,-0.011,0.018,13.071,-45.734,25.435
19:41:55:153,0.513,0.010,0.012,-0.011,13.007,-45.651,25.299
19:41:55:526,0.887,0.007,0.013,-0.010,12.961,-45.607,25.296
19:41:55:552,0.913,0.005,0.013,-0.012,12.961,-45.579,25.275
19:41:55:731,1.091,0.002,-0.004,-0.001,13.115,-45.797,25.306
19:41:55:755,1.116,0.003,-0.002,0.005,13.094,-45.808,25.326
19:41:55:756,1.117,0.016,0.005,0.014,13.027,-45.837,25.264
19:41:55:823,1.184,0.016,0.008,-0.002,12.983,-45.860,25.242
19:41:55:824,1.185,0.014,0.012,0.002,12.936,-45.875,25.236
19:41:55:825,1.186,0.007,0.012,-0.005,12.926,-45.878,25.231
19:41:55:826,1.187,0.015,0.014,0.000,12.918,-45.880,25.171
19:41:55:875,1.235,0.012,0.009,0.005,12.936,-45.872,25.122
19:41:55:876,1.236,-0.001,-0.003,-0.001,12.972,-45.856,25.160
19:41:55:876,1.236,0.003,-0.020,0.017,13.056,-45.814,25.058
19:41:55:951,1.311,0.005,-0.001,-0.005,12.922,-45.656,24.842
19:41:56:202,1.562,-0.001,-0.007,-0.005,12.829,-45.555,24.761
19:41:56:202,1.562,-0.003,-0.011,-0.013,12.819,-45.557,24.756
19:41:56:202,1.562,-0.001,0.005,-0.008,12.791,-45.569,24.738
19:41:56:225,1.585,0.001,0.004,-0.006,12.760,-45.583,24.714
19:41:56:225,1.585,0.010,-0.001,-0.004,12.735,-45.611,24.712
19:41:56:226,1.586,-0.002,-0.003,-0.002,12.722,-45.657,24.712
19:41:56:227,1.587,0.020,0.005,0.000,12.701,-45.685,24.701
19:41:56:287,1.647,0.009,0.009,-0.008,12.640,-45.733,24.659
19:41:56:287,1.647,0.013,0.000,0.003,12.624,-45.737,24.578
19:41:56:392,1.753,0.006,-0.010,0.003,12.640,-45.798,24.480
19:41:56:524,1.884,0.012,0.005,0.003,12.556,-45.807,24.369
