Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:35:04:109,0.000,-0.010,-0.005,-0.010,-9.115,-31.794,25.276
19:35:04:182,0.073,-0.005,-0.002,-0.007,-9.103,-31.915,25.272
19:35:04:234,0.125,-0.012,-0.004,-0.003,-9.115,-31.925,25.288
19:35:04:235,0.126,-0.008,0.003,-0.008,-9.119,-31.966,25.329
19:35:04:309,0.199,-0.011,-0.004,-0.013,-9.122,-31.989,25.333
19:35:04:31,0.200,-0.006,0.003,-0.003,-9.151,-32.001,25.324
19:35:04:319,0.209,-0.012,0.005,-0.009,-9.180,-32.014,25.322
19:35:04:371,0.262,-0.004,0.005,-0.009,-9.190,-32.015,25.295
19:35:04:372,0.263,-0.005,0.000,-0.005,-9.178,-32.044,25.253
19:35:04:444,0.335,-0.001,0.010,-0.011,-9.189,-32.098,25.260
19:35:04:509,0.400,-0.004,0.004,-0.008,-9.206,-32.081,25.183
19:35:04:51,0.401,-0.006,0.013,-0.006,-9.201,-32.082,25.131
19:35:04:519,0.410,-0.015,0.007,-0.008,-9.191,-32.100,25.111
19:35:04:572,0.462,0.007,-0.003,-0.007,-9.179,-32.099,25.051
19:35:04:572,0.462,-0.014,-0.001,-0.011,-9.155,-32.101,25.041
19:35:04:846,0.737,-0.007,0.003,0.007,-9.089,-32.142,24.935
19:35:04:847,0.738,0.004,0.015,0.004,-9.107,-32.108,24.913
19:35:04:856,0.747,-0.011,0.005,-0.004,-9.132,-32.063,24.918
19:35:04:91,0.801,-0.012,0.009,-0.007,-9.123,-32.033,24.929
19:35:04:91,0.801,-0.008,0.001,-0.005,-9.099,-31.998,24.922
19:35:04:97,0.861,-0.013,0.007,-0.008,-9.069,-31.986,24.937
19:35:04:981,0.872,-0.016,-0.002,-0.016,-9.055,-31.965,24.977
19:35:05:034,0.925,-0.013,-0.004,-0.009,-9.062,-31.937,24.974
19:35:05:034,0.925,-0.024,-0.005,-0.017,-9.059,-31.939,25.010
19:35:05:043,0.934,-0.022,-0.004,-0.014,-9.057,-31.960,25.084
19:35:05:109,1.000,-0.017,0.000,-0.010,-9.049,-32.020,25.118
19:35:05:369,1.259,-0.002,0.001,0.000,-9.055,-32.366,25.011
19:35:05:382,1.272,-0.012,0.003,-0.003,-9.047,-32.371,25.003
19:35:05:435,1.326,-0.006,-0.008,-0.001,-8.988,-32.379,24.909
