Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:38:15:447,0.000,0.010,-0.002,0.002,-9.631,-35.961,30.073
19:38:15:459,0.012,0.003,0.005,0.002,-9.682,-35.995,30.143
19:38:15:659,0.211,0.016,0.004,0.005,-9.857,-36.239,30.238
19:38:15:685,0.237,0.014,0.004,0.002,-9.865,-36.211,30.235
19:38:15:709,0.262,0.004,-0.008,-0.006,-9.863,-36.160,30.245
19:38:15:787,0.340,0.008,-0.003,-0.003,-9.865,-36.122,30.239
19:38:15:788,0.341,-0.009,-0.003,-0.007,-9.890,-36.070,30.237
19:38:15:8,0.353,-0.002,0.001,-0.005,-9.919,-36.032,30.223
19:38:15:822,0.375,-0.005,-0.007,-0.009,-9.937,-36.011,30.195
19:38:15:872,0.425,0.004,0.002,-0.005,-9.952,-36.009,30.211
19:38:15:897,0.450,0.007,0.009,-0.001,-9.996,-36.011,30.198
19:38:15:922,0.475,0.000,0.011,0.005,-10.027,-36.019,30.197
19:38:15:973,0.526,0.009,0.024,0.001,-10.044,-36.022,30.193
19:38:15:985,0.538,-0.001,0.013,-0.001,-10.044,-36.022,30.193
19:38:15:997,0.550,-0.004,0.022,0.001,-10.036,-36.027,30.178
19:38:16:047,0.599,0.009,0.007,0.003,-9.958,-36.016,30.119
19:38:16:109,0.662,0.005,-0.010,0.002,-9.868,-35.998,30.153
19:38:16:134,0.687,0.004,-0.017,-0.001,-9.842,-36.004,30.134
19:38:16:187,0.740,0.007,-0.008,0.001,-9.839,-36.010,30.134
19:38:16:187,0.740,0.002,-0.007,-0.001,-9.839,-36.010,30.134
19:38:16:249,0.802,0.003,-0.005,0.001,-9.839,-36.010,30.134
19:38:16:25,0.803,0.002,-0.002,0.001,-9.847,-35.995,30.105
19:38:16:259,0.812,0.001,0.002,-0.004,-9.856,-35.973,30.076
19:38:16:309,0.862,0.004,0.009,-0.002,-9.888,-35.930,29.945
19:38:16:727,1.279,0.002,0.002,-0.004,-9.701,-35.819,29.351
19:38:16:835,1.388,0.016,-0.004,0.004,-9.799,-35.895,29.145
19:38:16:86,1.413,0.025,0.009,0.013,-9.859,-35.907,29.108
19:38:16:912,1.465,0.014,0.015,0.012,-9.913,-35.890,29.107
19:38:16:913,1.466,0.012,0.018,0.004,-9.951,-35.853,29.087
19:38:16:987,1.539,0.009,0.016,0.002,-9.922,-35.767,29.022
19:38:16:988,1.540,0.004,0.009,0.001,-9.896,-35.714,29.004
19:38:17:035,1.588,0.005,0.005,-0.005,-9.844,-35.665,28.997
19:38:17:112,1.665,0.009,-0.007,-0.002,-9.806,-35.648,28.995
19:38:17:112,1.665,0.010,-0.006,0.001,-9.762,-35.624,29.007
19:38:17:122,1.675,0.006,-0.016,-0.003,-9.737,-35.613,29.029
19:38:17:187,1.739,0.004,-0.018,-0.002,-9.722,-35.598,29.062
19:38:17:237,1.790,-0.002,-0.037,-0.004,-9.718,-35.577,29.080
19:38:17:238,1.791,-0.002,-0.033,-0.003,-9.722,-35.563,29.080
19:38:17:249,1.802,0.011,-0.026,0.003,-9.810,-35.565,29.115
19:38:17:25,1.803,-0.006,0.012,-0.004,-9.911,-35.570,29.206
19:38:17:375,1.928,0.006,0.019,0.002,-10.165,-35.548,29.260
19:38:17:447,1.999,-0.001,0.010,-0.008,-10.163,-35.490,29.274
19:38:17:5,2.053,-0.001,0.005,-0.007,-10.116,-35.473,29.293
19:38:17:5,2.053,-0.001,-0.002,-0.011,-10.091,-35.487,29.348
19:38:17:509,2.062,-0.014,0.015,-0.007,-10.094,-35.939,29.382
19:38:17:574,2.127,-0.006,0.002,-0.009,-10.084,-35.937,29.316
19:38:17:575,2.128,0.005,-0.001,-0.004,-10.045,-35.944,29.252
19:38:17:584,2.137,-0.002,0.002,-0.003,-9.971,-35.970,29.249
19:38:17:648,2.201,0.004,-0.007,-0.009,-9.957,-35.989,29.257
19:38:17:675,2.228,-0.001,-0.006,-0.006,-9.955,-35.996,29.257
19:38:17:675,2.228,0.007,-0.003,-0.001,-9.940,-36.021,29.250
19:38:17:779,2.331,0.010,-0.005,-0.002,-9.939,-36.043,29.180
19:38:17:785,2.337,0.007,0.000,-0.006,-9.940,-36.043,29.174
19:38:17:834,2.387,0.001,0.013,0.002,-9.950,-36.043,29.153
19:38:17:846,2.399,0.011,0.014,-0.001,-9.983,-36.008,29.091
19:38:17:909,2.462,0.001,0.016,-0.004,-9.952,-36.030,29.088
19:38:17:934,2.487,0.004,-0.004,-0.003,-9.903,-36.106,29.016
19:38:17:947,2.500,0.009,-0.001,0.000,-9.876,-36.095,28.973
19:38:18:038,2.590,0.006,-0.001,-0.005,-9.845,-36.235,28.977
