now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:04:20:21:33,down_150_60_,0.7083530426025391,0.5109856,0.48804054,0.89024085,0.51479393,0.5192939,0.9729706,0.48330018,0.519405,0.9569098,0.46009794,0.57701904,0.86525404,0.45201403,0.64491296,1.0094771,0.5464481,0.51925004,0.9832021,0.55415845,0.5926271,0.8954805,0.57370305,0.6505663,0.90867543,0.51500446,0.6451315,0.9514777,0.49130797,0.6451425,0.9081514,0.49141005,0.7706841,0.9296973,0.49529588,0.88589287,0.86300766,0.54221976,0.64512825,0.9004774,0.5306755,0.77079743,0.91273844,0.5460828,0.8963713,0.92006505,0.5030934,0.48269618,0.8796355,0.5149936,0.4826508,0.9418779,0.48756942,0.47750375,0.77150226,0.5228088,0.477537,0.7738267,0.53061455,0.93808347,0.79903924,0.5463018,0.9379752,0.8558961,0.54234064,0.9016172,0.82900155,0.48334518,0.91733384,0.8192803,0.47172853,0.90178823,0.82960534,0.51089036,0.8962973,0.88475645,-1.00,101.64596785205708,-1,-1,-1,-1,104.19933392959524,-1,-1,-1,-1
2022:01:04:20:21:33,down_150_60_,0.8209247589111328,0.50713557,0.4881082,0.859563,0.51491004,0.51923716,0.97820175,0.48337886,0.5192795,0.9642817,0.4639445,0.5770077,0.85324305,0.45210826,0.6451082,1.0217667,0.5500924,0.51925683,0.9810848,0.55801445,0.5927465,0.88345695,0.5738217,0.6504867,0.92013973,0.51507896,0.6449336,0.9444671,0.4913704,0.6449346,0.89995354,0.4914022,0.7706132,0.9266726,0.4952942,0.8859468,0.8646344,0.5423187,0.6449556,0.91292113,0.5345141,0.77065766,0.9161285,0.5461833,0.8911869,0.909337,0.49917603,0.48274925,0.8603433,0.5149037,0.48272708,0.917244,0.49130878,0.47737676,0.49866912,0.5228646,0.47749835,0.8266896,0.5344648,0.9330749,0.7467356,0.54633474,0.9328879,0.8054696,0.5424527,0.89647794,0.84449965,0.48332337,0.91734475,0.8178674,0.4716975,0.9018013,0.82827646,0.5109116,0.8963314,0.8802561,-1.00,100.28165070510764,-1,-1,-1,-1,104.03314816120631,-1,-1,-1,-1
2022:01:04:20:21:33,down_150_60_,0.8862943649291992,0.5070038,0.47216234,0.87867093,0.5187136,0.5191902,0.9662627,0.48746935,0.51417786,0.9368272,0.4836831,0.5823048,0.9357132,0.46785185,0.6451589,0.9604616,0.5464978,0.5195331,0.96669865,0.5503514,0.59797764,0.9201033,0.5502164,0.6712025,0.91749614,0.5147158,0.6503519,0.9201431,0.4876098,0.6502209,0.91946065,0.48764005,0.77593756,0.95582515,0.5031272,0.896248,0.8958436,0.52291197,0.65538174,0.87462777,0.5150541,0.7760728,0.98115814,0.54243636,0.9016748,0.87988335,0.4953539,0.45135,0.8633506,0.51488495,0.45649722,0.9206518,0.0,0.0,0.0,0.5344583,0.45660755,0.8384706,0.5227221,0.93808323,0.779155,0.53838897,0.9381496,0.784719,0.5462078,0.9120945,0.80544126,0.471805,0.91729146,0.7902026,0.47173208,0.90182704,0.8137564,0.51479024,0.90166026,0.8399312,-1.00,92.11156153767605,-1,-1,-1,-1,89.40410460084226,-1,-1,-1,-1
2022:01:04:20:21:33,down_150_60_,0.9581301212310791,0.5030926,0.4670389,0.85310745,0.51866335,0.51916796,0.96147776,0.48754478,0.5140664,0.9160108,0.48369896,0.5822995,0.93292063,0.4677546,0.64513975,0.96813023,0.5463245,0.5243692,0.9562626,0.54636997,0.6030566,0.9196441,0.542416,0.67124134,0.8766322,0.51089746,0.65033007,0.8841574,0.4875267,0.6502673,0.92368764,0.48754045,0.77589047,0.94688994,0.50313395,0.8961889,0.88229275,0.51896065,0.6504784,0.9022473,0.514743,0.7758913,0.97936064,0.5423718,0.8964302,0.8832331,0.4952319,0.4462348,0.8708457,0.51476306,0.45125774,0.92225116,0.0,0.0,0.0,0.53057617,0.45134348,0.85192764,0.52269334,0.93792015,0.801523,0.53847796,0.9330313,0.7961677,0.54620814,0.901683,0.86074,0.4717742,0.9224175,0.786355,0.47171265,0.9067198,0.80372185,0.5148201,0.90155435,0.80463105,-1.00,99.12480172737826,-1,-1,-1,-1,89.27575807508022,-1,-1,-1,-1
2022:01:04:20:21:33,down_150_60_,1.0239818096160889,0.50703824,0.46170962,0.86173207,0.5150541,0.5190756,0.95307577,0.48755646,0.5140293,0.9066689,0.48730278,0.5821261,0.91760826,0.463983,0.6448277,0.9405263,0.54617023,0.5194814,0.94285107,0.5462204,0.6031205,0.9097028,0.5229263,0.6711416,0.8526808,0.50711435,0.65032953,0.86316806,0.4875162,0.65028304,0.91759604,0.4913085,0.77593094,0.91328764,0.5069934,0.89639163,0.89339805,0.5188263,0.6504449,0.9002128,0.5109893,0.77594453,0.926487,0.54231757,0.9015429,0.8809753,0.49914765,0.44599345,0.89098984,0.51488215,0.44611225,0.96156204,0.4876919,0.45651323,0.070211336,0.5305449,0.45135668,0.8493029,0.5148494,0.93828964,0.88592744,0.5228069,0.93830884,0.84309804,0.54630107,0.9069276,0.8551795,0.47172835,0.92258567,0.80147743,0.4755772,0.9068508,0.77800465,0.51487464,0.90179557,0.75230795,-1.00,82.03372315143437,-1,-1,-1,-1,89.81763183586096,-1,-1,-1,-1
2022:01:04:20:21:33,down_150_60_,1.0898323059082031,0.50697666,0.46169475,0.8560016,0.51506966,0.5190777,0.9555613,0.4876717,0.5140231,0.8925855,0.48737094,0.5770655,0.9019396,0.46389225,0.6447828,0.9281168,0.5461245,0.51948154,0.94004667,0.54607594,0.6029723,0.88897943,0.51892674,0.660863,0.89428735,0.5070381,0.65024227,0.8617043,0.48748812,0.65013814,0.92167616,0.49130425,0.7758487,0.9038559,0.50702906,0.8960862,0.87248147,0.51873314,0.6503963,0.9034264,0.510942,0.77597547,0.8942921,0.5345281,0.90163773,0.85545075,0.49533397,0.44598606,0.8929181,0.51484436,0.44609684,0.95970935,0.0,0.0,0.0,0.52676165,0.45135716,0.85130167,0.49924618,0.93806607,0.82607925,0.51496834,0.9382172,0.86504275,0.546125,0.9120622,0.8578735,0.47565675,0.90700537,0.81259835,0.47572908,0.9016012,0.79852754,0.51491684,0.9014058,0.6290611,-1.00,79.85594347326978,-1,-1,-1,-1,89.85410684412759,-1,-1,-1,-1
2022:01:04:20:21:33,down_150_60_,1.161672830581665,0.50710094,0.4514185,0.87371796,0.51502484,0.51423717,0.948143,0.49137565,0.51410985,0.8838005,0.4913221,0.5874206,0.86020833,0.46777076,0.64479,0.9184308,0.54228383,0.5193891,0.92424846,0.542301,0.6029609,0.8724462,0.51871705,0.660649,0.9193303,0.5108738,0.6504474,0.8523659,0.48767123,0.6503131,0.89436543,0.49138615,0.77087975,0.8737664,0.51082414,0.89095205,0.791147,0.518779,0.6554732,0.88624996,0.50315094,0.77577806,0.8687046,0.51875746,0.9013901,0.91114926,0.49917096,0.44098774,0.91018987,0.514929,0.441123,0.9713208,0.48766965,0.4512302,0.12600288,0.52675205,0.45138606,0.84193796,0.47564262,0.91204166,0.7942571,0.48743,0.92772263,0.81250966,0.52293086,0.91198665,0.8628579,0.47171432,0.901439,0.6685007,0.47573045,0.8963319,0.6257702,0.5188897,0.89631176,0.39919633,-1.00,91.2310307316749,-1,-1,-1,-1,99.93054591638015,-1,-1,-1,-1
2022:01:04:20:21:34,down_150_60_,1.2275264263153076,0.51085114,0.45123973,0.8855382,0.51504326,0.5141834,0.94051194,0.49526632,0.5140855,0.85170114,0.49147603,0.5925764,0.83595616,0.4756064,0.6449288,0.9137659,0.5385085,0.51931995,0.91350186,0.5384777,0.6030199,0.8677087,0.5150306,0.66073644,0.901713,0.5110258,0.6504706,0.8449506,0.4914842,0.65032065,0.8513779,0.4913996,0.7708917,0.85745215,0.5070929,0.89099085,0.77640915,0.51885885,0.6555475,0.8732816,0.5069781,0.7758966,0.8739501,0.5187117,0.9014436,0.91275096,0.49925172,0.44086826,0.91690123,0.51497513,0.44101754,0.97441375,0.491302,0.446051,0.23654826,0.52668446,0.45129117,0.8448025,0.4757256,0.9120243,0.8223908,0.48743826,0.92777914,0.84183884,0.52287024,0.91204214,0.8694342,0.47558513,0.9014001,0.6225441,0.47946352,0.8963345,0.57829434,0.5188086,0.8963223,0.38765085,-1.00,92.92109687421542,-1,-1,-1,-1,98.26135932441741,-1,-1,-1,-1
2022:01:04:20:21:34,down_150_60_,1.293379545211792,0.50698525,0.45132437,0.86688757,0.5186807,0.5141113,0.9313307,0.49921328,0.51403457,0.8347875,0.499188,0.5925254,0.78207135,0.48342088,0.6448962,0.9420768,0.5422347,0.5192437,0.90459657,0.5345922,0.6030588,0.85992354,0.5149682,0.6607585,0.9003216,0.5148335,0.6452219,0.8638769,0.49926767,0.64509845,0.80944467,0.4991543,0.7705543,0.8054776,0.5110422,0.88071096,0.7212994,0.51898783,0.6501245,0.88787365,0.5109896,0.7708641,0.90438485,0.51472175,0.89644516,0.890646,0.49532568,0.44092944,0.9160599,0.514838,0.44100177,0.9699801,0.48763263,0.44626456,0.10489123,0.52672076,0.44618553,0.8668676,0.46395567,0.9018442,0.8855034,0.48343763,0.91219324,0.89216566,0.5188353,0.90694463,0.8589405,0.4716671,0.8962825,0.38463557,0.47950315,0.89115477,0.3406414,0.51898414,0.8962057,0.3658097,-1.00,91.38675879770933,-1,-1,-1,-1,96.655413313171,-1,-1,-1,-1
2022:01:04:20:21:34,down_150_60_,1.3528330326080322,0.49528015,0.46176407,0.8544277,0.5187272,0.51401585,0.9188455,0.5031278,0.50892115,0.82397884,0.5031295,0.58747756,0.7599694,0.48352137,0.6449046,0.93277663,0.5384832,0.51924723,0.9017598,0.534492,0.6030958,0.8496233,0.5149919,0.6608194,0.8852633,0.51480526,0.65011007,0.8456914,0.49929285,0.645185,0.80115044,0.5030511,0.7706518,0.7913504,0.5146925,0.8806409,0.70943457,0.51892054,0.6502863,0.88244003,0.5146537,0.7757705,0.90752065,0.5147307,0.89649403,0.89438385,0.49132332,0.44114238,0.9010308,0.51093024,0.4460791,0.9085619,0.0,0.0,0.0,0.52292156,0.44615424,0.88122743,0.46397555,0.9017905,0.8796023,0.48343807,0.91217315,0.88011515,0.51883966,0.90700614,0.85434633,0.4717153,0.8961353,0.391049,0.47953135,0.89100957,0.34373677,0.5190111,0.896137,0.3516686,-1.00,95.41013370738222,-1,-1,-1,-1,80.11762806860472,-1,-1,-1,-1
