now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:04:20:12:03,up_120_30_,0.7016961574554443,0.51883453,0.48248836,0.9662703,0.51906306,0.51917523,0.9456504,0.4874175,0.514234,0.95959324,0.47559085,0.5718592,0.86404604,0.45202005,0.64493436,0.98833084,0.5543137,0.5195203,0.9362521,0.5777399,0.59798735,0.9383789,0.6051068,0.65544045,0.88905466,0.51897955,0.6503,0.9254873,0.49922836,0.6502572,0.86415344,0.5070648,0.7757338,0.92010987,0.49916393,0.8963964,0.86828893,0.54634213,0.65031904,0.9490681,0.5423143,0.7759322,0.9279331,0.5266726,0.8965601,0.8821211,0.51494914,0.4722785,0.9493842,0.52661675,0.47719684,0.90229154,0.51086026,0.45666352,0.44537893,0.54621524,0.47215405,0.8810965,0.5266733,0.9381463,0.86133814,0.5463237,0.9330836,0.8807129,0.52268136,0.90670353,0.70186025,0.50308084,0.9329909,0.783651,0.48740345,0.9278077,0.8069463,0.5031224,0.90166914,0.70960164,-1.00,111.05142153786383,-1,-1,-1,-1,96.27917543766479,-1,-1,-1,-1
2022:01:04:20:12:04,up_120_30_,0.8055994510650635,0.51886636,0.4775483,0.9800135,0.5190071,0.5191848,0.95446616,0.48739552,0.51905733,0.9644338,0.47170687,0.57688993,0.8526003,0.45195755,0.64502245,0.995955,0.55416447,0.5194452,0.9522979,0.57764715,0.59780383,0.9120024,0.6012386,0.65542436,0.8824523,0.51897115,0.6502803,0.92476517,0.499183,0.6502454,0.8651215,0.50698304,0.77572626,0.9169465,0.4991679,0.8964144,0.8706837,0.54633594,0.65028465,0.9526545,0.5423171,0.775875,0.92423564,0.52674216,0.9013586,0.8769587,0.51499164,0.46709377,0.93582183,0.5266912,0.47220027,0.8944209,0.51082826,0.45651385,0.608652,0.54618216,0.47207302,0.86361504,0.5267203,0.9381539,0.8559518,0.54635555,0.9330798,0.88101315,0.5227159,0.906713,0.7096888,0.5031268,0.933062,0.7921014,0.48742932,0.93282783,0.8153654,0.50315225,0.90166646,0.7214968,-1.00,109.51944493685747,-1,-1,-1,-1,105.48189012119438,-1,-1,-1,-1
2022:01:04:20:12:04,up_120_30_,0.8724617958068848,0.5424109,0.4512878,0.89186496,0.5148881,0.5089104,0.9057806,0.4717494,0.50888526,0.8347791,0.42053208,0.50369364,0.85273945,0.3618183,0.48814186,0.8658869,0.5503714,0.50877345,0.9092408,0.61300796,0.48275843,0.92105216,0.66786855,0.4775931,0.8762448,0.5150045,0.6501421,0.9652581,0.48761794,0.65009993,0.9180442,0.49522665,0.77576715,0.92476565,0.495253,0.901368,0.89647645,0.5422842,0.6501597,0.8968035,0.53061414,0.7758304,0.8919135,0.5228976,0.8965416,0.9039674,0.52665937,0.44097072,0.91511333,0.54242176,0.4409354,0.5238891,0.51082724,0.44607976,0.89026517,0.0,0.0,0.0,0.522773,0.9382131,0.9054481,0.5462291,0.9380177,0.88855284,0.5190284,0.9018195,0.70289135,0.4954,0.9380862,0.7970579,0.48731938,0.9330436,0.81834465,0.50306624,0.90672773,0.6959756,-1.00,165.35907537126207,-1,-1,-1,-1,169.34764669556523,-1,-1,-1,-1
2022:01:04:20:12:04,up_120_30_,0.9334425926208496,0.5424555,0.44622132,0.9071931,0.5149256,0.50876284,0.90338,0.47560653,0.50372386,0.83082014,0.41684088,0.49321908,0.8773441,0.3617663,0.482883,0.9285799,0.5504191,0.5037264,0.90440655,0.6129991,0.48272848,0.92255616,0.6678579,0.47739664,0.8743999,0.51499563,0.65012443,0.9677283,0.48760703,0.65006614,0.91950524,0.4915194,0.77579486,0.92396265,0.49525258,0.9014013,0.8953372,0.5422771,0.65015703,0.8995312,0.5306753,0.77584916,0.8866828,0.5229058,0.8965309,0.9021969,0.5267152,0.44086468,0.9144891,0.54236764,0.4408142,0.38636637,0.51087517,0.44606638,0.8962611,0.0,0.0,0.0,0.52277726,0.9382088,0.90313506,0.5462346,0.93800914,0.88604605,0.5190319,0.90179974,0.7045292,0.49540612,0.93812525,0.8000021,0.48733044,0.93793535,0.8215258,0.5030735,0.90676534,0.6949546,-1.00,175.43942106354973,-1,-1,-1,-1,176.92867306635077,-1,-1,-1,-1
2022:01:04:20:12:04,up_120_30_,1.003258466720581,0.546088,0.44609618,0.9142483,0.51495296,0.50358725,0.9039749,0.4756011,0.49853766,0.8273972,0.41680148,0.48292792,0.9037571,0.36184764,0.47761327,0.9124806,0.5504544,0.5035709,0.9018631,0.61301863,0.48253912,0.91853917,0.6679921,0.46185583,0.8278805,0.5150298,0.65012246,0.9659767,0.4876227,0.6500962,0.9208485,0.49523008,0.77582556,0.9221733,0.49529204,0.90139073,0.8915296,0.542334,0.6501232,0.90403754,0.53445977,0.7758298,0.88512814,0.5229075,0.8965139,0.902621,0.5267457,0.44075418,0.9046682,0.5423462,0.44069755,0.31782687,0.5108708,0.44605032,0.8970115,0.0,0.0,0.0,0.5228324,0.9382096,0.9004239,0.54626226,0.93800056,0.8940954,0.5190241,0.9017896,0.70361143,0.4992312,0.9381232,0.7977344,0.48736948,0.93793476,0.8207958,0.5031059,0.906753,0.6984681,-1.00,160.486175736233,-1,-1,-1,-1,176.88940862086133,-1,-1,-1,-1
2022:01:04:20:12:04,up_120_30_,1.0781612396240234,0.54243237,0.44623932,0.89896345,0.515009,0.50359595,0.9008754,0.47569278,0.49844888,0.8412274,0.4168525,0.4827536,0.9092932,0.36204252,0.47727728,0.88679326,0.5504681,0.50360817,0.90241134,0.61289316,0.47761202,0.9190979,0.66796046,0.44621667,0.8522823,0.51504815,0.6500851,0.9586142,0.4876208,0.6452424,0.9169255,0.4952296,0.7758405,0.9192607,0.49529618,0.9013723,0.8907522,0.54237247,0.65012807,0.90423113,0.5345097,0.77585393,0.87824166,0.5228971,0.89651513,0.90085834,0.5266583,0.4408919,0.91409606,0.5424194,0.44081736,0.52443933,0.5108514,0.44609293,0.88602394,0.0,0.0,0.0,0.5228071,0.9382231,0.9004889,0.54624665,0.93801206,0.88858867,0.5190177,0.9017804,0.70416397,0.49920797,0.93811876,0.79731536,0.48735115,0.9330809,0.8194095,0.50311875,0.90672547,0.6984049,-1.00,153.94613775489103,-1,-1,-1,-1,176.90592655933696,-1,-1,-1,-1
2022:01:04:20:12:04,up_120_30_,1.1430578231811523,0.5424407,0.44596934,0.9136411,0.51508516,0.49851945,0.9021939,0.4794685,0.49838975,0.85052896,0.42064437,0.4825218,0.90888435,0.36979088,0.46703774,0.82725906,0.5541679,0.50362134,0.89290327,0.61291736,0.47732982,0.8983271,0.6717073,0.44095415,0.88158405,0.51506275,0.65013087,0.9598448,0.4876503,0.65005064,0.914397,0.4952459,0.7758207,0.9202981,0.4953256,0.8965213,0.8868494,0.54238105,0.6501759,0.90546435,0.5345381,0.77586997,0.8793109,0.5266368,0.89648104,0.90180707,0.5266928,0.44066593,0.9166135,0.54244727,0.4406719,0.52568775,0.5109265,0.44599652,0.9004234,0.0,0.0,0.0,0.5228325,0.9381643,0.90728146,0.5462578,0.937955,0.8962084,0.5227056,0.90174055,0.7188165,0.49921766,0.93806773,0.79790664,0.48736152,0.9330223,0.8199718,0.50316286,0.9017933,0.70919704,-1.00,144.49790671184655,-1,-1,-1,-1,164.25573714268745,-1,-1,-1,-1
2022:01:04:20:12:04,up_120_30_,1.2078943252563477,0.5460747,0.44095296,0.9373946,0.5186574,0.498344,0.9098113,0.47952154,0.49322277,0.8678405,0.4207097,0.4775245,0.9097427,0.36976793,0.45660838,0.801573,0.5541784,0.49840313,0.89205444,0.6092749,0.47218573,0.8919361,0.6640949,0.44065237,0.86821944,0.515069,0.6501957,0.96069074,0.48764905,0.65011865,0.9187282,0.4952391,0.7758633,0.9203948,0.4953201,0.8965301,0.89093184,0.5423965,0.6502403,0.9050561,0.53453207,0.7758992,0.88127756,0.52662724,0.8965013,0.9036497,0.5267299,0.43580055,0.91216516,0.54243666,0.4357789,0.43558574,0.51095086,0.44114524,0.907975,0.0,0.0,0.0,0.52279353,0.9381555,0.9137371,0.5462216,0.93795866,0.8941829,0.5227101,0.9017598,0.72284627,0.49539733,0.9380432,0.80458754,0.48733535,0.9329871,0.8224846,0.5031772,0.90180284,0.7091034,-1.00,152.18693356975368,-1,-1,-1,-1,169.00626611509406,-1,-1,-1,-1
2022:01:04:20:12:04,up_120_30_,1.2717580795288086,0.5460712,0.44092214,0.9345062,0.5186782,0.49327847,0.91221726,0.47955063,0.4931789,0.8728855,0.42076543,0.4774908,0.9117452,0.36980045,0.45645547,0.81131655,0.5542113,0.49329624,0.8844237,0.60927516,0.46704867,0.8907136,0.66786283,0.4358174,0.86880136,0.51507866,0.65018916,0.95982456,0.48766842,0.65012467,0.91536087,0.4952258,0.77588063,0.91878814,0.4952893,0.8965025,0.8930576,0.54239655,0.6502208,0.9060943,0.53452206,0.7759182,0.87880003,0.5266273,0.8965182,0.90372473,0.5267123,0.43580166,0.9097011,0.5424232,0.43576324,0.43247932,0.51096636,0.4460049,0.9046527,0.0,0.0,0.0,0.5227837,0.938217,0.9096899,0.5462169,0.9380256,0.8940324,0.5227028,0.9017735,0.7248325,0.49538305,0.9380334,0.8018854,0.48731723,0.93297243,0.82000494,0.5031363,0.90176576,0.71143436,-1.00,153.1435178960885,-1,-1,-1,-1,161.6450806542287,-1,-1,-1,-1
2022:01:04:20:12:04,up_120_30_,1.3336551189422607,0.54606473,0.4408551,0.9377945,0.51867694,0.49329188,0.9093899,0.4795462,0.49315828,0.87328905,0.42075655,0.4775078,0.9086493,0.3697909,0.45645353,0.8060844,0.5541976,0.49329126,0.8868108,0.6128625,0.46701062,0.8838318,0.664055,0.43571186,0.85020816,0.51507896,0.6502246,0.95751804,0.48766324,0.65016544,0.91603374,0.49523658,0.7758385,0.9217746,0.49524933,0.89646304,0.8968258,0.54240316,0.65025425,0.9035799,0.5345333,0.7758696,0.88228583,0.5266292,0.9013566,0.896759,0.5267106,0.43575212,0.91109896,0.5424568,0.43574816,0.44850308,0.51100546,0.4459874,0.91020036,0.0,0.0,0.0,0.5227855,0.9382477,0.90058875,0.54621416,0.9380554,0.8891903,0.52270037,0.90671057,0.7122494,0.4953435,0.9379869,0.80190086,0.4872894,0.932901,0.81712276,0.50308764,0.90172976,0.71485895,-1.00,152.34068911119815,-1,-1,-1,-1,161.7044753580293,-1,-1,-1,-1
