Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:41:00:851,0.000,-0.010,0.001,0.003,-3.251,138.283,-15.604
19:41:00:851,0.000,0.009,-0.011,0.009,-3.196,138.270,-15.557
19:41:00:851,0.000,-0.004,-0.007,0.005,-3.193,138.269,-15.602
19:41:00:954,0.103,-0.009,0.017,-0.002,-3.178,138.289,-15.642
19:41:00:955,0.104,0.006,0.001,0.008,-3.155,138.278,-15.604
19:41:00:956,0.105,-0.002,-0.016,0.001,-3.140,138.277,-15.635
19:41:00:956,0.105,-0.017,0.025,-0.001,-3.144,138.276,-15.678
19:41:01:087,0.236,0.001,0.005,0.006,-3.118,138.273,-15.633
19:41:01:087,0.236,-0.001,-0.013,0.006,-3.114,138.273,-15.620
19:41:01:087,0.236,-0.015,0.011,-0.002,-3.138,138.269,-15.680
19:41:01:11,0.259,0.015,-0.014,0.015,-3.124,138.245,-15.611
19:41:01:11,0.259,-0.009,0.005,0.005,-3.140,138.254,-15.680
19:41:01:111,0.260,-0.009,-0.007,-0.005,-3.133,138.253,-15.681
19:41:01:111,0.260,0.003,-0.044,0.005,-3.139,138.247,-15.614
19:41:01:185,0.334,-0.019,0.005,-0.004,-3.134,138.224,-15.638
19:41:01:186,0.335,-0.002,-0.003,0.001,-3.093,138.212,-15.618
19:41:01:187,0.336,0.008,0.021,0.008,-3.017,138.195,-15.518
19:41:01:287,0.436,0.005,-0.005,0.011,-3.027,138.170,-15.399
19:41:01:288,0.437,-0.001,0.004,0.010,-3.048,138.158,-15.416
19:41:01:311,0.460,-0.006,-0.006,0.003,-3.075,138.161,-15.403
19:41:01:451,0.600,-0.017,-0.008,0.002,-3.100,138.171,-15.333
19:41:01:451,0.600,-0.012,-0.015,0.000,-3.120,138.166,-15.321
19:41:01:452,0.601,-0.003,-0.040,0.011,-3.122,138.160,-15.269
19:41:01:554,0.703,-0.020,0.011,0.003,-3.014,138.147,-15.250
19:41:01:554,0.703,-0.003,0.010,0.007,-2.981,138.129,-15.170
19:41:01:555,0.704,0.001,0.006,0.006,-2.989,138.108,-15.161
19:41:01:688,0.837,0.003,0.017,0.004,-2.977,138.092,-15.164
19:41:01:688,0.837,-0.001,0.009,0.006,-2.961,138.091,-15.131
19:41:01:688,0.837,-0.007,0.013,0.004,-3.002,138.066,-15.158
19:41:01:689,0.838,0.008,-0.003,0.011,-3.071,138.032,-15.143
19:41:01:705,0.854,0.015,-0.021,0.018,-3.109,138.007,-15.134
19:41:01:784,0.933,-0.024,0.002,-0.002,-3.132,138.009,-15.224
19:41:01:813,0.962,-0.005,-0.015,0.011,-3.130,138.017,-15.188
19:41:01:814,0.963,-0.005,-0.030,0.010,-3.134,138.018,-15.150
19:41:01:889,1.038,-0.031,-0.007,-0.002,-3.170,138.029,-15.208
19:41:01:924,1.073,-0.024,-0.015,-0.003,-3.136,138.018,-15.187
19:41:01:924,1.073,0.002,-0.041,0.014,-3.099,137.992,-15.115
19:41:01:924,1.073,-0.029,0.008,-0.013,-3.084,137.945,-15.177
19:41:01:925,1.074,0.011,-0.021,0.010,-3.052,137.913,-15.206
19:41:01:941,1.090,0.016,-0.011,0.020,-2.959,137.873,-15.118
19:41:02:026,1.175,-0.024,0.036,-0.005,-2.915,137.860,-15.172
19:41:02:026,1.175,-0.003,0.036,0.003,-2.832,137.842,-15.161
19:41:02:027,1.176,0.036,0.006,0.028,-2.773,137.836,-14.986
19:41:02:075,1.224,-0.017,0.035,0.004,-2.777,137.866,-15.021
19:41:02:076,1.225,-0.016,-0.011,-0.003,-2.799,137.912,-15.044
19:41:02:155,1.304,0.002,-0.028,0.011,-2.810,137.914,-14.970
19:41:02:156,1.305,-0.041,-0.006,-0.019,-2.853,137.925,-15.055
