Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:38:08:434,0.000,0.030,-0.025,0.012,-4.776,150.049,-17.483
19:38:08:434,0.000,0.016,-0.013,0.005,-4.798,149.989,-17.558
19:38:08:434,0.000,-0.007,0.001,-0.004,-4.806,149.970,-17.678
19:38:08:511,0.077,0.037,-0.016,0.016,-4.792,149.954,-17.708
19:38:08:512,0.078,0.006,-0.002,-0.010,-4.792,149.941,-17.787
19:38:08:512,0.078,0.028,-0.012,0.010,-4.807,149.944,-17.792
19:38:08:563,0.129,0.001,-0.004,-0.007,-4.778,149.969,-17.868
19:38:08:751,0.317,0.011,-0.013,-0.003,-4.743,150.021,-17.844
19:38:08:752,0.318,0.006,-0.007,-0.003,-4.730,150.055,-17.847
19:38:08:753,0.319,-0.014,0.005,-0.008,-4.712,150.110,-17.885
19:38:08:753,0.319,-0.006,-0.029,-0.008,-4.697,150.137,-17.866
19:38:08:805,0.371,0.000,-0.018,-0.015,-4.672,150.142,-17.991
19:38:09:039,0.605,-0.001,0.004,-0.020,-4.619,149.822,-17.661
19:38:09:039,0.605,0.024,-0.017,0.004,-4.630,149.858,-17.581
19:38:09:04,0.606,0.028,-0.042,0.011,-4.633,149.886,-17.496
19:38:09:041,0.607,-0.009,-0.016,-0.014,-4.688,149.925,-17.684
19:38:09:056,0.622,-0.002,0.000,-0.016,-4.685,149.982,-17.728
19:38:09:112,0.678,0.003,-0.042,0.001,-4.608,150.049,-17.645
19:38:09:112,0.678,-0.013,-0.013,-0.010,-4.598,150.091,-17.719
19:38:09:135,0.701,-0.002,-0.011,0.000,-4.608,150.100,-17.790
19:38:09:161,0.727,0.042,-0.029,0.009,-4.569,150.051,-17.729
19:38:09:355,0.921,-0.012,-0.004,-0.013,-4.464,150.018,-17.969
19:38:09:355,0.921,-0.020,0.016,-0.020,-4.446,150.010,-18.078
19:38:09:355,0.921,0.018,-0.005,-0.005,-4.384,149.999,-18.008
19:38:09:356,0.922,0.004,-0.002,-0.015,-4.375,149.949,-18.036
19:38:09:371,0.937,-0.011,0.009,-0.019,-4.381,149.929,-18.100
19:38:09:485,1.051,0.033,0.006,0.007,-4.304,149.910,-18.022
19:38:09:486,1.052,0.011,-0.004,-0.007,-4.276,149.870,-18.039
19:38:09:486,1.052,0.006,0.010,-0.016,-4.272,149.841,-18.075
19:38:09:487,1.053,0.000,0.001,-0.014,-4.263,149.838,-17.969
19:38:09:722,1.288,0.028,-0.005,-0.001,-4.252,149.836,-17.855
19:38:09:723,1.289,-0.001,-0.003,-0.011,-4.258,149.807,-17.775
19:38:09:723,1.289,0.009,-0.002,-0.012,-4.289,149.826,-17.750
19:38:09:847,1.413,-0.003,0.001,-0.009,-4.334,149.825,-17.752
19:38:09:848,1.414,0.014,-0.029,0.009,-4.377,149.794,-17.661
19:38:09:958,1.524,0.004,-0.006,-0.010,-4.423,149.800,-17.583
19:38:09:959,1.525,0.005,-0.015,-0.006,-4.458,149.791,-17.608
19:38:09:959,1.525,0.012,-0.013,0.008,-4.464,149.741,-17.592
19:38:09:96,1.526,0.005,-0.007,-0.002,-4.463,149.699,-17.591
19:38:10:093,1.659,0.016,-0.005,-0.003,-4.498,149.676,-17.644
19:38:10:093,1.659,0.017,-0.017,0.000,-4.505,149.633,-17.592
19:38:10:093,1.659,0.019,-0.006,-0.008,-4.497,149.625,-17.586
19:38:10:093,1.659,0.008,-0.013,0.008,-4.502,149.639,-17.536
19:38:10:329,1.895,0.002,-0.013,-0.007,-4.502,149.645,-17.500
19:38:10:329,1.895,0.017,-0.017,0.002,-4.498,149.652,-17.486
19:38:10:329,1.895,0.008,-0.022,-0.003,-4.492,149.652,-17.493
19:38:10:329,1.895,-0.003,-0.016,-0.001,-4.491,149.658,-17.494
19:38:10:344,1.910,0.012,-0.019,0.005,-4.475,149.684,-17.468
19:38:10:457,2.023,0.000,0.006,-0.007,-4.447,149.687,-17.478
19:38:10:458,2.024,0.016,-0.019,0.004,-4.431,149.656,-17.487
19:38:10:459,2.025,0.010,0.011,-0.006,-4.425,149.656,-17.495
19:38:10:459,2.025,0.005,0.010,-0.006,-4.409,149.689,-17.476
19:38:11:16,2.726,0.008,0.001,-0.004,-4.089,149.787,-16.943
19:38:11:429,2.995,0.003,-0.013,-0.006,-4.194,149.718,-17.108
19:38:11:43,2.996,0.015,-0.013,0.000,-4.168,149.686,-17.096
