Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:02:46:599,0.000,-0.003,0.023,-0.028,9.759,120.215,-21.648
10:02:46:612,0.013,0.009,0.001,-0.003,9.781,120.014,-21.792
10:02:46:637,0.038,-0.012,-0.026,-0.015,9.788,119.865,-21.862
10:02:46:662,0.063,-0.010,0.001,-0.003,9.813,119.622,-21.843
10:02:46:699,0.100,0.005,0.025,-0.013,9.835,119.446,-21.811
10:02:46:737,0.137,0.017,0.058,0.001,9.853,119.359,-21.763
10:02:46:749,0.150,0.011,0.019,0.018,9.854,119.267,-21.630
10:02:46:774,0.175,0.005,0.033,0.012,9.854,119.221,-21.539
10:02:46:862,0.263,0.005,0.038,0.014,9.837,118.998,-21.506
10:02:46:902,0.303,0.008,0.002,0.017,9.791,118.965,-21.478
10:02:46:902,0.303,0.000,-0.016,-0.002,9.738,118.940,-21.521
10:02:46:937,0.338,-0.002,-0.027,-0.004,9.678,118.857,-21.600
10:02:46:963,0.364,-0.007,-0.028,-0.009,9.687,118.708,-21.709
10:02:46:988,0.389,-0.014,-0.012,-0.010,9.732,118.604,-21.766
10:02:46:999,0.400,-0.014,0.009,-0.020,9.843,118.478,-21.837
10:02:47:024,0.425,-0.005,0.024,-0.012,9.920,118.434,-21.815
10:02:47:062,0.463,0.001,0.074,-0.006,10.028,118.377,-21.633
10:02:47:115,0.516,-0.004,0.043,-0.010,10.060,118.123,-21.792
10:02:47:149,0.550,0.007,0.055,0.001,10.005,117.928,-21.936
10:02:47:161,0.562,0.008,0.037,0.005,9.960,117.810,-21.959
10:02:47:199,0.600,0.010,0.034,0.009,9.877,117.646,-21.989
10:02:47:212,0.613,0.008,0.019,0.000,9.809,117.538,-22.032
10:02:47:237,0.638,0.008,-0.007,0.000,9.706,117.391,-22.059
10:02:47:263,0.664,0.011,-0.001,0.010,9.632,117.238,-22.113
10:02:47:299,0.700,0.009,-0.006,0.016,9.588,117.134,-22.156
10:02:47:311,0.712,-0.003,-0.009,-0.001,9.520,116.977,-22.199
10:02:47:35,0.751,0.006,-0.027,0.003,9.502,116.871,-22.216
10:02:47:362,0.763,0.003,-0.018,0.009,9.513,116.712,-22.268
10:02:47:4,0.801,0.005,0.006,-0.001,9.555,116.647,-22.327
10:02:47:427,0.828,0.011,0.024,0.015,9.650,116.608,-22.303
10:02:47:449,0.850,0.005,0.017,0.001,9.747,116.571,-22.319
10:02:47:487,0.888,0.009,0.027,-0.002,9.820,116.523,-22.372
10:02:47:499,0.900,0.016,0.047,-0.015,9.927,116.496,-22.391
10:02:47:525,0.926,0.005,0.052,-0.015,9.965,116.500,-22.360
10:02:47:551,0.952,0.006,0.038,-0.015,9.962,116.483,-22.338
10:02:47:574,0.975,-0.003,0.026,-0.017,9.935,116.401,-22.394
10:02:47:624,1.025,0.008,0.025,0.001,9.845,116.176,-22.476
10:02:47:649,1.050,0.007,0.014,0.003,9.820,116.094,-22.525
10:02:47:701,1.102,0.013,0.008,0.025,9.778,115.991,-22.561
10:02:47:702,1.103,0.027,0.010,0.028,9.749,115.918,-22.516
10:02:47:774,1.175,0.034,0.006,0.040,9.748,115.871,-22.561
10:02:47:786,1.187,0.030,0.008,0.053,9.740,115.889,-22.548
10:02:47:811,1.212,-0.006,0.008,-0.018,9.686,115.850,-22.894
10:02:47:837,1.238,0.020,0.030,-0.007,9.664,115.788,-23.281
10:02:47:862,1.263,0.018,0.015,0.011,9.651,115.788,-23.609
10:02:47:887,1.288,0.014,0.024,0.007,9.685,115.888,-23.660
10:02:47:95,1.351,0.003,0.037,-0.013,9.730,116.010,-23.908
10:02:47:961,1.362,0.007,0.022,0.007,9.723,116.095,-24.073
10:02:48:002,1.403,-0.002,0.025,-0.009,9.729,116.162,-24.178
10:02:48:024,1.425,0.001,0.022,-0.011,9.743,116.246,-24.290
10:02:48:049,1.450,-0.007,0.008,-0.015,9.742,116.286,-24.335
10:02:48:074,1.475,-0.005,0.012,-0.008,9.713,116.298,-24.457
10:02:48:127,1.528,-0.009,0.000,-0.014,9.695,116.282,-24.581
10:02:48:127,1.528,0.003,-0.001,-0.008,9.688,116.263,-24.612
10:02:48:149,1.550,-0.013,-0.012,-0.012,9.682,116.247,-24.575
10:02:48:237,1.638,0.006,0.022,-0.020,9.800,116.206,-24.608
10:02:48:249,1.650,-0.016,-0.005,-0.004,9.865,116.139,-24.585
10:02:48:275,1.675,0.014,0.029,0.007,9.928,116.046,-24.596
10:02:48:327,1.727,0.012,0.012,0.006,9.982,116.016,-24.601
10:02:48:328,1.728,0.006,0.021,0.006,10.064,115.978,-24.633
10:02:48:411,1.812,0.010,0.039,0.007,10.311,115.926,-24.600
10:02:48:449,1.850,0.009,0.025,0.005,10.345,115.953,-24.572
10:02:48:462,1.862,0.002,0.031,-0.013,10.434,115.970,-24.575
10:02:48:488,1.888,0.012,0.059,-0.007,10.525,116.002,-24.493
10:02:48:512,1.913,0.011,0.029,0.006,10.625,116.067,-24.380
10:02:48:538,1.939,0.006,0.041,-0.011,10.632,116.066,-24.473
10:02:48:574,1.975,0.021,0.033,-0.004,10.613,116.010,-24.559
10:02:48:587,1.988,0.014,0.023,0.004,10.585,115.982,-24.529
10:02:48:637,2.037,0.010,0.013,0.001,10.532,115.912,-24.694
10:02:48:699,2.100,0.000,0.021,0.005,10.515,115.843,-24.766
