Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
09:59:43:55,0.000,-0.001,-0.009,-0.007,18.423,120.196,-22.374
09:59:43:572,0.022,0.007,0.019,-0.007,18.474,120.095,-22.437
09:59:43:624,0.074,0.008,0.009,-0.016,18.487,120.021,-22.474
09:59:43:625,0.075,0.020,-0.037,0.002,18.510,119.866,-22.575
09:59:43:722,0.172,0.014,-0.015,0.016,18.575,119.337,-23.134
09:59:43:759,0.210,0.018,-0.026,0.012,18.638,119.287,-23.215
09:59:43:774,0.224,0.036,0.031,0.034,18.681,119.270,-23.323
09:59:43:81,0.260,0.008,0.035,-0.021,18.690,119.328,-23.262
09:59:43:834,0.284,0.023,-0.001,0.008,18.702,119.373,-23.213
09:59:43:859,0.310,0.017,-0.008,0.001,18.730,119.408,-23.281
09:59:43:959,0.410,0.000,0.015,-0.034,18.708,119.558,-23.291
09:59:43:996,0.446,0.005,-0.019,-0.013,18.714,119.482,-23.317
09:59:44:01,0.460,0.006,-0.020,-0.002,18.705,119.406,-23.397
09:59:44:046,0.497,0.011,0.001,-0.002,18.681,119.371,-23.373
09:59:44:06,0.510,0.015,0.001,-0.001,18.637,119.351,-23.251
09:59:44:085,0.535,0.013,0.007,-0.011,18.620,119.314,-23.230
09:59:44:134,0.584,0.016,-0.004,0.009,18.556,119.244,-23.235
09:59:44:146,0.597,0.018,-0.035,0.011,18.517,119.157,-23.328
09:59:44:173,0.623,0.011,-0.044,0.019,18.498,119.120,-23.460
09:59:44:224,0.674,0.008,-0.083,0.019,18.546,119.128,-23.507
09:59:44:225,0.675,0.001,0.000,0.000,18.614,119.187,-23.329
09:59:44:276,0.726,-0.002,0.031,-0.018,18.630,119.120,-23.446
09:59:44:276,0.726,0.005,0.056,-0.016,18.657,119.005,-23.674
09:59:44:309,0.759,0.011,0.024,-0.028,18.695,118.910,-23.723
09:59:44:321,0.772,0.010,-0.016,0.004,18.746,118.880,-23.618
09:59:44:372,0.822,0.022,0.030,-0.001,18.819,118.882,-23.398
09:59:44:409,0.859,0.019,0.017,-0.012,18.781,118.857,-23.424
09:59:44:421,0.871,0.013,0.035,0.003,18.703,118.784,-23.484
09:59:44:46,0.910,0.032,-0.026,0.042,18.623,118.690,-23.444
09:59:44:497,0.947,0.022,-0.040,0.023,18.631,118.679,-23.295
09:59:44:511,0.961,-0.011,-0.012,-0.015,18.600,118.557,-23.332
09:59:44:548,0.998,0.043,0.018,0.023,18.548,118.385,-23.592
09:59:44:559,1.010,0.024,0.024,0.005,18.496,118.268,-23.817
09:59:44:598,1.049,0.002,-0.006,-0.010,18.473,118.283,-23.762
09:59:44:609,1.059,-0.009,-0.003,-0.014,18.451,118.282,-23.834
09:59:44:649,1.100,0.008,0.006,0.000,18.352,118.258,-24.072
09:59:44:687,1.137,0.009,0.041,-0.006,18.254,118.256,-24.135
09:59:44:687,1.138,0.007,-0.014,-0.002,18.126,118.291,-24.040
09:59:44:735,1.185,0.007,-0.064,-0.001,18.119,118.324,-23.965
09:59:44:787,1.237,-0.010,-0.027,0.013,18.133,118.286,-24.015
09:59:44:787,1.237,0.014,0.004,0.011,18.101,118.163,-24.250
09:59:44:824,1.275,0.008,-0.031,-0.004,18.103,118.127,-24.310
09:59:44:824,1.275,0.007,-0.032,-0.002,18.101,118.123,-24.288
09:59:44:875,1.325,0.011,0.021,-0.011,18.189,118.109,-24.414
09:59:44:924,1.374,0.006,-0.004,-0.007,18.200,118.072,-24.501
09:59:44:925,1.375,-0.003,0.010,-0.018,18.222,118.015,-24.566
09:59:44:961,1.411,0.019,0.000,0.016,18.220,117.920,-24.609
09:59:45:011,1.462,0.030,-0.007,0.018,18.196,117.861,-24.657
09:59:45:012,1.463,0.000,-0.038,-0.020,18.211,117.725,-24.899
09:59:45:021,1.471,0.011,-0.011,0.021,18.248,117.574,-25.242
09:59:45:059,1.510,0.008,0.002,0.019,18.286,117.570,-25.486
09:59:45:072,1.522,0.028,0.026,0.007,18.227,117.578,-25.864
09:59:45:109,1.560,0.006,0.008,-0.036,18.153,117.520,-26.134
09:59:45:146,1.596,-0.001,0.055,-0.046,18.012,117.406,-26.383
09:59:45:209,1.660,0.026,0.051,0.019,17.677,117.376,-25.852
09:59:45:246,1.696,0.013,0.084,0.003,17.514,117.388,-25.534
09:59:45:289,1.739,0.008,0.006,-0.017,17.213,117.364,-25.146
09:59:45:289,1.739,0.015,0.030,-0.026,17.117,117.271,-25.231
09:59:45:336,1.787,0.021,0.003,0.008,16.984,117.132,-25.629
09:59:45:337,1.788,0.023,-0.045,0.003,16.944,117.088,-25.866
09:59:45:4,1.850,-0.008,-0.069,-0.040,17.030,117.120,-25.865
09:59:45:421,1.871,0.024,-0.050,0.041,17.051,117.045,-26.059
09:59:45:473,1.923,0.006,0.037,0.002,16.998,117.053,-26.257
09:59:45:523,1.973,0.010,0.090,-0.017,16.815,117.118,-26.206
09:59:45:537,1.988,0.015,0.059,-0.030,16.732,117.106,-26.102
09:59:45:537,1.988,0.033,0.035,-0.022,16.722,116.957,-26.153
09:59:45:558,2.009,0.033,0.027,-0.011,16.759,116.852,-26.199
09:59:45:571,2.021,0.026,0.006,-0.005,16.841,116.744,-26.122
09:59:45:673,2.123,0.031,-0.022,0.035,16.820,116.708,-25.863
09:59:45:696,2.146,0.019,-0.014,-0.003,16.820,116.778,-25.582
09:59:45:809,2.259,0.022,0.019,0.009,17.000,116.677,-25.942
09:59:45:861,2.312,0.015,0.019,0.008,16.973,116.656,-25.848
09:59:45:886,2.337,0.023,0.003,0.015,16.875,116.598,-25.872
09:59:45:938,2.388,0.028,-0.011,0.007,16.819,116.575,-25.869
09:59:45:938,2.388,0.019,-0.002,0.009,16.757,116.604,-25.838
09:59:45:987,2.437,0.013,-0.016,-0.016,16.721,116.664,-25.818
09:59:45:988,2.438,0.013,-0.022,0.004,16.698,116.691,-25.825
09:59:46:021,2.472,0.014,-0.010,-0.004,16.652,116.692,-25.917
09:59:46:033,2.484,0.018,0.001,0.009,16.616,116.667,-25.982
09:59:46:125,2.575,0.008,0.009,-0.012,16.651,116.665,-26.033
09:59:46:134,2.584,0.017,0.016,0.007,16.636,116.624,-26.058
09:59:46:212,2.663,0.013,0.017,0.003,16.654,116.606,-25.966
09:59:46:212,2.663,0.016,0.018,-0.003,16.675,116.664,-25.718
09:59:46:221,2.671,0.002,0.010,-0.021,16.629,116.718,-25.621
09:59:46:271,2.721,0.006,-0.015,-0.010,16.509,116.591,-25.756
09:59:46:297,2.747,0.011,-0.028,-0.007,16.508,116.541,-25.729
09:59:46:349,2.799,0.010,-0.016,-0.001,16.518,116.512,-25.709
09:59:46:35,2.800,0.006,-0.020,-0.005,16.513,116.485,-25.736
09:59:46:537,2.987,0.014,0.076,-0.003,16.809,116.597,-25.454
09:59:46:538,2.988,0.010,0.035,0.001,16.759,116.643,-25.283
09:59:46:6,3.050,0.008,0.009,-0.026,16.608,116.656,-25.300
09:59:46:6,3.050,0.003,-0.016,-0.022,16.415,116.624,-25.392
09:59:46:621,3.072,-0.002,-0.026,-0.035,16.297,116.582,-25.435
09:59:46:633,3.084,0.001,-0.017,-0.018,16.175,116.480,-25.481
09:59:46:671,3.122,0.005,-0.030,-0.007,16.147,116.400,-25.494
09:59:46:684,3.134,0.006,-0.020,0.001,16.101,116.302,-25.496
09:59:46:784,3.234,0.020,0.005,0.011,16.056,115.960,-25.544
09:59:46:823,3.273,0.024,0.025,0.013,16.078,115.893,-25.419
09:59:46:859,3.309,0.021,0.041,0.006,16.045,115.824,-25.324
09:59:46:872,3.323,0.030,0.054,0.001,16.047,115.808,-25.284
09:59:46:909,3.360,0.022,0.040,0.011,16.024,115.825,-25.182
