Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
09:49:44:262,0.000,0.011,-0.010,0.004,48.218,116.242,-40.273
09:49:44:288,0.026,0.004,-0.006,0.010,48.220,116.246,-40.286
09:49:44:346,0.084,0.001,0.000,0.010,48.277,116.274,-40.346
09:49:44:367,0.105,0.011,-0.013,0.005,48.299,116.273,-40.396
09:49:44:393,0.131,0.015,-0.009,0.004,48.282,116.285,-40.383
09:49:44:583,0.320,0.009,-0.005,0.005,48.386,116.381,-40.384
09:49:44:603,0.341,0.011,0.004,0.018,48.400,116.361,-40.372
09:49:44:629,0.367,0.008,0.001,0.008,48.410,116.354,-40.373
09:49:44:71,0.448,0.001,-0.006,-0.005,48.421,116.358,-40.402
09:49:44:711,0.449,0.000,-0.002,-0.004,48.410,116.354,-40.373
09:49:44:839,0.577,-0.003,-0.008,-0.020,48.280,116.354,-40.181
09:49:44:865,0.603,0.011,-0.013,0.008,48.226,116.346,-40.133
09:49:44:892,0.630,0.008,0.007,0.013,48.167,116.313,-40.067
09:49:45:075,0.813,0.014,-0.014,-0.009,48.135,116.202,-39.939
09:49:45:131,0.869,0.007,-0.015,0.005,48.120,116.197,-39.900
09:49:45:131,0.869,-0.002,-0.001,-0.003,48.112,116.225,-39.845
09:49:45:155,0.893,0.003,-0.014,-0.008,48.110,116.236,-39.813
09:49:45:181,0.919,0.007,-0.019,-0.017,48.101,116.220,-39.823
09:49:45:236,0.974,0.005,-0.012,-0.001,48.106,116.183,-39.853
09:49:45:237,0.975,0.000,0.001,0.007,48.130,116.156,-39.876
09:49:45:261,0.998,0.010,0.001,0.010,48.173,116.080,-39.925
09:49:45:315,1.053,0.007,-0.002,0.008,48.200,116.039,-39.908
09:49:45:315,1.053,0.011,-0.005,0.013,48.184,116.030,-39.857
09:49:45:367,1.105,0.018,-0.007,0.002,48.160,116.049,-39.826
09:49:45:367,1.105,0.003,-0.002,0.002,48.150,116.056,-39.825
09:49:45:391,1.129,0.010,-0.006,0.004,48.137,116.044,-39.804
09:49:45:417,1.155,0.004,-0.007,-0.004,48.135,116.024,-39.818
09:49:45:443,1.181,0.008,-0.008,-0.003,48.123,116.000,-39.836
09:49:45:499,1.237,0.014,-0.009,0.001,48.123,116.000,-39.836
09:49:45:499,1.237,0.009,-0.009,-0.002,48.123,116.000,-39.836
09:49:45:551,1.289,0.004,0.005,0.005,48.150,115.956,-39.859
09:49:45:552,1.290,0.008,0.001,0.002,48.165,115.924,-39.885
09:49:45:574,1.312,0.008,-0.005,0.003,48.148,115.873,-39.919
09:49:45:683,1.420,0.011,-0.006,0.001,48.171,115.742,-39.989
09:49:45:705,1.443,0.006,0.003,-0.003,48.179,115.699,-40.064
09:49:45:758,1.496,0.008,-0.010,-0.003,48.156,115.661,-40.042
09:49:45:784,1.522,0.016,-0.021,-0.024,48.151,115.620,-40.077
09:49:45:811,1.549,0.007,-0.015,-0.009,48.174,115.589,-40.087
09:49:45:838,1.575,0.003,-0.001,-0.005,48.217,115.528,-40.084
09:49:45:864,1.601,0.001,0.005,0.005,48.232,115.448,-40.130
09:49:45:918,1.656,0.009,-0.001,0.002,48.241,115.374,-40.198
09:49:45:919,1.657,0.018,-0.013,0.013,48.241,115.275,-40.259
09:49:45:971,1.709,0.009,-0.007,0.006,48.243,115.218,-40.310
09:49:45:971,1.709,0.016,-0.007,0.010,48.214,115.157,-40.341
09:49:46:021,1.759,0.008,-0.007,0.006,48.167,115.145,-40.346
09:49:46:18,1.917,0.010,-0.008,0.003,48.115,114.928,-40.563
09:49:46:206,1.943,0.009,-0.011,0.000,48.109,114.875,-40.610
09:49:46:23,1.968,0.009,-0.002,0.012,48.115,114.806,-40.640
09:49:46:288,2.026,0.023,-0.018,0.014,48.109,114.777,-40.636
09:49:46:289,2.027,0.012,-0.018,0.007,48.099,114.724,-40.667
09:49:46:29,2.028,0.020,-0.019,0.014,48.107,114.661,-40.703
09:49:46:392,2.130,0.011,-0.017,0.003,48.265,114.677,-40.595
09:49:46:414,2.152,0.008,-0.007,-0.004,48.280,114.685,-40.545
09:49:46:47,2.207,0.010,-0.003,-0.001,48.298,114.702,-40.513
09:49:46:471,2.208,0.012,-0.021,0.000,48.334,114.721,-40.448
09:49:46:545,2.283,0.002,0.004,0.005,48.478,114.786,-40.254
09:49:46:708,2.446,0.018,0.001,0.022,48.550,114.739,-40.206
09:49:46:729,2.467,0.011,-0.008,0.008,48.529,114.777,-40.194
09:49:46:756,2.493,0.012,-0.005,0.016,48.504,114.839,-40.197
09:49:46:808,2.545,0.016,-0.010,0.004,48.456,114.947,-40.137
09:49:46:834,2.572,0.017,-0.008,0.007,48.455,114.967,-40.182
09:49:46:889,2.627,0.014,-0.001,0.011,48.463,114.989,-40.230
09:49:46:89,2.628,0.017,-0.005,0.009,48.462,115.085,-40.217
09:49:46:942,2.680,0.018,-0.021,0.016,48.422,115.192,-40.148
09:49:46:943,2.681,0.010,-0.017,-0.004,48.400,115.263,-40.135
09:49:46:966,2.704,0.010,-0.013,-0.005,48.415,115.379,-40.167
09:49:47:021,2.759,-0.002,-0.012,-0.020,48.443,115.458,-40.187
09:49:47:022,2.760,-0.009,-0.007,-0.014,48.489,115.518,-40.238
09:49:47:075,2.812,-0.005,-0.005,-0.012,48.555,115.521,-40.333
09:49:47:076,2.813,-0.011,0.006,-0.009,48.595,115.496,-40.434
09:49:47:126,2.864,-0.002,0.011,-0.004,48.635,115.458,-40.581
09:49:47:126,2.864,0.002,0.012,0.001,48.645,115.446,-40.636
09:49:47:15,2.888,0.002,0.004,0.004,48.639,115.456,-40.604
09:49:47:175,2.913,0.004,0.003,-0.004,48.620,115.474,-40.581
09:49:47:202,2.940,0.002,0.003,0.001,48.615,115.494,-40.609
09:49:47:258,2.995,0.017,-0.007,0.005,48.547,115.534,-40.557
09:49:47:311,3.048,0.019,-0.014,0.011,48.529,115.543,-40.558
09:49:47:311,3.048,0.016,0.006,0.030,48.521,115.556,-40.529
09:49:47:333,3.071,0.016,0.001,0.013,48.505,115.665,-40.411
09:49:47:359,3.097,0.008,-0.005,0.008,48.482,115.745,-40.374
09:49:47:495,3.232,-0.013,-0.012,-0.031,48.366,116.095,-40.332
09:49:47:624,3.362,0.010,-0.013,-0.001,48.362,115.690,-40.623
09:49:47:625,3.363,0.014,-0.015,0.014,48.316,115.619,-40.578
09:49:47:677,3.415,0.025,-0.010,0.014,48.273,115.522,-40.565
09:49:47:678,3.416,0.023,-0.014,0.014,48.284,115.445,-40.588
09:49:47:702,3.440,0.022,-0.015,0.018,48.294,115.400,-40.584
09:49:47:728,3.465,0.016,-0.016,0.015,48.304,115.370,-40.554
09:49:47:753,3.490,0.013,-0.010,0.021,48.320,115.355,-40.548
09:49:47:78,3.517,0.014,-0.006,0.017,48.309,115.375,-40.501
09:49:47:805,3.543,0.017,-0.002,0.014,48.317,115.423,-40.465
09:49:47:914,3.652,-0.026,0.003,-0.032,48.419,115.531,-40.513
09:49:47:938,3.676,-0.026,-0.004,-0.038,48.425,115.500,-40.549
09:49:47:963,3.701,-0.016,-0.002,-0.028,48.474,115.315,-40.733
09:49:47:989,3.727,-0.001,-0.020,-0.022,48.517,115.075,-40.944
09:49:48:045,3.782,0.015,-0.021,0.000,48.535,114.890,-41.101
09:49:48:046,3.783,0.029,-0.019,0.040,48.559,114.639,-41.241
09:49:48:099,3.836,0.021,-0.015,0.040,48.641,114.459,-41.313
09:49:48:12,3.858,0.031,-0.006,0.032,48.617,114.576,-41.180
09:49:48:146,3.884,0.015,0.018,0.028,48.615,114.646,-41.117
09:49:48:229,3.967,0.008,0.010,0.018,48.563,114.313,-41.018
09:49:48:281,4.019,0.003,0.002,-0.001,48.484,114.393,-40.963
