Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
09:31:10:784,0,0.001,0.004,-0.009,-12.152,120.863,-20.179
09:31:10:785,0.001,0.008,0.002,-0.002,-12.168,120.813,-20.251
09:31:10:785,0.001,0.006,0.015,0.003,-12.2,120.768,-20.198
09:31:10:785,0.002,0.019,0.018,-0.012,-12.215,120.725,-20.255
09:31:10:836,0.053,0.012,-0.015,0.012,-12.543,120.105,-20.128
09:31:10:836,0.053,-0.003,-0.016,0.046,-12.527,120.003,-20.098
09:31:10:969,0.185,0.01,0.018,0.005,-12.674,119.574,-20.342
09:31:10:969,0.185,0.01,-0.013,0.023,-12.691,119.55,-20.271
09:31:10:97,0.186,-0.006,-0.009,0.017,-12.706,119.568,-20.2
09:31:11:02,0.236,0.007,0.005,-0.001,-12.67,119.529,-20.284
09:31:11:021,0.237,-0.006,-0.008,-0.003,-12.685,119.526,-20.264
09:31:11:021,0.237,0.001,0.04,-0.026,-12.73,119.472,-20.341
09:31:11:022,0.238,0.048,0.037,-0.01,-12.719,119.39,-20.437
09:31:11:441,0.658,0.012,0.024,-0.001,-12.339,118.824,-20.498
09:31:11:441,0.658,0.025,0.043,-0.015,-12.338,118.833,-20.531
09:31:11:441,0.658,0.033,0.051,-0.024,-12.302,118.836,-20.586
09:31:11:52,0.736,0.008,0.003,-0.012,-12.319,118.839,-20.587
09:31:11:521,0.737,0.004,0.032,0.004,-12.446,118.826,-20.592
09:31:11:522,0.738,0.026,0.034,-0.01,-12.513,118.849,-20.575
09:31:11:617,0.834,0.006,-0.004,-0.002,-12.84,118.871,-20.689
09:31:11:755,0.971,0.002,0.014,-0.006,-12.985,118.905,-20.731
09:31:11:756,0.972,-0.003,0.004,-0.005,-13.061,118.907,-20.75
09:31:11:756,0.972,0.006,-0.007,0.003,-13.143,118.948,-20.605
09:31:11:808,1.024,-0.012,-0.025,-0.015,-13.296,118.935,-20.61
09:31:11:808,1.024,0.002,0.007,-0.029,-13.229,118.91,-20.521
09:31:12:041,1.257,0.009,0.001,0.031,-13.689,118.734,-20.212
09:31:12:042,1.258,0.041,0.025,0.003,-13.91,118.768,-20.2
09:31:12:124,1.34,-0.001,0,0,-14.048,118.817,-20.22
09:31:12:125,1.341,0,0.01,-0.012,-14.304,118.883,-20.3
09:31:12:125,1.341,-0.013,-0.009,-0.019,-14.502,118.891,-20.337
09:31:12:126,1.342,-0.016,-0.05,0.014,-14.794,118.879,-20.286
09:31:12:297,1.514,-0.009,-0.018,-0.02,-15.329,118.819,-20.154
09:31:12:411,1.627,-0.032,-0.027,0.019,-15.345,118.758,-20.128
09:31:12:412,1.628,0.01,0.014,0.018,-15.402,118.641,-20.164
09:31:12:412,1.628,0.046,0.044,-0.002,-15.421,118.588,-20.145
09:31:12:413,1.629,0.043,0.024,0.009,-15.43,118.533,-20.081
09:31:12:595,1.812,0.011,0,0.016,-15.58,118.51,-19.889
09:31:12:596,1.813,-0.004,-0.006,0.005,-15.664,118.582,-19.91
09:31:12:597,1.814,-0.026,-0.038,0.004,-15.786,118.652,-19.939
09:31:12:91,2.127,0.02,0.028,0.015,-15.816,118.675,-20.164
09:31:12:91,2.127,0.008,0.009,0.003,-15.862,118.708,-20.1
09:31:12:911,2.128,-0.013,-0.015,-0.006,-15.925,118.734,-20.166
09:31:13:009,2.225,-0.032,-0.036,-0.014,-16.079,118.721,-20.332
09:31:13:01,2.226,-0.025,-0.037,-0.021,-16.168,118.694,-20.377
09:31:13:226,2.442,0.011,0.016,-0.005,-16.083,118.136,-20.444
09:31:13:227,2.443,-0.004,0.024,0.001,-16.098,118.102,-20.484
09:31:13:228,2.444,0.013,0.009,-0.012,-16.101,118.086,-20.482
09:31:13:382,2.599,0.015,-0.004,0.017,-16.327,117.617,-20.388
09:31:13:462,2.679,0.004,-0.01,0.015,-16.404,117.546,-20.18
09:31:13:462,2.679,0,-0.001,-0.001,-16.397,117.565,-20.232
09:31:13:565,2.781,0.001,0.013,-0.012,-16.147,117.77,-20.355
09:31:13:566,2.782,-0.001,0.017,-0.021,-16.137,117.779,-20.384
09:31:13:567,2.783,0,0.009,-0.016,-16.122,117.784,-20.374
09:31:13:697,2.914,0.004,-0.007,-0.004,-16.178,117.71,-20.339
09:31:13:698,2.915,-0.001,-0.005,-0.014,-16.172,117.705,-20.284
09:31:13:698,2.915,-0.007,-0.017,-0.007,-16.13,117.693,-20.25
09:31:13:802,3.018,0.009,-0.009,0.016,-16.093,117.556,-20.282
09:31:13:803,3.019,0.009,-0.007,0.02,-16.058,117.513,-20.189
09:31:13:803,3.019,0.008,-0.008,0.024,-16.014,117.506,-20.123
09:31:13:88,3.096,0.001,-0.001,0,-15.912,117.514,-20.148
09:31:13:881,3.097,0.004,0.021,0.005,-15.84,117.512,-20.179
09:31:13:881,3.097,0.009,0.014,0.004,-15.742,117.53,-20.129
09:31:13:882,3.098,0.005,0.01,-0.007,-15.686,117.563,-20.088
09:31:13:976,3.193,-0.004,0.015,-0.011,-15.641,117.575,-20.115
09:31:14:065,3.282,0.003,0.017,-0.023,-15.532,117.603,-20.136
09:31:14:065,3.282,0.003,0.011,-0.016,-15.476,117.611,-20.127
09:31:14:065,3.282,-0.007,0.021,-0.016,-15.465,117.585,-20.139
09:31:14:066,3.283,-0.008,-0.016,0.003,-15.499,117.513,-20.153
09:31:14:11,3.326,-0.009,-0.034,0.014,-15.519,117.457,-20.135
09:31:14:17,3.386,-0.02,-0.058,0.033,-15.5,117.399,-20.106
09:31:14:17,3.386,-0.021,-0.048,0.021,-15.457,117.366,-20.188
09:31:14:171,3.387,0.017,-0.008,-0.001,-15.226,117.333,-20.256
09:31:14:171,3.387,0.016,0.015,0,-15.017,117.355,-20.229
09:31:14:248,3.464,0,0.027,0.012,-14.831,117.317,-20.375
09:31:14:249,3.465,0.016,0.008,-0.002,-14.683,117.304,-20.354
09:31:14:25,3.466,0.015,0.018,-0.014,-14.586,117.328,-20.265
09:31:14:25,3.466,0,0.01,-0.003,-14.459,117.345,-20.293
09:31:14:353,3.57,0.001,0.018,-0.027,-14.247,117.366,-20.275
09:31:14:354,3.571,-0.018,-0.003,-0.029,-14.175,117.382,-20.271
09:31:14:355,3.572,-0.035,-0.02,-0.007,-14.118,117.311,-20.326
09:31:14:537,3.754,0.013,0.013,0.009,-13.641,116.662,-19.935
09:31:14:537,3.754,0.029,0.017,0.007,-13.565,116.612,-19.867
09:31:14:538,3.755,0.005,-0.004,0.001,-13.48,116.57,-19.902
09:31:14:582,3.799,-0.003,-0.008,0.011,-13.473,116.523,-19.985
09:31:14:609,3.825,0.01,0.008,0,-13.434,116.446,-19.958
09:31:14:611,3.827,0.011,-0.006,0.022,-13.315,116.429,-19.77
09:31:14:849,4.065,0.015,0.021,0.021,-12.728,116.077,-19.86
09:31:14:849,4.065,0.022,0.014,0.032,-12.72,115.94,-19.819
09:31:14:899,4.115,0.006,0,0.015,-12.713,115.906,-19.707
09:31:14:899,4.115,-0.001,0.005,0.008,-12.746,115.863,-19.733
09:31:14:981,4.198,0.001,-0.009,0.002,-12.762,115.787,-19.846
09:31:14:981,4.198,0.006,-0.003,0.004,-12.754,115.747,-19.873
09:31:14:981,4.198,-0.001,-0.007,0.003,-12.744,115.738,-19.894
09:31:15:029,4.245,-0.004,-0.011,0.004,-12.737,115.716,-19.945
09:31:15:03,4.246,-0.014,-0.028,-0.001,-12.742,115.663,-20.047
09:31:15:158,4.375,0.001,0.01,0.022,-12.353,115.432,-19.963
09:31:15:213,4.429,0.012,0.017,0.018,-12.351,115.359,-19.93
09:31:15:213,4.429,0.015,0.023,0.019,-12.301,115.29,-19.901
09:31:15:265,4.481,0.022,0.019,0,-12.247,115.262,-19.939
09:31:15:266,4.482,0.021,0.017,-0.004,-12.221,115.249,-20.017
09:31:15:4,4.617,-0.019,-0.028,-0.008,-12.318,115.341,-20.067
09:31:15:4,4.617,-0.023,-0.031,-0.017,-12.466,115.336,-20.093
09:31:15:507,4.723,-0.046,-0.049,-0.01,-12.602,115.328,-20.067
09:31:15:508,4.724,-0.027,-0.045,0.004,-12.647,115.319,-20.055
09:31:15:509,4.725,-0.017,-0.026,0.01,-12.659,115.274,-20.13
09:31:15:509,4.725,-0.003,-0.021,0.008,-12.571,115.24,-20.135
09:31:15:767,4.984,-0.017,-0.013,-0.03,-12.293,116.214,-19.86
09:31:15:873,5.089,-0.021,-0.023,0.001,-12.596,116.48,-19.91
09:31:16:059,5.276,0.002,0,-0.014,-12.637,116.518,-20.057
09:31:16:06,5.277,0.001,-0.002,-0.003,-12.613,116.531,-20.035
09:31:16:06,5.277,-0.004,-0.003,-0.002,-12.617,116.524,-20.024
09:31:16:13,5.346,0.003,0,-0.001,-12.623,116.816,-20.054
09:31:16:19,5.406,0.001,0,0.003,-12.602,116.811,-20.015
09:31:16:191,5.407,-0.001,0.008,0,-12.588,116.935,-19.967
09:31:16:191,5.407,-0.004,0.002,0.002,-12.577,116.926,-19.988
09:31:16:192,5.408,-0.007,0.005,0.008,-12.56,117.208,-20.002
09:31:16:289,5.506,-0.01,0,0.009,-12.552,117.229,-19.966
09:31:16:555,5.772,0.003,0.005,-0.005,-12.535,117.629,-20
09:31:16:556,5.773,-0.005,0.013,-0.015,-12.48,117.654,-20.03
09:31:16:556,5.773,0.002,0.022,-0.015,-12.457,117.571,-20.071
09:31:16:656,5.873,0.006,0.012,0.002,-12.468,117.62,-19.994
09:31:16:656,5.873,0.001,0.007,0.002,-12.482,117.582,-20.004
09:31:16:917,6.133,-0.006,-0.019,-0.003,-12.582,117.489,-19.864
09:31:16:971,6.188,-0.015,-0.02,0.011,-12.559,117.432,-19.814
09:31:16:972,6.189,-0.002,-0.008,-0.001,-12.548,117.241,-19.773
09:31:17:022,6.239,0.016,0.007,0.004,-12.512,117.163,-19.69
09:31:17:051,6.268,0.009,0.007,0.01,-12.458,117.103,-19.628
09:31:17:051,6.268,0.016,0.003,0.017,-12.396,117.033,-19.603
09:31:17:101,6.317,0.009,0.004,0.013,-12.357,117.018,-19.587
09:31:17:158,6.374,0.006,0.002,0.024,-12.314,116.996,-19.499
09:31:17:159,6.375,0.007,-0.004,0.021,-12.26,116.965,-19.374
09:31:17:16,6.376,0.019,0.02,0.004,-12.22,116.974,-19.335
09:31:17:208,6.424,0.004,0.009,-0.016,-12.161,117.006,-19.344
09:31:17:209,6.425,0,0.009,-0.011,-12.148,117.019,-19.326
09:31:17:262,6.479,-0.009,-0.008,-0.001,-12.155,117.028,-19.283
09:31:17:262,6.479,0.009,0.006,-0.001,-12.151,117.019,-19.227
09:31:17:313,6.53,-0.001,-0.004,-0.004,-12.153,117.017,-19.171
09:31:17:313,6.53,-0.017,-0.022,0.02,-12.167,116.956,-19.171
09:31:17:677,6.893,-0.005,-0.001,-0.005,-11.387,117.031,-18.86
09:31:17:704,6.921,-0.019,-0.004,-0.021,-11.365,117.013,-18.844
09:31:17:73,6.947,-0.011,-0.009,-0.017,-11.337,116.945,-18.84
09:31:17:814,7.03,-0.017,-0.025,0,-11.291,116.878,-18.744
09:31:17:815,7.031,-0.027,-0.035,-0.008,-11.267,116.836,-18.712
09:31:17:816,7.032,-0.018,-0.031,-0.022,-11.196,116.756,-18.7
09:31:17:835,7.051,-0.022,-0.017,-0.022,-11.102,116.691,-18.666
09:31:17:891,7.107,-0.026,-0.019,-0.004,-10.952,116.553,-18.574
09:31:17:891,7.107,-0.017,-0.018,0.003,-10.843,116.452,-18.482
