Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
20:17:16:239,0.000,-0.009,-0.008,-0.008,-10.946,-45.528,2.847
20:17:16:24,0.001,-0.025,-0.011,-0.001,-10.896,-45.564,2.932
20:17:16:313,0.075,0.011,-0.008,0.014,-10.917,-45.692,2.820
20:17:16:314,0.076,-0.024,0.000,-0.012,-10.902,-45.790,2.877
20:17:16:392,0.153,0.016,-0.006,0.041,-10.943,-45.874,2.526
20:17:16:393,0.154,0.004,0.003,-0.005,-10.972,-45.887,2.441
20:17:16:463,0.225,0.017,0.007,0.011,-10.944,-45.932,2.242
20:17:16:464,0.226,0.012,-0.001,0.016,-10.968,-45.947,2.235
20:17:16:485,0.247,0.007,0.001,0.015,-10.960,-45.942,2.182
20:17:16:548,0.309,-0.013,-0.001,-0.010,-10.884,-45.782,2.079
20:17:16:63,0.391,0.003,-0.010,0.001,-10.921,-45.640,1.959
20:17:16:63,0.391,0.002,-0.011,0.015,-10.920,-45.563,1.908
20:17:16:63,0.391,-0.036,0.000,-0.026,-10.918,-45.468,2.050
20:17:16:704,0.465,-0.017,0.002,-0.007,-10.940,-45.392,2.019
20:17:16:705,0.466,-0.008,-0.009,0.016,-10.930,-45.307,1.972
20:17:16:861,0.622,-0.034,0.003,-0.026,-11.006,-45.083,2.093
20:17:16:925,0.687,-0.015,-0.002,0.011,-11.005,-45.050,1.981
20:17:16:926,0.688,-0.024,0.002,-0.017,-11.026,-45.040,2.014
20:17:16:938,0.700,-0.028,-0.017,0.003,-10.978,-45.055,2.032
20:17:17:001,0.762,-0.021,-0.028,0.004,-10.962,-45.052,2.093
20:17:17:002,0.763,-0.057,-0.009,-0.020,-10.978,-45.091,2.318
20:17:17:011,0.772,-0.001,0.006,0.002,-11.112,-45.063,2.191
20:17:17:091,0.853,0.003,0.006,0.021,-11.166,-45.067,2.090
20:17:17:092,0.854,-0.040,0.000,-0.027,-11.204,-45.045,2.199
20:17:17:092,0.854,-0.025,0.010,-0.010,-11.199,-45.070,2.164
20:17:17:164,0.926,-0.021,-0.003,-0.005,-11.161,-45.168,2.143
20:17:17:174,0.936,-0.021,-0.005,-0.010,-11.165,-45.185,2.160
20:17:17:238,0.999,-0.011,-0.001,-0.004,-11.197,-45.190,2.060
20:17:17:239,1.000,-0.007,-0.002,0.007,-11.206,-45.202,2.027
20:17:17:317,1.078,0.009,-0.001,0.011,-11.241,-45.223,1.945
20:17:17:318,1.079,-0.002,-0.005,0.026,-11.234,-45.238,1.864
20:17:17:324,1.085,-0.024,0.011,-0.021,-11.244,-45.266,1.993
20:17:17:389,1.150,-0.004,0.005,0.004,-11.243,-45.290,1.945
20:17:17:389,1.151,0.016,-0.013,0.023,-11.234,-45.276,1.890
20:17:17:401,1.163,-0.035,0.017,-0.035,-11.245,-45.270,2.103
20:17:17:463,1.225,-0.008,0.006,-0.007,-11.285,-45.234,2.030
20:17:17:464,1.226,0.018,-0.001,0.023,-11.289,-45.191,1.816
20:17:17:539,1.300,-0.001,-0.007,-0.014,-11.186,-45.169,1.990
20:17:17:562,1.323,-0.014,-0.011,0.012,-11.206,-45.098,1.937
20:17:17:614,1.375,-0.019,-0.011,-0.012,-11.219,-45.023,1.969
20:17:17:615,1.376,-0.007,-0.009,-0.008,-11.252,-44.991,2.011
20:17:17:776,1.538,0.009,-0.013,0.009,-11.364,-44.834,2.053
20:17:17:851,1.613,-0.010,0.003,-0.023,-11.429,-44.704,2.107
20:17:17:851,1.613,-0.010,0.003,0.005,-11.436,-44.680,2.019
20:17:17:873,1.634,-0.040,0.013,-0.036,-11.453,-44.599,2.124
20:17:18:014,1.775,-0.017,-0.003,-0.007,-11.390,-44.469,1.964
20:17:18:015,1.776,-0.023,0.005,-0.008,-11.384,-44.444,1.931
20:17:18:026,1.787,-0.011,-0.004,-0.012,-11.363,-44.450,1.926
20:17:18:088,1.850,-0.009,-0.005,0.004,-11.312,-44.460,1.899
20:17:18:089,1.851,-0.022,-0.002,-0.022,-11.249,-44.470,1.949
20:17:18:166,1.927,-0.018,-0.014,0.011,-11.253,-44.436,1.613
20:17:18:186,1.947,-0.019,0.001,-0.016,-11.208,-44.414,1.643
20:17:18:239,2.000,0.024,0.000,0.025,-11.264,-44.433,1.449
20:17:18:24,2.001,-0.032,-0.009,0.001,-11.275,-44.409,1.406
20:17:18:313,2.075,-0.008,-0.017,0.010,-11.253,-44.232,1.397
20:17:18:314,2.076,-0.022,-0.023,0.022,-11.257,-44.152,1.260
20:17:18:389,2.151,-0.066,0.005,-0.011,-11.301,-44.128,1.493
20:17:18:41,2.172,-0.028,0.018,-0.045,-11.383,-44.110,1.512
20:17:18:468,2.229,-0.030,0.004,0.004,-11.520,-43.953,0.980
20:17:18:486,2.247,-0.046,0.028,-0.037,-11.513,-43.978,1.097
20:17:18:627,2.388,0.006,-0.011,0.041,-11.563,-43.782,0.010
20:17:18:704,2.465,-0.026,-0.023,-0.007,-11.244,-44.067,0.327
20:17:18:724,2.485,0.011,-0.019,-0.013,-11.233,-44.100,0.372
20:17:18:776,2.538,0.002,-0.037,0.022,-11.261,-44.107,0.147
20:17:18:777,2.539,-0.041,-0.015,-0.017,-11.240,-44.107,0.229
20:17:18:851,2.613,0.015,-0.014,0.032,-11.405,-44.117,-0.018
20:17:18:851,2.613,-0.017,-0.003,0.014,-11.444,-44.114,0.028
20:17:19:017,2.778,-0.017,0.011,-0.008,-11.615,-44.121,0.123
20:17:19:018,2.779,-0.024,0.013,-0.010,-11.640,-44.124,0.202
20:17:19:096,2.857,-0.010,0.003,-0.009,-11.653,-44.076,0.171
20:17:19:096,2.857,-0.037,0.004,-0.006,-11.619,-44.062,0.248
20:17:19:11,2.872,-0.036,0.003,-0.026,-11.591,-44.058,0.299
20:17:19:163,2.925,-0.003,-0.013,0.019,-11.577,-44.066,0.238
20:17:19:164,2.926,-0.043,-0.004,-0.034,-11.566,-44.086,0.288
20:17:19:236,2.997,0.009,-0.015,0.028,-11.629,-44.056,0.120
20:17:19:261,3.022,-0.044,0.003,-0.026,-11.627,-44.043,0.212
20:17:19:314,3.075,-0.022,0.005,-0.026,-11.656,-44.028,0.269
20:17:19:314,3.075,-0.002,0.002,0.016,-11.664,-44.029,0.126
20:17:19:324,3.085,-0.022,-0.017,-0.019,-11.675,-43.988,0.161
20:17:19:401,3.163,-0.010,0.015,0.013,-11.718,-43.984,0.106
20:17:19:552,3.314,-0.020,-0.023,-0.002,-11.487,-43.853,0.005
20:17:19:552,3.314,-0.024,-0.007,-0.010,-11.425,-43.859,0.019
20:17:19:626,3.387,-0.021,-0.015,-0.014,-11.379,-43.867,0.030
20:17:19:627,3.388,-0.005,-0.023,0.006,-11.381,-43.861,-0.035
20:17:19:636,3.397,-0.029,-0.010,-0.019,-11.369,-43.864,0.013
20:17:19:702,3.463,-0.013,-0.003,-0.014,-11.416,-43.871,-0.003
20:17:19:702,3.463,0.010,-0.021,0.019,-11.442,-43.866,-0.135
20:17:19:714,3.475,-0.041,-0.002,-0.015,-11.449,-43.882,-0.045
20:17:19:776,3.538,-0.012,-0.004,0.004,-11.483,-43.881,-0.007
20:17:19:776,3.538,-0.001,-0.004,0.014,-11.525,-43.877,-0.200
20:17:19:786,3.548,-0.033,0.002,-0.013,-11.574,-43.837,-0.170
20:17:19:924,3.686,-0.036,0.007,-0.023,-11.615,-43.874,-0.243
20:17:19:935,3.697,0.004,-0.010,0.004,-11.632,-43.882,-0.310
20:17:19:949,3.711,-0.010,-0.019,0.010,-11.630,-43.891,-0.361
20:17:20:014,3.776,-0.029,0.004,-0.021,-11.644,-43.909,-0.269
20:17:20:014,3.776,-0.001,0.003,-0.010,-11.700,-43.893,-0.350
20:17:20:023,3.784,-0.010,-0.016,0.015,-11.701,-43.890,-0.466
20:17:20:136,3.897,-0.013,-0.004,-0.015,-11.713,-43.906,-0.310
20:17:20:161,3.922,-0.008,-0.007,0.004,-11.713,-43.932,-0.336
20:17:20:174,3.935,-0.026,-0.005,-0.008,-11.716,-43.941,-0.320
20:17:20:262,4.024,-0.019,0.009,-0.011,-11.781,-43.997,-0.283
20:17:20:298,4.059,-0.002,-0.003,0.014,-11.774,-44.026,-0.282
20:17:20:31,4.072,-0.002,-0.010,0.001,-11.769,-44.039,-0.289
20:17:20:389,4.151,-0.009,-0.009,0.018,-11.724,-44.021,-0.172
20:17:20:411,4.172,-0.019,0.000,-0.007,-11.726,-44.005,-0.122
20:17:20:486,4.247,-0.016,-0.006,-0.013,-11.717,-43.970,-0.034
20:17:20:579,4.341,-0.027,-0.012,-0.001,-11.707,-43.971,-0.022
