Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
20:45:05:107,0.000,0.000,0.007,0.014,-49.505,-47.389,16.293
20:45:05:137,0.030,-0.019,0.023,0.000,-49.532,-47.403,16.256
20:45:05:138,0.031,-0.016,0.034,-0.001,-49.580,-47.488,16.348
20:45:05:139,0.032,-0.004,0.022,0.011,-49.575,-47.575,16.386
20:45:05:139,0.032,-0.002,0.020,0.011,-49.517,-47.740,16.472
20:45:05:53,0.422,-0.009,0.011,0.007,-49.213,-47.782,16.090
20:45:05:531,0.423,0.024,0.013,-0.001,-49.256,-47.720,15.978
20:45:05:713,0.606,-0.013,0.024,-0.001,-49.321,-47.615,15.914
20:45:05:713,0.606,-0.006,0.027,0.017,-49.340,-47.552,15.868
20:45:05:713,0.606,-0.015,0.018,0.007,-49.335,-47.515,15.843
20:45:05:714,0.607,-0.023,0.023,0.002,-49.271,-47.485,15.831
20:45:06:028,0.921,-0.001,0.005,0.003,-49.185,-47.434,15.711
20:45:06:045,0.938,-0.001,0.014,-0.002,-49.121,-47.439,15.708
20:45:06:107,0.999,-0.004,-0.008,0.000,-49.081,-47.428,15.705
20:45:06:107,0.999,-0.012,0.007,-0.006,-49.057,-47.469,15.761
20:45:06:108,1.000,0.004,-0.004,0.003,-49.030,-47.495,15.726
20:45:06:109,1.001,0.008,-0.003,0.002,-48.996,-47.509,15.691
20:45:06:109,1.001,-0.005,0.002,-0.004,-48.971,-47.545,15.714
20:45:06:11,1.002,0.012,0.002,0.003,-48.949,-47.597,15.701
20:45:06:326,1.219,0.003,0.005,0.007,-48.965,-47.659,15.673
20:45:06:326,1.219,0.012,0.010,0.013,-48.979,-47.638,15.631
20:45:06:327,1.220,0.005,0.009,0.009,-49.003,-47.588,15.540
20:45:06:327,1.220,0.003,0.018,0.012,-49.023,-47.464,15.355
20:45:06:387,1.279,0.004,0.011,0.002,-49.025,-47.379,15.234
20:45:06:388,1.280,0.001,0.029,0.007,-49.004,-47.282,15.115
20:45:06:389,1.281,0.021,0.008,0.006,-48.966,-47.220,15.014
20:45:06:389,1.281,-0.002,0.002,0.006,-48.920,-47.236,15.074
20:45:06:427,1.319,0.020,0.006,-0.010,-48.878,-47.243,15.155
20:45:06:493,1.386,0.020,-0.005,0.009,-48.842,-47.216,15.131
20:45:06:493,1.386,0.025,-0.012,-0.005,-48.834,-47.135,15.114
20:45:06:557,1.450,-0.002,-0.011,-0.005,-48.855,-46.987,15.175
20:45:06:853,1.746,0.005,-0.001,-0.005,-48.880,-46.881,15.172
20:45:06:853,1.746,-0.006,-0.009,-0.015,-48.912,-46.819,15.192
20:45:06:853,1.746,-0.007,0.012,-0.006,-48.979,-46.704,15.161
20:45:06:854,1.747,-0.017,0.012,-0.004,-49.036,-46.609,15.091
20:45:06:965,1.858,-0.014,0.023,-0.007,-49.105,-46.469,14.982
