Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
20:24:26:84,0.000,0.003,-0.005,-0.005,12.572,-58.880,20.980
20:24:26:841,0.001,-0.022,0.022,-0.011,12.547,-58.836,21.046
20:24:26:841,0.001,-0.004,0.032,-0.025,12.532,-58.788,21.164
20:24:27:582,0.742,0.001,0.020,-0.003,12.383,-58.725,21.110
20:24:27:754,0.914,-0.017,0.045,-0.018,12.321,-58.670,21.158
20:24:27:754,0.914,0.001,0.037,-0.026,12.255,-58.611,21.104
20:24:27:755,0.915,-0.008,0.022,-0.016,12.235,-58.594,21.025
20:24:27:756,0.916,-0.013,0.031,-0.033,12.299,-58.573,21.144
20:24:27:819,0.980,0.007,-0.004,0.000,12.325,-58.580,21.096
20:24:27:903,1.063,-0.005,-0.005,0.002,12.360,-58.574,20.994
20:24:27:904,1.064,-0.013,0.005,-0.023,12.409,-58.558,21.064
20:24:27:905,1.065,0.013,0.003,0.001,12.367,-58.553,20.938
20:24:27:905,1.065,-0.003,0.003,-0.009,12.341,-58.533,20.835
20:24:27:931,1.091,0.001,0.006,-0.011,12.362,-58.494,20.830
20:24:27:979,1.139,-0.006,0.011,-0.013,12.356,-58.465,20.721
20:24:27:98,1.140,-0.005,0.001,-0.007,12.329,-58.469,20.699
20:24:27:982,1.142,0.006,0.014,-0.014,12.332,-58.483,20.713
20:24:28:054,1.214,-0.011,0.011,-0.012,12.365,-58.548,20.779
20:24:28:055,1.215,0.003,-0.015,0.015,12.366,-58.557,20.747
20:24:28:056,1.216,-0.002,0.000,0.013,12.367,-58.600,20.792
20:24:29:335,2.495,0.003,0.006,-0.016,11.000,-59.093,19.792
20:24:29:482,2.642,-0.003,-0.010,-0.009,11.002,-59.102,19.792
20:24:29:72,2.880,-0.017,0.011,-0.024,11.131,-59.128,19.925
20:24:29:72,2.880,-0.008,0.017,0.000,11.148,-59.143,19.839
20:24:29:721,2.881,0.004,0.001,-0.009,11.153,-59.156,19.828
20:24:29:796,2.956,-0.008,0.005,-0.014,11.191,-59.198,19.885
20:24:29:796,2.956,0.004,0.024,-0.004,11.171,-59.201,19.861
20:24:30:02,3.180,-0.004,0.003,-0.010,11.120,-59.195,19.778
20:24:30:319,3.479,-0.019,0.007,-0.031,11.166,-59.188,19.808
20:24:30:448,3.608,-0.013,0.006,-0.008,11.199,-59.201,19.644
20:24:30:448,3.608,0.012,0.012,0.004,11.352,-59.612,19.719
20:24:30:605,3.765,0.011,0.019,-0.010,11.305,-59.650,19.800
20:24:30:606,3.766,-0.007,-0.009,0.000,11.951,-59.215,21.617
20:24:30:607,3.767,-0.009,-0.021,-0.003,11.936,-59.076,21.592
20:24:30:607,3.767,-0.022,0.002,-0.011,11.927,-58.970,21.671
20:24:30:679,3.840,-0.004,0.017,-0.012,11.600,-58.673,21.732
20:24:30:679,3.840,-0.003,0.008,0.002,11.594,-58.730,21.646
20:24:30:68,3.841,-0.006,0.000,-0.005,11.581,-58.771,21.554
20:24:30:754,3.914,0.002,0.006,-0.009,11.556,-58.837,21.474
20:24:30:754,3.914,0.011,0.008,-0.004,11.542,-58.871,21.415
20:24:30:755,3.915,-0.003,-0.011,0.001,11.607,-58.924,21.374
20:24:30:755,3.915,-0.003,0.004,-0.007,11.625,-58.967,21.358
20:24:30:835,3.995,-0.002,-0.004,-0.003,11.561,-58.993,21.286
20:24:30:835,3.995,0.007,0.008,0.012,11.489,-59.029,21.177
20:24:30:836,3.996,0.001,-0.006,0.014,11.466,-59.072,21.002
20:24:30:836,3.996,0.005,-0.008,0.009,11.630,-59.333,21.246
20:24:30:837,3.997,-0.003,0.006,-0.017,11.401,-59.223,21.532
20:24:30:838,3.998,-0.003,0.026,-0.022,11.325,-59.248,21.783
