now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:05:09:35:23,up_60_60_,0.6871874332427979,0.51481086,0.3572501,0.9427401,0.5148091,0.4409517,0.9549412,0.46398175,0.44085667,0.9036456,0.41672626,0.47750375,0.87163055,0.35788935,0.49852544,0.8414315,0.55423564,0.4409598,0.9087305,0.6130356,0.4772934,0.9011247,0.6718095,0.4878517,0.8758954,0.51482713,0.6240347,0.8697589,0.4836006,0.6189594,0.86808634,0.48757672,0.754928,0.87987256,0.4876269,0.8859322,0.8888204,0.54238886,0.6241316,0.8312644,0.53069574,0.7601998,0.83502734,0.52282476,0.885823,0.84926856,0.50700796,0.35203427,0.91010386,0.51880985,0.35691455,0.9648981,0.48753947,0.36759534,0.82049644,0.5305698,0.37800634,0.79971826,0.5266299,0.9120347,0.8233038,0.5462674,0.9068315,0.8469048,0.518924,0.89634037,0.71337634,0.4875771,0.9121574,0.8421813,0.4795377,0.90688974,0.83000666,0.4952586,0.8964552,0.80310476,-1.00,158.26821887400217,-1,-1,-1,-1,151.3656338119881,-1,-1,-1,-1
2022:01:05:09:35:23,up_60_60_,0.8158473968505859,0.51475763,0.35726377,0.9362017,0.51481605,0.44091237,0.95643014,0.4639935,0.44083363,0.90358603,0.41673428,0.47749415,0.8713486,0.3578667,0.50359243,0.8355872,0.5542311,0.44091377,0.91066206,0.61304307,0.47727907,0.9009178,0.6718115,0.48785266,0.8778592,0.51483124,0.6240217,0.869964,0.48360682,0.6189493,0.8684062,0.48758084,0.75492144,0.8787514,0.4876297,0.8859286,0.8881442,0.54239076,0.62411696,0.83141345,0.5344592,0.7601859,0.8341878,0.5228367,0.8858015,0.84648085,0.5069634,0.35203758,0.9064996,0.5187801,0.35692367,0.96723455,0.48752618,0.3675799,0.7893214,0.53058225,0.3780171,0.81213343,0.52665144,0.9119752,0.81901807,0.5462804,0.90678084,0.8466446,0.5189308,0.89632124,0.71154785,0.48759377,0.91212773,0.8394822,0.47955325,0.9068678,0.83031934,0.49525908,0.89644927,0.8017645,-1.00,158.23981774712098,-1,-1,-1,-1,149.31299454013973,-1,-1,-1,-1
2022:01:05:09:35:23,up_60_60_,0.8796827793121338,0.5148134,0.3571814,0.94864863,0.5148815,0.4408171,0.96446997,0.46787885,0.44078678,0.9046274,0.420548,0.47749686,0.8818765,0.35794252,0.49850994,0.84487486,0.55426013,0.4407895,0.9139336,0.61298615,0.4771866,0.8956067,0.668005,0.48278812,0.8908416,0.51497966,0.6189639,0.87712,0.4872897,0.6189331,0.876121,0.48763666,0.7549245,0.8828332,0.48763192,0.8858236,0.8879825,0.54615206,0.6240451,0.84709615,0.5384466,0.7550359,0.8391237,0.5228606,0.8807173,0.84045625,0.50699055,0.352015,0.90906024,0.51879543,0.35683715,0.9566908,0.4875359,0.37268043,0.83343863,0.5305759,0.37797844,0.7888758,0.52673715,0.9119671,0.8155973,0.54636097,0.9067466,0.85637593,0.5189201,0.89627314,0.70001286,0.49133468,0.91204625,0.843895,0.47963724,0.9068409,0.84852505,0.49521333,0.89640474,0.8071548,-1.00,159.6939165615855,-1,-1,-1,-1,152.26088726499466,-1,-1,-1,-1
2022:01:05:09:35:23,up_60_60_,0.9435076713562012,0.5148121,0.35711983,0.9543888,0.514904,0.4407896,0.9649672,0.47167462,0.44075578,0.9067344,0.42061466,0.477483,0.8843099,0.3580854,0.4931731,0.8530495,0.55428725,0.44077772,0.912144,0.61304945,0.47716975,0.89001304,0.6717481,0.48281324,0.8988323,0.5149785,0.6189778,0.87697464,0.48728982,0.61894095,0.87644225,0.48763198,0.7549341,0.8835337,0.48763117,0.8858286,0.8887118,0.5461516,0.62406075,0.8467075,0.5384192,0.7550391,0.8382301,0.52284,0.88072044,0.8432645,0.50699556,0.35193434,0.9094385,0.5188032,0.35204163,0.9556925,0.48753974,0.36758605,0.8277079,0.5305732,0.37794375,0.79359055,0.5267064,0.9119879,0.81827074,0.5463396,0.9067739,0.85594213,0.51891166,0.8962699,0.7010382,0.49130645,0.9120676,0.8462493,0.47961774,0.90685487,0.8485255,0.49521562,0.8964075,0.8083591,-1.00,160.29201917317167,-1,-1,-1,-1,155.1835574428943,-1,-1,-1,-1
2022:01:05:09:35:23,up_60_60_,1.0153164863586426,0.5147826,0.3571152,0.94991,0.51491505,0.44076768,0.96509916,0.47169903,0.44074214,0.9076346,0.4206287,0.47750065,0.88658714,0.35806772,0.4931802,0.85556144,0.554292,0.44075844,0.9113693,0.6130637,0.4771594,0.88436013,0.6717197,0.48278207,0.89106214,0.51498055,0.6189581,0.8774814,0.4872929,0.6189211,0.8772124,0.4876296,0.7549242,0.8839057,0.4876354,0.8858345,0.88860047,0.54615176,0.6240395,0.84641635,0.53841525,0.7550169,0.83815944,0.522846,0.8807155,0.84272933,0.5069636,0.35192442,0.9037229,0.5187838,0.3520263,0.95551324,0.48752844,0.36756393,0.81731033,0.53056693,0.3779012,0.797218,0.526708,0.9119824,0.81862503,0.5463417,0.90676904,0.8565431,0.51892066,0.89626926,0.700678,0.49131337,0.9120618,0.84681267,0.47962585,0.9068508,0.84919524,0.4952251,0.89641064,0.8075497,-1.00,160.2958801426118,-1,-1,-1,-1,155.1939776378827,-1,-1,-1,-1
2022:01:05:09:35:23,up_60_60_,1.0781481266021729,0.5147519,0.35717127,0.9434542,0.51491666,0.4407899,0.9647886,0.4717079,0.44076717,0.9059802,0.42058742,0.47750747,0.88428736,0.3579813,0.4932292,0.85656106,0.5542799,0.44077173,0.91054255,0.6130269,0.47232208,0.88261664,0.6716884,0.48277038,0.8879574,0.51498294,0.61896753,0.87738097,0.48729575,0.6189275,0.87708354,0.48763117,0.75498694,0.8835884,0.48763856,0.88585395,0.8884003,0.54615647,0.6240493,0.84723777,0.53841573,0.7550413,0.83902824,0.52285665,0.8806925,0.8405893,0.50319266,0.35197064,0.9034223,0.51876736,0.35682577,0.95802975,0.48752198,0.36761773,0.80013216,0.53059626,0.3779225,0.80278105,0.52671945,0.91194916,0.8173812,0.54634595,0.90673715,0.85782313,0.5189308,0.8962545,0.69763696,0.49132288,0.9120571,0.8431486,0.47962835,0.9068471,0.8459671,0.49523255,0.896416,0.80483115,-1.00,160.2906947054144,-1,-1,-1,-1,155.20599064277926,-1,-1,-1,-1
2022:01:05:09:35:23,up_60_60_,1.1379883289337158,0.5147533,0.35716447,0.9410498,0.5149088,0.44077742,0.9643369,0.47167683,0.44077775,0.9033454,0.42058057,0.47749603,0.88669086,0.35803357,0.49318522,0.8604038,0.55427927,0.44074735,0.91107893,0.613022,0.4723187,0.8837935,0.67169505,0.48280913,0.8902892,0.5149751,0.6189659,0.8760953,0.48728922,0.6189305,0.87572104,0.4876323,0.75500035,0.8830942,0.48764458,0.8858606,0.8863031,0.5461472,0.62404007,0.8448496,0.53841823,0.7550593,0.8383756,0.52284205,0.88572234,0.842323,0.5031837,0.35197526,0.901457,0.51876396,0.35206518,0.9559556,0.4875091,0.36765626,0.8048716,0.5305977,0.37791428,0.80304235,0.5267019,0.9119836,0.81902367,0.54633975,0.906762,0.8560361,0.5189291,0.8962715,0.69633484,0.49133158,0.91208154,0.83821887,0.47963852,0.90686387,0.84119385,0.4952369,0.8964226,0.79938877,-1.00,160.24722595442663,-1,-1,-1,-1,155.24327749059134,-1,-1,-1,-1
2022:01:05:09:35:23,up_60_60_,1.1998229026794434,0.51475674,0.3571657,0.9411918,0.51490676,0.44078785,0.9639455,0.47166172,0.4407836,0.90295666,0.42056355,0.4774865,0.8863355,0.35800225,0.49321923,0.8593472,0.5542906,0.4407585,0.90905696,0.61302567,0.47232407,0.8834665,0.67172956,0.48281392,0.8939555,0.51497513,0.61896884,0.8761019,0.48728657,0.6189331,0.87571204,0.48763254,0.75499856,0.8834239,0.48764214,0.8858603,0.886428,0.54615015,0.62404543,0.8454896,0.5384091,0.7550665,0.83855134,0.5228397,0.880716,0.8427826,0.5031832,0.3519784,0.90061265,0.51876867,0.3520644,0.955149,0.4875047,0.36765888,0.8090516,0.5306102,0.3778996,0.8007444,0.52669847,0.91197604,0.82113063,0.54633653,0.90675735,0.85723555,0.51892006,0.89626956,0.69611585,0.4913328,0.9120785,0.83760214,0.479641,0.9068625,0.8409966,0.4952327,0.896423,0.7991675,-1.00,160.25461777584118,-1,-1,-1,-1,155.22859783504364,-1,-1,-1,-1
2022:01:05:09:35:23,up_60_60_,1.2656471729278564,0.5148064,0.3571793,0.9432601,0.51489764,0.44079816,0.96244645,0.46789378,0.4407931,0.90283227,0.4205954,0.4774768,0.8878665,0.35804126,0.49318963,0.8586929,0.5542953,0.44076306,0.9077111,0.61304545,0.47231072,0.88208514,0.6717335,0.48279256,0.89635664,0.5149683,0.61894196,0.87651443,0.4872862,0.61891335,0.87541336,0.48763308,0.754995,0.8837337,0.4876388,0.8859047,0.8890402,0.5461359,0.6240147,0.8437577,0.5383621,0.75502616,0.8345625,0.5228378,0.88069695,0.84397364,0.50696695,0.3520025,0.90315443,0.5187831,0.35682032,0.9545428,0.48751333,0.36766973,0.8370542,0.53056705,0.3728683,0.78898215,0.5266599,0.9119954,0.8217503,0.54630834,0.9067838,0.85560703,0.518936,0.8962561,0.69627976,0.49130613,0.9121291,0.83855426,0.47962523,0.90690476,0.837912,0.49524274,0.8964481,0.80140185,-1.00,160.25736063157026,-1,-1,-1,-1,154.49400681876983,-1,-1,-1,-1
2022:01:05:09:35:23,up_60_60_,1.3274822235107422,0.5147826,0.35720494,0.93744856,0.5148937,0.44081882,0.9625543,0.46788996,0.4408031,0.9027384,0.42055744,0.47749048,0.8831811,0.35795176,0.49325788,0.856298,0.55429035,0.4407802,0.9068842,0.61305016,0.47229722,0.8784303,0.67171204,0.48274744,0.8925366,0.51496214,0.6189663,0.8758689,0.48728225,0.6189341,0.8748835,0.48763284,0.7550255,0.88349235,0.48763135,0.88587147,0.8887369,0.54612947,0.62404555,0.8427173,0.5383638,0.7550381,0.8348397,0.52283806,0.88069224,0.8440439,0.50320774,0.3520158,0.9004145,0.5187694,0.35683838,0.95601875,0.48750502,0.36765718,0.8289265,0.53055143,0.37284702,0.79183364,0.52666116,0.91198236,0.8197802,0.5463065,0.9067785,0.85345656,0.5189279,0.89623594,0.69648886,0.49129045,0.91209537,0.8407979,0.47960505,0.90687305,0.84068793,0.49522007,0.89641225,0.80435133,-1.00,160.27662186714522,-1,-1,-1,-1,154.47366506753298,-1,-1,-1,-1
