Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:46:42:819,0.000,-0.019,0.033,-0.002,7.144,154.503,-21.618
15:46:42:819,0.000,0.000,0.013,0.005,7.117,154.486,-21.637
15:46:42:888,0.069,0.029,-0.030,-0.001,7.101,154.466,-21.538
15:46:42:966,0.147,-0.003,0.010,-0.006,7.117,154.361,-21.569
15:46:42:987,0.169,0.003,0.022,0.019,7.140,154.388,-21.746
15:46:43:051,0.232,0.039,-0.026,0.012,7.109,154.362,-21.589
15:46:43:118,0.299,0.000,0.008,-0.011,7.107,154.355,-21.589
15:46:43:119,0.300,0.020,0.001,0.013,7.157,154.398,-21.762
15:46:43:121,0.303,0.035,-0.013,0.004,7.176,154.402,-21.663
15:46:43:127,0.309,0.016,-0.009,-0.001,7.200,154.405,-21.658
15:46:43:127,0.309,0.013,-0.004,0.004,7.210,154.431,-21.765
15:46:43:19,0.371,0.017,-0.018,0.006,7.206,154.401,-21.695
15:46:43:19,0.371,0.006,0.007,-0.008,7.219,154.397,-21.718
15:46:43:212,0.393,0.018,-0.001,0.017,7.214,154.416,-21.759
15:46:43:263,0.444,0.014,-0.019,-0.013,7.211,154.393,-21.695
15:46:43:273,0.454,0.008,0.003,-0.003,7.221,154.367,-21.735
15:46:43:286,0.467,0.021,-0.014,-0.003,7.230,154.372,-21.735
15:46:43:352,0.534,0.013,-0.007,-0.013,7.228,154.366,-21.727
15:46:43:352,0.534,-0.005,0.015,-0.003,7.200,154.384,-21.760
15:46:43:362,0.543,0.013,-0.012,-0.002,7.172,154.392,-21.713
15:46:43:427,0.609,-0.011,0.026,0.002,7.180,154.401,-21.771
15:46:43:427,0.609,0.010,0.003,0.006,7.147,154.423,-21.738
15:46:43:449,0.630,0.027,-0.025,-0.017,7.127,154.431,-21.678
15:46:43:502,0.683,-0.016,0.026,-0.011,7.109,154.482,-21.829
15:46:43:503,0.684,0.020,-0.036,0.001,7.113,154.523,-21.727
15:46:43:512,0.693,0.003,0.001,-0.001,7.125,154.533,-21.656
15:46:43:574,0.755,0.029,0.000,0.023,7.144,154.639,-21.742
15:46:43:586,0.767,0.036,0.003,0.024,7.133,154.699,-21.723
15:46:43:6,0.781,-0.003,0.029,0.017,7.119,154.665,-21.725
15:46:43:649,0.831,0.008,0.002,0.011,7.120,154.630,-21.713
15:46:43:661,0.842,0.015,-0.017,-0.003,7.155,154.651,-21.728
15:46:43:73,0.911,0.030,-0.029,0.008,7.278,154.734,-21.755
15:46:43:731,0.912,0.022,-0.014,-0.005,7.293,154.716,-21.672
15:46:43:751,0.932,0.016,-0.023,0.001,7.287,154.724,-21.671
15:46:43:814,0.995,-0.007,-0.016,0.000,7.283,154.705,-21.650
15:46:43:815,0.996,0.013,-0.013,-0.007,7.264,154.678,-21.572
15:46:43:824,1.005,0.005,-0.002,0.000,7.228,154.695,-21.631
15:46:43:89,1.071,0.013,-0.019,-0.003,7.185,154.715,-21.656
15:46:43:89,1.071,-0.001,0.005,0.010,7.160,154.705,-21.661
15:46:43:912,1.093,0.010,-0.008,-0.002,7.087,154.679,-21.613
15:46:43:977,1.158,-0.001,0.014,-0.006,6.999,154.711,-21.689
15:46:43:977,1.158,0.008,0.016,0.003,6.956,154.738,-21.733
15:46:44:043,1.224,0.025,0.017,0.017,6.916,154.752,-21.628
15:46:44:043,1.224,0.010,0.024,0.000,6.909,154.748,-21.585
15:46:44:043,1.224,-0.004,0.047,0.010,6.914,154.743,-21.657
15:46:44:061,1.242,0.034,-0.021,0.008,6.942,154.711,-21.520
15:46:44:112,1.293,0.003,0.001,-0.020,6.979,154.698,-21.510
15:46:44:124,1.305,0.012,-0.001,0.004,7.051,154.688,-21.574
15:46:44:136,1.317,0.005,-0.024,-0.005,7.061,154.636,-21.451
15:46:44:278,1.459,0.007,0.000,-0.001,7.182,154.613,-21.591
15:46:44:3,1.481,0.018,-0.043,-0.004,7.185,154.611,-21.493
15:46:44:352,1.533,0.003,0.007,-0.003,7.161,154.618,-21.560
15:46:44:352,1.533,0.033,-0.015,0.017,7.111,154.636,-21.540
15:46:44:432,1.613,0.007,0.005,0.007,7.055,154.609,-21.459
15:46:44:432,1.613,0.004,0.001,0.002,7.056,154.579,-21.469
15:46:44:432,1.613,0.018,0.004,-0.001,7.030,154.573,-21.524
15:46:44:508,1.689,-0.006,-0.013,0.008,7.019,154.549,-21.475
15:46:44:508,1.689,0.005,-0.022,0.000,7.017,154.536,-21.475
15:46:44:509,1.690,0.000,0.009,-0.007,6.986,154.550,-21.564
15:46:44:524,1.705,0.011,-0.009,0.007,6.960,154.565,-21.510
15:46:44:589,1.770,-0.002,-0.003,-0.001,6.964,154.581,-21.474
15:46:44:589,1.770,0.023,0.000,0.000,6.945,154.610,-21.534
15:46:44:652,1.833,0.018,0.000,0.016,6.886,154.657,-21.505
15:46:44:652,1.833,0.025,-0.009,0.006,6.839,154.672,-21.407
15:46:44:661,1.843,0.008,0.025,0.006,6.849,154.694,-21.478
15:46:44:686,1.867,0.023,0.017,0.011,6.844,154.704,-21.448
15:46:44:753,1.934,0.011,-0.002,-0.006,6.830,154.667,-21.400
