Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:31:13:285,0.000,0.011,-0.001,-0.004,-34.376,160.266,-22.130
15:31:13:291,0.006,0.007,-0.003,0.003,-34.384,160.242,-22.115
15:31:13:315,0.031,-0.007,-0.012,-0.011,-34.345,160.176,-22.118
15:31:13:379,0.094,-0.006,-0.002,-0.008,-34.330,160.151,-22.148
15:31:13:49,0.205,-0.001,-0.005,-0.008,-34.326,160.146,-22.162
15:31:13:491,0.206,-0.003,-0.002,-0.009,-34.297,160.141,-22.160
15:31:13:491,0.206,0.004,-0.011,-0.010,-34.291,160.141,-22.167
15:31:13:645,0.360,0.000,-0.011,0.004,-34.345,160.172,-22.191
15:31:13:682,0.397,0.000,-0.004,0.002,-34.400,160.187,-22.211
15:31:13:912,0.628,0.015,0.007,-0.002,-34.471,160.223,-22.245
15:31:14:016,0.731,0.002,-0.004,-0.006,-34.522,160.163,-22.296
15:31:14:016,0.731,0.004,0.000,-0.008,-34.528,160.165,-22.296
15:31:14:016,0.731,0.000,0.000,-0.005,-34.532,160.157,-22.295
15:31:14:017,0.732,0.002,-0.003,-0.005,-34.523,160.148,-22.291
15:31:14:043,0.758,0.002,0.004,-0.007,-34.516,160.146,-22.291
15:31:14:106,0.821,-0.002,-0.009,-0.002,-34.516,160.146,-22.291
15:31:14:221,0.937,-0.004,-0.016,0.007,-34.496,160.136,-22.295
15:31:14:222,0.938,-0.001,-0.010,-0.005,-34.487,160.130,-22.338
15:31:14:223,0.939,-0.004,-0.002,-0.009,-34.517,160.124,-22.352
15:31:14:223,0.939,-0.013,-0.003,-0.004,-34.542,160.097,-22.374
15:31:14:224,0.940,-0.015,-0.002,-0.011,-34.532,160.079,-22.428
15:31:14:226,0.942,0.004,0.001,-0.016,-34.554,160.127,-22.428
15:31:14:414,1.129,0.007,-0.003,-0.008,-34.548,160.260,-22.429
15:31:14:415,1.130,0.009,-0.006,-0.004,-34.531,160.259,-22.404
15:31:14:416,1.131,-0.003,-0.019,-0.003,-34.523,160.256,-22.396
15:31:14:508,1.224,0.001,-0.014,0.005,-34.501,160.337,-22.411
15:31:14:933,1.649,0.004,-0.014,0.008,-34.529,160.377,-22.430
15:31:14:934,1.650,0.006,-0.005,-0.001,-34.540,160.373,-22.437
15:31:15:042,1.757,0.016,0.000,0.008,-34.635,160.408,-22.420
15:31:15:131,1.846,0.008,-0.001,-0.002,-34.621,160.361,-22.391
15:31:15:333,2.048,0.003,-0.002,-0.004,-34.646,160.314,-22.363
15:31:15:333,2.048,0.010,0.003,-0.002,-34.669,160.317,-22.388
15:31:15:513,2.228,0.007,-0.001,-0.003,-34.666,160.310,-22.423
15:31:15:514,2.229,-0.002,-0.002,0.007,-34.650,160.279,-22.399
15:31:15:514,2.229,0.000,-0.010,-0.001,-34.651,160.253,-22.384
15:31:15:616,2.331,0.010,-0.004,-0.010,-34.677,160.244,-22.389
15:31:15:616,2.331,0.009,0.002,0.001,-34.711,160.221,-22.361
15:31:15:617,2.332,-0.007,-0.004,-0.004,-34.702,160.205,-22.394
15:31:15:618,2.333,0.009,0.004,0.002,-34.680,160.193,-22.389
15:31:15:963,2.678,0.012,-0.006,0.001,-34.720,160.111,-22.359
15:31:16:32,3.036,0.010,-0.004,-0.005,-34.709,159.992,-22.370
15:31:16:522,3.237,0.012,0.006,-0.009,-34.721,159.952,-22.352
15:31:16:522,3.237,0.000,-0.004,-0.010,-34.731,159.866,-22.297
15:31:16:991,3.706,-0.001,-0.009,-0.008,-34.710,159.828,-22.278
15:31:16:991,3.706,0.006,0.000,-0.009,-34.686,159.819,-22.291
15:31:16:992,3.707,0.006,-0.002,-0.017,-34.509,159.760,-22.241
15:31:16:993,3.708,-0.003,-0.013,-0.005,-34.527,159.743,-22.162
15:31:18:113,4.828,0.008,-0.007,-0.008,-34.826,160.594,-22.396
15:31:18:271,4.986,0.009,0.001,-0.005,-34.861,160.637,-22.365
15:31:18:271,4.986,0.011,-0.001,0.007,-34.875,160.694,-22.374
15:31:18:377,5.092,0.018,0.002,0.009,-34.892,160.783,-22.393
15:31:18:377,5.092,0.003,-0.003,-0.005,-34.980,160.271,-22.217
15:31:18:378,5.093,-0.004,-0.002,-0.009,-34.979,160.233,-22.213
15:31:18:379,5.094,0.002,-0.005,-0.008,-34.956,160.180,-22.227
15:31:18:473,5.189,-0.002,-0.018,-0.010,-34.948,160.202,-22.293
15:31:18:474,5.190,-0.002,-0.007,0.003,-35.009,160.525,-21.995
15:31:18:74,5.455,0.014,-0.005,0.008,-34.934,160.793,-21.988
