now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:05:14:17:14,down_90_30_,0.6941499710083008,0.4835286,0.39391723,0.9280617,0.51898,0.45653108,0.80098253,0.514972,0.44618064,0.7789305,0.5187131,0.55597013,0.06268892,0.0,0.0,0.0,0.52665424,0.46176082,0.8524064,0.52665263,0.56629485,0.89879024,0.51481456,0.6501921,0.953166,0.5149131,0.65015125,0.72571516,0.5071245,0.6500726,0.62838656,0.51082456,0.7757435,0.6984865,0.51483405,0.8962408,0.67524683,0.518851,0.65037274,0.8901575,0.5187665,0.77603304,0.9086001,0.52275014,0.90178657,0.8751436,0.0,0.0,0.0,0.48748812,0.38851765,0.8953901,0.0,0.0,0.0,0.5149095,0.39363137,0.9643035,0.48729876,0.9173328,0.8202865,0.49535248,0.93302923,0.801865,0.53851193,0.9276209,0.78523594,0.48362723,0.9017053,0.3557377,0.48733568,0.9015649,0.3076761,0.5189926,0.9014952,0.26566476,-1.00,120.67788311597266,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022:01:05:14:17:14,down_90_30_,0.8257975578308105,0.48360413,0.39879906,0.93243515,0.5189654,0.45649207,0.80969733,0.5148744,0.4461655,0.787972,0.51496935,0.55069625,0.056184914,0.0,0.0,0.0,0.5267351,0.45665306,0.84874856,0.5306627,0.5613595,0.8831369,0.5149661,0.65004456,0.96095216,0.5148531,0.6451542,0.7233951,0.5069984,0.64503324,0.62246263,0.51085466,0.77091026,0.7197679,0.51480156,0.8962449,0.6918978,0.5188292,0.6501658,0.88064694,0.5187893,0.7759666,0.9105508,0.5227313,0.90177375,0.87767416,0.0,0.0,0.0,0.48754004,0.39347705,0.9075693,0.0,0.0,0.0,0.5149479,0.39363962,0.9662329,0.487287,0.9172782,0.8066225,0.49533835,0.9329903,0.79282534,0.5384836,0.92763424,0.78326553,0.48361066,0.9016861,0.35009554,0.48733258,0.901563,0.30380875,0.51894933,0.9015158,0.2755355,-1.00,87.70452339422316,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022:01:05:14:17:14,down_90_30_,0.8956105709075928,0.48735708,0.39389426,0.9331651,0.5228105,0.4565378,0.7820838,0.51878756,0.4461964,0.7692936,0.518789,0.5559525,0.07854044,0.0,0.0,0.0,0.5305714,0.46174535,0.83950156,0.52671885,0.5662977,0.89284384,0.5150066,0.65012294,0.96902466,0.5148891,0.6451309,0.7320275,0.5108941,0.6450193,0.64990604,0.51097125,0.77568626,0.7572886,0.5148739,0.8962178,0.7137252,0.51878136,0.6501122,0.86939156,0.51885384,0.7759782,0.8960049,0.52271336,0.9017386,0.87522864,0.0,0.0,0.0,0.4913947,0.3884783,0.87022567,0.0,0.0,0.0,0.51873004,0.39354005,0.96253836,0.48350814,0.9121606,0.81354386,0.49140573,0.93294907,0.80269504,0.53842974,0.92760116,0.77520573,0.48353365,0.90169424,0.35832438,0.48729613,0.90154994,0.31637114,0.51902264,0.9014669,0.27982748,-1.00,119.13817745518693,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022:01:05:14:17:14,down_90_30_,0.9574460983276367,0.48738807,0.3938768,0.9375609,0.52278197,0.45655358,0.79834896,0.5150342,0.44619948,0.7985907,0.5150123,0.5508304,0.070355296,0.0,0.0,0.0,0.53456473,0.46178678,0.84560376,0.53059524,0.561467,0.880843,0.5150057,0.65007305,0.9607,0.51488364,0.64500976,0.73990035,0.507116,0.6448625,0.65056944,0.51089907,0.77086335,0.7514105,0.5147671,0.89612865,0.71344984,0.51882267,0.645191,0.8778227,0.51884216,0.7759282,0.9040835,0.5227286,0.90169734,0.8853998,0.0,0.0,0.0,0.49144417,0.3884549,0.86835027,0.0,0.0,0.0,0.5187912,0.39351967,0.95791996,0.4835386,0.9120782,0.8164547,0.49145436,0.932876,0.79366064,0.5384183,0.9225412,0.7794721,0.48349905,0.9015427,0.36365622,0.4873,0.90139484,0.31638786,0.5189263,0.90139,0.28936654,-1.00,108.01735700862034,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022:01:05:14:17:14,down_90_30_,1.0212750434875488,0.48742518,0.3938607,0.94619036,0.5227511,0.46171457,0.82150555,0.51489776,0.45131373,0.8112452,0.514885,0.5507872,0.07872192,0.0,0.0,0.0,0.5422558,0.46690696,0.8653224,0.53456587,0.5663463,0.8840664,0.5150556,0.65011054,0.9553403,0.5150054,0.6450574,0.8263825,0.5071256,0.64488643,0.74587417,0.50710046,0.7708784,0.793965,0.51092273,0.8961898,0.7575902,0.5190404,0.64524114,0.87721276,0.5189659,0.7759794,0.90870744,0.5227081,0.9017892,0.8967229,0.48769462,0.39339155,0.061676085,0.4915285,0.3884569,0.86517394,0.0,0.0,0.0,0.51885575,0.39360654,0.96142185,0.48352212,0.9172619,0.8566841,0.49149457,0.9329571,0.8349596,0.53836644,0.92772394,0.81094956,0.48338947,0.9016416,0.4169493,0.48350108,0.90143967,0.3784186,0.51501983,0.90146613,0.3224849,-1.00,96.46210358690927,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022:01:05:14:17:14,down_90_30_,1.0851044654846191,0.48733506,0.3939586,0.9496161,0.5190522,0.46691614,0.8505787,0.5109861,0.4565715,0.7948214,0.5109573,0.5558105,0.0818387,0.0,0.0,0.0,0.5424268,0.47202834,0.884254,0.5423975,0.56628895,0.8924463,0.5187499,0.65013266,0.94151735,0.51495236,0.64519763,0.88575006,0.4991773,0.644975,0.79781854,0.49148226,0.7708008,0.84132177,0.50708985,0.8962517,0.7906425,0.5228771,0.6501611,0.8758594,0.52268654,0.77597123,0.9068286,0.5227767,0.90182894,0.8978488,0.48748592,0.3934371,0.06894159,0.49143454,0.38854724,0.8863125,0.0,0.0,0.0,0.51883614,0.39369065,0.9836854,0.48730463,0.92255163,0.8790978,0.49924862,0.93302083,0.8393134,0.5384184,0.9276893,0.8164818,0.4834243,0.9068515,0.4752816,0.48338205,0.90174073,0.4417356,0.51492137,0.90151805,0.3710998,-1.00,94.7643373094816,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022:01:05:14:17:14,down_90_30_,1.1449451446533203,0.48732933,0.39884293,0.96388924,0.518935,0.46180373,0.8664205,0.50703394,0.45652142,0.79382277,0.4992042,0.5455556,0.106347665,0.48731524,0.6344913,0.062297083,0.5423805,0.46696842,0.87925136,0.54245484,0.5614418,0.8986743,0.5189297,0.6501743,0.9299971,0.5147203,0.64510566,0.89217466,0.49136654,0.644904,0.8524221,0.4873726,0.7707077,0.9170979,0.49531782,0.8964764,0.83718175,0.51904625,0.6500419,0.8934967,0.5190073,0.7759127,0.9122803,0.5228727,0.9068215,0.8791845,0.48367637,0.39347258,0.2198638,0.49144658,0.39351544,0.9054608,0.0,0.0,0.0,0.5189119,0.39379206,0.98676705,0.48729596,0.92769164,0.87378985,0.49922183,0.9330735,0.8198374,0.5384178,0.9277938,0.8244834,0.4717935,0.9069651,0.5889647,0.4756224,0.9017703,0.5566374,0.50710934,0.90177065,0.4397101,-1.00,95.1286479301165,-1,-1,-1,-1,-1,-1,-1,-1,-1
2022:01:05:14:17:14,down_90_30_,1.2107694149017334,0.48356736,0.39886686,0.9748461,0.51489896,0.46703106,0.90720224,0.48726016,0.46704865,0.8914633,0.4872855,0.561264,0.89048225,0.47948873,0.6345466,0.8424805,0.54235417,0.46698695,0.8690548,0.5463116,0.5613195,0.93879116,0.53059876,0.6501332,0.9069057,0.51086134,0.65017533,0.8728543,0.48733008,0.65006727,0.9024903,0.48340616,0.77577144,0.9214698,0.48341024,0.89646095,0.9379815,0.5227511,0.6503181,0.8747217,0.52268606,0.77612674,0.9004499,0.51899165,0.9067045,0.91826785,0.4833926,0.393487,0.7954106,0.4876248,0.39352998,0.93734777,0.0,0.0,0.0,0.51869756,0.39370555,0.9837845,0.4913224,0.9277697,0.7903715,0.5109526,0.9379717,0.7777759,0.5228282,0.92252886,0.777302,0.4677534,0.92762876,0.72771555,0.45996293,0.9121502,0.72582823,0.4873655,0.90176874,0.7359143,-1.00,86.2354095622688,-1,-1,-1,-1,92.6929084075042,-1,-1,-1,-1
2022:01:05:14:17:14,down_90_30_,1.2766211032867432,0.48351622,0.39900202,0.9647988,0.51475745,0.4722118,0.91071653,0.48340794,0.47224185,0.91458774,0.483469,0.5613584,0.9003147,0.4717608,0.6346177,0.839985,0.5423981,0.4721177,0.8798804,0.5464209,0.5612286,0.9439067,0.5344823,0.65004456,0.91472137,0.5071139,0.65027386,0.8653469,0.4836903,0.6501802,0.9123036,0.4833618,0.77583027,0.9122434,0.48336142,0.8964376,0.93172884,0.52273726,0.6503822,0.8754637,0.5227369,0.7760242,0.90728986,0.5189873,0.90179974,0.92551255,0.47966406,0.39364952,0.86774606,0.4875612,0.39363647,0.9566583,0.0,0.0,0.0,0.51504177,0.39373407,0.9779532,0.49138376,0.9277913,0.7988157,0.5147175,0.9379668,0.80930305,0.5228567,0.92244524,0.7737702,0.46781856,0.92763925,0.73995805,0.4599065,0.9171904,0.7444118,0.48730123,0.90174544,0.73536634,-1.00,87.2575557196923,-1,-1,-1,-1,94.15767370438515,-1,-1,-1,-1
2022:01:05:14:17:14,down_90_30_,1.3394250869750977,0.48344222,0.39910284,0.9487078,0.5069711,0.47222012,0.8657497,0.46780267,0.47732633,0.87899137,0.4601168,0.56145734,0.9152404,0.46003282,0.6397936,0.9176525,0.54225796,0.46702614,0.85738397,0.5501883,0.55607396,0.9108833,0.5422377,0.6449344,0.9100327,0.5070709,0.6501844,0.87750405,0.4835703,0.6501402,0.9309434,0.4833331,0.7758444,0.9016384,0.48338768,0.8964566,0.9343503,0.5228034,0.6502394,0.8861893,0.5228556,0.7761055,0.89666027,0.5227303,0.9018674,0.9109771,0.47572738,0.3938277,0.925109,0.48747823,0.3936828,0.95998234,0.4796482,0.3990922,0.063344784,0.51483786,0.3936432,0.9374442,0.49923027,0.9329228,0.79363585,0.51504344,0.9381435,0.84169936,0.52665037,0.92259765,0.76758826,0.471705,0.92769706,0.8119803,0.45626262,0.91725737,0.81746674,0.48733625,0.90180117,0.7519095,-1.00,81.62005901606813,-1,-1,-1,-1,100.16553379398154,-1,-1,-1,-1
