now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:05:14:26:49,up_60_60_,0.6732056140899658,0.5146874,0.39886913,0.9503611,0.5188013,0.4723326,0.93640393,0.47958258,0.47726354,0.91719925,0.44821176,0.5403068,0.8542788,0.45203343,0.6137367,0.9541541,0.56206733,0.47234383,0.8796248,0.5815979,0.555915,0.9234409,0.58155555,0.6137336,0.9324208,0.5149908,0.65036905,0.91497177,0.48730293,0.6503062,0.9389332,0.48737633,0.78105825,0.9186893,0.48733324,0.9017483,0.97450906,0.54621834,0.6504372,0.90072626,0.5423379,0.7812058,0.8872368,0.54225516,0.9067713,0.86577064,0.50314337,0.3935301,0.89586794,0.5187814,0.39348462,0.9414964,0.49152827,0.3987409,0.32094976,0.5423098,0.3937676,0.91955674,0.54245603,0.94320357,0.88446856,0.5503922,0.9381762,0.89408636,0.5306373,0.9225547,0.7398011,0.48336843,0.938097,0.897738,0.4639584,0.9328444,0.83014226,0.49141258,0.91726077,0.7993698,-1.00,97.86269620563644,-1,-1,-1,-1,108.5788022198351,-1,-1,-1,-1
2022:01:05:14:26:49,up_60_60_,0.8148274421691895,0.5110135,0.39887542,0.9432259,0.5187808,0.47232348,0.93793833,0.47958675,0.47725904,0.9199971,0.45189092,0.5455366,0.85477203,0.45189628,0.6136463,0.9407611,0.5620007,0.47230753,0.8767594,0.5814844,0.55589414,0.9231826,0.57783467,0.61380976,0.9159125,0.51489496,0.65033835,0.9112946,0.48368058,0.65027833,0.9286509,0.48735473,0.78104943,0.9168825,0.48734996,0.9017285,0.9731257,0.54609054,0.6504045,0.88826483,0.54228395,0.78115636,0.8850402,0.5422453,0.90672064,0.8717507,0.49929327,0.393544,0.894884,0.51871485,0.39348006,0.94163895,0.4952576,0.39883593,0.24691543,0.54225564,0.39372024,0.9002385,0.546119,0.93844974,0.89919686,0.55040276,0.93812096,0.89997786,0.53064513,0.9225173,0.74500084,0.48338574,0.93806267,0.89165044,0.46398652,0.9328048,0.8201053,0.49142838,0.9172364,0.7989132,-1.00,96.36364935776558,-1,-1,-1,-1,108.65392993700726,-1,-1,-1,-1
2022:01:05:14:26:49,up_60_60_,0.8806552886962891,0.5186751,0.39874402,0.97304815,0.51899016,0.47210196,0.92706305,0.48341802,0.47213358,0.92208254,0.45607924,0.5559291,0.9115248,0.45616385,0.62940997,0.9306907,0.5659902,0.46706262,0.86944264,0.57765365,0.5297963,0.9211575,0.5461318,0.47225362,0.8736378,0.5150042,0.6502921,0.92143834,0.48737365,0.65026194,0.93934596,0.4873678,0.7761455,0.9317345,0.4873344,0.9016591,0.98196137,0.5461573,0.65034664,0.91564065,0.54220843,0.7810677,0.8840628,0.5384553,0.90177816,0.8775496,0.5147375,0.38858047,0.9282609,0.5228815,0.39342016,0.8965552,0.5069825,0.39384726,0.51977843,0.54629236,0.39390558,0.9604883,0.5423586,0.93831134,0.8833898,0.5503082,0.9380158,0.8949634,0.53058183,0.922432,0.7320293,0.48345268,0.93803525,0.9127997,0.4678141,0.93278724,0.8361345,0.4913637,0.91716987,0.7952393,-1.00,8.529485455231981,-1,-1,-1,-1,99.88199148089818,-1,-1,-1,-1
2022:01:05:14:26:49,up_60_60_,0.9664218425750732,0.51873356,0.39883497,0.95416176,0.51885974,0.467099,0.9208894,0.48343855,0.4720683,0.9144088,0.45602673,0.55070525,0.8944847,0.45604068,0.6241647,0.92959905,0.5580933,0.4669872,0.8678234,0.57754636,0.5194772,0.92650795,0.54637563,0.47231197,0.8630287,0.514897,0.6500685,0.9187409,0.48726434,0.650045,0.9346915,0.48733854,0.7759704,0.93892395,0.48729733,0.9017006,0.9793988,0.5424539,0.65010184,0.903985,0.54223764,0.77610785,0.8943814,0.5384447,0.9017823,0.8750568,0.5148304,0.3934263,0.9294138,0.5266327,0.39353165,0.89436203,0.5070302,0.3937024,0.5834441,0.5462877,0.3939419,0.9305072,0.5423544,0.938282,0.8760594,0.5502992,0.93799347,0.88904804,0.5305668,0.9224692,0.7317281,0.48343703,0.9380616,0.90687,0.46779463,0.93283063,0.8330674,0.49132535,0.91726285,0.7978671,-1.00,24.274839128167777,-1,-1,-1,-1,108.19746208495619,-1,-1,-1,-1
2022:01:05:14:26:49,up_60_60_,1.0442144870758057,0.51499915,0.39920428,0.89883476,0.51873815,0.4720686,0.91894937,0.48337182,0.46710476,0.8998685,0.4559542,0.55076545,0.89026475,0.45586976,0.62412786,0.93315846,0.5541904,0.47203752,0.88030255,0.57370615,0.5191831,0.8933616,0.54621816,0.4669554,0.843405,0.5148099,0.64518785,0.91459024,0.4836433,0.64518064,0.9327606,0.48730916,0.7759132,0.9442167,0.48731017,0.9016934,0.9777577,0.5423449,0.64519876,0.890015,0.54223764,0.7760503,0.8959435,0.5384432,0.9017814,0.87428844,0.5147295,0.3937534,0.9126081,0.52277994,0.39387304,0.90552235,0.5071269,0.39373428,0.37763262,0.5462283,0.39885002,0.9173156,0.54239255,0.93833274,0.88358486,0.55034345,0.938022,0.88919914,0.52678525,0.9224392,0.73320884,0.4834406,0.9380712,0.9049729,0.4678012,0.93284106,0.83176553,0.49133888,0.9172637,0.7964342,-1.00,32.56686308664594,-1,-1,-1,-1,91.94482921151082,-1,-1,-1,-1
2022:01:05:14:26:49,up_60_60_,1.1070482730865479,0.5149595,0.4041003,0.9021121,0.51873857,0.4720691,0.9185067,0.48335359,0.47206128,0.8997758,0.45596847,0.5507791,0.8867759,0.45587233,0.6241887,0.92593074,0.5542102,0.4670627,0.87571514,0.5698703,0.51922,0.8711693,0.54619145,0.47213817,0.8461106,0.514829,0.64509505,0.9136406,0.48366678,0.64510506,0.9291989,0.4873202,0.7758807,0.94469666,0.48731637,0.90169233,0.9754751,0.5423633,0.6450878,0.8923842,0.54224014,0.7759989,0.89821,0.53845686,0.90176743,0.8760475,0.51469696,0.3938225,0.91485226,0.52273494,0.39394054,0.91879416,0.50711113,0.3938,0.3179987,0.5462294,0.3988601,0.9182653,0.5424152,0.93833166,0.88405275,0.55036485,0.93800825,0.88441306,0.53053975,0.9224315,0.7350528,0.48344743,0.93806404,0.89888513,0.4678069,0.9328325,0.8256161,0.4913438,0.917263,0.79363763,-1.00,24.29819156336616,-1,-1,-1,-1,100.22714564353807,-1,-1,-1,-1
2022:01:05:14:26:49,up_60_60_,1.1678833961486816,0.53456163,0.39893717,0.85768664,0.5187827,0.46693662,0.9192511,0.4833182,0.46708336,0.89265704,0.455885,0.55087656,0.88768154,0.45226926,0.6241909,0.9245026,0.5580743,0.46171057,0.87323576,0.5619393,0.5192289,0.87991744,0.5422544,0.45141175,0.79531926,0.5148292,0.6451371,0.9106356,0.48367003,0.64515907,0.93002474,0.48733592,0.775937,0.9415075,0.48729572,0.901715,0.9715163,0.54236156,0.64510196,0.8934607,0.54221565,0.7761065,0.88980633,0.5384588,0.9066979,0.8707975,0.5228294,0.39352557,0.882455,0.54242766,0.39364317,0.8405036,0.511071,0.39367262,0.8777044,0.54637235,0.3939128,0.33756593,0.54616576,0.9384214,0.8819146,0.550446,0.9380579,0.8782214,0.52675897,0.92258245,0.7482834,0.4834854,0.9381145,0.90355486,0.46781403,0.9328891,0.831142,0.49129173,0.91729516,0.792122,-1.00,40.64052748457325,-1,-1,-1,-1,101.41630980078769,-1,-1,-1,-1
2022:01:05:14:26:49,up_60_60_,1.244678020477295,0.5383725,0.39887568,0.8626918,0.5187004,0.4670896,0.92679334,0.4832865,0.472056,0.8927562,0.45590883,0.55580753,0.887885,0.45228374,0.6292307,0.92069465,0.55426604,0.46694502,0.8740377,0.5581601,0.5192819,0.86762905,0.54223096,0.45656252,0.7640443,0.51479787,0.6451035,0.90860236,0.4836545,0.6451246,0.92677724,0.48733032,0.775932,0.9407861,0.487318,0.90170896,0.9709436,0.54231286,0.6450711,0.8852777,0.53852725,0.77608365,0.88733834,0.5384923,0.9066983,0.8713419,0.5228677,0.39347365,0.8746494,0.54243624,0.393601,0.8010972,0.51103854,0.39367214,0.8803896,0.5463375,0.3938926,0.2566777,0.5461637,0.9384321,0.8811933,0.5504564,0.9380679,0.8755955,0.5305536,0.92260456,0.7424633,0.48347986,0.93811333,0.8988786,0.4678136,0.9328798,0.8267666,0.4913316,0.91728437,0.7880169,-1.00,41.01682290574125,-1,-1,-1,-1,109.14140142052176,-1,-1,-1,-1
2022:01:05:14:26:49,up_60_60_,1.3075106143951416,0.5345693,0.39901906,0.8158046,0.51872087,0.46709773,0.92563593,0.4796673,0.47212362,0.8998114,0.45589277,0.5558528,0.89373064,0.45227987,0.62926,0.9255248,0.55803055,0.46695098,0.8722362,0.5541635,0.51399094,0.86658347,0.5229014,0.44097894,0.81664765,0.5147855,0.64515084,0.90975904,0.48364106,0.64516723,0.9277692,0.48731327,0.77588946,0.9423198,0.48728606,0.9016916,0.97154,0.5423001,0.6451193,0.8908947,0.53852457,0.77607864,0.89105505,0.53844607,0.90184534,0.87370163,0.52287555,0.39358583,0.8531825,0.54238164,0.39378384,0.7639986,0.51104814,0.3936336,0.8524122,0.5462422,0.39877504,0.3865693,0.5461192,0.93842345,0.8839437,0.5504112,0.9380605,0.88476264,0.52677244,0.92257386,0.74660814,0.48346984,0.93810076,0.9001346,0.4677916,0.93286854,0.82784176,0.48765412,0.9172564,0.79404306,-1.00,36.690537538537995,-1,-1,-1,-1,107.2200401632216,-1,-1,-1,-1
2022:01:05:14:26:49,up_60_60_,1.3813128471374512,0.5149691,0.3990451,0.8093129,0.51876885,0.47204942,0.9201591,0.48333684,0.47204012,0.9047928,0.45594794,0.5508494,0.8934618,0.4559328,0.6293423,0.9290114,0.55804646,0.4670232,0.87009513,0.55430734,0.5140992,0.8692174,0.5266832,0.44599766,0.83606124,0.5147886,0.6451978,0.90613335,0.4836525,0.6452202,0.9251983,0.487312,0.7758979,0.94181156,0.48729154,0.9016819,0.97189003,0.5422988,0.64516485,0.8881465,0.5385268,0.7760903,0.8922837,0.53846544,0.9018466,0.8751674,0.5148037,0.39366856,0.7767698,0.5226891,0.3937317,0.84442294,0.51090163,0.3938628,0.44261688,0.5461275,0.39876726,0.8882764,0.5424527,0.9384084,0.8844236,0.5504071,0.93807,0.88704395,0.53055316,0.9225919,0.7467392,0.4834598,0.93809795,0.9018055,0.4677877,0.93285936,0.82941985,0.4912975,0.91723615,0.79347205,-1.00,41.129728129370676,-1,-1,-1,-1,99.86743477558619,-1,-1,-1,-1
