Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
09:51:57:59,0.000,-0.003,0.001,0.019,-15.266,97.719,-15.167
09:51:57:591,0.001,0.008,0.021,-0.007,-15.287,97.694,-15.243
09:51:57:643,0.053,0.007,0.005,-0.005,-15.312,97.725,-15.263
09:51:57:644,0.054,0.004,-0.023,-0.004,-15.334,97.741,-15.240
09:51:57:693,0.103,0.005,-0.026,-0.008,-15.471,97.672,-15.319
09:51:57:771,0.181,-0.005,0.024,-0.031,-15.471,97.561,-15.332
09:51:57:798,0.208,0.015,-0.040,0.062,-15.192,97.548,-14.939
09:51:57:824,0.234,0.025,-0.017,0.041,-15.048,97.596,-14.900
09:51:57:85,0.260,0.020,0.072,-0.029,-15.045,97.733,-15.178
09:51:57:877,0.287,0.010,0.026,0.023,-15.050,97.742,-15.129
09:51:57:933,0.342,-0.007,-0.016,-0.026,-15.189,97.709,-15.280
09:51:57:956,0.365,-0.021,-0.016,-0.031,-15.272,97.694,-15.442
09:51:57:983,0.392,0.001,-0.038,0.031,-15.241,97.529,-15.284
09:51:58:008,0.418,0.003,-0.027,0.043,-15.218,97.449,-15.150
09:51:58:034,0.444,0.002,-0.005,0.023,-15.284,97.437,-15.279
09:51:58:119,0.529,0.010,-0.006,0.012,-15.298,97.426,-15.431
09:51:58:119,0.529,0.008,-0.003,0.015,-15.258,97.442,-15.440
09:51:58:12,0.530,0.002,-0.011,0.008,-15.210,97.509,-15.466
09:51:58:139,0.549,-0.002,-0.002,-0.015,-15.202,97.548,-15.535
09:51:58:165,0.575,0.007,0.018,-0.008,-15.137,97.569,-15.571
09:51:58:193,0.602,0.007,-0.008,0.003,-15.090,97.599,-15.540
09:51:58:221,0.630,0.000,-0.017,-0.004,-15.086,97.629,-15.579
09:51:58:221,0.630,0.004,0.007,-0.019,-15.070,97.606,-15.688
09:51:58:271,0.680,0.003,-0.016,0.026,-15.071,97.528,-15.712
09:51:58:353,0.763,0.007,0.014,-0.007,-15.106,97.501,-15.841
09:51:58:353,0.763,0.004,-0.019,0.022,-15.107,97.489,-15.759
09:51:58:404,0.814,0.004,-0.013,0.011,-15.120,97.456,-15.766
09:51:58:405,0.815,0.005,0.009,-0.004,-15.157,97.437,-15.877
09:51:58:428,0.838,0.008,-0.018,0.019,-15.193,97.430,-15.898
09:51:58:507,0.916,-0.018,-0.029,-0.013,-15.434,97.445,-16.465
09:51:58:586,0.995,0.002,0.001,-0.029,-15.581,97.525,-17.436
09:51:58:611,1.021,0.003,0.008,0.006,-15.642,97.515,-17.579
09:51:58:637,1.047,0.008,0.020,0.002,-15.623,97.426,-17.617
09:51:58:665,1.075,0.003,-0.002,0.012,-15.606,97.387,-17.582
09:51:58:69,1.100,0.007,-0.009,0.016,-15.583,97.385,-17.496
09:51:58:717,1.127,0.015,0.030,0.008,-15.545,97.355,-17.438
09:51:58:743,1.153,0.007,-0.004,0.008,-15.564,97.329,-17.443
09:51:58:822,1.231,-0.004,-0.020,-0.004,-15.737,97.218,-17.426
09:51:58:847,1.257,0.001,-0.031,0.030,-15.756,97.166,-17.366
09:51:58:874,1.284,-0.002,-0.024,0.032,-15.762,97.151,-17.370
09:51:58:979,1.389,0.007,-0.013,0.010,-15.617,97.388,-17.922
09:51:59:058,1.467,0.005,-0.034,-0.025,-16.001,97.610,-19.092
09:51:59:084,1.493,-0.004,-0.036,0.004,-16.029,97.533,-19.091
09:51:59:136,1.546,0.007,-0.007,0.030,-16.021,97.377,-19.018
09:51:59:163,1.573,0.012,-0.027,0.041,-16.040,97.316,-19.032
09:51:59:189,1.599,0.012,0.015,0.019,-16.073,97.293,-19.111
09:51:59:215,1.625,0.012,0.020,0.011,-16.072,97.252,-19.185
09:51:59:271,1.680,0.008,-0.001,0.017,-16.008,97.293,-19.097
09:51:59:294,1.703,0.005,0.029,-0.022,-16.017,97.336,-19.232
09:51:59:32,1.730,0.004,0.005,-0.002,-16.007,97.332,-19.174
09:51:59:375,1.785,0.008,-0.004,0.001,-15.997,97.313,-18.967
09:51:59:376,1.786,0.011,0.002,0.009,-16.009,97.285,-18.895
09:51:59:453,1.863,0.001,-0.017,0.013,-16.137,97.165,-18.871
09:51:59:478,1.888,0.001,-0.021,0.013,-16.159,97.157,-18.885
09:51:59:533,1.942,-0.001,-0.004,0.003,-16.188,97.144,-18.939
09:51:59:534,1.943,0.001,-0.012,0.019,-16.186,97.127,-18.930
09:51:59:557,1.966,0.002,-0.010,0.023,-16.166,97.114,-18.869
09:51:59:584,1.993,0.000,0.001,-0.006,-16.167,97.125,-18.906
09:51:59:609,2.019,0.007,0.013,-0.027,-16.181,97.144,-18.952
09:51:59:635,2.045,0.009,0.007,-0.015,-16.177,97.151,-18.928
09:51:59:691,2.101,0.000,-0.001,-0.007,-16.288,97.030,-18.981
09:51:59:926,2.335,0.006,-0.011,0.013,-16.482,96.604,-18.784
09:51:59:951,2.360,0.003,-0.018,0.017,-16.446,96.601,-18.771
09:51:59:976,2.386,0.010,-0.010,0.022,-16.359,96.621,-18.737
09:52:00:002,2.412,0.000,-0.010,-0.001,-16.289,96.667,-18.786
09:52:00:031,2.441,0.011,0.002,0.001,-16.239,96.692,-18.810
09:52:00:084,2.494,0.007,-0.009,0.022,-16.149,96.718,-18.750
09:52:00:085,2.495,0.004,-0.003,0.014,-16.107,96.741,-18.751
09:52:00:134,2.544,0.027,0.016,-0.010,-16.110,96.801,-19.149
09:52:00:213,2.622,0.009,0.033,0.020,-16.052,96.841,-19.179
09:52:00:24,2.649,0.011,-0.021,0.013,-16.093,96.842,-18.965
09:52:00:265,2.675,0.004,-0.055,0.000,-16.276,96.795,-18.944
09:52:00:292,2.702,-0.017,-0.027,-0.001,-16.436,96.754,-19.052
09:52:00:318,2.728,-0.006,-0.012,0.007,-16.545,96.660,-19.144
09:52:00:344,2.754,0.003,-0.089,0.031,-16.497,96.642,-18.980
09:52:00:37,2.780,-0.008,-0.050,0.019,-16.498,96.722,-18.963
09:52:00:397,2.807,-0.005,0.008,-0.020,-16.506,96.750,-19.136
09:52:00:423,2.833,-0.002,-0.019,0.000,-16.375,96.729,-19.056
09:52:00:475,2.885,-0.005,0.028,-0.014,-16.295,96.780,-19.183
09:52:00:502,2.912,0.001,-0.001,-0.037,-16.111,96.771,-19.074
09:52:00:528,2.938,0.013,-0.006,-0.002,-15.951,96.809,-18.810
09:52:00:554,2.964,0.009,-0.019,0.013,-15.788,96.811,-18.641
09:52:00:61,3.020,0.010,-0.001,0.042,-15.859,96.529,-18.661
09:52:00:659,3.068,0.011,-0.011,0.024,-15.870,96.514,-18.681
09:52:00:689,3.098,0.011,-0.014,0.016,-15.846,96.522,-18.697
09:52:00:689,3.098,0.002,-0.008,0.018,-15.838,96.520,-18.731
09:52:00:712,3.122,0.008,0.010,0.004,-15.828,96.520,-18.774
09:52:00:738,3.148,0.005,-0.007,0.008,-15.810,96.545,-18.759
