Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
09:42:37:799,0.000,-0.013,0.015,-0.018,-0.843,114.470,-22.017
09:42:37:962,0.163,-0.021,-0.052,-0.037,-0.816,114.453,-21.990
09:42:37:963,0.164,-0.019,-0.018,-0.016,-0.760,114.409,-21.844
09:42:37:964,0.165,-0.024,0.011,-0.041,-0.678,114.364,-21.647
09:42:38:225,0.426,-0.001,0.017,-0.002,-0.280,113.907,-20.451
09:42:38:225,0.426,0.008,-0.017,0.000,-0.159,113.968,-20.349
09:42:38:225,0.426,0.006,-0.031,-0.009,-0.038,114.024,-20.280
09:42:38:25,0.451,-0.003,-0.003,-0.006,0.046,114.067,-20.315
09:42:38:25,0.451,-0.002,0.005,-0.007,0.233,114.121,-20.228
09:42:38:25,0.451,0.016,-0.018,0.022,0.376,114.154,-20.021
09:42:38:251,0.452,0.011,0.000,0.017,0.550,114.230,-19.832
09:42:38:3,0.502,-0.010,0.029,-0.006,0.627,114.287,-20.018
09:42:38:301,0.503,-0.008,0.021,-0.020,0.641,114.304,-20.133
09:42:38:302,0.504,-0.003,-0.008,0.000,0.649,114.322,-20.190
09:42:38:302,0.504,-0.002,0.005,-0.003,0.677,114.336,-20.240
09:42:38:318,0.520,-0.008,-0.005,-0.010,0.706,114.322,-20.378
09:42:38:374,0.575,-0.005,0.008,-0.009,0.714,114.327,-20.483
09:42:38:374,0.575,-0.013,0.009,-0.007,0.721,114.322,-20.502
09:42:38:531,0.733,0.013,-0.027,0.024,0.949,114.304,-19.845
09:42:38:532,0.734,0.002,0.000,0.009,1.013,114.243,-19.793
09:42:38:581,0.783,-0.002,0.006,0.010,0.974,114.106,-20.077
09:42:38:607,0.809,0.000,-0.006,0.014,0.969,114.053,-20.049
09:42:38:633,0.835,-0.001,0.006,-0.002,0.950,114.014,-20.192
09:42:38:66,0.862,-0.009,-0.004,-0.018,0.911,113.998,-20.349
09:42:38:768,0.969,-0.009,-0.047,-0.012,0.899,113.898,-20.251
09:42:38:768,0.969,-0.016,-0.036,-0.012,0.896,113.851,-20.325
09:42:38:849,1.051,-0.006,-0.036,-0.006,0.964,113.767,-20.291
09:42:38:849,1.051,0.001,-0.053,0.019,1.044,113.719,-20.215
09:42:38:85,1.052,0.001,0.013,0.004,1.185,113.679,-20.218
09:42:39:007,1.208,-0.005,0.035,-0.006,1.461,113.569,-20.282
09:42:39:007,1.208,-0.006,0.022,-0.020,1.464,113.568,-20.392
09:42:39:008,1.209,-0.003,0.008,-0.007,1.459,113.566,-20.351
09:42:39:086,1.287,-0.006,-0.013,-0.005,1.443,113.540,-20.307
09:42:39:087,1.288,-0.006,-0.005,-0.006,1.401,113.512,-20.346
09:42:39:088,1.289,-0.011,-0.009,0.000,1.362,113.477,-20.379
09:42:39:137,1.339,-0.004,-0.019,0.012,1.321,113.415,-20.202
09:42:39:188,1.390,0.003,-0.014,0.006,1.338,113.433,-19.988
09:42:39:188,1.390,-0.012,-0.009,-0.017,1.376,113.471,-19.908
09:42:39:213,1.415,-0.018,-0.041,-0.014,1.447,113.524,-19.802
09:42:39:266,1.468,-0.003,-0.012,-0.030,1.532,113.523,-19.731
09:42:39:267,1.469,0.004,0.011,-0.013,1.604,113.506,-19.647
09:42:39:371,1.572,0.003,0.016,-0.005,1.763,113.381,-19.347
09:42:39:372,1.573,-0.012,0.003,-0.011,1.748,113.331,-19.478
09:42:39:474,1.676,0.003,-0.019,-0.001,1.651,113.087,-19.504
09:42:39:5,1.701,0.004,-0.010,0.009,1.634,113.036,-19.486
09:42:39:526,1.727,0.001,-0.014,0.003,1.604,112.958,-19.520
09:42:39:581,1.783,0.002,-0.008,0.000,1.578,112.901,-19.569
09:42:39:581,1.783,0.001,-0.018,-0.001,1.573,112.870,-19.584
09:42:39:739,1.940,0.013,-0.008,0.002,1.673,112.650,-18.992
09:42:39:74,1.941,-0.002,0.013,0.000,1.657,112.592,-19.053
09:42:39:817,2.019,0.006,0.008,0.008,1.627,112.472,-19.121
09:42:39:819,2.021,0.007,0.008,0.005,1.562,112.441,-19.172
09:42:39:899,2.100,0.002,0.009,0.003,1.533,112.426,-19.192
09:42:39:9,2.101,0.008,0.006,0.012,1.504,112.431,-19.186
09:42:39:9,2.101,0.003,0.000,0.005,1.469,112.462,-19.183
09:42:39:949,2.151,0.000,0.004,0.004,1.415,112.515,-19.193
09:42:39:95,2.152,-0.004,0.000,0.002,1.387,112.545,-19.192
09:42:39:973,2.175,-0.005,-0.014,-0.004,1.343,112.599,-19.183
09:42:40:029,2.231,-0.010,-0.004,-0.002,1.320,112.648,-19.129
09:42:40:029,2.231,-0.005,-0.002,-0.007,1.315,112.684,-19.100
09:42:40:077,2.279,-0.012,-0.023,0.000,1.300,112.734,-19.065
09:42:40:161,2.363,-0.016,-0.023,-0.014,1.218,112.786,-19.329
09:42:40:162,2.364,-0.010,-0.026,-0.009,1.203,112.769,-19.386
09:42:40:163,2.365,-0.009,-0.008,-0.015,1.196,112.741,-19.471
09:42:40:182,2.383,-0.005,-0.014,-0.001,1.196,112.722,-19.482
09:42:40:291,2.492,-0.019,0.001,0.009,1.355,112.669,-19.332
09:42:40:315,2.516,0.017,0.002,0.009,1.375,112.664,-19.222
09:42:40:368,2.570,0.012,-0.005,-0.005,1.342,112.633,-19.329
09:42:40:369,2.571,-0.004,-0.002,-0.008,1.307,112.568,-19.523
09:42:40:392,2.594,-0.004,0.002,-0.013,1.270,112.464,-19.759
09:42:40:418,2.620,0.006,-0.018,0.000,1.225,112.420,-19.798
09:42:40:444,2.646,-0.001,-0.022,-0.004,1.229,112.416,-19.839
09:42:40:552,2.754,-0.005,0.009,0.001,1.309,112.406,-19.908
09:42:40:553,2.755,-0.002,-0.005,-0.005,1.310,112.408,-19.956
09:42:40:628,2.829,0.004,-0.006,-0.004,1.322,112.393,-19.994
09:42:40:713,2.914,0.014,0.015,-0.005,1.319,112.388,-19.899
09:42:40:714,2.915,-0.016,0.024,-0.002,1.319,112.388,-19.899
09:42:40:715,2.916,-0.015,0.002,-0.003,1.309,112.377,-19.849
09:42:40:874,3.076,-0.014,-0.028,-0.019,1.294,112.407,-19.658
09:42:40:874,3.076,-0.007,-0.016,-0.026,1.335,112.397,-19.606
09:42:40:875,3.077,-0.001,-0.030,-0.019,1.332,112.385,-19.575
09:42:40:876,3.078,-0.011,-0.023,-0.002,1.253,112.310,-19.506
09:42:41:084,3.286,-0.008,-0.012,0.034,1.141,112.077,-19.153
09:42:41:085,3.287,0.001,0.000,0.000,1.210,112.138,-19.204
09:42:41:085,3.287,-0.002,0.003,-0.004,1.269,112.182,-19.250
09:42:41:086,3.288,-0.003,-0.001,-0.011,1.351,112.245,-19.243
09:42:41:289,3.490,-0.048,0.009,-0.018,1.274,112.117,-19.416
09:42:41:338,3.539,0.021,-0.030,0.001,1.380,112.031,-18.262
09:42:41:416,3.618,-0.005,-0.013,-0.022,1.349,111.852,-17.564
09:42:41:495,3.696,0.008,-0.032,0.003,1.068,111.390,-17.936
09:42:41:521,3.722,-0.008,0.004,0.004,1.050,111.332,-18.098
09:42:41:546,3.748,0.000,-0.004,0.033,1.089,111.284,-18.105
09:42:41:814,4.015,-0.005,-0.002,0.000,1.076,111.421,-18.639
09:42:41:894,4.096,-0.006,-0.020,0.008,1.039,111.361,-18.580
09:42:41:894,4.096,-0.009,-0.013,0.013,1.004,111.316,-18.520
09:42:41:895,4.097,-0.006,0.000,-0.005,0.998,111.321,-18.500
09:42:42:05,4.251,-0.001,-0.010,-0.012,1.069,111.390,-18.401
09:42:42:109,4.310,0.002,0.005,-0.009,1.092,111.385,-18.500
09:42:42:109,4.310,0.002,-0.014,0.010,1.111,111.380,-18.430
09:42:42:11,4.311,0.007,-0.002,-0.005,1.091,111.357,-18.526
09:42:42:128,4.329,0.003,0.005,0.003,1.081,111.335,-18.618
09:42:42:308,4.510,-0.008,-0.028,-0.025,1.060,111.764,-18.979
09:42:42:338,4.540,-0.014,0.012,-0.031,1.086,111.832,-19.079
09:42:42:338,4.540,-0.014,0.007,-0.012,1.120,111.833,-19.080
09:42:42:361,4.562,0.002,-0.040,0.008,1.113,111.800,-19.001
09:42:42:387,4.588,0.000,0.002,0.001,1.094,111.780,-19.081
09:42:42:495,4.696,0.006,-0.018,-0.012,1.191,111.812,-19.163
09:42:42:496,4.697,-0.008,0.025,-0.018,1.215,111.814,-19.182
09:42:42:548,4.750,-0.003,0.007,0.007,1.149,111.733,-19.087
09:42:42:787,4.988,-0.016,-0.055,-0.024,0.637,111.822,-19.637
09:42:42:947,5.149,-0.005,-0.009,-0.016,0.643,111.779,-19.754
09:42:42:947,5.149,-0.010,0.000,-0.019,0.679,111.751,-19.806
09:42:42:948,5.150,-0.002,-0.006,0.001,0.731,111.704,-19.818
09:42:43:,5.201,0.001,0.025,-0.005,0.736,111.675,-19.862
09:42:43:001,5.202,-0.001,0.015,-0.004,0.711,111.605,-19.952
09:42:43:002,5.203,0.002,-0.001,0.011,0.701,111.556,-19.920
09:42:43:002,5.203,0.012,0.003,0.006,0.684,111.537,-19.914
09:42:43:022,5.223,-0.011,-0.026,-0.017,0.596,111.493,-20.114
09:42:43:073,5.274,0.000,-0.002,-0.003,0.537,111.449,-20.178
09:42:43:073,5.274,0.003,0.000,-0.004,0.496,111.427,-20.217
09:42:43:098,5.299,-0.001,-0.007,0.011,0.445,111.423,-20.265
09:42:43:152,5.354,0.001,-0.011,-0.009,0.308,111.410,-20.503
09:42:43:152,5.354,0.005,0.014,-0.014,0.215,111.385,-20.684
09:42:43:174,5.376,-0.016,-0.011,0.010,0.162,111.355,-20.757
09:42:43:201,5.403,-0.011,-0.010,0.011,0.148,111.355,-20.719
09:42:43:332,5.534,-0.004,-0.010,-0.005,0.186,111.392,-20.836
09:42:43:358,5.560,-0.009,0.006,-0.001,0.179,111.336,-20.862
09:42:43:385,5.586,0.005,-0.019,-0.003,0.157,111.280,-20.818
09:42:43:489,5.691,-0.003,-0.006,-0.001,0.241,111.186,-20.738
09:42:43:545,5.747,0.011,-0.005,-0.006,0.378,111.141,-20.434
09:42:43:568,5.769,-0.004,0.017,-0.004,0.351,111.123,-20.510
09:42:43:624,5.825,-0.004,0.013,0.006,0.352,111.075,-20.523
09:42:43:624,5.825,0.003,-0.008,0.005,0.346,111.029,-20.501
09:42:43:704,5.905,-0.005,0.010,-0.017,0.307,111.038,-20.561
09:42:43:704,5.905,-0.010,0.010,-0.004,0.258,111.031,-20.665
09:42:43:787,5.988,0.001,-0.022,0.007,0.244,111.008,-20.574
09:42:43:788,5.989,0.005,-0.014,0.014,0.237,111.009,-20.506
09:42:43:789,5.990,-0.003,-0.009,0.002,0.221,111.015,-20.554
09:42:43:789,5.990,0.001,-0.031,0.005,0.217,111.012,-20.592
09:42:43:833,6.035,0.006,-0.026,0.012,0.231,111.048,-20.596
09:42:43:834,6.036,0.002,0.003,-0.005,0.265,111.118,-20.652
09:42:43:917,6.119,-0.004,-0.011,-0.011,0.292,111.203,-20.698
09:42:43:917,6.119,-0.005,-0.002,-0.013,0.307,111.226,-20.758
09:42:43:967,6.169,-0.022,-0.010,-0.029,0.301,111.248,-20.952
09:42:43:967,6.169,-0.025,-0.002,-0.034,0.284,111.245,-21.031
09:42:44:048,6.249,-0.008,-0.005,-0.020,0.269,111.225,-21.018
09:42:44:048,6.249,-0.004,-0.007,-0.001,0.255,111.167,-20.977
09:42:44:048,6.249,-0.009,-0.006,-0.013,0.234,111.133,-20.971
09:42:44:124,6.325,0.000,0.002,0.001,0.207,111.067,-20.964
09:42:44:124,6.325,-0.004,0.001,0.003,0.186,111.027,-20.926
09:42:44:149,6.350,-0.002,-0.005,0.015,0.163,110.980,-20.872
09:42:44:15,6.351,0.006,-0.019,0.014,0.093,110.938,-20.859
09:42:44:201,6.403,0.002,-0.010,0.008,0.048,110.914,-20.920
09:42:44:201,6.403,-0.007,0.004,0.002,0.012,110.891,-20.977
09:42:44:356,6.557,-0.006,0.002,-0.010,0.167,111.020,-20.942
09:42:44:516,6.718,-0.005,-0.012,-0.010,0.409,111.153,-21.129
09:42:44:517,6.719,-0.003,0.010,-0.020,0.419,111.170,-21.229
09:42:44:601,6.802,-0.016,-0.007,-0.014,0.430,111.206,-21.239
09:42:44:601,6.802,-0.010,-0.016,-0.021,0.450,111.273,-21.193
09:42:44:602,6.803,-0.015,-0.011,-0.029,0.438,111.313,-21.215
09:42:44:603,6.804,-0.014,0.008,-0.021,0.424,111.296,-21.235
09:42:44:964,7.165,-0.003,-0.038,0.002,0.110,110.957,-21.041
09:42:45:023,7.224,0.003,-0.037,-0.018,0.090,110.973,-20.974
09:42:45:023,7.224,-0.016,-0.035,-0.009,0.141,110.942,-21.136
09:42:45:023,7.224,-0.007,-0.038,-0.010,0.185,110.889,-21.368
09:42:45:024,7.225,-0.002,-0.002,-0.005,0.228,110.804,-21.653
09:42:45:047,7.249,0.001,0.010,0.005,0.268,110.762,-21.691
09:42:45:048,7.250,0.009,-0.014,0.025,0.317,110.738,-21.685
09:42:45:049,7.251,0.013,0.024,0.012,0.346,110.726,-21.740
09:42:45:049,7.251,0.004,0.025,0.010,0.351,110.734,-21.828
09:42:45:123,7.325,0.005,-0.002,0.012,0.344,110.767,-21.822
09:42:45:123,7.325,0.009,-0.009,0.006,0.334,110.801,-21.807
09:42:45:124,7.326,0.009,0.010,-0.003,0.320,110.851,-21.819
09:42:45:201,7.403,0.002,-0.018,0.001,0.287,110.876,-21.808
09:42:45:202,7.404,0.004,-0.018,0.004,0.237,110.898,-21.831
09:42:45:202,7.404,0.000,-0.014,-0.001,0.222,110.910,-21.910
09:42:45:222,7.424,-0.003,-0.021,0.006,0.249,110.956,-21.927
09:42:45:307,7.508,-0.003,0.032,0.002,0.523,111.312,-21.954
09:42:45:327,7.528,0.004,0.014,-0.015,0.601,111.444,-21.906
09:42:45:354,7.555,0.005,0.019,-0.009,0.605,111.498,-21.855
09:42:45:487,7.689,-0.011,-0.005,-0.008,0.427,111.565,-21.844
09:42:45:488,7.690,-0.005,-0.028,-0.001,0.375,111.562,-21.797
09:42:45:57,7.771,-0.003,-0.033,-0.001,0.320,111.543,-21.845
09:42:45:57,7.771,-0.005,-0.024,-0.008,0.296,111.527,-21.948
09:42:45:571,7.772,-0.010,-0.018,0.007,0.306,111.526,-21.975
09:42:45:783,7.984,-0.007,0.014,-0.014,0.464,111.772,-21.905
09:42:45:784,7.985,-0.011,-0.009,-0.014,0.481,111.822,-21.924
09:42:45:858,8.060,-0.005,-0.015,-0.008,0.469,111.917,-21.790
09:42:45:908,8.110,0.000,-0.034,-0.001,0.463,111.900,-21.567
09:42:46:066,8.267,-0.003,0.013,-0.017,0.749,111.929,-21.489
09:42:46:091,8.292,-0.006,0.002,-0.014,0.778,111.936,-21.533
09:42:46:143,8.345,0.000,0.012,-0.002,0.798,111.933,-21.512
09:42:46:144,8.346,0.004,0.007,0.003,0.790,111.928,-21.523
09:42:46:252,8.453,-0.010,-0.019,-0.004,0.612,111.891,-21.881
09:42:46:252,8.453,-0.020,0.010,-0.011,0.528,111.890,-22.106
09:42:46:253,8.454,-0.011,-0.031,-0.009,0.492,111.900,-22.111
09:42:46:351,8.552,0.001,-0.025,0.004,0.536,111.990,-22.146
09:42:46:378,8.579,0.003,0.016,0.009,0.561,111.996,-22.133
09:42:46:462,8.664,-0.004,-0.007,-0.007,0.557,112.002,-22.241
09:42:46:462,8.664,-0.002,-0.011,-0.005,0.544,111.976,-22.191
09:42:46:54,8.741,-0.001,-0.024,-0.004,0.524,111.932,-22.179
09:42:46:541,8.742,0.002,-0.027,-0.006,0.491,111.871,-22.248
09:42:46:759,8.961,-0.007,-0.007,-0.014,0.535,111.987,-22.423
09:42:46:759,8.961,-0.020,0.025,-0.031,0.541,111.992,-22.577
09:42:46:759,8.961,0.002,-0.026,-0.008,0.530,111.991,-22.548
09:42:46:832,9.034,0.000,-0.025,-0.003,0.479,111.949,-22.482
09:42:46:832,9.034,-0.010,0.001,0.002,0.450,111.871,-22.618
09:42:46:833,9.035,-0.021,0.018,-0.011,0.421,111.829,-22.705
09:42:46:833,9.035,0.000,-0.045,0.007,0.372,111.784,-22.600
09:42:46:964,9.166,-0.017,-0.019,-0.023,0.456,111.764,-22.791
09:42:47:04,9.242,-0.002,0.018,0.001,0.632,111.492,-22.869
09:42:47:143,9.344,0.003,0.008,0.008,0.623,111.296,-22.789
09:42:47:143,9.344,0.005,0.003,0.009,0.615,111.260,-22.773
09:42:47:217,9.418,0.002,-0.008,0.005,0.861,111.429,-22.528
09:42:47:243,9.445,-0.007,-0.023,0.002,0.912,111.474,-22.546
09:42:47:296,9.498,-0.021,0.008,-0.035,1.046,111.529,-22.919
09:42:47:322,9.524,-0.007,0.011,-0.023,1.157,111.531,-22.907
09:42:47:349,9.550,-0.003,0.028,-0.013,1.235,111.511,-22.817
