Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
20:47:14:686,0.000,-0.009,-0.001,0.002,-11.745,-29.513,11.928
20:47:14:687,0.001,0.001,-0.003,0.000,-11.686,-29.479,11.881
20:47:14:688,0.002,-0.024,-0.042,-0.002,-11.640,-29.463,11.838
20:47:14:865,0.179,-0.003,-0.036,-0.001,-11.310,-29.575,11.638
20:47:14:948,0.262,-0.009,-0.039,0.001,-11.314,-29.579,11.675
20:47:14:949,0.263,-0.002,-0.031,0.007,-11.346,-29.588,11.722
20:47:14:949,0.263,-0.008,-0.018,0.003,-11.405,-29.579,11.714
20:47:14:95,0.264,-0.003,-0.026,-0.001,-11.443,-29.576,11.712
20:47:14:979,0.293,-0.003,-0.002,0.004,-11.565,-29.576,11.721
20:47:14:979,0.293,-0.007,-0.005,0.009,-11.614,-29.537,11.702
20:47:14:979,0.293,-0.017,-0.001,-0.005,-11.652,-29.520,11.698
20:47:15:132,0.446,-0.006,0.006,-0.011,-11.672,-29.496,11.655
20:47:15:133,0.447,-0.013,-0.002,-0.010,-11.674,-29.488,11.640
20:47:15:134,0.448,-0.030,-0.036,-0.002,-11.659,-29.499,11.632
20:47:15:134,0.448,0.010,0.004,-0.002,-11.653,-29.516,11.591
20:47:15:264,0.578,-0.020,-0.018,-0.011,-11.677,-29.550,11.619
20:47:15:265,0.579,-0.003,-0.021,-0.006,-11.680,-29.588,11.638
20:47:15:265,0.579,-0.002,-0.018,0.002,-11.660,-29.654,11.621
20:47:15:266,0.580,0.020,-0.015,0.008,-11.657,-29.703,11.606
20:47:15:37,0.684,-0.011,-0.011,0.003,-11.708,-29.725,11.565
20:47:15:37,0.684,0.009,-0.024,0.007,-11.707,-29.713,11.514
20:47:15:371,0.685,-0.013,-0.011,0.000,-11.706,-29.707,11.528
20:47:15:372,0.686,-0.004,-0.020,-0.002,-11.707,-29.700,11.527
20:47:15:392,0.706,-0.003,-0.013,0.001,-11.719,-29.682,11.484
20:47:15:393,0.707,-0.007,-0.004,-0.006,-11.718,-29.683,11.491
20:47:15:393,0.707,0.008,-0.006,0.009,-11.721,-29.680,11.463
20:47:15:439,0.753,-0.012,-0.017,0.009,-11.721,-29.680,11.463
20:47:15:527,0.841,0.003,-0.019,-0.014,-11.713,-29.670,11.383
20:47:15:527,0.841,0.004,-0.007,0.004,-11.692,-29.668,11.380
20:47:15:528,0.842,-0.003,-0.001,-0.008,-11.719,-29.686,11.386
20:47:15:554,0.868,-0.005,-0.026,-0.002,-11.721,-29.684,11.365
20:47:15:554,0.868,-0.013,-0.030,0.002,-11.690,-29.695,11.369
20:47:15:554,0.868,0.010,-0.013,0.006,-11.699,-29.747,11.383
20:47:15:555,0.869,-0.006,-0.028,-0.002,-11.726,-29.758,11.394
20:47:15:657,0.971,0.002,-0.015,0.012,-11.733,-29.759,11.395
20:47:15:658,0.972,0.003,0.001,-0.004,-11.771,-29.768,11.373
20:47:15:658,0.972,-0.014,-0.023,-0.005,-11.775,-29.757,11.330
20:47:15:659,0.973,-0.006,-0.002,0.003,-11.766,-29.742,11.271
20:47:15:841,1.155,0.000,-0.016,-0.004,-11.883,-29.815,11.365
20:47:15:842,1.156,-0.008,-0.022,0.006,-11.915,-29.830,11.399
20:47:15:842,1.156,0.006,0.003,0.010,-11.936,-29.886,11.443
20:47:15:889,1.203,0.009,-0.002,0.005,-11.953,-29.986,11.486
20:47:15:938,1.252,0.000,0.009,0.009,-11.953,-29.986,11.486
20:47:16:069,1.383,0.014,-0.025,0.016,-11.944,-29.965,11.440
20:47:16:103,1.417,-0.021,-0.034,0.000,-11.902,-29.915,11.478
20:47:16:104,1.418,-0.013,-0.017,-0.003,-11.910,-29.896,11.491
20:47:16:104,1.418,-0.005,-0.027,0.003,-11.921,-29.892,11.442
20:47:16:127,1.441,-0.012,-0.024,0.005,-11.979,-29.889,11.358
20:47:16:127,1.441,0.006,-0.003,0.003,-12.025,-29.861,11.255
20:47:16:199,1.513,-0.027,-0.010,0.002,-12.080,-29.836,11.231
20:47:16:23,1.545,0.001,0.006,0.001,-12.092,-29.860,11.242
20:47:16:231,1.546,-0.003,-0.010,-0.001,-12.110,-29.917,11.223
20:47:16:232,1.547,-0.006,0.016,-0.002,-12.116,-29.945,11.213
20:47:16:283,1.598,0.008,0.012,0.009,-12.140,-29.950,11.174
20:47:16:283,1.598,-0.007,0.003,-0.008,-12.098,-29.997,11.188
20:47:16:497,1.812,-0.007,-0.018,-0.005,-12.042,-30.025,11.234
20:47:16:497,1.812,0.013,-0.018,0.007,-11.983,-30.057,11.201
20:47:16:498,1.813,-0.005,-0.044,0.000,-11.964,-30.087,11.230
20:47:16:498,1.813,-0.001,-0.028,-0.004,-11.941,-30.087,11.255
20:47:16:524,1.839,-0.003,-0.037,0.000,-11.940,-30.093,11.249
20:47:16:524,1.839,-0.014,-0.012,0.001,-11.946,-30.089,11.270
20:47:16:628,1.943,0.003,-0.003,0.011,-12.002,-30.150,11.320
20:47:16:629,1.944,-0.001,-0.014,-0.006,-12.024,-30.158,11.303
20:47:16:63,1.945,-0.015,-0.023,0.002,-12.023,-30.159,11.317
20:47:16:709,2.024,-0.025,-0.031,-0.002,-12.051,-30.189,11.303
20:47:16:709,2.024,0.002,0.004,0.011,-12.028,-30.188,11.314
20:47:16:709,2.024,-0.005,-0.017,0.002,-12.080,-30.206,11.288
