Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
20:15:36:383,0.000,-0.006,-0.004,-0.004,11.021,-42.513,11.339
20:15:36:483,0.100,0.004,0.001,-0.007,11.019,-42.514,11.333
20:15:36:51,0.127,0.009,-0.002,0.008,11.013,-42.503,11.291
20:15:36:625,0.242,-0.013,-0.015,-0.003,11.013,-42.459,11.286
20:15:36:625,0.242,-0.005,0.011,-0.008,11.011,-42.437,11.288
20:15:36:625,0.242,-0.001,-0.001,-0.013,10.988,-42.432,11.287
20:15:36:626,0.243,0.003,0.005,0.003,10.985,-42.434,11.250
20:15:36:642,0.259,0.001,0.001,0.001,10.987,-42.433,11.257
20:15:36:754,0.371,-0.002,-0.002,0.000,10.986,-42.433,11.280
20:15:36:755,0.372,-0.006,-0.012,0.004,10.990,-42.413,11.251
20:15:36:756,0.373,0.001,0.002,0.000,11.015,-42.391,11.218
20:15:36:756,0.373,-0.015,-0.022,0.002,11.013,-42.390,11.240
20:15:36:857,0.474,0.007,-0.007,0.001,11.005,-42.388,11.264
20:15:37:122,0.739,-0.010,0.021,-0.020,10.808,-42.278,11.522
20:15:37:124,0.740,0.003,0.000,-0.001,10.794,-42.249,11.512
20:15:37:125,0.741,-0.018,-0.007,-0.009,10.790,-42.242,11.528
20:15:37:228,0.844,-0.001,-0.002,-0.004,10.820,-42.252,11.550
20:15:37:229,0.845,-0.002,-0.010,-0.002,10.824,-42.273,11.555
20:15:37:229,0.845,-0.011,-0.012,0.002,10.828,-42.278,11.591
20:15:37:23,0.846,0.001,-0.003,0.003,10.821,-42.282,11.563
20:15:37:245,0.861,0.004,-0.006,0.003,10.823,-42.288,11.569
20:15:37:36,0.976,-0.006,-0.008,0.006,10.825,-42.300,11.597
20:15:37:36,0.976,0.004,0.000,0.004,10.817,-42.302,11.569
20:15:37:36,0.976,-0.007,-0.009,-0.003,10.818,-42.301,11.599
20:15:37:361,0.977,0.004,0.005,-0.001,10.821,-42.307,11.605
20:15:37:464,1.080,0.002,-0.005,0.001,10.821,-42.307,11.605
20:15:37:465,1.081,-0.002,-0.006,0.004,10.819,-42.308,11.598
20:15:37:465,1.081,-0.002,-0.009,-0.016,10.821,-42.307,11.605
20:15:37:466,1.082,-0.028,-0.018,0.010,10.828,-42.306,11.603
20:15:37:491,1.107,0.008,-0.001,-0.007,10.813,-42.310,11.577
20:15:37:491,1.107,0.000,-0.001,-0.004,10.786,-42.354,11.617
20:15:37:492,1.108,-0.005,-0.004,-0.001,10.785,-42.389,11.622
20:15:37:492,1.108,0.009,-0.005,0.012,10.782,-42.414,11.577
20:15:37:595,1.211,0.010,0.005,-0.006,10.769,-42.444,11.570
20:15:37:596,1.212,0.006,0.010,0.003,10.741,-42.446,11.599
20:15:37:596,1.212,0.002,-0.007,-0.001,10.717,-42.454,11.589
20:15:37:597,1.213,0.009,0.018,-0.002,10.717,-42.454,11.589
20:15:37:619,1.235,0.000,0.000,0.000,10.718,-42.453,11.596
20:15:37:62,1.236,-0.005,0.006,-0.005,10.734,-42.446,11.601
20:15:37:62,1.236,0.011,0.002,0.001,10.737,-42.462,11.577
20:15:37:833,1.449,0.008,0.001,0.010,10.759,-42.450,11.609
20:15:37:833,1.449,-0.013,-0.008,-0.010,10.760,-42.442,11.617
20:15:37:834,1.450,-0.002,-0.001,-0.006,10.753,-42.429,11.597
