Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
11:55:36:501,0.000,-0.018,0.037,-0.054,2.798,130.040,-20.187
11:55:36:606,0.106,0.002,0.007,-0.022,2.773,129.965,-20.327
11:55:36:633,0.133,0.040,-0.005,0.024,2.759,129.952,-20.338
11:55:36:634,0.134,0.021,0.016,0.000,2.771,129.979,-20.443
11:55:36:737,0.236,0.014,0.015,0.015,2.855,130.148,-19.575
11:55:36:972,0.471,0.009,0.003,-0.003,3.376,130.827,-18.055
11:55:37:945,1.445,0.020,-0.006,0.015,3.056,130.789,-17.723
11:55:38:207,1.706,0.008,-0.012,0.006,3.108,130.666,-17.901
11:55:38:442,1.942,0.013,-0.014,0.006,3.159,130.702,-17.987
11:55:38:557,2.056,0.023,0.000,-0.007,3.171,130.710,-18.056
11:55:38:557,2.056,0.007,-0.001,0.005,3.212,130.742,-18.249
11:55:38:557,2.056,0.007,-0.011,0.001,3.285,130.731,-18.234
11:55:38:558,2.057,0.006,-0.003,-0.014,3.298,130.721,-18.240
11:55:38:682,2.182,0.000,0.015,-0.008,3.249,130.680,-18.302
11:55:38:682,2.182,0.007,-0.026,0.000,3.210,130.620,-18.192
11:55:38:793,2.292,-0.001,-0.004,-0.016,3.219,130.629,-18.246
11:55:38:793,2.292,0.010,-0.014,-0.001,3.216,130.703,-18.268
11:55:38:794,2.293,0.011,-0.013,0.012,3.218,130.755,-18.265
11:55:38:795,2.294,-0.008,0.044,-0.018,3.096,130.853,-18.200
11:55:39:162,2.661,0.033,0.015,0.015,3.350,131.245,-17.840
11:55:39:163,2.662,0.038,0.010,0.036,3.402,131.354,-17.935
11:55:39:163,2.662,0.018,-0.014,-0.007,3.583,131.273,-18.044
11:55:39:164,2.663,0.018,0.008,0.028,3.563,131.424,-17.953
11:55:39:285,2.785,0.039,0.020,0.026,3.549,131.436,-18.117
11:55:39:286,2.786,0.012,-0.026,-0.002,3.781,131.176,-18.438
11:55:39:39,2.889,-0.011,-0.031,-0.006,3.769,131.175,-18.479
11:55:39:391,2.890,0.004,-0.021,-0.004,3.721,131.193,-18.523
11:55:39:519,3.019,0.004,-0.011,0.003,3.672,131.209,-18.537
11:55:39:896,3.396,0.026,0.017,0.010,3.463,131.353,-18.532
11:55:39:896,3.396,0.004,0.017,0.003,3.486,131.398,-18.586
11:55:39:896,3.396,0.016,-0.010,0.005,3.516,131.384,-18.582
11:55:40:,3.499,0.009,-0.005,-0.007,3.528,131.369,-18.586
11:55:40:001,3.500,0.006,-0.006,-0.014,3.535,131.372,-18.618
11:55:40:002,3.501,0.016,-0.025,-0.003,3.537,131.394,-18.623
11:55:40:002,3.501,0.027,-0.020,0.005,3.526,131.425,-18.625
11:55:40:973,4.472,0.009,0.006,-0.021,3.357,131.776,-18.735
11:55:40:974,4.473,0.002,0.015,-0.009,3.327,131.790,-18.711
11:55:41:34,4.839,0.012,0.016,0.007,3.097,132.126,-18.343
11:55:41:34,4.839,0.004,0.019,-0.011,3.171,132.127,-18.385
11:55:41:34,4.839,0.015,-0.043,0.005,3.208,132.151,-18.379
11:55:41:341,4.840,0.014,-0.050,-0.005,3.266,132.182,-18.437
11:55:41:467,4.967,0.002,-0.011,-0.012,3.265,132.273,-18.606
11:55:41:468,4.968,-0.018,0.007,-0.022,3.223,132.337,-18.626
11:55:41:468,4.968,0.037,-0.028,0.032,3.169,132.361,-18.500
11:55:41:946,5.445,0.009,-0.003,0.007,3.173,132.345,-18.531
11:55:41:946,5.445,0.007,0.008,-0.015,3.154,132.361,-18.554
11:55:42:196,5.695,0.008,-0.007,0.002,3.145,132.382,-18.573
11:55:42:304,5.804,0.014,0.006,-0.003,3.126,132.419,-18.520
11:55:42:305,5.805,0.008,0.014,0.001,3.119,132.459,-18.486
11:55:42:407,5.906,0.003,0.006,-0.003,3.103,132.462,-18.489
11:55:42:678,6.177,-0.002,0.006,-0.015,3.094,132.500,-18.293
11:55:42:679,6.178,-0.009,0.027,-0.014,3.092,132.524,-18.343
11:55:42:679,6.178,0.026,0.007,0.028,3.068,132.575,-18.208
11:55:42:914,6.414,0.006,0.000,-0.008,3.210,132.893,-18.385
11:55:42:915,6.415,0.005,0.005,-0.006,3.162,132.739,-18.383
11:55:42:916,6.416,0.012,0.010,-0.005,3.140,132.765,-18.368
11:55:43:179,6.678,0.014,0.023,-0.009,2.944,132.955,-18.316
11:55:43:179,6.678,0.001,0.034,-0.012,2.947,132.970,-18.315
11:55:43:278,6.778,0.026,0.018,0.016,2.981,133.042,-18.261
11:55:43:278,6.778,-0.011,0.023,-0.021,3.285,133.093,-18.515
11:55:43:279,6.779,0.024,-0.013,0.025,3.307,132.985,-18.228
11:55:43:509,7.009,0.016,-0.004,0.003,3.358,132.915,-18.057
11:55:43:539,7.039,-0.004,0.007,-0.003,3.396,132.845,-18.131
11:55:43:539,7.039,-0.008,-0.016,-0.011,3.417,132.722,-18.153
11:55:43:65,7.149,-0.002,-0.009,-0.002,3.405,132.561,-18.162
11:55:43:65,7.149,-0.018,0.009,-0.021,3.397,132.529,-18.227
11:55:43:65,7.149,0.021,-0.022,0.024,3.384,132.505,-18.065
11:55:43:651,7.150,0.015,0.011,0.001,3.383,132.501,-17.926
11:55:43:781,7.280,0.005,0.022,-0.009,3.337,132.456,-17.814
11:55:43:781,7.280,-0.001,-0.009,-0.003,3.337,132.398,-17.811
11:55:43:781,7.280,-0.004,0.006,-0.031,3.362,132.343,-17.910
11:55:43:782,7.281,0.001,-0.003,0.001,3.365,132.349,-17.932
11:55:43:879,7.379,0.005,0.002,-0.005,3.364,132.342,-17.932
11:55:43:88,7.380,0.001,-0.013,-0.007,3.345,132.275,-17.962
11:55:44:148,7.647,0.000,-0.024,-0.026,3.544,132.200,-17.846
