Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
11:59:22:074,0.000,0.027,-0.009,0.007,29.787,142.852,-6.756
11:59:22:075,0.001,0.005,-0.019,-0.010,29.816,142.875,-6.712
11:59:22:094,0.020,-0.020,-0.028,-0.021,29.894,142.903,-6.851
11:59:22:148,0.074,0.006,-0.026,-0.014,29.922,143.036,-6.835
11:59:22:232,0.157,-0.009,-0.010,-0.001,29.906,143.118,-6.839
11:59:22:232,0.157,0.028,-0.019,0.016,29.904,143.202,-6.801
11:59:22:233,0.158,-0.002,-0.016,-0.009,29.924,143.313,-6.898
11:59:22:439,0.365,-0.007,-0.011,0.018,29.860,143.707,-6.909
11:59:22:439,0.365,-0.014,-0.028,-0.014,29.934,143.757,-7.237
11:59:22:573,0.499,0.031,0.015,0.018,29.915,144.320,-7.501
11:59:22:574,0.500,-0.002,0.034,0.013,29.859,144.328,-7.684
11:59:22:914,0.840,-0.028,-0.004,-0.035,30.549,144.180,-9.759
11:59:22:914,0.840,0.031,-0.022,-0.015,30.558,144.197,-9.829
11:59:22:964,0.889,-0.015,-0.006,-0.010,30.573,144.338,-9.734
11:59:22:965,0.890,0.019,0.016,0.009,30.554,144.440,-9.557
11:59:23:045,0.971,0.036,-0.007,0.019,30.544,144.565,-9.266
11:59:23:045,0.971,0.009,-0.023,-0.013,30.563,144.618,-9.146
11:59:23:046,0.972,0.006,-0.022,-0.014,30.600,144.614,-9.249
11:59:23:092,1.018,0.050,-0.030,0.035,30.600,144.833,-9.152
11:59:23:175,1.101,0.021,0.003,0.000,30.400,144.847,-8.972
11:59:23:197,1.123,0.037,-0.016,0.032,30.325,144.784,-8.779
11:59:23:225,1.151,0.027,-0.007,0.024,30.280,144.773,-8.600
11:59:23:279,1.204,0.011,0.004,0.013,30.268,144.683,-8.637
11:59:23:28,1.205,-0.031,0.007,-0.016,30.262,144.593,-8.755
11:59:23:486,1.412,0.029,-0.038,-0.032,30.443,144.133,-9.498
11:59:23:512,1.438,0.015,-0.023,0.012,30.404,144.206,-9.651
11:59:23:541,1.467,-0.025,0.016,-0.009,30.341,144.187,-9.752
11:59:23:542,1.468,-0.026,0.010,-0.009,30.258,144.066,-9.885
11:59:23:565,1.490,0.036,-0.008,0.019,30.182,143.977,-9.765
11:59:23:649,1.575,-0.034,0.014,-0.005,30.184,143.979,-9.837
11:59:23:65,1.576,0.054,0.014,0.032,30.147,143.984,-9.590
11:59:23:699,1.625,-0.029,-0.002,-0.017,30.224,143.875,-9.577
11:59:23:751,1.677,0.028,-0.021,0.009,30.236,143.838,-9.437
11:59:23:752,1.678,0.029,-0.028,-0.013,30.290,143.841,-9.425
11:59:23:884,1.809,0.042,-0.029,0.026,30.286,143.758,-9.600
11:59:23:934,1.860,0.019,-0.017,0.005,30.291,143.764,-9.628
11:59:23:935,1.861,-0.018,-0.004,-0.006,30.274,143.759,-9.655
11:59:24:017,1.943,0.003,0.001,0.005,30.230,143.779,-9.655
11:59:24:018,1.944,-0.022,-0.005,-0.014,30.196,143.817,-9.558
11:59:24:09,2.016,-0.019,0.022,0.003,30.194,144.137,-9.194
11:59:24:175,2.100,0.084,-0.037,0.030,30.269,144.298,-8.998
11:59:24:175,2.100,-0.003,0.001,-0.024,30.343,144.369,-9.108
11:59:24:176,2.101,0.045,-0.029,0.017,30.382,144.513,-8.967
11:59:24:195,2.120,0.039,-0.014,0.017,30.402,144.604,-8.946
11:59:24:278,2.204,0.016,-0.035,0.003,30.440,144.614,-9.030
11:59:24:278,2.204,0.035,-0.020,-0.007,30.480,144.631,-9.004
11:59:24:303,2.229,0.016,-0.020,0.024,30.498,144.665,-8.896
11:59:24:303,2.229,0.054,-0.027,0.039,30.484,144.677,-8.803
11:59:24:326,2.252,-0.024,-0.012,-0.024,30.491,144.606,-9.114
11:59:24:51,2.436,0.005,-0.014,-0.001,30.453,144.595,-8.958
11:59:24:54,2.466,0.019,-0.005,0.010,30.421,144.669,-8.837
11:59:24:54,2.466,0.035,-0.009,0.020,30.413,144.697,-8.762
11:59:24:562,2.488,0.019,-0.015,-0.008,30.442,144.756,-8.802
11:59:24:646,2.572,0.006,-0.003,0.003,30.466,144.809,-8.894
11:59:24:647,2.573,0.008,0.011,0.018,30.467,144.835,-8.879
11:59:24:647,2.573,0.022,-0.008,0.007,30.498,144.812,-8.950
11:59:24:667,2.593,-0.001,-0.007,-0.016,30.550,144.823,-9.021
11:59:24:693,2.619,0.006,0.006,0.013,30.573,144.862,-8.950
11:59:24:778,2.704,0.036,-0.018,0.031,30.577,144.874,-8.904
11:59:24:779,2.705,0.067,-0.024,0.025,30.645,144.857,-8.986
11:59:24:779,2.705,-0.048,0.000,-0.018,30.723,144.812,-9.195
11:59:24:799,2.725,0.058,-0.028,0.037,30.726,144.769,-9.056
11:59:24:912,2.838,0.031,-0.034,-0.002,30.807,144.685,-9.298
11:59:24:913,2.839,-0.036,0.003,-0.035,30.863,144.617,-9.596
11:59:24:913,2.839,0.061,-0.018,0.037,30.840,144.534,-9.375
11:59:24:913,2.839,0.041,0.002,0.010,30.858,144.492,-9.333
11:59:24:929,2.855,-0.040,0.017,-0.021,30.964,144.410,-9.739
11:59:25:009,2.935,0.018,0.003,0.008,31.023,144.382,-9.628
11:59:25:04,2.966,0.070,-0.020,0.020,31.082,144.360,-9.523
11:59:25:041,2.967,-0.009,-0.006,-0.022,31.242,144.282,-9.830
11:59:25:042,2.968,-0.006,-0.009,-0.005,31.295,144.234,-9.898
11:59:25:144,3.069,-0.018,-0.012,-0.022,31.520,144.163,-9.963
11:59:25:144,3.069,0.025,-0.015,0.030,31.546,144.226,-9.754
11:59:25:166,3.091,0.057,-0.011,0.040,31.604,144.239,-9.783
11:59:25:297,3.223,-0.013,-0.015,-0.016,32.053,144.523,-9.534
11:59:25:385,3.311,0.002,-0.045,-0.033,32.212,144.679,-9.381
11:59:25:385,3.311,-0.022,-0.022,-0.034,32.280,144.733,-9.472
11:59:25:431,3.356,0.077,-0.034,0.014,32.242,144.869,-9.171
11:59:25:432,3.357,-0.005,-0.027,-0.008,32.235,144.954,-9.108
11:59:25:648,3.574,0.024,-0.024,-0.046,32.118,145.383,-8.465
11:59:25:649,3.575,-0.045,-0.021,-0.055,32.095,145.514,-8.328
11:59:25:65,3.576,0.093,-0.029,0.094,31.916,145.797,-7.543
11:59:25:666,3.592,0.018,0.005,0.018,31.861,145.948,-7.526
11:59:25:752,3.677,-0.009,0.007,-0.009,31.873,145.921,-7.718
11:59:25:753,3.678,0.027,0.022,0.026,31.815,145.958,-7.456
11:59:25:753,3.678,0.033,-0.012,0.042,31.796,146.024,-7.259
11:59:25:754,3.679,-0.009,0.001,-0.004,31.860,146.024,-7.365
11:59:25:989,3.915,0.024,-0.046,0.004,31.993,146.137,-7.407
11:59:25:99,3.916,0.016,-0.043,0.017,31.914,146.139,-7.378
11:59:25:991,3.917,-0.001,-0.013,-0.014,31.846,146.160,-7.564
11:59:26:01,3.936,0.058,-0.002,0.038,31.676,146.328,-7.325
11:59:26:09,4.016,0.049,-0.004,0.026,31.588,146.401,-7.252
11:59:26:111,4.036,0.048,-0.007,0.031,31.587,146.417,-7.197
11:59:26:137,4.063,-0.021,0.005,-0.023,31.638,146.412,-7.374
11:59:26:356,4.282,-0.044,-0.017,0.007,31.414,146.558,-6.559
11:59:26:357,4.283,0.047,-0.021,0.043,31.329,146.607,-6.363
11:59:26:357,4.283,-0.023,0.005,-0.035,31.318,146.703,-6.494
11:59:26:358,4.284,-0.009,0.002,-0.006,31.317,146.750,-6.509
11:59:26:373,4.299,0.042,-0.016,0.049,31.248,146.835,-6.153
11:59:26:459,4.385,-0.024,-0.002,-0.013,31.250,146.914,-6.393
11:59:26:46,4.386,0.034,-0.009,0.031,31.218,146.968,-6.264
11:59:26:478,4.404,0.028,-0.026,0.023,31.220,146.985,-6.230
11:59:26:592,4.517,-0.028,0.003,-0.030,31.249,146.993,-6.400
11:59:26:593,4.518,0.042,-0.013,0.018,31.218,147.088,-6.179
11:59:26:595,4.520,0.066,-0.017,0.036,31.173,147.201,-5.972
11:59:26:595,4.520,-0.022,-0.029,0.007,31.194,147.331,-6.157
11:59:26:609,4.535,0.013,0.002,0.004,31.228,147.338,-6.277
11:59:26:794,4.720,-0.002,-0.016,-0.002,31.285,147.234,-6.367
11:59:26:853,4.779,-0.002,-0.010,-0.014,31.313,147.164,-6.449
11:59:26:853,4.779,-0.009,-0.017,-0.004,31.330,147.160,-6.432
11:59:26:854,4.780,-0.002,-0.015,-0.006,31.361,147.176,-6.337
11:59:26:955,4.880,0.012,-0.011,-0.007,31.401,147.270,-6.302
11:59:26:955,4.880,-0.034,0.004,-0.005,31.417,147.332,-6.309
11:59:27:064,4.990,0.034,-0.008,0.006,31.422,147.354,-6.180
11:59:27:064,4.990,0.004,-0.018,-0.006,31.443,147.373,-6.186
11:59:27:065,4.991,0.011,-0.018,0.009,31.490,147.430,-6.250
11:59:27:225,5.151,0.019,-0.013,0.008,31.526,147.496,-6.266
11:59:27:225,5.151,0.058,-0.011,0.011,31.541,147.573,-6.195
11:59:27:226,5.152,0.019,-0.010,0.009,31.546,147.606,-6.230
11:59:27:226,5.152,0.000,-0.005,0.011,31.559,147.597,-6.235
11:59:27:327,5.253,0.049,-0.032,0.017,31.566,147.575,-6.155
11:59:27:327,5.253,0.021,-0.007,0.007,31.596,147.572,-6.234
11:59:27:328,5.254,0.004,-0.004,0.005,31.590,147.556,-6.215
11:59:27:329,5.255,0.040,-0.005,0.016,31.590,147.527,-6.056
11:59:27:427,5.353,-0.026,0.016,0.012,31.660,147.457,-6.175
11:59:27:427,5.353,0.030,-0.012,0.009,31.643,147.413,-6.105
11:59:27:591,5.516,0.006,-0.017,-0.021,31.668,147.296,-6.222
11:59:27:591,5.516,-0.051,0.012,-0.026,31.709,147.253,-6.336
11:59:27:592,5.517,0.007,0.022,0.026,31.702,147.330,-6.014
11:59:27:592,5.517,0.077,-0.005,0.035,31.746,147.436,-5.707
11:59:27:795,5.721,0.059,-0.040,0.029,32.065,147.422,-5.857
