Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
12:02:28:376,0.000,-0.006,-0.026,-0.011,34.243,147.746,-6.170
12:02:28:376,0.000,-0.034,0.055,0.030,34.007,147.939,-6.095
12:02:28:377,0.001,0.025,0.001,0.039,33.926,148.030,-5.995
12:02:28:377,0.001,0.003,0.042,0.009,33.876,148.092,-5.880
12:02:28:422,0.046,-0.013,0.033,0.017,33.856,148.088,-5.754
12:02:28:423,0.047,0.019,0.012,0.030,33.852,148.035,-5.616
12:02:28:446,0.070,-0.021,0.012,0.002,33.885,147.949,-5.765
12:02:28:472,0.096,-0.032,0.005,-0.005,33.910,147.889,-5.809
12:02:28:499,0.123,0.000,-0.016,0.006,33.969,147.810,-5.733
12:02:28:609,0.232,-0.038,0.001,-0.051,34.008,147.817,-5.700
12:02:28:609,0.232,0.047,-0.013,0.032,33.978,147.979,-5.037
12:02:28:952,0.575,0.020,-0.009,0.007,34.073,148.282,-3.233
12:02:28:952,0.575,0.002,0.000,0.000,34.077,148.285,-3.269
12:02:28:953,0.576,-0.004,-0.003,0.003,34.080,148.283,-3.300
12:02:28:971,0.595,0.010,0.001,0.014,34.095,148.273,-3.305
12:02:29:,0.624,-0.005,-0.004,0.000,34.100,148.251,-3.401
12:02:29:,0.624,-0.027,0.008,0.010,34.087,148.226,-3.458
12:02:29:21,0.833,0.009,-0.003,0.017,34.210,148.221,-3.566
12:02:29:211,0.834,0.002,-0.002,0.002,34.238,148.217,-3.572
12:02:29:349,0.973,-0.033,-0.007,-0.009,34.262,148.240,-3.612
12:02:29:35,0.974,0.021,0.003,0.003,34.262,148.274,-3.477
12:02:29:351,0.975,-0.005,-0.002,0.008,34.260,148.312,-3.354
12:02:29:351,0.975,-0.006,0.003,0.010,34.251,148.312,-3.287
12:02:29:586,1.209,-0.019,-0.007,-0.002,34.400,148.403,-3.553
12:02:29:586,1.209,0.004,-0.012,0.002,34.401,148.455,-3.530
12:02:29:607,1.230,-0.018,-0.009,-0.010,34.408,148.561,-3.542
12:02:29:607,1.230,0.002,-0.013,0.002,34.379,148.737,-3.431
12:02:29:608,1.231,0.011,0.002,0.013,34.333,148.852,-3.359
12:02:29:821,1.445,-0.025,0.005,-0.008,34.284,148.958,-3.385
12:02:29:821,1.445,-0.047,0.032,0.015,34.241,148.997,-3.294
12:02:29:821,1.445,0.075,0.003,0.045,34.210,149.102,-3.007
12:02:29:822,1.446,-0.001,0.022,0.014,34.226,149.132,-3.073
12:02:29:846,1.470,-0.008,0.005,0.002,34.262,149.048,-3.148
12:02:29:847,1.471,0.024,-0.004,0.011,34.300,149.027,-3.065
12:02:29:847,1.471,0.008,-0.017,0.010,34.323,149.043,-3.056
12:02:29:953,1.576,-0.013,-0.004,-0.003,34.387,149.041,-3.095
12:02:29:954,1.577,0.002,-0.018,-0.001,34.417,149.038,-3.005
12:02:29:954,1.577,0.042,-0.020,0.002,34.445,149.064,-2.816
12:02:29:955,1.578,-0.019,-0.019,-0.007,34.465,149.094,-2.957
12:02:30:189,1.812,0.016,0.001,0.012,34.238,149.019,-2.816
12:02:30:557,2.181,-0.040,0.001,-0.017,34.303,148.836,-2.919
12:02:30:557,2.181,0.061,-0.017,0.041,34.252,148.890,-2.637
12:02:30:557,2.181,0.015,-0.024,-0.001,34.250,148.889,-2.733
