Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
11:52:35:924,0.000,0.029,-0.024,0.036,7.042,130.981,-16.547
11:52:35:952,0.028,0.005,-0.012,-0.011,7.089,130.966,-16.708
11:52:35:952,0.028,0.023,-0.015,0.008,7.121,130.952,-16.726
11:52:36:083,0.158,0.014,-0.006,0.016,7.231,130.990,-16.681
11:52:36:084,0.159,0.021,-0.016,0.007,7.244,130.989,-16.663
11:52:36:194,0.270,0.006,0.009,0.007,7.262,131.011,-16.637
11:52:36:456,0.531,0.015,-0.001,-0.014,7.082,131.028,-16.393
11:52:36:456,0.531,0.015,-0.032,0.020,7.074,131.000,-16.379
11:52:36:457,0.532,0.004,-0.042,0.002,7.068,130.985,-16.394
11:52:36:579,0.655,-0.009,-0.009,-0.025,7.041,130.996,-16.472
11:52:36:69,0.765,0.060,-0.004,0.054,6.961,131.033,-16.299
11:52:36:691,0.766,0.063,-0.009,0.078,6.861,131.082,-15.951
11:52:36:692,0.767,-0.014,0.026,-0.033,6.868,131.027,-16.272
11:52:36:796,0.872,-0.011,0.019,-0.019,6.879,131.010,-16.365
11:52:36:796,0.872,0.023,-0.003,0.031,6.889,131.085,-16.163
11:52:36:797,0.873,0.030,-0.004,0.040,6.909,131.157,-16.155
11:52:36:851,0.927,0.024,-0.002,0.021,7.060,131.266,-16.392
11:52:36:852,0.928,0.029,-0.004,0.034,7.074,131.281,-16.373
11:52:36:852,0.928,0.021,-0.015,0.003,7.095,131.296,-16.333
11:52:36:898,0.974,0.030,0.001,0.019,7.107,131.270,-16.361
11:52:36:924,1.000,0.009,-0.003,0.006,7.070,131.203,-16.496
11:52:37:087,1.163,0.009,-0.014,0.008,7.080,131.204,-16.630
11:52:37:087,1.163,0.020,-0.011,0.017,7.076,131.207,-16.592
11:52:37:088,1.164,0.008,-0.005,-0.001,7.073,131.237,-16.676
11:52:37:187,1.262,0.011,0.019,0.003,7.020,131.378,-16.828
11:52:37:187,1.262,0.036,0.001,0.028,7.017,131.377,-16.755
11:52:37:266,1.342,0.026,0.006,0.017,7.020,131.363,-16.677
11:52:37:266,1.342,0.007,0.015,0.000,7.047,131.367,-16.750
11:52:37:291,1.367,0.005,0.001,0.004,7.092,131.353,-16.808
11:52:37:291,1.367,0.032,-0.005,0.018,7.121,131.342,-16.723
11:52:37:314,1.390,-0.001,-0.026,-0.014,7.176,131.314,-16.764
11:52:37:397,1.472,0.032,-0.026,0.035,7.229,131.307,-16.765
11:52:37:53,1.605,0.014,-0.008,0.015,7.226,131.380,-16.844
11:52:37:53,1.605,0.014,0.014,0.004,7.235,131.409,-16.850
11:52:37:531,1.606,-0.003,0.000,0.000,7.248,131.406,-16.920
11:52:37:681,1.757,0.013,-0.016,0.012,7.256,131.497,-16.964
11:52:37:794,1.869,0.013,-0.007,0.011,7.262,131.582,-16.986
11:52:37:794,1.869,0.021,-0.010,0.019,7.271,131.583,-16.953
