Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
11:43:49:568,0.000,-0.012,0.019,-0.044,-18.796,140.315,-21.294
11:43:49:602,0.035,0.015,0.006,0.018,-18.783,140.361,-21.165
11:43:49:603,0.036,0.020,-0.017,0.029,-18.766,140.406,-21.045
11:43:49:684,0.117,0.007,0.018,0.001,-19.044,140.160,-21.610
11:43:49:685,0.118,-0.009,0.023,-0.021,-19.035,140.135,-21.653
11:43:49:685,0.118,0.019,0.010,0.010,-19.008,140.163,-21.601
11:43:49:686,0.119,-0.001,0.003,-0.001,-19.003,140.174,-21.573
11:43:49:886,0.318,0.001,-0.005,0.000,-18.941,140.163,-21.628
11:43:49:923,0.355,0.001,-0.003,-0.006,-18.907,140.202,-21.624
11:43:49:923,0.355,0.001,-0.012,0.002,-18.894,140.243,-21.616
11:43:49:924,0.357,-0.001,-0.001,-0.009,-18.890,140.241,-21.602
11:43:49:924,0.357,0.005,0.004,-0.002,-18.887,140.287,-21.623
11:43:50:072,0.505,-0.005,0.009,-0.005,-18.770,140.418,-21.704
11:43:50:236,0.669,0.002,-0.001,-0.009,-18.782,140.398,-21.783
11:43:50:459,0.892,0.012,-0.015,0.020,-18.760,140.429,-21.912
11:43:50:459,0.892,0.009,-0.002,-0.010,-18.748,140.440,-21.968
11:43:50:46,0.893,0.007,-0.003,0.004,-18.749,140.451,-21.999
11:43:50:492,0.925,0.003,-0.003,0.005,-18.760,140.452,-22.006
11:43:50:493,0.926,0.014,-0.005,0.002,-18.766,140.450,-22.042
11:43:50:494,0.927,0.021,0.009,0.007,-18.754,140.478,-22.048
11:43:50:841,1.274,-0.017,-0.005,-0.027,-18.893,140.021,-21.780
11:43:50:841,1.274,0.013,-0.002,0.019,-18.882,140.074,-21.660
11:43:50:921,1.353,0.004,-0.005,-0.012,-18.882,140.091,-21.592
11:43:50:922,1.354,-0.003,0.018,-0.025,-18.905,140.084,-21.709
11:43:50:922,1.355,0.003,-0.003,0.010,-18.894,140.083,-21.658
11:43:50:922,1.355,0.011,-0.004,0.011,-18.902,140.081,-21.678
11:43:50:948,1.381,0.001,0.010,-0.032,-18.913,140.081,-21.829
11:43:50:992,1.425,0.020,-0.006,0.013,-18.907,140.108,-21.810
11:43:50:993,1.426,0.006,-0.002,0.008,-18.902,140.135,-21.792
11:43:50:994,1.427,0.017,0.007,0.003,-18.907,140.151,-21.876
11:43:51:188,1.620,0.009,-0.008,0.011,-18.895,140.180,-21.965
11:43:51:188,1.620,0.006,0.003,0.006,-18.914,140.158,-22.020
11:43:51:188,1.620,-0.016,0.016,-0.017,-18.913,140.199,-22.063
11:43:51:189,1.621,0.003,0.018,-0.004,-18.899,140.304,-21.933
11:43:51:213,1.645,0.064,-0.019,0.049,-18.863,140.451,-21.744
11:43:51:263,1.696,0.014,0.016,0.001,-18.877,140.434,-21.854
