now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:05:15:40:41,up_120_30_,0.6333067417144775,0.5110047,0.44114438,0.92484653,0.51096356,0.49322155,0.8803319,0.45613244,0.48810875,0.89730585,0.41292575,0.4720768,0.83128124,0.36193857,0.43042567,0.9012016,0.5502898,0.49319467,0.90494484,0.6090287,0.47731778,0.9047341,0.65225106,0.4406252,0.8924715,0.5108425,0.65566504,0.8570658,0.48333883,0.6556579,0.8696985,0.48369354,0.7761261,0.94436157,0.48745245,0.89652795,0.9840759,0.53062403,0.6606378,0.83422023,0.5228801,0.7761299,0.9134369,0.5190704,0.90175086,0.90464944,0.4992859,0.44071904,0.9212921,0.5150031,0.44069007,0.9826878,0.48736185,0.44601744,0.87864745,0.52288324,0.4459819,0.8099267,0.5227997,0.93846095,0.90352327,0.5462021,0.9382577,0.90590465,0.5187533,0.92244333,0.7123177,0.48749366,0.93803775,0.96105814,0.47957098,0.9328593,0.8905894,0.4912883,0.9018072,0.77591515,-1.00,152.7643074159422,-1,-1,-1,-1,153.84446328075714,-1,-1,-1,-1
2022:01:05:15:40:41,up_120_30_,0.797868013381958,0.5110347,0.44114858,0.9271264,0.5109828,0.49316514,0.8845647,0.45617104,0.48802602,0.89994705,0.4167017,0.4669374,0.82870185,0.36205968,0.43020153,0.8727447,0.55026495,0.49316898,0.909022,0.6090035,0.47730914,0.90514404,0.64842325,0.43579504,0.8971821,0.5108382,0.66066307,0.8520998,0.48334944,0.66063905,0.8662746,0.4836831,0.77619046,0.9418003,0.4874457,0.89650756,0.9842491,0.53062093,0.6606989,0.8312347,0.522866,0.7761541,0.91428363,0.52269524,0.90171385,0.90769887,0.50306946,0.44074172,0.9207982,0.5150159,0.44069663,0.9799056,0.48736978,0.4460629,0.87540334,0.5228835,0.44599405,0.80180675,0.522832,0.93845063,0.90312827,0.5462438,0.93823916,0.9117905,0.5187569,0.9173461,0.72224385,0.4874848,0.93802506,0.95636016,0.4795587,0.9328389,0.8852002,0.49129146,0.9017741,0.7833426,-1.00,149.6879262431993,-1,-1,-1,-1,153.78869144695378,-1,-1,-1,-1
2022:01:05:15:40:41,up_120_30_,0.8606991767883301,0.5148272,0.44602814,0.9311763,0.5148756,0.4932038,0.90987635,0.46010506,0.4880835,0.8685955,0.42072198,0.45653114,0.8579649,0.38529143,0.40941483,0.8305127,0.5543028,0.49314773,0.8569941,0.6091717,0.4776587,0.9100199,0.6445797,0.44101396,0.90305483,0.514746,0.65556335,0.90337414,0.483615,0.65551627,0.9042317,0.48744294,0.77604127,0.9515731,0.4873769,0.8963598,0.976485,0.5385027,0.6555815,0.86037666,0.5229277,0.77607566,0.91274804,0.5190761,0.90156996,0.9069871,0.5070357,0.44071788,0.9188845,0.51878333,0.44071478,0.9660336,0.48754534,0.44114903,0.84798443,0.53452075,0.44600275,0.7865857,0.51898,0.9383627,0.90689766,0.5424317,0.9382312,0.8716872,0.5187785,0.9120547,0.7149813,0.48738864,0.93306154,0.9484637,0.47942615,0.9277449,0.8550591,0.48761725,0.9016256,0.79394907,-1.00,150.07557227646961,-1,-1,-1,-1,138.9020217157696,-1,-1,-1,-1
2022:01:05:15:40:41,up_120_30_,0.9424805641174316,0.5148845,0.44604805,0.93499875,0.5148845,0.4881363,0.9183271,0.46391928,0.48792914,0.8674924,0.42446736,0.4513714,0.87036544,0.38917533,0.40419358,0.8882572,0.5542467,0.4930974,0.86423844,0.60914683,0.47763932,0.91686076,0.64452493,0.44093195,0.91342974,0.51480025,0.65555274,0.911501,0.48369223,0.6554986,0.9103888,0.4875812,0.77600175,0.94917846,0.4874129,0.8963286,0.9727362,0.5422346,0.6555566,0.8688339,0.5267107,0.7761761,0.89559555,0.5190567,0.90149987,0.9195474,0.50711477,0.44072428,0.9238324,0.51885366,0.4407305,0.96248156,0.48758578,0.4411092,0.8541469,0.53838265,0.4460088,0.79887336,0.5189907,0.93838835,0.9233149,0.5424546,0.9382423,0.8872366,0.51875323,0.90697855,0.7165158,0.48743793,0.93307227,0.94007057,0.47946233,0.9277692,0.851642,0.4876209,0.9016069,0.7946531,-1.00,142.79587846543083,-1,-1,-1,-1,131.98559624596044,-1,-1,-1,-1
2022:01:05:15:40:41,up_120_30_,1.0102992057800293,0.5149454,0.44597954,0.94571185,0.51492125,0.4881289,0.917939,0.46781757,0.48791957,0.8582635,0.42462152,0.45125672,0.86113036,0.38915607,0.39912692,0.90687007,0.55424935,0.48816818,0.8641027,0.6090735,0.47768736,0.91525614,0.64444816,0.44096902,0.92161936,0.51480734,0.65553594,0.91418916,0.48725793,0.6554761,0.91318744,0.48758957,0.7758913,0.9517506,0.4873964,0.89633065,0.97310865,0.54222566,0.6555518,0.86741394,0.5266821,0.77610445,0.9065815,0.5190487,0.9014794,0.92455673,0.51085067,0.44067958,0.92953986,0.5189142,0.44067267,0.9623311,0.48762143,0.44110784,0.87240195,0.53842914,0.44597515,0.7978817,0.51902187,0.9383626,0.91988575,0.54612136,0.93821436,0.89112556,0.5187332,0.90698916,0.723899,0.4874501,0.93307346,0.9397875,0.4794736,0.92778325,0.85375154,0.48759693,0.9016373,0.7950931,-1.00,152.32065012027303,-1,-1,-1,-1,131.79239013606798,-1,-1,-1,-1
2022:01:05:15:40:41,up_120_30_,1.0741286277770996,0.5150418,0.4461314,0.94711626,0.51493126,0.49314,0.9093061,0.46789098,0.48799935,0.84510756,0.42477468,0.44627756,0.84113145,0.38945648,0.39900562,0.9166593,0.55425143,0.49314925,0.86557627,0.6090658,0.48247293,0.9203813,0.64440256,0.44091725,0.93049943,0.51488596,0.6555324,0.92551017,0.48730412,0.65550834,0.9161978,0.49133462,0.77590144,0.94712067,0.4874335,0.89633507,0.9772248,0.5423549,0.6555205,0.891154,0.52673614,0.7760496,0.90315443,0.5190584,0.90143365,0.925497,0.5109618,0.44082522,0.94897383,0.5189774,0.4407686,0.9680391,0.4912949,0.44609028,0.89266264,0.5383845,0.44603837,0.7182441,0.5190133,0.9383546,0.92549646,0.5461153,0.93819904,0.8909117,0.51873887,0.90692383,0.722287,0.48748875,0.93306935,0.94026935,0.47950804,0.92778486,0.8583819,0.4876189,0.90165025,0.7966422,-1.00,149.89928134517928,-1,-1,-1,-1,137.6279503809004,-1,-1,-1,-1
2022:01:05:15:40:41,up_120_30_,1.1399524211883545,0.51864946,0.44616404,0.9452909,0.51503223,0.49318862,0.90503937,0.47175387,0.4880688,0.8412984,0.42850024,0.45124885,0.8340202,0.39324054,0.39880046,0.91753614,0.558132,0.49317113,0.84865785,0.6092655,0.47761327,0.8998108,0.6446529,0.44074228,0.9033834,0.5149403,0.6555839,0.9174696,0.48738897,0.6554991,0.9122214,0.49133468,0.77596873,0.9414156,0.48739862,0.89644617,0.9897722,0.5423911,0.6556228,0.87988734,0.5306272,0.7761875,0.87809646,0.5190367,0.9015189,0.9242587,0.5110439,0.44084665,0.9539328,0.5190386,0.44079792,0.96043444,0.49146882,0.44618267,0.8397083,0.5384907,0.44614163,0.7083647,0.5190149,0.9384362,0.92635965,0.5461148,0.938276,0.89921296,0.5186905,0.9119915,0.7116255,0.48746213,0.9380085,0.9629761,0.47948387,0.9328203,0.8713466,0.48757133,0.90177375,0.7994366,-1.00,148.8087637326808,-1,-1,-1,-1,138.0790242647356,-1,-1,-1,-1
2022:01:05:15:40:42,up_120_30_,1.209765911102295,0.515082,0.44607222,0.9505024,0.5187258,0.4932886,0.8991476,0.47943252,0.48807544,0.8525982,0.42860076,0.44628337,0.84128267,0.39327815,0.39876226,0.9162414,0.56584936,0.4931926,0.84463775,0.6129806,0.47752506,0.89978755,0.6483253,0.44070843,0.9078535,0.5149948,0.6606652,0.90325826,0.48744357,0.6556292,0.89955604,0.49136662,0.7760953,0.9305161,0.4873353,0.89656097,1.0019329,0.54243195,0.6606905,0.8759199,0.53065234,0.78108346,0.87355024,0.5189925,0.90154886,0.9406628,0.5110133,0.44082388,0.9462886,0.5190349,0.44073752,0.9614057,0.49152842,0.45126763,0.7874181,0.5422484,0.44623098,0.78780854,0.5190421,0.94324464,0.94483113,0.5461252,0.9383113,0.9198102,0.5150656,0.9119586,0.74029136,0.48743492,0.93802744,0.9649339,0.4794707,0.9328634,0.8701174,0.48749906,0.9067196,0.8073827,-1.00,147.64577809201748,-1,-1,-1,-1,141.52614430962382,-1,-1,-1,-1
2022:01:05:15:40:42,up_120_30_,1.2716007232666016,0.51867014,0.44603434,0.95584124,0.5187857,0.49329484,0.8983544,0.47949892,0.48812196,0.85571337,0.42865738,0.4512741,0.837025,0.39335492,0.39881355,0.91830987,0.5659219,0.4931698,0.8471094,0.61304384,0.4773506,0.8814179,0.64851344,0.4357977,0.896729,0.51501966,0.66066635,0.9063632,0.48747402,0.6556401,0.90092397,0.4913851,0.77611977,0.92830163,0.48733753,0.9013523,0.99910367,0.54245764,0.66068584,0.8788602,0.530668,0.7811067,0.87223864,0.51899785,0.9015596,0.9376786,0.51469743,0.44078562,0.9537888,0.5226999,0.4407071,0.9580632,0.49528658,0.45121902,0.7532005,0.54232556,0.44619355,0.81772935,0.5190447,0.9432411,0.9357142,0.5461239,0.93831104,0.91229945,0.51505935,0.9119857,0.73726326,0.48745134,0.9380523,0.9635755,0.47948837,0.93290436,0.87181634,0.48749357,0.90677273,0.8032959,-1.00,145.36623090221366,-1,-1,-1,-1,141.4677078460631,-1,-1,-1,-1
2022:01:05:15:40:42,up_120_30_,1.3513875007629395,0.5188472,0.44608203,0.9386219,0.51881796,0.49321467,0.9033069,0.4794991,0.4880707,0.8505785,0.428572,0.4461869,0.84921044,0.3932459,0.39391953,0.92192477,0.565996,0.48816875,0.8477911,0.61310303,0.47729757,0.8768422,0.6522657,0.43574008,0.88394237,0.5150793,0.6555753,0.9177611,0.48753685,0.6555006,0.9074436,0.49137026,0.77609205,0.92796576,0.4872977,0.9014291,1.0014734,0.54613185,0.6556035,0.8970529,0.5344936,0.781153,0.8659552,0.5190195,0.90158665,0.9297789,0.51487345,0.44082823,0.9650519,0.522898,0.44073606,0.9263883,0.49917176,0.45126984,0.79318047,0.54243356,0.44613972,0.74257374,0.5190345,0.9432952,0.9225406,0.5461255,0.9383538,0.89720297,0.5150855,0.91198754,0.72669095,0.48750713,0.93811184,0.9599805,0.4795357,0.93301666,0.87421346,0.48744878,0.90686214,0.80040544,-1.00,154.81657140601644,-1,-1,-1,-1,139.94673868659558,-1,-1,-1,-1
