now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:05:10:41:42,up_90_30_,0.6472680568695068,0.5189872,0.38830864,0.9115159,0.518891,0.44596452,0.9440635,0.48330826,0.44108844,0.91231287,0.42078385,0.47743192,0.89597034,0.3500743,0.48271194,0.8723812,0.5620716,0.4460163,0.87127566,0.61693025,0.47230715,0.8750843,0.68753594,0.4775454,0.8757259,0.51883286,0.61894774,0.8643921,0.49136534,0.61895794,0.83754,0.491356,0.77038175,0.9177775,0.4912904,0.89113075,0.89504373,0.54633224,0.6189338,0.86513174,0.538505,0.7653804,0.8729142,0.5190558,0.8910905,0.9007665,0.51495445,0.36762094,0.92166585,0.53058964,0.36754957,0.8533464,0.49917942,0.38853022,0.8424406,0.5462866,0.38844544,0.8063321,0.5344732,0.912101,0.7880652,0.5463476,0.90683323,0.84108746,0.518698,0.89651936,0.7528516,0.50315636,0.91214126,0.7581071,0.48734918,0.9119925,0.7984061,0.491351,0.89653486,0.8009366,-1.00,165.9624393235312,-1,-1,-1,-1,154.8477952211679,-1,-1,-1,-1
2022:01:05:10:41:42,up_90_30_,0.7968683242797852,0.51882255,0.38844034,0.9394419,0.51884806,0.44601792,0.9404253,0.47964376,0.44111106,0.8954393,0.42072374,0.47730234,0.8866432,0.34621304,0.4826186,0.861732,0.56205624,0.44605917,0.8697553,0.6169524,0.47229913,0.8688342,0.6915058,0.4776655,0.87791085,0.51879114,0.62400067,0.86391395,0.49130148,0.6239991,0.84100956,0.49130946,0.7703747,0.91884446,0.49129623,0.8910791,0.8898811,0.5463112,0.62400216,0.859625,0.5384968,0.76534975,0.87023574,0.5190657,0.89107734,0.8975438,0.5148381,0.37269285,0.90942526,0.5266547,0.36768374,0.8640901,0.49535882,0.3885642,0.82228583,0.5462113,0.38851643,0.85126644,0.53064156,0.9121064,0.80162174,0.54634,0.9068435,0.8527113,0.5187195,0.89652145,0.75667715,0.49928796,0.91210073,0.7544823,0.48727846,0.9069871,0.8014239,0.49138558,0.89651,0.7930546,-1.00,166.33382855138083,-1,-1,-1,-1,155.58604204735465,-1,-1,-1,-1
2022:01:05:10:41:42,up_90_30_,0.8816416263580322,0.518753,0.3832434,0.92764807,0.51504254,0.44607946,0.948619,0.4756312,0.44111985,0.8746,0.41686466,0.4617609,0.8334537,0.3422499,0.4721781,0.83597994,0.55806017,0.44609421,0.8729359,0.61306363,0.46705443,0.8583375,0.679808,0.47728443,0.8901257,0.51509005,0.6293378,0.8747536,0.48750255,0.62928796,0.8611545,0.4876648,0.76551723,0.9174906,0.4876603,0.89104575,0.8923265,0.54616505,0.62938493,0.85396826,0.53835344,0.7654376,0.8648523,0.51903874,0.8909854,0.8964441,0.51476145,0.3674693,0.9093643,0.5228462,0.36752692,0.87198013,0.49521914,0.388532,0.84648323,0.54608935,0.38855913,0.77930135,0.52673346,0.9120113,0.823725,0.5462681,0.9067746,0.8680738,0.5187299,0.89643306,0.7638819,0.49535516,0.9120757,0.76367575,0.48358488,0.9069226,0.8170827,0.4913882,0.89648676,0.79286873,-1.00,165.65025729087392,-1,-1,-1,-1,159.7195456583807,-1,-1,-1,-1
2022:01:05:10:41:42,up_90_30_,0.9494602680206299,0.5186957,0.38322443,0.9227916,0.5150594,0.44610763,0.94913447,0.47565556,0.44110876,0.8775543,0.416864,0.45665273,0.83798605,0.34222776,0.4617927,0.8104599,0.55809486,0.44612944,0.87124956,0.61314857,0.46696308,0.8439323,0.67985946,0.47718757,0.86787355,0.5150868,0.6292989,0.8724681,0.4875121,0.62929064,0.86034244,0.48766464,0.77042174,0.9249762,0.4913262,0.891104,0.891668,0.5461574,0.62929916,0.8504843,0.5345831,0.7654879,0.87214863,0.51904017,0.8910914,0.90509653,0.514714,0.3674585,0.8943985,0.52277696,0.36757946,0.874665,0.49522522,0.38856065,0.82410735,0.54239804,0.39341733,0.79662734,0.52671474,0.91210663,0.81261003,0.54626393,0.9068867,0.8543272,0.5187472,0.8965264,0.7602592,0.49918222,0.9121181,0.7664251,0.48364893,0.90697145,0.8152068,0.4914696,0.896527,0.7800536,-1.00,165.71988724536513,-1,-1,-1,-1,163.95811084097008,-1,-1,-1,-1
2022:01:05:10:41:42,up_90_30_,1.013319730758667,0.5186879,0.3832586,0.92427987,0.51505613,0.4460527,0.9519419,0.47567067,0.44107693,0.88425404,0.4168377,0.45649073,0.853002,0.34223282,0.45647934,0.82451606,0.5580691,0.44608605,0.87387115,0.61314386,0.4668926,0.8472522,0.6798236,0.47228444,0.87528926,0.5150488,0.6292383,0.87110096,0.4874656,0.6292277,0.8643312,0.48766217,0.7704115,0.92820597,0.49131066,0.89113206,0.8954012,0.54611886,0.629226,0.8428642,0.5345969,0.7654547,0.87153274,0.51904213,0.8910666,0.9053062,0.514703,0.36748648,0.8925782,0.52275676,0.36759773,0.87699443,0.49522057,0.38857847,0.82255805,0.54238296,0.39341924,0.79565585,0.52673614,0.9120768,0.8234577,0.5462727,0.90685004,0.8670904,0.51874524,0.8965013,0.7616361,0.49920958,0.9120978,0.7588817,0.4836674,0.906972,0.8051833,0.49144405,0.89654976,0.7871179,-1.00,167.90101759361622,-1,-1,-1,-1,166.21530517850474,-1,-1,-1,-1
2022:01:05:10:41:42,up_90_30_,1.0801422595977783,0.51864773,0.38319364,0.92434996,0.5149621,0.44602662,0.9511919,0.47560084,0.44105363,0.87657326,0.4167265,0.45143425,0.849376,0.33452114,0.45137867,0.8246466,0.5542127,0.44604343,0.8921389,0.6130163,0.45663747,0.8641505,0.6798955,0.4670337,0.8532828,0.5149913,0.6292268,0.8696463,0.48739675,0.62920904,0.86547905,0.48763412,0.7704164,0.9330263,0.4913285,0.8911129,0.8904617,0.5460761,0.6241859,0.834621,0.5345452,0.76544935,0.87229073,0.51905173,0.89104235,0.8992977,0.51105756,0.3624746,0.89589375,0.52270937,0.36752823,0.8863714,0.4914587,0.3884772,0.81787455,0.54234695,0.38857037,0.78094876,0.5266972,0.9120714,0.81918365,0.5462543,0.9068426,0.8588624,0.5187725,0.89647615,0.7618289,0.49536687,0.9121276,0.7658683,0.48361382,0.90697086,0.8140899,0.49148875,0.89653575,0.77803695,-1.00,170.54307828951747,-1,-1,-1,-1,168.6134836401352,-1,-1,-1,-1
2022:01:05:10:41:42,up_90_30_,1.1429712772369385,0.5150827,0.3832215,0.92438805,0.5149448,0.4460231,0.9497455,0.4755761,0.44104764,0.8753126,0.4167777,0.45143604,0.8565578,0.33831078,0.45138952,0.82803893,0.5542107,0.44604313,0.8946088,0.6130441,0.4617004,0.85833657,0.6836414,0.46701735,0.8474419,0.51499,0.6241549,0.8709116,0.4873864,0.6241335,0.8684316,0.48762003,0.77042216,0.93798375,0.4913322,0.89109397,0.8894104,0.546077,0.6241502,0.8381224,0.5345704,0.76546943,0.8757777,0.51904976,0.8910472,0.9008608,0.51104945,0.36249572,0.89119613,0.52268296,0.36756608,0.8861174,0.4914604,0.38848212,0.81150055,0.54232264,0.3934028,0.78656685,0.5266993,0.9120561,0.8208867,0.5462583,0.9068362,0.8616002,0.5187692,0.896476,0.76754546,0.49533978,0.91208416,0.77039105,0.4836006,0.9069263,0.8192198,0.49149668,0.8965177,0.77938914,-1.00,170.8244662873728,-1,-1,-1,-1,168.48841484922036,-1,-1,-1,-1
2022:01:05:10:41:42,up_90_30_,1.2078003883361816,0.51507264,0.38325337,0.9277358,0.5149876,0.44598895,0.9506072,0.47566015,0.44102597,0.88175267,0.41686174,0.456448,0.86222005,0.34217393,0.4513047,0.82354164,0.55425864,0.44599313,0.8911787,0.6130771,0.46170905,0.857753,0.67986417,0.46687672,0.8463483,0.5149919,0.6241575,0.8707757,0.48739088,0.6241295,0.86823124,0.48762596,0.7704356,0.9388049,0.49134395,0.8911384,0.8904796,0.54607505,0.6241656,0.83741605,0.5345845,0.7654787,0.8756852,0.51905507,0.8910691,0.9031186,0.51104057,0.3625139,0.8907905,0.51906997,0.36758676,0.88862216,0.49147663,0.38848338,0.80322945,0.54232615,0.39340705,0.79877496,0.52673185,0.9120895,0.8179923,0.5462796,0.90684927,0.86088365,0.518768,0.8964899,0.7652286,0.49915984,0.9121405,0.759827,0.48364034,0.90699244,0.80836195,0.49149686,0.8965476,0.7780577,-1.00,170.56625268789895,-1,-1,-1,-1,168.40428895840694,-1,-1,-1,-1
2022:01:05:10:41:43,up_90_30_,1.2835674285888672,0.5150792,0.38319832,0.923704,0.5149621,0.4460137,0.95157945,0.47565037,0.4410529,0.88138145,0.42057028,0.45143306,0.87056935,0.34221312,0.44611678,0.8399443,0.5541981,0.44604406,0.8971523,0.61305714,0.4564682,0.8665968,0.6836397,0.45652482,0.84494954,0.51496935,0.6292218,0.86938274,0.48737645,0.62418294,0.8676303,0.4876204,0.7704373,0.9392369,0.49133486,0.89115024,0.8915669,0.5424533,0.629222,0.8336203,0.5345807,0.7654673,0.8747754,0.51905084,0.89106524,0.9016679,0.5110453,0.36246985,0.8931175,0.5226814,0.36755416,0.88778675,0.49146414,0.3884527,0.80237156,0.5423263,0.3933983,0.79745054,0.52672195,0.91208196,0.8171441,0.54626924,0.906851,0.8583609,0.51876384,0.89648855,0.7622277,0.4953906,0.91214293,0.7600423,0.4836303,0.9069962,0.80739427,0.49148935,0.89656144,0.7780031,-1.00,175.4152618765201,-1,-1,-1,-1,170.63451914033888,-1,-1,-1,-1
2022:01:05:10:41:43,up_90_30_,1.3513860702514648,0.5150727,0.38321638,0.92396885,0.5149677,0.44599494,0.9501068,0.4756431,0.44105494,0.8783705,0.42059162,0.45138255,0.8746867,0.3422558,0.4460692,0.84232837,0.5542137,0.4460113,0.8968388,0.613116,0.4514438,0.861494,0.6836539,0.45645177,0.84634143,0.5149661,0.62926674,0.86966753,0.48737058,0.62925094,0.86757517,0.48762682,0.7704639,0.9399771,0.49131924,0.8911723,0.89378303,0.5424553,0.6292691,0.8331276,0.53460246,0.76548654,0.8752648,0.51904666,0.8910465,0.8994951,0.5110357,0.36247608,0.8918198,0.51907253,0.3675636,0.88732034,0.49147293,0.38844845,0.798576,0.5423219,0.39338782,0.7943594,0.52672315,0.9120961,0.8164653,0.54626995,0.9068589,0.8587824,0.51875395,0.8964669,0.75959325,0.4991785,0.9121596,0.7594777,0.48366112,0.9119639,0.805291,0.4914654,0.8965743,0.7794216,-1.00,175.41247006681158,-1,-1,-1,-1,170.68710025714338,-1,-1,-1,-1
