now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:05:10:30:57,down_90_60_,0.6412906646728516,0.452061,0.4303182,0.78939843,0.50698435,0.44617832,0.81353885,0.4876336,0.45654747,0.8011866,0.49140254,0.5455717,0.5166707,0.4836933,0.62941337,0.85876614,0.5150121,0.4460686,0.9186002,0.47557968,0.5196049,0.93704844,0.4520752,0.44617176,0.9151545,0.51889634,0.6344264,0.8053111,0.5147843,0.63445777,0.79478484,0.49919474,0.7654806,0.6520691,0.5108417,0.88588417,0.5917461,0.5306453,0.63449097,0.7974253,0.5070807,0.7654466,0.83681095,0.51500803,0.8962146,0.8800875,0.4519387,0.40941247,0.058176488,0.45224094,0.40438005,0.78001034,0.0,0.0,0.0,0.4757134,0.39902005,0.8677648,0.45997804,0.90158504,0.8390026,0.4833073,0.9070147,0.8199636,0.52290416,0.9067482,0.79400384,0.46385676,0.8962489,0.3369043,0.47178486,0.8911225,0.30027923,0.51882255,0.89620477,0.22934891,-1.00,0.689021567215585,-1,-1,-1,-1,119.49049810232326,-1,-1,-1,-1
2022:01:05:10:30:57,down_90_60_,0.7769279479980469,0.4521865,0.43044707,0.7733339,0.507098,0.44624686,0.8094398,0.4914141,0.4565017,0.79130095,0.49135226,0.55071145,0.55655175,0.48364735,0.62927586,0.87062967,0.51497674,0.4462253,0.91261864,0.47178954,0.51961756,0.9394445,0.4521585,0.44599265,0.92899567,0.51892155,0.6294071,0.8012425,0.51484704,0.6344527,0.8051408,0.499248,0.7655073,0.6647256,0.51090044,0.88594997,0.6133638,0.53059435,0.63449377,0.7965609,0.5069999,0.76550364,0.8404077,0.5150229,0.8962117,0.8809291,0.0,0.0,0.0,0.45587483,0.40950602,0.7562839,0.0,0.0,0.0,0.47950938,0.3991047,0.86635095,0.4599649,0.9016292,0.84000576,0.47964945,0.91199404,0.8185808,0.5229169,0.90675294,0.8039807,0.4638465,0.89633226,0.35454056,0.47177032,0.89606255,0.31768852,0.51889455,0.89626336,0.2432104,-1.00,0.3690958845810639,-1,-1,-1,-1,125.75230538944525,-1,-1,-1,-1
2022:01:05:10:30:57,down_90_60_,0.8447475433349609,0.44419685,0.5088722,0.73101276,0.49135163,0.52449083,0.878903,0.48356596,0.5247167,0.8545863,0.48729438,0.624,0.754925,0.4794581,0.6924305,0.8805558,0.5070658,0.52438235,0.9089225,0.4639524,0.60325027,0.9295496,0.44419065,0.52486086,0.8946973,0.53446907,0.6868971,0.85329866,0.5187999,0.68687505,0.8970671,0.45616654,0.770652,0.8834623,0.49147016,0.8858966,0.75825095,0.5464269,0.68696123,0.93184835,0.47948334,0.77607805,0.8723278,0.5150894,0.89651513,0.921808,0.0,0.0,0.0,0.444267,0.48791203,0.7699692,0.0,0.0,0.0,0.45618618,0.4825023,0.9181199,0.467797,0.9068357,0.83117706,0.48357347,0.9173583,0.8470649,0.52669895,0.9068115,0.87233907,0.45619842,0.896488,0.6083754,0.4600925,0.8962455,0.54518473,0.5109805,0.89617443,0.33616707,-1.00,0.04050906975480259,-1,-1,-1,-1,93.06461508397675,-1,-1,-1,-1
2022:01:05:10:30:57,down_90_60_,0.9165549278259277,0.4363569,0.524487,0.7756331,0.48758402,0.55071384,0.8402712,0.48345026,0.55581635,0.8189018,0.48339328,0.6451061,0.7997514,0.46000952,0.72363955,0.8609731,0.49928153,0.5456349,0.8480174,0.46001184,0.63445014,0.88335043,0.44027185,0.5610402,0.90705895,0.5423412,0.69755936,0.82116175,0.5227699,0.69743764,0.8177053,0.45612848,0.7704493,0.8297118,0.49527293,0.89090246,0.7187619,0.55026114,0.7027207,0.8782055,0.4678754,0.77573913,0.842516,0.5149614,0.89632875,0.91152763,0.0,0.0,0.0,0.44038156,0.5191121,0.7707529,0.0,0.0,0.0,0.4561629,0.5036895,0.8354373,0.46389985,0.9018323,0.8467647,0.48346156,0.91212016,0.85737944,0.5266681,0.9018345,0.86527574,0.45988652,0.89637566,0.51909405,0.4638236,0.8962156,0.45799363,0.51485735,0.89623314,0.2759776,-1.00,8.838595059586998,-1,-1,-1,-1,148.9389825475814,-1,-1,-1,-1
2022:01:05:10:30:57,down_90_60_,0.9923524856567383,0.4286323,0.55065614,0.74054205,0.48733062,0.5613158,0.9158099,0.47954547,0.561461,0.84576976,0.47960085,0.6555688,0.805504,0.45586407,0.7339045,0.963569,0.49146745,0.56117654,0.9026422,0.4599022,0.6448971,0.9371355,0.4325854,0.56658626,0.86149406,0.54612374,0.71308124,0.8209976,0.5266795,0.7078963,0.77040094,0.45611167,0.77070117,0.83080983,0.49148262,0.8909375,0.7211387,0.5503332,0.718352,0.89260054,0.46776283,0.7759165,0.84148556,0.51491004,0.89626914,0.9154223,0.0,0.0,0.0,0.4287221,0.5297811,0.79076,0.0,0.0,0.0,0.4522651,0.5194752,0.9351337,0.46389857,0.90183175,0.8525251,0.48345637,0.91210806,0.868462,0.5229312,0.9017733,0.87951016,0.45617637,0.89638543,0.4985266,0.46008468,0.89624,0.44187808,0.51105016,0.896277,0.2789321,-1.00,3.3215241414561802,-1,-1,-1,-1,98.8879024029963,-1,-1,-1,-1
2022:01:05:10:30:58,down_90_60_,1.0531892776489258,0.4285273,0.56096894,0.6031652,0.4873448,0.56666833,0.8930492,0.48332173,0.56653196,0.8406008,0.47942626,0.65566605,0.7501804,0.44827175,0.744472,0.85641414,0.4914287,0.5717187,0.8549056,0.4561311,0.6504368,0.9210584,0.42856583,0.5769845,0.85691774,0.5464022,0.7234776,0.83048093,0.5423613,0.71827537,0.7511402,0.45626998,0.7707101,0.73788553,0.49528944,0.8857704,0.6610421,0.5504005,0.72863,0.9349491,0.463837,0.7761126,0.8245043,0.5149274,0.8962178,0.91571164,0.0,0.0,0.0,0.42860946,0.54026055,0.6104641,0.0,0.0,0.0,0.45193642,0.5297456,0.8789867,0.46391183,0.901782,0.8448799,0.48344773,0.9120799,0.8640917,0.5266682,0.9017031,0.8742715,0.4561565,0.8961892,0.45940828,0.4600929,0.89114517,0.39918187,0.5148487,0.8961065,0.24526669,-1.00,55.82807867794182,-1,-1,-1,-1,99.20176710013114,-1,-1,-1,-1
2022:01:05:10:30:58,down_90_60_,1.1289873123168945,0.42476705,0.56144446,0.8428204,0.4835282,0.57700986,0.84715587,0.4795357,0.57693183,0.80443805,0.4600768,0.671289,0.746327,0.43649933,0.75488454,0.8077841,0.48756692,0.57707953,0.8720417,0.45626065,0.6763683,0.90064484,0.4325041,0.59781295,0.838217,0.5464361,0.72865814,0.8747348,0.5422736,0.72850007,0.8009407,0.45616347,0.77584636,0.8306145,0.4952992,0.88594997,0.72683394,0.55410564,0.728866,0.94021106,0.467838,0.78134274,0.79269177,0.5150189,0.8962942,0.9141719,0.4245507,0.5560769,0.074570835,0.42859107,0.5560027,0.80995417,0.0,0.0,0.0,0.452209,0.54030424,0.87221503,0.4677748,0.90671587,0.8145802,0.48354366,0.9121827,0.8406016,0.52673817,0.90178984,0.86670154,0.4561071,0.8962772,0.548229,0.46005043,0.896059,0.47783512,0.51477325,0.8962313,0.29107085,-1.00,21.62181034944982,-1,-1,-1,-1,102.47591476122768,-1,-1,-1,-1
2022:01:05:10:30:58,down_90_60_,1.1908221244812012,0.42853376,0.5667913,0.91857576,0.48332125,0.603369,0.86252713,0.4717072,0.6081987,0.8289551,0.4561637,0.69227195,0.85433036,0.42482886,0.7655129,0.90449786,0.48735303,0.60332704,0.92565846,0.45610172,0.6920562,0.9624916,0.42467353,0.613748,0.8933526,0.5501476,0.7342913,0.85431373,0.5424318,0.7340345,0.8302537,0.45616028,0.77588665,0.8041017,0.49536124,0.8908816,0.7071502,0.5543308,0.74443394,0.84891415,0.46010697,0.78120136,0.81672806,0.5149348,0.8963868,0.92274773,0.42470133,0.561316,0.22532514,0.43260166,0.5614169,0.8970852,0.0,0.0,0.0,0.45618328,0.56122106,0.9496724,0.46392068,0.9017864,0.83858955,0.4834235,0.91213495,0.8492601,0.52668226,0.9018758,0.8557757,0.45611548,0.8962354,0.50421035,0.4600583,0.89115584,0.43441418,0.5149073,0.8962432,0.26863533,-1.00,8.843249678646853,-1,-1,-1,-1,129.1736102746659,-1,-1,-1,-1
2022:01:05:10:30:58,down_90_60_,1.2706091403961182,0.42474356,0.57698584,0.8902359,0.4833159,0.60849106,0.85520214,0.46787176,0.6084907,0.83041453,0.45601484,0.69731826,0.8164306,0.42470148,0.77060205,0.9100996,0.48740086,0.60859823,0.91192746,0.4559189,0.70261246,0.92281055,0.4246788,0.6293434,0.8930172,0.5501363,0.7444926,0.8227928,0.5423207,0.7343089,0.7873642,0.4559312,0.77086514,0.7715685,0.49533042,0.88581526,0.66525465,0.55808437,0.76009196,0.831182,0.46002418,0.7811476,0.8108802,0.5148727,0.8964064,0.9197751,0.42462248,0.5664975,0.11342023,0.4286766,0.5664578,0.9031197,0.0,0.0,0.0,0.45604742,0.56626344,0.99268204,0.46383977,0.90180576,0.83967584,0.48334494,0.9121325,0.8416669,0.5266243,0.90189236,0.8447961,0.45611906,0.8962789,0.4665717,0.46003568,0.891177,0.40118146,0.51489013,0.8961724,0.24235561,-1.00,19.804318342944843,-1,-1,-1,-1,104.91048250745294,-1,-1,-1,-1
2022:01:05:10:30:58,down_90_60_,1.3344380855560303,0.4246574,0.5821709,0.89906734,0.47964972,0.6136201,0.82124513,0.46774545,0.6086165,0.81181026,0.45589674,0.6975088,0.7687497,0.42463085,0.77082944,0.9144627,0.48743042,0.61888427,0.86955655,0.45587516,0.707913,0.9216054,0.424849,0.6346178,0.8921652,0.5501361,0.7549332,0.8150449,0.54231197,0.7394054,0.7686072,0.4521693,0.7653354,0.6863967,0.49533892,0.87531775,0.6469463,0.55804956,0.7654226,0.8629931,0.45614967,0.77619696,0.8284497,0.5149357,0.8964038,0.93440664,0.4245217,0.56658536,0.16328502,0.4286423,0.5666607,0.8995638,0.0,0.0,0.0,0.45612657,0.56656253,0.97494894,0.46392813,0.9018199,0.8586542,0.48342526,0.9121939,0.8636374,0.52674127,0.901873,0.85062146,0.45618302,0.8961631,0.44366896,0.46007764,0.89103955,0.3823995,0.51485085,0.8858338,0.21493664,-1.00,48.19317836372183,-1,-1,-1,-1,82.08641203296244,-1,-1,-1,-1
