Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:38:43:534,0.000,0.012,0.043,-0.022,13.026,127.394,-28.868
16:38:43:548,0.014,0.011,0.028,-0.009,13.045,127.431,-28.750
16:38:43:584,0.050,-0.019,0.002,0.003,12.999,127.480,-28.661
16:38:43:609,0.075,0.004,0.023,-0.019,12.939,127.477,-28.578
16:38:43:634,0.100,-0.001,-0.021,-0.008,12.925,127.475,-28.522
16:38:43:659,0.125,-0.007,-0.026,0.006,12.834,127.461,-28.454
16:38:43:698,0.164,0.004,-0.004,0.000,12.772,127.386,-28.455
16:38:43:709,0.175,0.009,-0.010,-0.003,12.768,127.390,-28.438
16:38:43:747,0.213,-0.015,-0.021,-0.004,12.747,127.459,-28.375
16:38:43:76,0.226,-0.012,-0.017,-0.001,12.737,127.483,-28.332
16:38:43:784,0.250,-0.016,-0.012,-0.008,12.737,127.465,-28.349
16:38:43:81,0.276,0.001,0.001,-0.013,12.741,127.472,-28.343
16:38:43:875,0.341,-0.018,-0.019,-0.004,12.771,127.486,-28.304
16:38:43:875,0.341,0.003,-0.002,0.002,12.794,127.423,-28.286
16:38:44:022,0.488,-0.016,0.009,0.003,12.954,127.621,-28.066
16:38:44:047,0.513,0.000,-0.004,-0.016,12.957,127.664,-28.068
16:38:44:147,0.613,-0.029,-0.023,-0.010,12.975,127.915,-28.030
16:38:44:272,0.738,-0.011,0.024,-0.016,13.031,127.820,-28.019
16:38:44:286,0.752,-0.006,0.006,-0.014,13.014,127.727,-28.066
16:38:44:311,0.777,-0.002,0.006,-0.006,12.922,127.611,-28.016
16:38:44:334,0.800,0.010,-0.015,-0.005,12.885,127.548,-27.956
16:38:44:459,0.925,0.018,-0.030,0.015,12.783,127.353,-27.711
16:38:44:509,0.975,0.008,-0.003,0.012,12.948,127.350,-27.667
16:38:44:559,1.025,-0.002,0.007,0.000,13.186,127.618,-27.548
16:38:44:609,1.075,-0.016,0.017,-0.015,13.230,127.690,-27.505
16:38:44:622,1.088,-0.022,0.044,-0.029,13.280,127.750,-27.612
16:38:44:648,1.114,-0.014,0.022,-0.010,13.301,127.801,-27.608
16:38:44:673,1.139,-0.013,0.027,-0.017,13.251,127.823,-27.590
16:38:44:698,1.164,-0.008,-0.008,-0.012,13.190,127.811,-27.617
16:38:44:735,1.201,-0.001,-0.019,0.002,13.089,127.767,-27.674
16:38:44:748,1.214,-0.007,0.012,-0.025,13.002,127.676,-27.918
16:38:44:772,1.238,-0.020,0.005,-0.021,12.953,127.659,-27.965
16:38:44:796,1.262,-0.008,-0.018,0.004,12.843,127.638,-27.826
16:38:44:873,1.339,-0.012,-0.012,-0.008,12.714,127.521,-27.814
16:38:44:898,1.364,0.013,0.011,-0.006,12.717,127.522,-27.801
16:38:44:924,1.390,0.011,-0.011,-0.003,12.746,127.536,-27.763
16:38:44:959,1.425,-0.009,0.003,-0.011,12.717,127.554,-27.794
16:38:44:984,1.450,-0.016,0.005,-0.014,12.715,127.575,-27.863
16:38:45:01,1.476,0.000,-0.002,-0.009,12.733,127.595,-27.844
16:38:45:035,1.501,-0.015,-0.009,-0.014,12.721,127.585,-27.884
16:38:45:071,1.537,-0.001,-0.016,-0.004,12.715,127.533,-27.930
16:38:45:084,1.550,-0.017,-0.014,-0.014,12.738,127.523,-27.967
16:38:45:109,1.575,0.006,-0.021,0.016,12.776,127.544,-27.903
16:38:45:135,1.601,0.002,0.002,-0.007,12.806,127.537,-27.912
16:38:45:16,1.626,-0.005,0.002,-0.009,12.845,127.509,-28.082
16:38:45:197,1.663,-0.013,-0.014,0.010,12.846,127.508,-28.121
16:38:45:237,1.703,0.008,0.009,-0.014,12.848,127.485,-28.125
16:38:45:238,1.704,0.001,-0.019,0.002,12.874,127.512,-28.113
16:38:45:426,1.892,-0.001,-0.021,-0.008,13.105,127.694,-28.021
16:38:45:496,1.962,0.002,0.002,-0.012,13.121,127.630,-28.219
16:38:45:521,1.987,0.001,0.011,-0.020,13.177,127.642,-28.248
16:38:45:547,2.013,-0.011,0.005,-0.005,13.233,127.668,-28.225
16:38:45:572,2.038,0.011,0.012,-0.013,13.275,127.664,-28.187
16:38:45:597,2.063,-0.001,0.014,-0.011,13.360,127.694,-28.149
16:38:45:635,2.101,-0.008,-0.007,0.000,13.384,127.725,-28.151
16:38:45:823,2.289,-0.013,-0.010,0.000,13.280,127.890,-28.528
16:38:45:848,2.314,0.004,0.010,-0.015,13.281,127.847,-28.514
16:38:45:859,2.325,-0.028,0.006,-0.018,13.274,127.834,-28.608
16:38:45:884,2.350,-0.016,0.001,-0.007,13.262,127.841,-28.589
16:38:45:909,2.375,0.013,0.009,-0.008,13.248,127.832,-28.565
16:38:45:946,2.412,-0.013,-0.007,-0.024,13.244,127.854,-28.530
16:38:45:997,2.463,-0.004,0.027,-0.026,13.251,127.823,-28.619
16:38:46:122,2.588,0.000,-0.009,0.003,13.085,127.499,-28.728
16:38:46:251,2.717,-0.003,-0.001,-0.007,12.859,127.280,-28.558
16:38:46:251,2.717,-0.002,-0.007,-0.005,12.876,127.316,-28.492
16:38:46:286,2.752,-0.017,-0.002,-0.008,12.851,127.346,-28.442
16:38:46:311,2.777,0.006,0.014,-0.006,12.790,127.323,-28.346
16:38:46:347,2.813,-0.008,-0.015,-0.017,12.764,127.325,-28.273
16:38:46:372,2.838,-0.010,0.000,-0.003,12.736,127.329,-28.249
16:38:46:397,2.863,0.008,0.004,-0.010,12.706,127.287,-28.225
16:38:46:409,2.875,-0.008,0.001,-0.008,12.694,127.250,-28.236
16:38:46:434,2.900,-0.010,-0.026,-0.007,12.590,127.233,-28.221
16:38:46:523,2.989,-0.007,-0.013,-0.002,12.516,127.089,-28.340
16:38:46:535,3.001,0.013,0.003,0.005,12.531,127.071,-28.334
16:38:46:56,3.026,0.026,0.007,0.009,12.593,127.097,-28.318
16:38:46:597,3.063,-0.010,-0.008,-0.012,12.601,127.157,-28.348
16:38:46:747,3.213,-0.008,-0.011,-0.008,12.596,127.490,-28.061
16:38:46:81,3.276,-0.016,-0.018,-0.006,12.566,127.589,-27.961
16:38:46:822,3.288,-0.022,-0.011,-0.012,12.499,127.569,-28.003
16:38:46:875,3.341,-0.007,-0.011,-0.011,12.490,127.569,-27.971
16:38:46:876,3.342,-0.007,-0.018,0.002,12.504,127.598,-27.904
16:38:46:91,3.376,-0.016,0.000,-0.008,12.512,127.615,-27.926
16:38:46:935,3.401,-0.010,0.011,-0.018,12.534,127.627,-27.916
16:38:46:959,3.425,-0.013,-0.007,-0.013,12.553,127.670,-27.804
16:38:46:985,3.451,-0.003,-0.010,-0.007,12.560,127.668,-27.742
16:38:47:022,3.488,-0.008,0.002,-0.008,12.590,127.648,-27.777
16:38:47:087,3.553,-0.008,-0.005,0.005,12.620,127.698,-27.659
16:38:47:088,3.554,-0.014,-0.004,-0.016,12.651,127.719,-27.621
