Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:45:49:679,0.000,0.006,-0.006,-0.001,-20.533,114.428,-27.296
16:45:49:704,0.025,0.011,-0.008,0.017,-20.512,114.397,-27.190
16:45:49:729,0.050,0.015,-0.002,0.004,-20.493,114.394,-27.198
16:45:49:795,0.116,0.007,0.009,-0.005,-20.539,114.379,-27.256
16:45:49:795,0.116,0.001,-0.006,-0.002,-20.546,114.451,-27.276
16:45:49:817,0.138,-0.019,-0.009,-0.017,-20.563,114.530,-27.325
16:45:49:945,0.266,-0.005,-0.001,-0.010,-20.693,114.661,-27.425
16:45:50:005,0.326,-0.001,-0.002,-0.019,-20.757,114.728,-27.402
16:45:50:016,0.337,-0.026,-0.026,-0.007,-20.762,114.784,-27.351
16:45:50:067,0.388,0.003,-0.009,0.005,-20.785,114.829,-27.307
16:45:50:079,0.400,-0.024,-0.009,-0.007,-20.774,114.824,-27.242
16:45:50:092,0.413,-0.018,-0.012,-0.012,-20.719,114.880,-27.216
16:45:50:13,0.451,0.001,-0.004,-0.016,-20.740,114.842,-27.214
16:45:50:153,0.474,-0.004,-0.009,-0.001,-20.728,114.818,-27.270
16:45:50:206,0.527,0.007,-0.001,-0.017,-20.672,114.852,-27.330
16:45:50:229,0.550,-0.001,0.002,0.002,-20.583,114.846,-27.360
16:45:50:266,0.587,-0.002,0.009,-0.010,-20.612,114.822,-27.450
16:45:50:281,0.602,-0.004,-0.012,0.002,-20.663,114.771,-27.497
16:45:50:304,0.625,-0.003,0.004,0.005,-20.672,114.757,-27.528
16:45:50:354,0.675,0.007,0.014,-0.010,-20.573,114.817,-27.661
16:45:50:542,0.863,-0.017,-0.037,0.015,-20.575,114.777,-27.595
16:45:50:594,0.915,-0.010,-0.006,-0.017,-20.602,114.766,-27.663
16:45:50:595,0.916,0.006,0.004,-0.017,-20.608,114.706,-27.850
16:45:50:668,0.989,0.000,0.007,-0.014,-20.493,114.754,-27.919
16:45:50:72,1.041,0.001,0.015,-0.004,-20.453,114.771,-27.920
16:45:50:72,1.041,0.005,0.018,-0.021,-20.418,114.785,-27.987
16:45:50:742,1.063,0.001,0.022,-0.009,-20.401,114.773,-28.029
16:45:50:779,1.100,-0.001,-0.001,-0.008,-20.424,114.753,-27.956
16:45:50:804,1.125,0.005,-0.013,0.004,-20.453,114.740,-27.881
16:45:50:829,1.150,0.000,-0.012,-0.004,-20.465,114.726,-27.902
16:45:50:866,1.187,-0.006,0.001,-0.012,-20.488,114.749,-28.042
16:45:50:879,1.200,-0.008,-0.010,-0.020,-20.524,114.747,-28.116
16:45:50:934,1.255,-0.002,-0.012,0.006,-20.560,114.760,-28.075
16:45:50:934,1.255,0.004,-0.007,-0.014,-20.596,114.767,-28.140
16:45:50:954,1.275,-0.019,0.008,-0.006,-20.627,114.781,-28.190
16:45:51:005,1.326,-0.002,-0.003,-0.005,-20.680,114.773,-28.211
16:45:51:017,1.338,-0.007,-0.008,-0.008,-20.690,114.758,-28.206
16:45:51:056,1.377,-0.004,-0.001,-0.008,-20.662,114.803,-28.202
16:45:51:057,1.378,0.007,0.005,-0.023,-20.660,114.786,-28.274
16:45:51:155,1.476,-0.006,-0.004,-0.004,-20.637,114.711,-28.314
16:45:51:205,1.526,-0.014,0.002,-0.004,-20.657,114.697,-28.323
16:45:51:217,1.538,0.010,0.005,-0.009,-20.696,114.647,-28.401
16:45:51:291,1.612,-0.007,-0.011,0.007,-20.764,114.632,-28.391
16:45:51:331,1.652,-0.008,-0.006,-0.005,-20.770,114.618,-28.369
16:45:51:354,1.675,0.000,-0.007,-0.007,-20.764,114.634,-28.380
16:45:51:396,1.717,-0.009,-0.007,-0.009,-20.757,114.657,-28.394
16:45:51:396,1.717,-0.010,-0.005,-0.010,-20.782,114.654,-28.427
16:45:51:417,1.738,-0.012,-0.007,-0.020,-20.807,114.667,-28.479
16:45:51:469,1.790,-0.007,0.009,-0.012,-20.800,114.658,-28.526
16:45:51:47,1.791,-0.008,-0.005,-0.012,-20.795,114.624,-28.526
16:45:51:528,1.849,-0.009,-0.013,0.003,-20.846,114.524,-28.439
16:45:51:554,1.875,0.012,0.001,0.000,-20.849,114.441,-28.425
16:45:51:579,1.900,0.008,-0.003,-0.008,-20.863,114.405,-28.451
16:45:51:779,2.100,0.002,0.002,-0.012,-20.950,114.604,-28.645
16:45:51:805,2.126,-0.008,-0.005,-0.011,-20.950,114.604,-28.645
16:45:51:841,2.162,-0.013,-0.014,-0.010,-20.957,114.654,-28.690
16:45:51:98,2.301,-0.009,-0.004,-0.016,-21.017,114.739,-28.838
16:45:51:991,2.312,-0.011,-0.002,-0.018,-21.073,114.766,-28.869
16:45:52:045,2.366,-0.007,-0.007,-0.007,-21.083,114.783,-28.830
16:45:52:045,2.366,-0.001,0.001,-0.007,-21.097,114.779,-28.823
16:45:52:107,2.428,-0.011,-0.018,-0.010,-21.131,114.768,-28.853
16:45:52:108,2.429,-0.020,-0.012,0.000,-21.180,114.775,-28.816
16:45:52:129,2.450,-0.002,-0.019,-0.005,-21.178,114.750,-28.752
16:45:52:166,2.487,-0.009,-0.007,-0.007,-21.136,114.792,-28.728
16:45:52:204,2.525,-0.005,0.002,-0.016,-21.135,114.799,-28.729
16:45:52:279,2.600,-0.007,0.000,-0.024,-21.140,114.808,-28.718
16:45:52:332,2.653,-0.007,-0.006,-0.013,-21.147,114.777,-28.687
16:45:52:382,2.703,-0.008,-0.007,-0.015,-21.143,114.777,-28.670
16:45:52:383,2.704,-0.007,-0.011,0.000,-21.133,114.773,-28.631
16:45:52:403,2.724,0.004,0.004,-0.012,-21.131,114.732,-28.620
16:45:52:479,2.800,-0.006,-0.006,-0.004,-21.158,114.686,-28.598
16:45:52:529,2.850,0.013,-0.008,-0.016,-21.151,114.693,-28.592
16:45:52:593,2.914,-0.013,-0.006,-0.011,-21.161,114.735,-28.591
16:45:52:617,2.938,-0.005,-0.016,-0.008,-21.143,114.739,-28.555
16:45:52:654,2.975,-0.009,-0.011,-0.015,-21.111,114.761,-28.559
16:45:52:679,3.000,-0.003,0.009,-0.022,-21.077,114.763,-28.610
16:45:52:719,3.040,0.006,-0.002,-0.012,-21.099,114.734,-28.625
16:45:52:72,3.041,0.004,-0.013,-0.002,-21.104,114.707,-28.535
16:45:52:742,3.063,-0.003,0.001,0.001,-21.091,114.672,-28.512
16:45:52:779,3.100,0.016,0.010,-0.007,-21.079,114.656,-28.559
16:45:52:792,3.113,0.005,0.008,-0.003,-21.034,114.679,-28.545
16:45:52:967,3.288,-0.008,-0.011,-0.008,-21.010,114.728,-28.537
16:45:52:992,3.313,-0.004,-0.006,-0.008,-20.986,114.731,-28.576
16:45:53:054,3.375,0.002,0.002,-0.008,-20.965,114.719,-28.602
16:45:53:069,3.390,-0.003,-0.001,-0.016,-20.969,114.723,-28.670
16:45:53:07,3.391,0.003,0.012,-0.003,-20.920,114.730,-28.665
16:45:53:129,3.450,-0.011,0.006,-0.023,-20.932,114.797,-28.655
16:45:53:182,3.503,-0.002,-0.001,-0.020,-21.061,114.802,-28.690
16:45:53:204,3.525,-0.014,-0.012,-0.001,-21.075,114.810,-28.570
16:45:53:242,3.563,-0.007,-0.011,-0.013,-21.084,114.821,-28.539
16:45:53:267,3.588,-0.007,-0.011,-0.008,-21.095,114.815,-28.551
16:45:53:304,3.625,-0.019,-0.001,-0.005,-21.122,114.779,-28.547
16:45:53:318,3.639,-0.003,-0.010,-0.001,-21.138,114.765,-28.539
16:45:53:342,3.663,0.000,0.002,-0.017,-21.189,114.683,-28.567
16:45:53:392,3.713,0.015,-0.012,0.020,-21.190,114.621,-28.396
16:45:53:441,3.762,0.003,-0.014,-0.005,-21.275,114.668,-28.452
16:45:53:495,3.816,-0.006,-0.032,0.015,-21.133,114.831,-28.299
16:45:53:53,3.851,-0.018,0.001,-0.037,-21.157,114.895,-28.425
16:45:53:554,3.875,0.000,0.008,-0.016,-21.161,114.939,-28.451
16:45:53:579,3.900,-0.007,-0.005,-0.012,-21.122,114.974,-28.415
16:45:53:604,3.925,-0.011,0.005,-0.014,-21.189,114.952,-28.449
16:45:53:641,3.962,0.007,-0.005,-0.004,-21.242,114.860,-28.404
16:45:53:654,3.975,0.006,-0.011,0.009,-21.247,114.851,-28.323
16:45:53:782,4.103,-0.015,0.000,-0.010,-21.212,115.060,-28.365
16:45:53:783,4.104,-0.017,-0.014,-0.012,-21.221,115.061,-28.353
16:45:53:891,4.212,-0.011,0.011,-0.027,-21.121,115.086,-28.397
16:45:53:916,4.237,0.001,0.021,-0.029,-21.185,115.011,-28.532
16:45:53:954,4.275,0.002,0.009,-0.008,-21.215,114.897,-28.481
