Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:35:19:859,0.000,0.001,-0.017,-0.010,31.666,121.155,-23.384
16:35:19:86,0.001,-0.004,-0.009,-0.004,31.700,121.205,-23.418
16:35:19:956,0.097,-0.006,0.013,-0.005,31.997,121.357,-23.364
16:35:19:969,0.110,-0.014,0.010,-0.020,32.009,121.369,-23.343
16:35:19:994,0.135,-0.010,0.007,-0.004,32.040,121.335,-23.380
16:35:20:031,0.172,-0.008,0.009,-0.014,32.057,121.295,-23.414
16:35:20:056,0.197,-0.012,0.016,-0.007,32.041,121.282,-23.398
16:35:20:106,0.247,-0.005,0.010,-0.011,32.023,121.282,-23.253
16:35:20:144,0.286,-0.007,0.005,-0.010,32.016,121.251,-23.282
16:35:20:169,0.311,-0.007,0.001,-0.009,31.974,121.208,-23.344
16:35:20:18,0.321,-0.001,0.007,-0.001,31.928,121.166,-23.346
16:35:20:206,0.347,0.004,0.005,-0.002,31.910,121.135,-23.335
16:35:20:256,0.397,0.010,0.000,0.003,31.859,121.078,-23.398
16:35:20:294,0.435,0.005,-0.002,0.001,31.856,121.069,-23.406
16:35:20:36,0.501,-0.016,0.002,0.031,31.822,120.983,-23.607
16:35:20:443,0.585,-0.009,-0.020,0.014,31.704,120.955,-23.778
16:35:20:493,0.634,-0.017,0.010,-0.004,31.611,121.168,-23.668
16:35:20:568,0.709,-0.003,-0.035,-0.021,31.424,121.317,-23.720
16:35:20:618,0.759,-0.001,0.005,0.002,31.345,121.159,-23.874
16:35:20:644,0.785,0.000,0.006,0.006,31.339,121.101,-23.919
16:35:20:669,0.810,0.013,-0.001,0.005,31.316,121.084,-23.894
16:35:20:734,0.875,0.002,0.001,0.006,31.298,121.100,-23.910
16:35:20:735,0.876,0.007,-0.006,0.001,31.315,121.102,-23.967
16:35:20:885,1.026,-0.015,0.020,-0.011,31.444,121.409,-24.015
16:35:20:885,1.026,-0.006,0.003,-0.018,31.494,121.414,-24.026
16:35:20:906,1.047,-0.009,-0.004,-0.020,31.513,121.412,-24.070
16:35:20:945,1.086,-0.006,0.004,-0.007,31.542,121.361,-24.111
16:35:20:956,1.098,0.002,0.010,0.003,31.583,121.312,-24.135
16:35:20:981,1.123,0.003,0.007,0.008,31.595,121.268,-24.190
16:35:21:006,1.147,0.000,0.003,-0.010,31.577,121.256,-24.229
16:35:21:031,1.172,0.000,-0.002,0.013,31.559,121.287,-24.162
16:35:21:068,1.209,0.003,0.015,-0.006,31.578,121.359,-24.104
16:35:21:131,1.272,-0.020,0.002,-0.015,31.557,121.501,-24.066
16:35:21:156,1.297,-0.014,0.000,-0.019,31.530,121.553,-24.018
16:35:21:181,1.322,-0.016,-0.015,-0.015,31.511,121.581,-23.995
16:35:21:234,1.375,0.002,-0.011,-0.013,31.519,121.567,-24.038
16:35:21:235,1.376,-0.013,-0.005,-0.023,31.534,121.522,-24.180
16:35:21:244,1.385,-0.007,-0.014,-0.010,31.573,121.497,-24.231
16:35:21:375,1.516,0.000,0.020,0.004,31.779,121.334,-24.370
16:35:21:376,1.517,0.002,0.020,0.004,31.814,121.327,-24.357
16:35:21:5,1.641,0.000,0.031,0.005,31.833,121.369,-24.380
16:35:21:501,1.642,-0.005,0.008,0.001,31.819,121.394,-24.366
16:35:21:508,1.649,-0.009,0.012,-0.009,31.770,121.416,-24.369
16:35:21:531,1.673,0.000,-0.010,-0.015,31.753,121.435,-24.342
16:35:21:872,2.013,0.015,-0.005,0.015,31.999,120.856,-24.448
16:35:21:872,2.013,0.014,0.002,0.008,32.071,120.915,-24.358
16:35:21:894,2.035,0.015,0.007,-0.001,32.100,120.988,-24.289
16:35:21:943,2.084,-0.004,0.000,-0.001,32.146,121.189,-24.193
16:35:21:968,2.109,0.003,0.012,-0.013,32.202,121.853,-24.120
16:35:21:994,2.135,-0.016,0.014,-0.004,32.255,122.135,-24.036
16:35:22:043,2.184,-0.020,0.020,-0.012,32.257,122.274,-24.029
16:35:22:082,2.223,-0.013,0.007,-0.013,32.248,122.303,-23.995
16:35:22:094,2.235,-0.013,0.008,-0.020,32.237,122.314,-23.966
16:35:22:158,2.299,0.005,0.016,-0.014,32.252,122.230,-23.970
16:35:22:182,2.323,-0.002,0.003,-0.004,32.212,122.142,-23.997
16:35:22:283,2.424,-0.003,0.001,-0.002,32.097,121.866,-24.082
16:35:22:306,2.447,0.005,0.007,-0.002,32.043,121.866,-24.054
16:35:22:356,2.497,0.001,0.011,0.006,31.991,121.798,-24.070
16:35:22:406,2.547,0.002,-0.008,-0.001,31.909,121.821,-24.017
16:35:22:519,2.661,0.008,0.002,0.007,31.893,121.916,-23.866
16:35:22:544,2.685,0.009,0.008,0.007,31.898,121.985,-23.724
16:35:22:569,2.710,-0.002,0.003,-0.010,31.900,122.000,-23.670
16:35:22:594,2.735,-0.013,0.014,-0.013,31.904,122.039,-23.666
16:35:22:62,2.761,-0.012,0.011,-0.011,31.905,122.031,-23.663
16:35:22:656,2.797,-0.008,0.016,-0.006,31.889,122.027,-23.643
16:35:22:67,2.811,-0.006,0.011,-0.013,31.814,121.993,-23.618
16:35:22:695,2.836,-0.007,0.007,-0.001,31.757,121.972,-23.588
16:35:22:731,2.872,-0.005,-0.006,0.006,31.667,121.920,-23.534
16:35:22:745,2.886,0.007,0.011,-0.001,31.601,121.858,-23.577
16:35:22:782,2.923,-0.004,-0.021,-0.010,31.546,121.833,-23.586
16:35:22:806,2.948,-0.005,-0.005,-0.004,31.481,121.902,-23.425
16:35:22:871,3.012,0.004,0.001,0.000,31.486,121.974,-23.281
16:35:22:872,3.013,-0.011,0.017,-0.011,31.497,122.007,-23.290
16:35:22:881,3.022,-0.026,0.009,-0.022,31.449,122.028,-23.344
16:35:22:919,3.060,-0.013,0.011,-0.013,31.410,122.035,-23.276
16:35:23:043,3.184,0.004,-0.006,0.001,31.127,121.687,-22.980
16:35:23:056,3.197,0.002,0.003,0.006,31.112,121.642,-22.937
16:35:23:109,3.250,0.004,0.002,-0.006,31.113,121.616,-22.917
16:35:23:109,3.250,0.004,-0.005,0.004,31.096,121.593,-22.853
16:35:23:219,3.360,0.004,0.007,-0.001,31.056,121.229,-22.532
16:35:23:272,3.414,-0.004,0.013,0.003,31.053,121.223,-22.496
16:35:23:272,3.414,0.001,0.000,-0.008,31.034,121.230,-22.465
16:35:23:293,3.435,-0.005,0.008,-0.007,30.997,121.240,-22.354
16:35:23:318,3.459,0.005,-0.004,-0.004,30.939,121.271,-22.242
16:35:23:344,3.485,0.000,-0.004,-0.003,30.897,121.252,-22.217
16:35:23:394,3.535,0.010,0.010,-0.009,30.843,121.359,-22.163
16:35:23:448,3.589,0.000,-0.009,0.002,30.780,121.356,-22.132
16:35:23:448,3.589,-0.002,0.005,0.001,30.741,121.351,-22.126
16:35:23:508,3.649,0.000,-0.002,-0.001,30.741,121.351,-22.126
16:35:23:509,3.650,-0.011,0.005,-0.011,30.730,121.338,-22.183
16:35:23:632,3.773,-0.001,-0.004,-0.010,30.716,121.387,-22.105
