Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:49:17:233,0.000,0.001,0.005,-0.010,-18.914,123.157,-24.403
16:49:17:382,0.150,-0.024,-0.004,-0.010,-18.900,123.367,-24.571
16:49:17:571,0.338,0.009,0.017,-0.023,-18.539,123.661,-24.681
16:49:17:594,0.362,-0.005,-0.002,-0.016,-18.448,123.663,-24.653
16:49:17:619,0.387,-0.003,0.010,-0.011,-18.399,123.687,-24.550
16:49:17:658,0.426,0.001,0.009,-0.017,-18.373,123.655,-24.546
16:49:17:669,0.437,0.003,0.019,-0.004,-18.358,123.612,-24.541
16:49:17:695,0.463,0.003,0.006,0.001,-18.363,123.588,-24.522
16:49:17:72,0.487,0.005,0.005,0.005,-18.393,123.590,-24.446
16:49:17:745,0.512,-0.001,0.004,-0.015,-18.446,123.581,-24.462
16:49:17:784,0.551,-0.009,-0.008,0.002,-18.465,123.593,-24.430
16:49:17:795,0.562,-0.009,-0.006,-0.011,-18.506,123.599,-24.475
16:49:17:819,0.587,0.006,0.004,-0.016,-18.510,123.578,-24.530
16:49:17:857,0.625,-0.020,-0.013,-0.008,-18.469,123.598,-24.527
16:49:18:057,0.825,0.008,0.004,-0.020,-18.457,123.644,-24.412
16:49:18:095,0.863,-0.016,0.001,-0.006,-18.465,123.645,-24.384
16:49:18:158,0.925,-0.011,-0.002,0.000,-18.506,123.602,-24.042
16:49:18:208,0.975,-0.011,0.000,0.004,-18.555,123.584,-23.887
16:49:18:233,1.000,0.007,0.002,-0.017,-18.606,123.536,-23.865
16:49:18:244,1.012,-0.003,-0.010,0.001,-18.650,123.492,-23.790
16:49:18:27,1.038,-0.003,-0.002,-0.002,-18.690,123.442,-23.764
16:49:18:307,1.074,0.008,-0.010,-0.007,-18.749,123.378,-23.706
16:49:18:32,1.087,-0.009,-0.005,0.003,-18.789,123.367,-23.684
16:49:18:345,1.113,-0.015,-0.015,0.014,-18.841,123.362,-23.600
16:49:18:37,1.138,0.006,-0.010,0.011,-18.865,123.330,-23.524
16:49:18:435,1.202,-0.010,-0.014,-0.004,-18.904,123.338,-23.569
16:49:18:436,1.203,0.002,0.013,-0.017,-18.986,123.350,-23.706
16:49:18:445,1.212,0.000,-0.001,0.005,-18.967,123.385,-23.690
16:49:18:482,1.249,-0.011,0.004,-0.014,-18.956,123.483,-23.661
16:49:18:496,1.263,-0.008,0.001,-0.020,-19.025,123.514,-23.755
16:49:18:546,1.313,-0.006,-0.002,-0.012,-19.053,123.520,-23.778
16:49:18:558,1.325,-0.024,-0.006,-0.008,-19.095,123.556,-23.784
16:49:18:582,1.350,-0.002,0.005,-0.019,-19.113,123.559,-23.803
16:49:18:632,1.400,-0.015,0.016,-0.017,-19.120,123.530,-23.945
16:49:18:669,1.437,-0.002,0.006,-0.008,-19.175,123.475,-23.913
16:49:18:732,1.500,0.014,-0.008,0.008,-19.357,123.259,-23.794
16:49:18:757,1.524,0.001,0.004,-0.004,-19.374,123.243,-23.771
16:49:18:795,1.562,0.008,0.007,-0.013,-19.385,123.263,-23.802
16:49:18:807,1.574,-0.010,0.008,-0.018,-19.303,123.344,-23.770
16:49:18:895,1.662,-0.003,-0.016,-0.018,-19.226,123.427,-23.648
16:49:18:92,1.687,-0.018,0.006,-0.006,-19.251,123.440,-23.698
16:49:18:945,1.712,-0.006,0.003,-0.001,-19.283,123.415,-23.726
16:49:18:969,1.737,0.004,0.012,-0.006,-19.268,123.398,-23.721
16:49:19:02,1.788,-0.002,0.014,-0.007,-19.298,123.389,-23.768
16:49:19:045,1.813,-0.004,-0.012,-0.013,-19.320,123.352,-23.732
16:49:19:07,1.838,-0.018,-0.017,0.007,-19.363,123.349,-23.735
16:49:19:12,1.887,-0.006,-0.005,-0.015,-19.446,123.302,-23.784
16:49:19:132,1.899,-0.017,-0.016,-0.007,-19.434,123.313,-23.740
16:49:19:157,1.924,-0.011,-0.013,-0.004,-19.425,123.329,-23.646
16:49:19:208,1.975,-0.008,-0.018,0.003,-19.360,123.202,-23.511
16:49:19:283,2.050,-0.009,0.006,0.005,-19.173,123.154,-23.390
16:49:19:332,2.100,0.025,0.022,-0.018,-19.064,123.213,-23.456
16:49:19:382,2.150,-0.009,0.008,0.002,-19.104,123.268,-23.382
16:49:19:421,2.188,0.000,-0.005,-0.003,-19.112,123.263,-23.378
16:49:19:446,2.213,-0.023,-0.003,0.011,-19.170,123.250,-23.474
16:49:19:471,2.238,0.005,0.018,-0.045,-19.192,123.231,-23.577
16:49:19:496,2.263,-0.015,-0.007,-0.008,-19.153,123.292,-23.408
16:49:19:507,2.274,-0.014,-0.022,0.009,-19.167,123.285,-23.256
16:49:19:546,2.313,-0.006,-0.002,-0.008,-19.241,123.159,-23.309
16:49:19:595,2.362,0.010,0.001,0.015,-19.212,123.060,-23.181
16:49:19:744,2.512,-0.021,0.001,-0.011,-19.256,123.378,-23.430
16:49:19:797,2.565,-0.015,0.008,-0.011,-19.293,123.417,-23.486
16:49:19:798,2.566,-0.013,-0.008,-0.011,-19.305,123.454,-23.525
16:49:19:82,2.588,-0.004,0.000,-0.011,-19.307,123.480,-23.585
16:49:19:871,2.638,-0.018,-0.007,-0.006,-19.311,123.510,-23.650
16:49:19:882,2.649,-0.010,-0.012,-0.005,-19.321,123.519,-23.673
16:49:19:936,2.703,-0.008,-0.030,0.008,-19.345,123.504,-23.737
16:49:19:936,2.703,-0.007,0.011,-0.024,-19.396,123.474,-24.028
16:49:19:957,2.725,-0.042,0.011,-0.012,-19.402,123.519,-24.145
16:49:20:011,2.778,-0.013,0.013,-0.005,-19.419,123.477,-24.168
16:49:20:011,2.778,0.001,0.013,-0.021,-19.485,123.364,-24.227
16:49:20:072,2.840,0.017,0.020,-0.018,-19.476,123.331,-24.194
16:49:20:073,2.841,-0.004,0.008,0.002,-19.451,123.320,-24.088
16:49:20:082,2.850,0.003,0.016,0.000,-19.456,123.319,-24.053
16:49:20:136,2.904,0.003,0.017,-0.013,-19.500,123.311,-24.070
16:49:20:136,2.904,-0.013,-0.004,-0.003,-19.539,123.324,-24.058
16:49:20:214,2.982,-0.017,-0.008,-0.006,-19.597,123.351,-23.958
16:49:20:215,2.983,-0.001,-0.016,0.008,-19.582,123.370,-23.827
16:49:20:216,2.984,-0.024,-0.010,-0.004,-19.598,123.387,-23.806
16:49:20:395,3.163,-0.007,-0.003,-0.009,-19.573,123.453,-24.067
16:49:20:42,3.188,-0.005,0.011,-0.010,-19.475,123.469,-24.034
16:49:20:445,3.212,-0.010,-0.003,-0.005,-19.418,123.529,-23.993
16:49:20:47,3.237,-0.006,0.011,-0.026,-19.379,123.555,-24.008
16:49:20:495,3.262,0.000,0.011,-0.018,-19.279,123.609,-23.989
16:49:20:52,3.287,-0.025,0.013,-0.018,-19.267,123.657,-24.021
16:49:20:545,3.312,-0.024,0.000,-0.022,-19.306,123.698,-24.068
16:49:20:57,3.337,-0.005,0.009,-0.015,-19.286,123.654,-24.039
16:49:20:607,3.375,-0.015,-0.010,-0.012,-19.286,123.621,-24.037
16:49:20:686,3.454,-0.007,-0.001,-0.002,-19.312,123.447,-23.923
16:49:20:721,3.488,-0.004,0.002,-0.001,-19.339,123.395,-23.902
16:49:20:746,3.513,0.007,0.001,-0.004,-19.340,123.332,-23.871
16:49:20:798,3.565,-0.009,-0.007,0.002,-19.345,123.316,-23.843
16:49:20:798,3.565,-0.005,-0.011,-0.003,-19.366,123.288,-23.867
16:49:20:807,3.574,-0.011,-0.016,-0.006,-19.368,123.227,-23.911
16:49:20:833,3.600,-0.009,-0.009,-0.001,-19.325,123.204,-23.883
16:49:20:872,3.639,0.012,0.009,-0.010,-19.237,123.174,-23.870
16:49:20:883,3.650,0.000,0.016,-0.009,-19.216,123.164,-23.858
16:49:20:921,3.689,-0.021,0.000,-0.008,-19.229,123.171,-23.797
16:49:20:944,3.712,0.002,0.015,0.001,-19.239,123.119,-23.717
16:49:21:045,3.812,-0.012,0.004,-0.017,-19.277,123.152,-23.772
16:49:21:198,3.965,-0.012,-0.019,0.002,-19.448,122.939,-23.606
16:49:21:274,4.041,0.001,-0.018,0.013,-19.385,122.941,-23.512
