Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:44:31:854,0.000,0.011,0.008,0.007,38.234,126.538,-27.498
15:44:32:041,0.186,0.019,0.000,0.004,38.022,126.319,-27.788
15:44:32:041,0.186,0.014,-0.012,0.004,38.014,126.272,-27.824
15:44:32:041,0.186,0.009,-0.007,0.005,38.010,126.255,-27.884
15:44:32:067,0.212,0.019,-0.005,0.009,37.973,126.286,-27.874
15:44:32:067,0.212,0.007,-0.013,0.014,37.950,126.302,-27.868
15:44:32:067,0.212,0.001,-0.013,-0.007,37.943,126.315,-27.910
15:44:32:067,0.212,0.011,-0.020,0.008,37.942,126.316,-27.937
15:44:32:223,0.368,-0.002,-0.004,-0.007,37.932,126.313,-27.956
15:44:32:223,0.368,0.010,-0.025,0.003,37.929,126.341,-27.895
15:44:32:223,0.368,-0.004,-0.004,0.004,37.947,126.340,-27.903
15:44:32:224,0.369,0.003,0.010,0.003,37.985,126.319,-27.931
15:44:32:248,0.393,0.008,0.006,0.005,38.032,126.290,-27.922
15:44:32:249,0.394,0.002,0.017,0.002,38.051,126.264,-27.988
15:44:32:249,0.394,0.004,0.019,0.010,38.048,126.201,-28.072
15:44:32:25,0.395,0.026,0.003,0.009,38.037,126.181,-28.047
15:44:32:433,0.578,0.016,-0.019,0.022,37.905,126.302,-27.922
15:44:32:433,0.578,-0.002,-0.009,-0.017,37.913,126.325,-28.072
15:44:32:434,0.579,0.002,-0.014,-0.009,37.863,126.378,-28.050
15:44:33:011,1.157,0.016,0.015,0.006,38.153,126.554,-28.000
15:44:33:011,1.157,0.010,0.013,-0.002,38.158,126.489,-28.131
15:44:33:011,1.157,0.013,0.004,0.007,38.085,126.457,-28.186
15:44:33:012,1.158,0.012,0.001,0.003,38.042,126.462,-28.169
15:44:33:032,1.178,0.006,0.000,0.001,38.011,126.485,-28.156
15:44:33:033,1.179,0.011,-0.003,-0.007,37.999,126.497,-28.148
15:44:33:108,1.253,0.009,-0.014,0.002,37.871,126.465,-28.219
15:44:33:109,1.254,0.006,-0.010,0.007,37.843,126.448,-28.229
15:44:33:164,1.309,0.002,-0.016,-0.002,37.811,126.416,-28.293
15:44:33:165,1.310,0.015,-0.009,-0.005,37.800,126.392,-28.304
15:44:33:184,1.329,0.004,-0.004,0.003,37.815,126.385,-28.291
15:44:33:211,1.356,-0.001,0.006,0.001,37.822,126.418,-28.197
