Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:41:25:943,0.000,0.001,-0.005,-0.001,33.285,113.175,-20.162
15:41:26:054,0.111,0.004,0.002,-0.007,33.281,113.139,-20.201
15:41:26:055,0.112,0.003,0.007,-0.003,33.267,113.114,-20.218
15:41:26:055,0.112,0.011,-0.003,0.006,33.268,113.061,-20.207
15:41:26:056,0.113,0.013,0.001,0.014,33.276,113.015,-20.225
15:41:26:13,0.186,0.012,-0.002,0.031,33.251,112.957,-20.248
15:41:26:13,0.187,0.009,-0.005,0.010,33.234,112.975,-20.256
15:41:26:236,0.293,0.009,0.000,0.005,33.238,112.987,-20.298
15:41:26:237,0.294,0.009,-0.014,0.005,33.225,113.002,-20.287
15:41:26:238,0.295,0.014,-0.010,-0.004,33.209,113.015,-20.283
15:41:26:238,0.295,0.004,-0.007,-0.002,33.214,113.029,-20.266
15:41:26:28,0.337,0.004,-0.006,0.008,33.268,113.074,-20.114
15:41:26:307,0.364,0.003,-0.002,0.005,33.291,113.105,-20.070
15:41:26:545,0.601,0.017,-0.018,0.003,33.267,113.008,-20.143
15:41:26:63,0.687,0.009,-0.006,0.002,33.236,113.000,-20.153
15:41:26:631,0.688,0.017,-0.019,0.003,33.245,112.989,-20.153
15:41:26:631,0.688,0.013,-0.011,0.015,33.268,112.986,-20.136
15:41:26:678,0.735,0.008,0.006,0.002,33.281,113.003,-20.150
15:41:26:702,0.759,0.001,0.007,0.003,33.298,113.052,-20.157
15:41:26:727,0.784,0.005,0.008,0.004,33.282,113.103,-20.162
15:41:26:812,0.869,0.001,0.008,0.001,33.290,113.140,-20.139
15:41:26:812,0.869,0.005,-0.013,0.004,33.273,113.208,-20.116
15:41:26:813,0.870,-0.001,0.005,-0.004,33.264,113.224,-20.151
15:41:26:99,1.047,-0.003,-0.002,0.001,33.315,113.434,-20.164
15:41:27:02,1.076,-0.007,0.002,-0.010,33.301,113.451,-20.210
15:41:27:02,1.076,0.004,0.009,0.006,33.302,113.458,-20.209
15:41:27:045,1.101,0.000,0.002,0.006,33.357,113.450,-20.229
15:41:27:046,1.102,-0.007,0.005,0.001,33.355,113.447,-20.296
15:41:27:069,1.126,0.004,-0.004,0.000,33.334,113.451,-20.307
15:41:27:094,1.151,0.004,-0.009,0.001,33.313,113.429,-20.290
15:41:27:121,1.178,0.010,-0.010,0.004,33.310,113.404,-20.326
15:41:27:205,1.261,0.013,-0.011,0.016,33.306,113.369,-20.336
15:41:27:206,1.262,0.011,-0.012,0.006,33.312,113.372,-20.345
15:41:27:207,1.263,0.008,-0.001,0.012,33.312,113.371,-20.375
15:41:27:255,1.312,0.008,0.002,0.012,33.321,113.375,-20.407
15:41:27:255,1.312,0.008,-0.002,0.009,33.329,113.389,-20.435
15:41:27:278,1.335,0.003,-0.001,-0.009,33.347,113.421,-20.470
15:41:27:414,1.470,0.001,0.000,0.002,33.363,113.440,-20.515
15:41:27:415,1.471,0.007,0.005,0.001,33.372,113.443,-20.577
15:41:27:603,1.659,-0.006,0.005,0.008,33.329,113.537,-20.651
15:41:27:604,1.660,-0.006,0.007,-0.006,33.317,113.529,-20.692
15:41:27:605,1.661,0.004,-0.007,-0.002,33.259,113.536,-20.693
15:41:27:62,1.676,0.006,-0.012,-0.009,33.204,113.528,-20.670
15:41:27:785,1.842,0.000,-0.008,0.012,33.146,113.274,-20.801
15:41:27:786,1.843,0.007,-0.005,0.010,33.147,113.235,-20.821
15:41:27:786,1.843,0.006,-0.013,0.005,33.165,113.190,-20.844
15:41:27:787,1.844,0.009,-0.002,0.003,33.167,113.197,-20.829
15:41:27:864,1.921,0.005,0.001,0.000,33.173,113.225,-20.726
15:41:27:864,1.921,0.004,-0.001,-0.001,33.194,113.215,-20.710
15:41:27:882,1.939,0.001,0.000,0.001,33.193,113.203,-20.706
15:41:27:965,2.021,0.001,-0.001,0.002,33.244,113.219,-20.526
15:41:28:045,2.102,0.015,0.001,0.008,33.239,113.224,-20.485
15:41:28:045,2.102,0.005,0.002,0.006,33.222,113.231,-20.453
15:41:28:046,2.103,0.004,0.006,0.005,33.246,113.256,-20.404
15:41:28:066,2.123,-0.001,-0.005,0.011,33.256,113.262,-20.399
15:41:28:224,2.281,-0.003,-0.006,-0.002,33.140,113.319,-20.371
15:41:28:249,2.306,0.010,-0.006,0.014,33.126,113.317,-20.321
15:41:28:275,2.332,0.017,0.001,0.003,33.140,113.314,-20.365
15:41:28:361,2.418,0.008,-0.005,0.005,33.141,113.336,-20.396
15:41:28:362,2.419,0.013,-0.008,0.006,33.147,113.372,-20.379
15:41:28:362,2.419,0.002,-0.005,0.002,33.153,113.397,-20.395
15:41:28:382,2.439,0.004,0.001,0.000,33.167,113.415,-20.403
15:41:28:571,2.628,0.017,0.003,-0.003,33.178,113.420,-20.429
15:41:28:571,2.628,0.009,-0.004,0.014,33.152,113.417,-20.432
15:41:28:571,2.628,0.004,0.000,0.014,33.152,113.417,-20.432
15:41:28:591,2.648,0.002,-0.011,0.015,33.141,113.427,-20.439
15:41:28:617,2.674,0.015,-0.016,-0.009,33.123,113.461,-20.449
15:41:28:643,2.700,0.008,-0.008,-0.005,33.102,113.477,-20.441
15:41:28:757,2.813,0.010,-0.015,-0.010,33.147,113.462,-20.482
15:41:28:758,2.814,0.009,0.002,-0.003,33.207,113.440,-20.516
15:41:28:758,2.814,0.007,0.001,0.003,33.262,113.416,-20.535
15:41:28:759,2.815,0.008,0.018,0.013,33.278,113.407,-20.530
15:41:28:775,2.831,0.007,0.010,0.013,33.312,113.394,-20.536
15:41:28:831,2.888,0.008,0.007,0.006,33.325,113.455,-20.375
15:41:28:853,2.910,0.002,0.009,0.007,33.295,113.474,-20.266
15:41:28:959,3.016,0.015,-0.004,0.006,33.271,113.506,-20.208
15:41:29:02,3.076,0.000,0.000,0.000,33.216,113.525,-20.184
15:41:29:021,3.077,0.007,-0.005,-0.009,33.212,113.528,-20.173
15:41:29:022,3.078,0.015,-0.001,0.009,33.201,113.524,-20.118
15:41:29:022,3.078,0.007,0.002,0.007,33.192,113.479,-20.173
15:41:29:04,3.096,0.007,0.008,0.010,33.194,113.464,-20.164
15:41:29:041,3.097,0.022,0.001,0.014,33.190,113.474,-20.115
15:41:29:064,3.121,0.005,-0.010,0.017,33.190,113.496,-20.092
15:41:29:147,3.204,0.003,0.001,0.008,33.165,113.527,-20.064
15:41:29:148,3.205,0.005,0.007,0.022,33.193,113.538,-20.028
15:41:29:149,3.206,0.004,-0.008,0.009,33.172,113.548,-20.015
15:41:29:197,3.254,0.002,-0.009,-0.002,33.116,113.576,-20.061
15:41:29:198,3.255,0.013,-0.006,0.004,33.094,113.575,-20.052
15:41:29:333,3.389,0.007,0.004,0.010,33.179,113.555,-20.142
15:41:29:333,3.389,0.006,0.007,0.006,33.204,113.553,-20.147
15:41:29:352,3.409,0.010,0.010,0.014,33.239,113.555,-20.140
15:41:29:407,3.464,0.003,0.003,-0.001,33.234,113.563,-20.164
15:41:29:408,3.465,0.009,0.003,0.018,33.208,113.581,-20.161
15:41:29:431,3.488,0.009,0.002,0.005,33.201,113.589,-20.163
15:41:29:542,3.599,0.012,-0.021,0.004,33.158,113.625,-20.138
15:41:29:542,3.599,0.007,-0.011,0.002,33.145,113.639,-20.157
15:41:29:543,3.600,0.005,-0.021,-0.001,33.134,113.667,-20.106
15:41:29:562,3.619,0.021,-0.024,0.003,33.166,113.691,-20.054
15:41:29:588,3.644,0.013,-0.007,-0.024,33.237,113.715,-20.086
15:41:29:615,3.671,0.003,-0.001,0.006,33.299,113.730,-20.051
