Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:50:49:353,0.000,0.007,0.014,0.017,18.236,125.994,-22.779
15:50:49:458,0.105,-0.020,0.014,-0.020,18.209,126.049,-22.795
15:50:49:51,0.158,-0.009,0.011,0.001,18.242,126.122,-22.733
15:50:49:536,0.184,-0.002,0.020,-0.005,18.293,126.113,-22.795
15:50:49:562,0.210,0.001,0.011,0.009,18.272,126.048,-22.766
15:50:49:589,0.237,-0.004,0.013,-0.007,18.231,126.036,-22.798
15:50:49:75,0.397,-0.009,-0.007,0.001,18.039,125.762,-23.051
15:50:49:772,0.420,0.003,-0.004,0.007,18.078,125.470,-23.030
15:50:49:828,0.476,0.003,0.008,-0.003,18.119,125.466,-23.031
15:50:49:828,0.476,0.012,0.008,0.012,18.137,125.456,-22.981
15:50:49:854,0.502,0.001,0.010,0.001,18.199,125.499,-22.957
15:50:49:854,0.502,-0.010,0.014,0.000,18.224,125.519,-22.976
15:50:49:936,0.583,-0.001,0.010,0.000,18.219,125.531,-22.964
15:50:49:936,0.583,-0.004,0.018,-0.003,18.224,125.585,-22.911
15:50:49:937,0.584,-0.020,-0.005,-0.012,18.219,125.630,-22.885
15:50:50:019,0.666,0.001,-0.014,0.008,18.194,125.613,-22.881
15:50:50:019,0.666,-0.005,-0.026,0.004,18.170,125.580,-22.887
15:50:50:035,0.682,-0.008,0.000,-0.001,18.181,125.529,-22.944
15:50:50:062,0.709,0.002,-0.003,0.012,18.214,125.512,-22.902
15:50:50:194,0.842,-0.004,0.015,-0.001,18.332,125.485,-22.867
15:50:50:221,0.868,-0.005,0.007,-0.007,18.370,125.487,-22.850
15:50:50:222,0.869,-0.005,0.007,-0.015,18.395,125.455,-22.902
15:50:50:273,0.920,-0.001,0.011,0.003,18.398,125.427,-22.937
15:50:50:328,0.975,0.003,0.008,0.002,18.421,125.319,-22.947
15:50:50:35,0.997,0.010,0.017,0.010,18.400,125.321,-22.888
15:50:50:376,1.024,-0.003,-0.001,-0.001,18.386,125.346,-22.856
15:50:50:402,1.050,-0.007,0.013,-0.004,18.392,125.354,-22.843
15:50:50:428,1.076,0.003,-0.002,0.010,18.381,125.352,-22.781
15:50:50:516,1.163,-0.007,0.015,0.006,18.386,125.356,-22.797
15:50:50:516,1.163,0.008,0.013,0.007,18.392,125.373,-22.781
15:50:50:534,1.181,0.002,0.011,-0.001,18.405,125.426,-22.724
15:50:50:589,1.236,-0.006,0.000,0.008,18.391,125.457,-22.698
15:50:50:59,1.237,0.002,-0.003,-0.003,18.361,125.478,-22.741
15:50:50:665,1.313,-0.013,0.010,-0.020,18.391,125.519,-22.814
15:50:50:691,1.339,-0.002,-0.009,0.013,18.342,125.535,-22.751
15:50:50:717,1.365,-0.002,0.000,0.002,18.333,125.536,-22.755
15:50:50:743,1.391,0.003,-0.006,0.000,18.351,125.527,-22.778
15:50:50:8,1.447,-0.007,0.012,0.000,18.415,125.506,-22.848
15:50:50:931,1.578,0.005,0.015,-0.003,18.464,125.491,-22.874
15:50:51:058,1.706,-0.001,0.003,0.001,18.347,125.513,-22.859
15:50:51:085,1.732,-0.005,-0.008,0.003,18.324,125.511,-22.852
15:50:51:111,1.759,-0.011,-0.003,0.001,18.310,125.511,-22.876
15:50:51:193,1.840,-0.008,0.010,0.003,18.313,125.525,-22.838
15:50:51:374,2.021,0.000,0.022,0.004,18.393,125.411,-22.947
15:50:51:4,2.048,0.004,0.008,0.015,18.410,125.399,-22.941
15:50:51:456,2.104,-0.001,0.014,-0.001,18.438,125.414,-22.940
15:50:51:456,2.104,-0.011,0.013,0.003,18.433,125.419,-22.966
15:50:51:531,2.179,-0.001,0.003,0.001,18.392,125.414,-22.961
15:50:51:587,2.234,-0.004,0.001,-0.007,18.369,125.408,-22.983
15:50:51:774,2.422,-0.011,0.006,-0.012,18.395,125.380,-22.990
15:50:51:774,2.422,0.003,0.006,0.012,18.397,125.384,-22.954
15:50:51:794,2.442,-0.002,0.003,-0.002,18.423,125.374,-22.936
15:50:51:82,2.468,-0.005,0.010,0.009,18.421,125.355,-22.968
