Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:47:58:623,0.000,-0.010,-0.022,-0.004,14.009,118.250,-20.606
15:47:58:623,0.000,-0.015,-0.004,0.003,13.925,118.251,-20.609
15:47:58:706,0.084,-0.008,-0.024,-0.004,13.855,118.210,-20.626
15:47:58:706,0.084,-0.005,-0.010,-0.002,13.854,118.127,-20.759
15:47:58:724,0.102,0.001,-0.008,0.002,13.868,118.041,-20.877
15:47:58:892,0.269,0.007,0.004,0.025,13.911,117.818,-21.137
15:47:58:893,0.270,0.014,0.017,0.030,13.944,117.822,-21.023
15:47:58:893,0.270,-0.009,0.021,0.010,13.979,117.879,-20.967
15:47:58:894,0.271,0.008,0.004,0.019,13.981,117.932,-20.914
15:47:58:91,0.287,-0.007,0.014,-0.006,13.937,117.991,-20.945
15:47:59:023,0.400,-0.015,-0.022,-0.021,13.707,117.991,-21.321
15:47:59:023,0.400,-0.015,-0.025,-0.012,13.693,117.939,-21.428
15:47:59:068,0.446,-0.015,-0.033,0.005,13.698,117.932,-21.461
15:47:59:069,0.447,-0.013,-0.019,-0.009,13.741,117.884,-21.554
15:47:59:093,0.471,-0.004,0.005,0.006,13.830,117.800,-21.651
15:47:59:118,0.496,-0.005,0.005,0.017,13.882,117.765,-21.656
15:47:59:144,0.521,-0.007,0.031,0.000,13.965,117.730,-21.666
15:47:59:198,0.575,-0.005,0.034,0.008,14.007,117.720,-21.663
15:47:59:226,0.603,-0.008,0.011,0.009,13.999,117.678,-21.645
15:47:59:227,0.604,-0.001,0.021,0.000,13.983,117.651,-21.651
15:47:59:279,0.657,-0.005,0.002,0.008,13.877,117.602,-21.573
15:47:59:302,0.680,0.002,0.009,0.000,13.867,117.581,-21.618
15:47:59:328,0.706,-0.009,-0.033,0.034,13.770,117.619,-21.526
15:47:59:416,0.793,-0.005,-0.011,0.014,13.734,117.675,-21.464
15:47:59:416,0.793,-0.011,-0.028,0.003,13.764,117.793,-21.239
15:47:59:463,0.840,-0.017,-0.011,-0.018,13.786,117.886,-21.119
15:47:59:463,0.840,-0.006,-0.016,-0.007,13.835,117.958,-21.006
15:47:59:487,0.864,-0.012,0.002,-0.013,13.870,117.949,-21.000
15:47:59:512,0.889,-0.001,0.016,-0.002,13.987,117.940,-20.997
15:47:59:598,0.975,-0.001,0.046,-0.008,14.060,117.957,-20.986
15:47:59:598,0.975,0.003,0.022,0.009,14.054,117.958,-20.953
15:47:59:598,0.975,0.001,0.026,0.008,14.002,117.933,-20.974
15:47:59:647,1.024,0.004,-0.008,0.016,13.956,117.915,-21.003
15:47:59:648,1.025,-0.010,0.014,-0.014,13.899,117.835,-21.181
15:47:59:887,1.264,-0.002,0.008,0.004,13.817,117.731,-20.913
15:47:59:888,1.265,0.005,-0.007,0.008,13.790,117.661,-20.894
15:47:59:994,1.372,0.010,0.007,0.017,13.799,117.634,-20.858
15:47:59:994,1.372,-0.005,0.009,0.012,13.807,117.629,-20.787
15:47:59:994,1.372,-0.003,0.006,0.004,13.810,117.652,-20.740
15:47:59:995,1.373,0.002,0.014,0.005,13.810,117.657,-20.716
15:48:00:04,1.417,-0.006,0.010,0.011,13.775,117.668,-20.655
15:48:00:04,1.417,0.004,0.000,0.019,13.735,117.694,-20.590
15:48:00:063,1.440,-0.011,-0.014,0.014,13.666,117.714,-20.558
15:48:00:116,1.493,-0.007,-0.015,0.001,13.614,117.781,-20.516
15:48:00:171,1.548,-0.030,-0.012,-0.036,13.638,117.830,-20.562
15:48:00:172,1.549,-0.013,-0.002,-0.021,13.652,117.848,-20.557
15:48:00:252,1.630,-0.005,-0.010,-0.001,13.645,117.811,-20.562
15:48:00:253,1.631,-0.005,0.001,0.000,13.637,117.772,-20.617
15:48:00:254,1.632,-0.005,-0.003,0.006,13.659,117.735,-20.633
15:48:00:383,1.760,-0.018,0.009,-0.012,13.697,117.833,-20.421
15:48:00:65,2.027,-0.003,0.019,-0.009,13.853,117.682,-20.252
15:48:00:65,2.027,-0.002,0.009,0.016,13.889,117.733,-20.124
15:48:00:667,2.044,-0.009,0.006,0.006,13.910,117.775,-20.080
15:48:00:78,2.157,-0.011,0.017,-0.009,13.973,117.826,-20.111
15:48:00:78,2.157,0.002,-0.011,0.016,13.959,117.881,-20.029
15:48:00:78,2.157,-0.012,0.004,-0.002,13.982,117.963,-20.067
15:48:00:827,2.205,-0.013,0.011,-0.011,14.020,118.020,-20.050
15:48:00:827,2.205,-0.010,-0.008,0.008,14.041,118.069,-19.960
15:48:00:877,2.255,-0.003,-0.004,-0.009,14.026,118.100,-19.971
15:48:00:932,2.309,-0.007,-0.007,0.001,14.023,118.087,-19.972
15:48:00:933,2.310,-0.003,0.004,0.003,14.040,118.082,-19.972
15:48:01:009,2.386,0.000,-0.014,0.002,14.027,118.099,-19.941
15:48:01:061,2.439,-0.005,-0.023,0.006,14.015,118.084,-19.947
15:48:01:087,2.465,-0.005,-0.008,0.008,14.021,118.074,-19.951
15:48:01:142,2.520,-0.003,-0.014,0.007,14.029,118.089,-19.907
15:48:01:143,2.520,-0.002,-0.021,0.031,14.054,118.104,-19.774
15:48:01:166,2.543,0.002,-0.012,0.002,14.077,118.105,-19.752
15:48:01:192,2.569,0.000,0.022,-0.001,14.163,118.115,-19.770
15:48:01:218,2.595,0.001,0.007,0.014,14.232,118.166,-19.663
15:48:01:245,2.622,-0.004,0.012,-0.005,14.268,118.209,-19.625
15:48:01:357,2.734,-0.008,0.006,-0.004,14.296,118.271,-19.640
15:48:01:357,2.734,-0.006,0.021,-0.016,14.303,118.250,-19.706
15:48:01:357,2.734,-0.004,-0.008,0.019,14.274,118.260,-19.647
15:48:01:405,2.783,0.003,-0.001,0.013,14.252,118.261,-19.713
15:48:01:405,2.783,-0.006,0.008,-0.018,14.246,118.240,-19.841
15:48:01:454,2.832,-0.003,-0.010,-0.001,14.223,118.250,-19.986
15:48:01:538,2.915,-0.005,0.013,0.008,14.283,118.157,-20.183
15:48:01:563,2.940,0.004,0.006,0.015,14.268,118.124,-20.117
15:48:01:563,2.940,0.002,-0.001,0.020,14.231,118.111,-20.149
15:48:01:615,2.992,-0.003,0.003,0.011,14.185,118.106,-20.108
15:48:01:616,2.993,0.006,-0.029,0.022,14.171,118.095,-20.053
15:48:01:638,3.016,0.004,-0.024,0.013,14.147,118.112,-20.077
15:48:01:664,3.042,-0.011,-0.007,-0.012,14.142,118.104,-20.211
15:48:01:72,3.097,-0.011,0.000,-0.012,14.172,118.093,-20.239
