Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:57:50:053,0.000,-0.016,0.008,-0.012,-9.021,110.646,-23.936
15:57:50:053,0.000,-0.015,-0.008,-0.023,-8.990,110.840,-24.011
15:57:50:054,0.001,-0.004,0.010,-0.035,-8.986,110.968,-24.073
15:57:50:054,0.001,-0.012,-0.006,-0.024,-8.959,111.142,-24.188
15:57:50:624,0.572,0.003,-0.010,0.028,-8.817,111.425,-24.527
15:57:50:624,0.572,0.009,-0.009,0.017,-8.775,111.437,-24.479
15:57:50:655,0.602,0.004,-0.010,0.016,-8.755,111.465,-24.487
15:57:50:656,0.603,0.008,0.003,-0.011,-8.659,111.655,-24.431
15:57:50:656,0.603,-0.019,-0.005,0.013,-8.577,111.725,-24.358
15:57:50:657,0.604,-0.013,-0.004,-0.029,-8.583,111.757,-24.395
15:57:51:026,0.973,-0.001,-0.018,-0.016,-8.936,111.968,-24.734
15:57:51:026,0.973,-0.022,-0.014,0.003,-8.962,112.024,-24.829
15:57:51:026,0.973,-0.001,-0.021,-0.010,-8.995,112.056,-24.938
15:57:51:174,1.122,-0.005,-0.035,0.028,-9.024,112.084,-24.982
15:57:51:174,1.122,-0.001,0.011,-0.025,-9.019,112.032,-25.328
15:57:51:208,1.156,0.002,-0.024,-0.004,-8.947,112.114,-25.390
15:57:51:208,1.156,-0.020,-0.007,-0.014,-8.903,112.114,-25.543
15:57:51:209,1.157,0.002,0.001,-0.004,-8.832,112.112,-25.540
15:57:51:364,1.312,-0.003,-0.020,0.001,-8.679,112.174,-25.366
15:57:51:365,1.313,-0.011,-0.039,-0.008,-8.707,112.183,-25.428
15:57:51:366,1.314,-0.035,-0.044,0.019,-8.761,112.156,-25.489
15:57:51:385,1.332,0.005,-0.017,0.010,-8.523,112.093,-25.472
15:57:51:549,1.496,0.036,0.020,0.015,-8.372,112.034,-25.484
15:57:51:549,1.496,0.011,0.024,0.014,-8.289,112.035,-25.464
15:57:51:549,1.497,0.011,0.003,0.018,-8.215,112.062,-25.471
