now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:05:11:30:23,up_120_30_,0.6442816257476807,0.51893306,0.4041625,0.92897123,0.5149593,0.47222182,0.92046607,0.4717355,0.46692485,0.82583445,0.4206166,0.43555102,0.8690264,0.365818,0.39902636,0.88976073,0.55036527,0.47210345,0.8785609,0.6091931,0.4406544,0.9001301,0.66396534,0.40947974,0.83501214,0.514755,0.6449524,0.9279536,0.48366067,0.6448808,0.91799706,0.4835053,0.7704772,0.94262433,0.47944802,0.8702359,0.86481386,0.5385165,0.6449926,0.8793616,0.5383986,0.77080035,0.8974932,0.5229096,0.8806295,0.8472827,0.5148773,0.3989087,0.9839228,0.52666104,0.39885262,0.9073759,0.49523124,0.41466805,0.82934344,0.5423228,0.4094275,0.47658122,0.5384055,0.91194665,0.8487789,0.5501278,0.90177715,0.9156817,0.5188811,0.89611053,0.85843587,0.45623747,0.91203666,0.87280405,0.45199528,0.9015337,0.9371916,0.48338586,0.89104795,0.8867911,-1.00,151.32516318290394,-1,-1,-1,-1,154.32470764991214,-1,-1,-1,-1
2022:01:05:11:30:24,up_120_30_,0.7759253978729248,0.5189323,0.4041596,0.9287104,0.5149531,0.4722176,0.92148596,0.47169945,0.46687028,0.824324,0.4205408,0.43557367,0.8790908,0.36200678,0.39910662,0.90518117,0.5503778,0.47215205,0.8809936,0.6092082,0.4407009,0.89961034,0.6601816,0.41462985,0.82117677,0.5147606,0.64494914,0.92491376,0.48367333,0.64485013,0.91637605,0.48350054,0.77042854,0.9376366,0.47946882,0.8701738,0.86835605,0.5385223,0.6450187,0.878703,0.5383873,0.770776,0.8947496,0.52291614,0.88057387,0.8418455,0.5148873,0.39889726,0.98261833,0.52667946,0.39887756,0.90225035,0.49526933,0.4146615,0.82297355,0.5423636,0.40952733,0.5083603,0.53841126,0.9119598,0.8517766,0.5501472,0.90179324,0.9176709,0.51887137,0.8960705,0.8450333,0.45993876,0.9119851,0.8644646,0.45205444,0.9015249,0.94384754,0.48339576,0.89098656,0.87740064,-1.00,152.45759159672903,-1,-1,-1,-1,155.34145771041867,-1,-1,-1,-1
2022:01:05:11:30:24,up_120_30_,0.8367996215820312,0.51508754,0.4042373,0.94460773,0.51482373,0.47225553,0.90861225,0.4678099,0.46693173,0.8243397,0.4128706,0.44082174,0.8652093,0.35793826,0.43015382,0.8639399,0.55021423,0.47217435,0.8794798,0.60909706,0.44600952,0.8667365,0.6601423,0.43566287,0.87727714,0.5110592,0.64505404,0.922858,0.48356268,0.64499396,0.91905427,0.48341998,0.77054083,0.9497249,0.4794107,0.8702448,0.8532444,0.53840345,0.6450513,0.87508106,0.53446525,0.7707379,0.9009043,0.5228528,0.8805835,0.862617,0.5110291,0.39888147,0.9557411,0.52268106,0.39896822,0.9509652,0.49142614,0.40435883,0.8305298,0.5384879,0.41456628,0.7537837,0.5384065,0.9119553,0.87413377,0.55013156,0.9017642,0.9381028,0.51882696,0.8960746,0.8630736,0.45619476,0.91199505,0.87513685,0.4519842,0.901497,0.9317895,0.483348,0.89102507,0.8770112,-1.00,161.75805177671413,-1,-1,-1,-1,167.9533777450906,-1,-1,-1,-1
2022:01:05:11:30:24,up_120_30_,0.9165537357330322,0.5150624,0.40425405,0.94501406,0.5148236,0.47225845,0.90826195,0.46782854,0.4668958,0.82123965,0.4128352,0.44082633,0.8702188,0.3579145,0.43017876,0.8623005,0.5502214,0.47222376,0.8806736,0.6091141,0.446004,0.8631337,0.66397774,0.4357203,0.87240314,0.51106787,0.6450566,0.92435515,0.48356262,0.64499265,0.918328,0.48342168,0.77056587,0.95163894,0.47572705,0.870249,0.8520716,0.5384172,0.6450626,0.87502795,0.5306974,0.77078235,0.8989722,0.5228332,0.8805878,0.8649409,0.5109958,0.39889315,0.95313036,0.5190446,0.39898723,0.9565291,0.49138233,0.4043697,0.8366131,0.53846544,0.41462958,0.7548144,0.5384047,0.9119686,0.8692583,0.55013245,0.90178144,0.93511844,0.51880205,0.8960707,0.86683774,0.4599061,0.9069867,0.8695215,0.4520286,0.901473,0.93896264,0.48333234,0.89100367,0.8704208,-1.00,162.26514878736268,-1,-1,-1,-1,168.03791491708728,-1,-1,-1,-1
2022:01:05:11:30:24,up_120_30_,0.9784166812896729,0.5150604,0.40428764,0.94349116,0.5147883,0.47231826,0.91150045,0.46781227,0.4669716,0.8263718,0.4127975,0.44085124,0.8620097,0.35787657,0.43019834,0.86686814,0.5501236,0.47228295,0.8878634,0.6089846,0.44603223,0.85007334,0.6561804,0.43579015,0.8832609,0.51104003,0.64504164,0.9244019,0.48354825,0.6449787,0.91818964,0.4834183,0.7705172,0.9493703,0.4794139,0.87020624,0.85729724,0.5383655,0.6450425,0.874181,0.5306812,0.7707326,0.90237665,0.5228376,0.8805685,0.86640537,0.51099336,0.3989276,0.95390296,0.5190309,0.39902264,0.9554473,0.49135593,0.4093423,0.84590423,0.5384414,0.4146718,0.7375039,0.53838545,0.9119684,0.8669857,0.550117,0.9017989,0.9345981,0.5188183,0.89606714,0.8696612,0.4599008,0.9069616,0.87450916,0.45202664,0.9014466,0.94225866,0.4833481,0.89099413,0.87313724,-1.00,161.06957768632978,-1,-1,-1,-1,167.99828749640147,-1,-1,-1,-1
2022:01:05:11:30:24,up_120_30_,1.039222002029419,0.5149597,0.40426943,0.9472174,0.514759,0.47222766,0.9079187,0.46397594,0.46691898,0.8280265,0.40898344,0.4407691,0.86437404,0.35786742,0.4251604,0.8562995,0.5501382,0.4721884,0.88881147,0.60906565,0.44602987,0.86044466,0.66015446,0.43579808,0.8735297,0.511061,0.64503425,0.9206877,0.4835547,0.6449745,0.9172997,0.48342913,0.77047867,0.9435458,0.47942695,0.87020236,0.8603047,0.5384085,0.6450371,0.8719804,0.53451306,0.7707277,0.90451115,0.52286434,0.8805276,0.8593168,0.5108591,0.39892274,0.9415445,0.5188969,0.39901227,0.9708613,0.48762622,0.40440312,0.86649334,0.53448784,0.41463298,0.7123725,0.5383663,0.90700686,0.865923,0.55011725,0.90177876,0.9369318,0.5188412,0.8960304,0.86067235,0.4599348,0.90696156,0.87256265,0.45204294,0.90144855,0.94655716,0.48335546,0.8909957,0.8724785,-1.00,161.7607818501451,-1,-1,-1,-1,164.4859157706476,-1,-1,-1,-1
2022:01:05:11:30:24,up_120_30_,1.0990614891052246,0.51496416,0.40427864,0.94552743,0.5147763,0.47223043,0.9104736,0.46399164,0.4669134,0.82733244,0.4089529,0.4407447,0.8632398,0.3578751,0.4250896,0.85211474,0.5501638,0.47217712,0.88658977,0.6090924,0.44600505,0.8645839,0.6639768,0.43577808,0.8731022,0.5146708,0.6450401,0.92297554,0.48356378,0.6449785,0.9197768,0.48342827,0.77048755,0.94399744,0.4794247,0.870214,0.8589682,0.53842735,0.6450539,0.8746802,0.53451616,0.7707442,0.9049982,0.5228569,0.88056856,0.8614383,0.5108567,0.39892793,0.9403415,0.51890486,0.39900714,0.9694272,0.48762318,0.40932897,0.8623762,0.5345138,0.414594,0.7113907,0.53838366,0.91194415,0.86552763,0.5501127,0.90178615,0.9359765,0.5188323,0.89605606,0.8666823,0.4599469,0.9069648,0.8714463,0.45204976,0.90145314,0.9468697,0.48335034,0.89100546,0.8706776,-1.00,162.3512967983852,-1,-1,-1,-1,164.4660249615064,-1,-1,-1,-1
2022:01:05:11:30:24,up_120_30_,1.1718671321868896,0.514967,0.4043038,0.9430651,0.5147961,0.4722391,0.9111956,0.4677635,0.4669346,0.8262413,0.4089889,0.44073084,0.8621945,0.3579211,0.42502484,0.85679793,0.5501907,0.47218573,0.8843206,0.60908604,0.44605398,0.8580146,0.6639559,0.43576348,0.86848456,0.51106405,0.6450415,0.92151135,0.48355022,0.6449722,0.9181245,0.48342326,0.7704702,0.9423424,0.47942868,0.87021273,0.85939234,0.53841746,0.6450501,0.87150466,0.53450847,0.7707197,0.9042319,0.52286917,0.88056093,0.85921764,0.51086015,0.39894897,0.9411352,0.5189063,0.39901665,0.96962357,0.48763618,0.40936065,0.85888034,0.53452885,0.41459033,0.7191867,0.53837353,0.9119554,0.863463,0.5501113,0.9018,0.93516606,0.5188475,0.89605236,0.8625177,0.45992684,0.9069644,0.8737836,0.45203376,0.9014488,0.9468793,0.48335764,0.8910103,0.8715308,-1.00,162.33379393128666,-1,-1,-1,-1,165.55077736414253,-1,-1,-1,-1
2022:01:05:11:30:24,up_120_30_,1.2356963157653809,0.51487035,0.40428883,0.93852174,0.51479506,0.47229108,0.91172624,0.46776375,0.46688753,0.8218315,0.4090027,0.44061136,0.86525476,0.3578333,0.4094009,0.8433714,0.55015284,0.47228098,0.8907921,0.6090645,0.4461303,0.844364,0.65626496,0.4356841,0.87359595,0.51467323,0.64503336,0.9193903,0.4835722,0.6449789,0.9150352,0.48342642,0.7704703,0.94129974,0.47942373,0.8701765,0.8614733,0.53843445,0.6450385,0.87282175,0.53456646,0.7707316,0.9032338,0.5228676,0.88053584,0.85568994,0.5070664,0.39895165,0.93497705,0.5188159,0.3990186,0.9813361,0.4875979,0.40939704,0.8252877,0.53446513,0.4146723,0.76083636,0.5383748,0.91195065,0.86289597,0.55011606,0.90178967,0.93643177,0.51883787,0.8960345,0.85387266,0.45991156,0.9069451,0.8786198,0.45202366,0.90143514,0.9469215,0.4833523,0.89098334,0.8722868,-1.00,160.9876396692621,-1,-1,-1,-1,158.94742108123984,-1,-1,-1,-1
2022:01:05:11:30:24,up_120_30_,1.2955379486083984,0.51486415,0.4043069,0.9370346,0.5147992,0.47224987,0.90675473,0.46396515,0.46186307,0.82314926,0.40499258,0.4357868,0.85810494,0.35401872,0.4042523,0.82637286,0.55018145,0.47219846,0.8836363,0.60907954,0.4460589,0.8549417,0.6562441,0.43569726,0.8732306,0.51469153,0.64503527,0.9236778,0.4835806,0.6449778,0.91552716,0.483428,0.7704848,0.9413104,0.47941604,0.8701749,0.8605825,0.5384666,0.6450397,0.8745084,0.53457034,0.77073574,0.9025099,0.52286035,0.88054866,0.8569611,0.5070589,0.39896297,0.9350296,0.5188119,0.3990259,0.9829867,0.4875903,0.4094033,0.8320603,0.5344647,0.4146654,0.7640087,0.53458756,0.90700674,0.85673326,0.5501105,0.9018047,0.931609,0.5188339,0.89604187,0.8614173,0.45991084,0.90695214,0.87894064,0.4520209,0.9014456,0.94548917,0.4833527,0.8909825,0.8740392,-1.00,161.09247337857306,-1,-1,-1,-1,163.89408021489115,-1,-1,-1,-1
