now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:05:11:42:16,down_90_30_,0.675199031829834,0.4089599,0.5823057,0.7725535,0.452209,0.5610476,0.80109894,0.4520982,0.55078596,0.7188946,0.47962528,0.6135621,0.26048404,0.4678318,0.6921113,0.34798825,0.45592612,0.56148696,0.9190548,0.4834591,0.64474994,0.91202664,0.47572055,0.71311706,0.82906365,0.526782,0.6505228,0.6834673,0.5227302,0.65040606,0.6608701,0.48347503,0.7602966,0.4990371,0.49138242,0.87546563,0.278502,0.54229915,0.6555842,0.8408188,0.48368666,0.7705593,0.96852195,0.50315714,0.8964645,0.8850062,0.0,0.0,0.0,0.39732122,0.5667906,0.844138,0.0,0.0,0.0,0.4166619,0.54040825,0.85635346,0.45220378,0.9018186,0.9076843,0.4678463,0.9224216,0.8354906,0.51501495,0.90670377,0.89244235,0.4717291,0.89647996,0.15315156,0.47948995,0.89641726,0.12452959,0.5109279,0.8753297,0.13192,-1.00,104.1783792358372,-1,-1,-1,-1,5.733864991809947,-1,-1,-1,-1
2022:01:05:11:42:17,down_90_30_,0.8208096027374268,0.40496626,0.5925917,0.7755676,0.4521934,0.5612593,0.8452554,0.45202607,0.5559831,0.7430452,0.48331872,0.62412345,0.29839045,0.47171393,0.6922975,0.37374514,0.45594895,0.56633013,0.9236693,0.48352328,0.645256,0.95680434,0.4756155,0.7183792,0.83152336,0.5267792,0.65551394,0.6807744,0.52275133,0.65052104,0.65545344,0.48342937,0.765246,0.51925945,0.49139467,0.87538517,0.28661767,0.54230434,0.66067183,0.8259385,0.4872623,0.7706379,0.97879195,0.50311637,0.89648527,0.8868592,0.0,0.0,0.0,0.39717215,0.57175016,0.8361083,0.0,0.0,0.0,0.41284227,0.55069804,0.84338284,0.45216334,0.90183705,0.8997537,0.4677901,0.92244655,0.8350199,0.5149859,0.90673494,0.88863266,0.4716888,0.8964865,0.15235323,0.4794653,0.8964098,0.123593286,0.5109491,0.8753199,0.13468683,-1.00,150.84553176752988,-1,-1,-1,-1,6.4018038715597445,-1,-1,-1,-1
2022:01:05:11:42:17,down_90_30_,0.9085752964019775,0.42058504,0.65012485,0.9109559,0.46005684,0.6086319,0.830799,0.45626014,0.60292757,0.7999886,0.4795904,0.66074073,0.2142703,0.45594063,0.70787483,0.2916979,0.46391073,0.6344942,0.82138383,0.48337135,0.70785797,0.85878605,0.4560588,0.754907,0.82905304,0.5306894,0.7285098,0.7535038,0.53063685,0.718216,0.6571807,0.46387768,0.77081233,0.6169387,0.48763597,0.8753637,0.4829159,0.5345529,0.72896785,0.88149136,0.4560886,0.7811797,0.92376715,0.50306785,0.89640707,0.8720857,0.0,0.0,0.0,0.41677818,0.6448098,0.90799063,0.0,0.0,0.0,0.42458686,0.60821545,0.9729818,0.45226416,0.906898,0.8589008,0.46777037,0.92761844,0.79892135,0.51504266,0.9017821,0.8940724,0.45996025,0.896337,0.2647404,0.46391732,0.8962287,0.22328864,0.510882,0.89093953,0.18639347,-1.00,167.79350872799674,-1,-1,-1,-1,33.82137648525234,-1,-1,-1,-1
2022:01:05:11:42:17,down_90_30_,0.9684154987335205,0.42054164,0.6501459,0.91788024,0.45993248,0.613636,0.8256592,0.45605448,0.6031185,0.81914383,0.46786603,0.6659907,0.29899886,0.45220694,0.7182963,0.4036457,0.46387783,0.6395685,0.8253751,0.48340484,0.7078539,0.8663414,0.45591465,0.76019394,0.8742766,0.53061813,0.7285779,0.760992,0.5267158,0.7183752,0.668375,0.45999232,0.7708896,0.62737846,0.48759305,0.87539494,0.4790157,0.5345842,0.72900975,0.88206375,0.45601904,0.78125995,0.92029834,0.5031063,0.8964182,0.87145865,0.40499485,0.6452207,0.061239645,0.41674328,0.64481866,0.9081736,0.0,0.0,0.0,0.42457235,0.60830027,0.9690654,0.4558911,0.90693516,0.84690404,0.46783212,0.92764014,0.7941781,0.5150763,0.9017716,0.8890555,0.45997804,0.8964245,0.2698496,0.4638832,0.8963014,0.23110199,0.5108545,0.89094305,0.18447016,-1.00,167.5724529058223,-1,-1,-1,-1,22.153066282927867,-1,-1,-1,-1
2022:01:05:11:42:17,down_90_30_,1.0322446823120117,0.41679776,0.65035164,0.8975717,0.45624027,0.6240914,0.80706745,0.45591867,0.6083902,0.8015036,0.45608935,0.68667686,0.66663885,0.44817,0.7340871,0.7884837,0.4638796,0.644716,0.8527851,0.48336375,0.7183981,0.8574599,0.45215026,0.7652704,0.876662,0.5267313,0.7286589,0.7750174,0.51900834,0.7234275,0.6972777,0.4559732,0.77568537,0.6494152,0.4874394,0.8701711,0.5134955,0.5384681,0.7338183,0.8898171,0.45597315,0.7812889,0.915882,0.49926198,0.8963465,0.86824214,0.40117523,0.6500873,0.13014433,0.41669813,0.6449841,0.9205204,0.0,0.0,0.0,0.42465276,0.60855925,0.9648852,0.4522075,0.9069262,0.84721005,0.46400148,0.9276637,0.79599154,0.51505506,0.9017187,0.8953555,0.45989397,0.8963168,0.26850146,0.46006885,0.8961498,0.23713896,0.5069934,0.8857458,0.18901052,-1.00,154.11838785300276,-1,-1,-1,-1,4.7009578033751716,-1,-1,-1,-1
2022:01:05:11:42:17,down_90_30_,1.1040527820587158,0.42056727,0.6505279,0.88411427,0.45617154,0.62406385,0.79938304,0.4521755,0.60834825,0.78333384,0.4560844,0.681717,0.60931295,0.44826153,0.73418057,0.7141689,0.46388805,0.6447614,0.8534675,0.4833097,0.7183268,0.82764024,0.4520946,0.76011664,0.8650882,0.5267528,0.7286986,0.77367836,0.5190266,0.7234285,0.68964195,0.4559145,0.7706873,0.6074333,0.4874651,0.8650625,0.50274503,0.53850496,0.7338949,0.89951885,0.4559414,0.7762116,0.9391639,0.49927425,0.89634037,0.869033,0.4166745,0.6452308,0.094697185,0.41684192,0.64515406,0.9273212,0.0,0.0,0.0,0.42465463,0.6085741,0.9684199,0.45226407,0.90684533,0.8679338,0.46782956,0.9225441,0.80385685,0.51507175,0.9017292,0.8903813,0.45990658,0.8962655,0.2672777,0.46385038,0.8961445,0.2289749,0.5070023,0.88058716,0.18163575,-1.00,153.7160147749677,-1,-1,-1,-1,16.04799647571009,-1,-1,-1,-1
2022:01:05:11:42:17,down_90_30_,1.1658873558044434,0.42052025,0.65549874,0.8612863,0.4561972,0.62410265,0.794407,0.45227107,0.60831,0.7846074,0.4560173,0.6867187,0.60005283,0.44822484,0.734196,0.65115887,0.46009934,0.64484364,0.8570656,0.47965327,0.7183033,0.82938325,0.45201972,0.76011014,0.85576034,0.53063625,0.7286951,0.7610538,0.5266672,0.71839225,0.6564484,0.45597878,0.77055526,0.569079,0.48749202,0.86498934,0.47472793,0.53846186,0.7339552,0.88717127,0.45589313,0.77617323,0.9410534,0.49925968,0.89633095,0.86909807,0.41276816,0.65012395,0.06815712,0.41678578,0.6452424,0.9136685,0.0,0.0,0.0,0.42466548,0.6086448,0.95513177,0.4522663,0.90681887,0.864547,0.4678234,0.9225384,0.79949427,0.5150775,0.9017094,0.88436544,0.4599818,0.89623535,0.24571161,0.46771798,0.89616984,0.20795953,0.5069966,0.8754394,0.17381494,-1.00,165.33552069973393,-1,-1,-1,-1,15.801933822991867,-1,-1,-1,-1
2022:01:05:11:42:17,down_90_30_,1.2297170162200928,0.41679782,0.6556398,0.8549133,0.45614854,0.62926495,0.79313856,0.45587048,0.6085422,0.77087915,0.45604113,0.6870686,0.6245736,0.4481749,0.7342172,0.64836293,0.45999256,0.6447653,0.8602021,0.48330754,0.72341806,0.8683771,0.4482001,0.7601954,0.8488628,0.5267863,0.72877055,0.76472807,0.5227755,0.72353363,0.68457186,0.4559124,0.7705559,0.630935,0.48746735,0.87012196,0.55123806,0.53844345,0.7339347,0.88821465,0.45593897,0.77616286,0.93700796,0.49919546,0.89633536,0.86928326,0.4050184,0.6504634,0.07942331,0.41293916,0.65006685,0.90352756,0.0,0.0,0.0,0.42457297,0.61355436,0.94623417,0.4521998,0.9068284,0.87486833,0.46398714,0.9225739,0.8088719,0.5150522,0.90175277,0.89236104,0.45606026,0.8962466,0.29409376,0.4599883,0.8961251,0.25509948,0.5070531,0.8806633,0.19304329,-1.00,160.2387379707471,-1,-1,-1,-1,4.272817723130507,-1,-1,-1,-1
2022:01:05:11:42:17,down_90_30_,1.2915515899658203,0.41668275,0.6555152,0.8581879,0.45611677,0.6293478,0.8047633,0.4558822,0.61351043,0.7692942,0.45588094,0.69201714,0.7352168,0.4480341,0.7394202,0.7143354,0.4600196,0.6448018,0.86578244,0.48334494,0.7236517,0.90066993,0.4482418,0.76530176,0.86315686,0.5267499,0.7288084,0.76171494,0.5227219,0.7235845,0.6745405,0.4559832,0.77065307,0.6167104,0.4873478,0.8701847,0.5499713,0.5384542,0.7339594,0.8852632,0.45600373,0.78117186,0.92941546,0.495342,0.8963308,0.8745434,0.4010194,0.65039515,0.12482514,0.41280797,0.64519656,0.8929763,0.0,0.0,0.0,0.42088455,0.6135625,0.9324275,0.45218465,0.90684795,0.86347395,0.46394566,0.922572,0.79962397,0.5149377,0.90173334,0.8880356,0.45605725,0.89625555,0.3022093,0.45621037,0.8911789,0.26004347,0.503135,0.88067967,0.19642791,-1.00,160.24420499688776,-1,-1,-1,-1,4.415260844576283,-1,-1,-1,-1
2022:01:05:11:42:17,down_90_30_,1.3533861637115479,0.41667274,0.6554768,0.81396765,0.456122,0.6240831,0.78628165,0.45605785,0.6083788,0.7742937,0.45608988,0.6919422,0.55232173,0.4443102,0.73943603,0.51850915,0.45621926,0.64485687,0.8719698,0.47954777,0.72861993,0.8735785,0.4481087,0.76523757,0.8109934,0.5345142,0.7287536,0.7511978,0.534493,0.72337943,0.64200956,0.45622504,0.7704942,0.5238831,0.4873781,0.8701198,0.4499119,0.5383871,0.7340128,0.87530744,0.45592567,0.781201,0.9287983,0.4953371,0.8963421,0.877406,0.0,0.0,0.0,0.4089278,0.6452091,0.86035573,0.0,0.0,0.0,0.4206907,0.61356854,0.9285897,0.45219365,0.90676814,0.8607583,0.4639315,0.9225662,0.7963495,0.5149491,0.90171,0.88176495,0.4599718,0.8962081,0.23599787,0.46384054,0.89116037,0.19320494,0.5031182,0.88056356,0.16847432,-1.00,175.87736014319992,-1,-1,-1,-1,5.356266306796029,-1,-1,-1,-1
