now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2022:01:05:11:33:18,up_120_60_,0.6632375717163086,0.5030972,0.3991889,0.89651394,0.48757902,0.46696606,0.90067935,0.4519609,0.45649278,0.8612334,0.39314136,0.43563384,0.8777764,0.34613717,0.39914146,0.86313313,0.5344917,0.46706316,0.8447245,0.58550197,0.44097522,0.88658303,0.63665086,0.42499554,0.87176156,0.49150762,0.64491117,0.899721,0.47169727,0.64488435,0.86120254,0.45990047,0.7707397,0.9299967,0.45222193,0.89090306,0.8994441,0.51895124,0.6449325,0.92221653,0.5190142,0.7707349,0.9429404,0.51894933,0.8805922,0.88352793,0.48764187,0.39394486,0.9800123,0.5110627,0.39874005,0.9632295,0.47955576,0.404092,0.8873612,0.5188388,0.40932965,0.62453765,0.52678967,0.9120727,0.85296047,0.54638195,0.9018002,0.9322244,0.5149655,0.8911629,0.81101906,0.45213267,0.922509,0.8429729,0.42872852,0.9120721,0.82317334,0.45607743,0.8961666,0.7836108,-1.00,157.500277889179,-1,-1,-1,-1,167.9300916393647,-1,-1,-1,-1
2022:01:05:11:33:18,up_120_60_,0.7948858737945557,0.5108311,0.39920688,0.9081492,0.49136987,0.4668754,0.8862113,0.4521953,0.45645607,0.8833645,0.39330256,0.43558532,0.8742573,0.3500375,0.3991227,0.8684427,0.538482,0.466943,0.8484415,0.5895296,0.4408887,0.87405145,0.6405649,0.42510226,0.8880302,0.49919584,0.64501363,0.8872534,0.4794376,0.64496684,0.8770451,0.4599588,0.7706582,0.9198735,0.4522629,0.8859308,0.8933331,0.5227146,0.64500004,0.9113392,0.52271765,0.77072614,0.9378436,0.5189354,0.88059825,0.890188,0.4914256,0.39396217,0.9542163,0.51484823,0.39872044,0.978838,0.48329723,0.40408307,0.92479455,0.5189956,0.40434512,0.4832783,0.53061515,0.9120925,0.8590103,0.54640305,0.90180004,0.938404,0.5149281,0.89117295,0.8215822,0.45217183,0.9224784,0.8364727,0.432491,0.91204584,0.810789,0.4561021,0.8961853,0.7799033,-1.00,157.63054056514125,-1,-1,-1,-1,165.5920726182653,-1,-1,-1,-1
2022:01:05:11:33:18,up_120_60_,0.8746728897094727,0.51888216,0.3991042,0.95968264,0.5149835,0.46702397,0.90577745,0.46779984,0.45653138,0.8267243,0.4166956,0.4304269,0.83598924,0.36579776,0.39392617,0.8741864,0.5541771,0.46707222,0.8667724,0.6129281,0.44095147,0.9050352,0.6601882,0.40935698,0.83839464,0.5109949,0.6449211,0.907262,0.4835069,0.64478827,0.918257,0.4833898,0.7654261,0.908327,0.47571015,0.8753259,0.8371047,0.5345335,0.6450011,0.8590497,0.5228442,0.77062476,0.9225246,0.5188862,0.8702818,0.9018353,0.5148755,0.39870214,0.9669008,0.5266693,0.3987291,0.9074609,0.49528542,0.40938434,0.82250243,0.54243875,0.40941325,0.6942161,0.5228408,0.90700024,0.90499204,0.546191,0.9066888,0.95387733,0.5149496,0.8910336,0.8400606,0.456193,0.91206306,0.8267124,0.45194507,0.9016119,0.88316154,0.48334658,0.8911443,0.8517003,-1.00,151.36442598797802,-1,-1,-1,-1,160.99720044930473,-1,-1,-1,-1
2022:01:05:11:33:18,up_120_60_,0.936506986618042,0.51880264,0.39912823,0.965292,0.51495874,0.4669727,0.9040077,0.46779668,0.45653877,0.82835275,0.41674402,0.43538323,0.8554405,0.36582503,0.39888698,0.86623967,0.5541333,0.46696985,0.8657952,0.6128991,0.44099972,0.90224546,0.6600847,0.4094705,0.8390471,0.51099175,0.64493924,0.9147824,0.48351717,0.6448169,0.92675364,0.48337442,0.76542634,0.9063761,0.47572672,0.8702587,0.84012485,0.53452086,0.6450071,0.8622066,0.5228285,0.77066416,0.92553496,0.5189005,0.8753154,0.8984041,0.5148065,0.39870146,0.9615023,0.5228801,0.39871544,0.9212865,0.4952158,0.40432832,0.83588636,0.54235643,0.4043434,0.71821153,0.5228352,0.9070095,0.8998012,0.5461938,0.90670997,0.9481479,0.51498175,0.8910666,0.84250987,0.45623416,0.9120317,0.81918234,0.45198387,0.9015971,0.883764,0.48334622,0.8910792,0.8455065,-1.00,151.51570569776692,-1,-1,-1,-1,162.99239995406919,-1,-1,-1,-1
2022:01:05:11:33:19,up_120_60_,0.9983422756195068,0.51874274,0.39918712,0.9638546,0.5149192,0.46694553,0.9002652,0.46780175,0.45650354,0.8316606,0.4168439,0.43545333,0.8706436,0.36590803,0.39905456,0.86469203,0.5504285,0.46695068,0.8737834,0.60923177,0.44099787,0.9049594,0.6562318,0.40944764,0.84076345,0.5110055,0.6449338,0.9179726,0.48354328,0.64483106,0.92955315,0.4833746,0.76546687,0.9045093,0.47571608,0.87020636,0.8416278,0.53451735,0.6449847,0.8631393,0.5228133,0.77068603,0.9248972,0.51888293,0.8702791,0.8990855,0.51475793,0.39872307,0.95936334,0.52282166,0.39875656,0.9350059,0.4914651,0.40426043,0.84279794,0.54232025,0.40436763,0.7572772,0.5228311,0.90700585,0.908819,0.54619914,0.9066898,0.95923376,0.5149621,0.89102876,0.8308967,0.45992073,0.91197425,0.8190357,0.45200107,0.90160185,0.88769233,0.4833248,0.8910352,0.83681345,-1.00,151.46804172030903,-1,-1,-1,-1,163.08084819969207,-1,-1,-1,-1
2022:01:05:11:33:19,up_120_60_,1.0602092742919922,0.5187142,0.3992013,0.96322525,0.51493526,0.4670383,0.9021758,0.46780032,0.456601,0.8292954,0.4168037,0.43549109,0.87448776,0.36584142,0.39905882,0.86666775,0.55408186,0.4670173,0.866241,0.60923666,0.4409857,0.9068203,0.65624166,0.40936905,0.8339649,0.5110364,0.6450007,0.92871904,0.48355755,0.6448885,0.9311094,0.48337972,0.7654903,0.90547067,0.47562748,0.8702801,0.8323891,0.5345875,0.64506763,0.8742697,0.52279586,0.77073634,0.92795885,0.51884526,0.8702981,0.9038038,0.514718,0.39871857,0.95309836,0.52279675,0.39875844,0.9399156,0.49143764,0.4042529,0.8358374,0.5423169,0.40437636,0.7709255,0.52285224,0.9119512,0.90645385,0.5462002,0.9066923,0.9606938,0.514909,0.8910238,0.8318433,0.45992267,0.91199434,0.8208335,0.4519846,0.9016307,0.88362736,0.47961164,0.8910849,0.83417994,-1.00,150.5949409664883,-1,-1,-1,-1,163.0468799427129,-1,-1,-1,-1
2022:01:05:11:33:19,up_120_60_,1.135974407196045,0.51865834,0.3991858,0.9602467,0.514912,0.4670447,0.9018118,0.46396706,0.45655546,0.8351774,0.4167326,0.4354698,0.8657014,0.3620088,0.39901683,0.8880051,0.5540808,0.46702364,0.8623989,0.6091864,0.44096667,0.9010716,0.65616244,0.4094143,0.8385375,0.51105064,0.6450307,0.9285333,0.48355016,0.64492965,0.92417717,0.4833834,0.77041715,0.9130651,0.47566745,0.870299,0.83616585,0.5383816,0.6450834,0.8766854,0.5228104,0.77079487,0.93370795,0.5188689,0.8753416,0.90185165,0.5110347,0.39396238,0.9422595,0.5227473,0.39875817,0.9442748,0.49136955,0.404225,0.82419693,0.54230946,0.40935972,0.7700664,0.5228855,0.9119586,0.9016601,0.5462032,0.9066976,0.9610621,0.51493293,0.89105904,0.8414918,0.45623502,0.9120341,0.8258716,0.45197192,0.9016212,0.8850912,0.4796535,0.8910928,0.8422402,-1.00,150.59279583932337,-1,-1,-1,-1,162.1967008718874,-1,-1,-1,-1
2022:01:05:11:33:19,up_120_60_,1.1978099346160889,0.5150611,0.39927092,0.9497733,0.5148547,0.4670388,0.90033084,0.46389493,0.45658028,0.83823764,0.4166461,0.43549547,0.86265874,0.36190704,0.39899874,0.89665294,0.55038893,0.46700555,0.8733315,0.609148,0.44092235,0.9131129,0.65234894,0.40940598,0.84296554,0.5110267,0.6450423,0.92741394,0.4835185,0.6449497,0.92363954,0.48338324,0.77042556,0.91427594,0.47566923,0.87536675,0.8396162,0.53836185,0.6450831,0.87361103,0.5228086,0.7707859,0.93709016,0.5188741,0.8754015,0.90284914,0.5109617,0.39875823,0.937238,0.5190574,0.39881495,0.9499991,0.4912818,0.4042613,0.84195805,0.5385224,0.40440392,0.75464344,0.5229049,0.9120083,0.9062473,0.5462132,0.90673816,0.9662402,0.51493067,0.8911074,0.85033196,0.45623338,0.91207945,0.82521653,0.45197573,0.9016504,0.88514614,0.47965714,0.8911551,0.8518037,-1.00,150.59051394023498,-1,-1,-1,-1,162.1491043452783,-1,-1,-1,-1
2022:01:05:11:33:19,up_120_60_,1.2576789855957031,0.51508254,0.3992529,0.95808727,0.51481205,0.46691096,0.8936308,0.46385467,0.45648727,0.8434419,0.41290373,0.4354862,0.85886955,0.36184418,0.39901522,0.8934601,0.5503391,0.46690437,0.87810445,0.60915744,0.4409335,0.91424197,0.6523211,0.40943027,0.8405446,0.5110115,0.64504886,0.9283596,0.48349363,0.64496565,0.92246336,0.48337656,0.7704612,0.91235363,0.47567925,0.87533873,0.8420117,0.53461,0.6450783,0.87431955,0.52280754,0.7707374,0.9373247,0.5188588,0.87538373,0.9035632,0.5110002,0.39874026,0.9466633,0.52268595,0.39880463,0.9521634,0.49130842,0.4041784,0.8607452,0.5384976,0.40435445,0.75181013,0.5266579,0.9121087,0.9014855,0.54624116,0.9067724,0.96749604,0.5149127,0.89108723,0.85792136,0.45621863,0.9120856,0.837699,0.45197278,0.9016396,0.89190304,0.48330674,0.8911254,0.8525429,-1.00,150.6062707899922,-1,-1,-1,-1,162.1641372989463,-1,-1,-1,-1
2022:01:05:11:33:19,up_120_60_,1.3215093612670898,0.515033,0.4040836,0.95556843,0.5148116,0.46695492,0.8952687,0.46382973,0.4565032,0.84428567,0.41282985,0.4354597,0.8463012,0.36180103,0.3990204,0.8933029,0.5503229,0.46692288,0.8822767,0.6091434,0.44094107,0.90918976,0.6523181,0.4094209,0.8434985,0.5109851,0.64506453,0.9283695,0.48347676,0.6449841,0.92135423,0.48338008,0.77044076,0.9088888,0.47565493,0.8753193,0.8409651,0.5345651,0.6450899,0.8761859,0.52279896,0.77071226,0.93444824,0.51883954,0.87535787,0.90657216,0.5109362,0.39876553,0.94133204,0.5190201,0.39882782,0.96194893,0.48766276,0.40421948,0.85199374,0.5384624,0.40932482,0.7618818,0.5266489,0.9120898,0.9042883,0.5462384,0.90675336,0.9695427,0.5148876,0.8910656,0.85292053,0.45623082,0.9120775,0.8361136,0.45197344,0.901641,0.8909796,0.47964573,0.8911017,0.84904873,-1.00,150.63863980297322,-1,-1,-1,-1,162.18874228364706,-1,-1,-1,-1
2022:01:05:11:33:19,up_120_60_,1.3833134174346924,0.5150045,0.39924484,0.9617189,0.5147875,0.46691272,0.8944156,0.46009776,0.45648032,0.8499208,0.4128713,0.4354241,0.8518901,0.36176366,0.39907277,0.89361453,0.5503253,0.46687436,0.87306005,0.60916877,0.440941,0.91193295,0.65231806,0.40936464,0.84416515,0.51095915,0.6450639,0.92199564,0.48346344,0.6449854,0.9235598,0.48336303,0.7704417,0.9092065,0.47569758,0.8753944,0.84141326,0.53451645,0.6450886,0.87109375,0.52274454,0.77071273,0.9350687,0.5188682,0.87543005,0.8999601,0.51090544,0.39873183,0.942081,0.5189862,0.3988013,0.96778387,0.48762336,0.4041561,0.8750877,0.53839064,0.40438557,0.75865054,0.52662057,0.9120542,0.906797,0.54622203,0.9067405,0.9650568,0.5149299,0.8911483,0.8523044,0.45621014,0.9121276,0.829736,0.45197278,0.90166247,0.88428843,0.48332685,0.89118135,0.8583113,-1.00,150.64489744856508,-1,-1,-1,-1,160.52333516144475,-1,-1,-1,-1
