Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
21:21:25:125,0.000,0.030,-0.016,0.009,3.447,-49.420,-10.704
21:21:25:157,0.032,-0.024,-0.021,-0.028,3.421,-49.389,-10.724
21:21:25:193,0.069,-0.031,0.001,-0.033,3.665,-48.952,-10.734
21:21:25:193,0.069,0.008,-0.013,0.004,3.775,-48.912,-10.881
21:21:25:194,0.070,0.001,0.002,0.000,3.816,-48.869,-10.935
21:21:25:195,0.071,-0.017,0.007,-0.014,3.905,-48.740,-10.822
21:21:25:23,0.106,0.021,-0.005,0.028,3.958,-48.520,-10.963
21:21:25:23,0.106,0.006,-0.011,0.002,4.123,-48.630,-11.295
21:21:25:231,0.107,-0.019,0.003,-0.028,4.116,-48.715,-11.109
21:21:25:246,0.122,-0.016,-0.029,-0.026,4.073,-48.889,-11.180
21:21:25:247,0.123,0.002,-0.043,-0.012,4.065,-48.870,-11.111
21:21:25:259,0.135,-0.003,-0.027,0.001,4.075,-48.846,-11.083
21:21:25:26,0.136,-0.017,-0.011,-0.006,4.112,-48.757,-10.979
21:21:25:33,0.205,-0.019,-0.016,-0.017,4.244,-48.762,-10.857
21:21:25:467,0.342,-0.001,-0.013,0.007,4.236,-48.617,-10.875
21:21:25:468,0.343,-0.011,-0.011,0.003,4.253,-48.562,-10.782
21:21:25:468,0.343,0.006,-0.016,-0.001,4.240,-48.486,-10.664
21:21:25:469,0.344,-0.006,0.000,0.001,4.259,-48.448,-10.608
21:21:25:531,0.407,0.003,-0.006,0.013,4.302,-48.402,-10.604
21:21:25:531,0.407,0.004,-0.005,0.008,4.322,-48.411,-10.610
21:21:25:531,0.407,-0.003,-0.005,0.003,4.322,-48.447,-10.598
21:21:25:591,0.466,-0.007,-0.010,-0.001,4.310,-48.483,-10.604
21:21:25:592,0.467,-0.007,-0.017,-0.006,4.318,-48.529,-10.616
21:21:25:593,0.468,0.007,-0.021,-0.001,4.324,-48.544,-10.641
21:21:25:593,0.468,0.005,-0.035,0.006,4.310,-48.542,-10.637
21:21:25:93,0.806,-0.028,0.013,-0.036,4.591,-48.139,-10.262
21:21:25:931,0.807,-0.010,-0.003,-0.001,4.629,-48.137,-10.310
21:21:25:931,0.807,0.004,0.002,-0.006,4.641,-47.999,-10.282
21:21:26:117,0.992,-0.003,0.000,0.003,4.649,-47.778,-10.372
21:21:26:118,0.993,0.011,-0.014,0.013,4.647,-47.755,-10.465
21:21:26:119,0.994,-0.016,-0.005,-0.017,4.641,-47.630,-10.360
21:21:26:119,0.994,0.002,-0.010,-0.007,4.638,-47.636,-10.345
21:21:26:191,1.067,0.003,-0.018,-0.001,4.640,-47.580,-10.378
21:21:26:191,1.067,-0.007,-0.009,-0.009,4.637,-47.591,-10.443
21:21:26:192,1.068,-0.009,0.001,-0.011,4.643,-47.583,-10.532
21:21:26:193,1.069,0.015,-0.029,0.010,4.657,-47.584,-10.645
21:21:26:306,1.181,0.001,-0.002,0.008,4.647,-47.508,-10.594
21:21:26:853,1.728,-0.017,-0.029,-0.013,4.192,-46.243,-10.097
21:21:26:853,1.728,0.001,-0.031,-0.015,4.201,-46.319,-10.126
21:21:26:98,1.856,-0.021,-0.005,-0.018,4.233,-46.328,-10.113
21:21:26:981,1.857,-0.023,-0.003,-0.021,4.318,-46.487,-10.081
21:21:26:981,1.857,-0.004,-0.013,0.002,4.352,-46.514,-10.113
21:21:26:982,1.858,-0.013,-0.002,-0.019,4.366,-46.199,-10.040
21:21:27:038,1.913,-0.018,0.001,-0.014,4.420,-46.130,-9.913
21:21:27:038,1.913,0.002,-0.014,0.001,4.421,-46.131,-9.935
21:21:27:04,1.915,-0.002,0.003,0.007,4.422,-46.044,-9.930
21:21:27:773,2.648,-0.037,-0.009,-0.021,4.432,-45.746,-10.037
21:21:27:774,2.649,-0.008,0.003,-0.010,4.468,-45.696,-10.116
21:21:27:843,2.718,-0.027,-0.005,-0.023,4.495,-45.638,-10.200
21:21:27:844,2.719,0.015,0.004,0.009,4.490,-45.603,-10.232
21:21:27:845,2.720,0.015,-0.009,0.022,4.458,-45.558,-10.373
21:21:27:907,2.782,-0.017,-0.002,-0.003,4.390,-45.500,-10.250
21:21:27:907,2.782,0.020,-0.012,0.004,4.306,-45.458,-10.305
21:21:27:907,2.782,-0.005,-0.018,-0.006,4.280,-45.454,-10.262
21:21:27:969,2.844,-0.010,-0.028,0.010,4.242,-45.458,-10.266
21:21:27:969,2.844,0.010,-0.038,0.005,4.212,-45.463,-10.294
21:21:27:97,2.845,-0.018,-0.026,-0.008,4.209,-45.451,-10.192
21:21:27:97,2.845,-0.001,-0.018,-0.009,4.230,-45.487,-10.156
21:21:28:045,2.921,0.013,-0.008,-0.014,4.255,-45.540,-10.159
21:21:28:046,2.922,-0.030,0.007,-0.022,4.267,-45.560,-10.105
21:21:28:107,2.983,-0.012,-0.001,-0.018,4.505,-45.115,-10.654
21:21:28:363,3.238,-0.009,0.005,-0.005,4.696,-44.756,-10.754
21:21:28:363,3.238,-0.024,0.008,-0.017,4.680,-44.734,-10.676
21:21:28:364,3.239,-0.008,0.004,-0.007,4.644,-44.690,-10.714
21:21:28:5,3.376,-0.009,0.016,-0.029,4.575,-44.720,-10.959
21:21:28:5,3.376,-0.011,0.022,-0.004,4.581,-44.729,-11.228
21:21:28:5,3.376,0.013,-0.013,0.024,4.565,-44.809,-11.475
21:21:28:5,3.376,-0.011,-0.029,-0.015,4.430,-44.803,-11.483
21:21:28:56,3.436,-0.041,-0.032,-0.036,4.292,-44.668,-11.193
21:21:28:56,3.436,-0.013,-0.041,-0.011,4.224,-44.617,-11.187
21:21:28:767,3.643,0.003,-0.047,0.009,4.176,-44.566,-11.280
21:21:28:767,3.643,-0.033,-0.076,-0.018,4.174,-44.563,-11.200
21:21:28:768,3.644,-0.002,-0.068,-0.008,4.146,-44.493,-11.189
21:21:28:769,3.645,0.019,-0.046,-0.022,4.192,-44.423,-11.146
21:21:28:887,3.762,0.008,-0.002,0.010,4.563,-44.273,-11.382
21:21:28:971,3.846,-0.029,0.035,-0.017,4.705,-44.218,-11.183
21:21:28:971,3.846,-0.014,0.038,0.001,4.797,-44.259,-11.216
21:21:28:972,3.847,0.010,0.031,0.013,4.844,-44.581,-11.395
21:21:29:013,3.889,-0.003,-0.037,0.015,4.257,-44.516,-11.630
21:21:29:013,3.889,-0.042,-0.047,-0.047,4.118,-44.484,-11.456
21:21:29:016,3.892,-0.046,-0.048,-0.044,4.055,-44.460,-11.416
21:21:29:023,3.898,0.011,-0.054,-0.003,4.054,-44.402,-11.536
21:21:29:075,3.950,-0.024,-0.034,-0.015,4.066,-44.423,-11.511
21:21:29:076,3.951,-0.019,-0.027,-0.021,4.076,-44.385,-11.453
21:21:29:077,3.952,-0.006,-0.022,-0.004,4.114,-44.200,-11.430
21:21:29:229,4.105,-0.007,0.007,-0.008,4.193,-44.106,-11.293
21:21:29:229,4.105,-0.014,-0.002,-0.004,4.313,-44.105,-11.315
21:21:29:23,4.106,0.011,-0.012,0.023,4.377,-44.232,-11.492
21:21:29:231,4.107,-0.004,0.004,-0.003,4.433,-44.264,-11.587
21:21:29:419,4.294,-0.019,0.000,-0.005,4.543,-44.301,-11.639
21:21:29:641,4.516,-0.006,-0.024,-0.001,4.434,-44.438,-11.577
21:21:29:641,4.516,-0.004,-0.033,-0.010,4.415,-44.828,-11.568
21:21:29:641,4.516,-0.029,-0.009,-0.008,4.415,-44.792,-11.457
21:21:29:692,4.568,0.004,-0.033,0.004,4.432,-44.803,-11.477
21:21:29:693,4.569,-0.023,-0.027,-0.004,4.439,-44.828,-11.408
21:21:29:694,4.570,-0.024,-0.007,-0.013,4.451,-44.822,-11.302
21:21:29:694,4.570,-0.004,-0.030,0.017,4.520,-44.853,-11.315
21:21:29:885,4.760,-0.006,0.017,-0.008,4.790,-44.865,-11.175
21:21:29:886,4.761,-0.025,0.005,-0.011,4.768,-44.856,-11.177
21:21:30:217,5.093,-0.006,-0.023,-0.012,4.450,-44.713,-11.165
21:21:30:556,5.431,-0.010,-0.020,-0.005,4.480,-44.569,-10.794
21:21:30:557,5.432,-0.008,-0.028,0.008,4.469,-44.636,-10.846
21:21:30:558,5.433,-0.019,-0.037,-0.020,4.451,-44.675,-10.786
21:21:30:558,5.433,-0.007,-0.009,-0.006,4.460,-44.666,-10.752
21:21:30:617,5.492,-0.007,-0.003,0.002,4.545,-44.744,-10.801
21:21:30:618,5.493,-0.021,0.001,-0.015,4.549,-44.747,-10.751
21:21:30:619,5.494,-0.028,0.009,-0.023,4.554,-44.758,-10.667
21:21:30:743,5.618,-0.009,-0.006,0.005,4.530,-44.756,-10.675
21:21:30:744,5.619,-0.016,-0.009,-0.002,4.471,-44.696,-10.634
21:21:30:745,5.620,-0.005,-0.009,-0.015,4.420,-44.616,-10.478
21:21:31:198,6.074,0.000,-0.006,0.000,4.242,-44.580,-10.163
21:21:31:269,6.144,0.002,-0.022,0.002,4.238,-44.552,-10.189
21:21:31:269,6.144,-0.005,-0.025,-0.002,4.241,-44.548,-10.212
21:21:31:269,6.144,-0.006,-0.039,-0.010,4.236,-44.560,-10.197
21:21:31:27,6.145,-0.005,-0.026,-0.026,4.244,-44.531,-10.175
21:21:31:32,6.195,-0.015,-0.024,-0.006,4.315,-44.532,-10.215
21:21:31:386,6.261,-0.012,-0.013,-0.009,4.385,-44.544,-10.285
21:21:31:387,6.262,-0.022,-0.002,-0.003,4.458,-44.544,-10.289
21:21:31:67,6.545,0.009,0.005,0.000,4.476,-44.363,-10.275
21:21:31:67,6.545,-0.019,0.007,-0.015,4.445,-44.320,-10.207
21:21:31:67,6.545,0.007,-0.017,0.009,4.387,-44.307,-10.328
21:21:31:728,6.604,0.001,-0.028,0.009,4.352,-44.301,-10.413
21:21:31:729,6.605,-0.023,-0.013,-0.013,4.339,-44.283,-10.379
21:21:31:73,6.606,-0.003,-0.015,0.016,4.341,-44.265,-10.437
21:21:31:931,6.806,0.002,-0.034,0.005,4.275,-44.240,-10.628
21:21:32:056,6.932,-0.014,-0.030,-0.008,4.272,-44.255,-10.635
21:21:32:129,7.004,-0.002,-0.033,-0.010,4.251,-44.217,-10.614
21:21:32:13,7.005,-0.008,-0.018,0.003,4.282,-44.158,-10.567
21:21:32:13,7.005,0.003,-0.021,0.013,4.313,-44.139,-10.566
21:21:32:131,7.006,0.001,-0.004,0.001,4.341,-44.118,-10.522
21:21:32:249,7.124,-0.007,0.003,-0.004,4.483,-44.239,-10.594
21:21:32:332,7.207,-0.022,0.009,-0.013,4.505,-44.276,-10.581
21:21:32:404,7.279,-0.014,-0.009,-0.005,4.496,-44.322,-10.632
21:21:32:405,7.280,-0.013,0.001,-0.027,4.487,-44.350,-10.631
21:21:32:405,7.280,-0.015,-0.002,-0.010,4.480,-44.346,-10.600
21:21:32:406,7.281,-0.010,-0.004,-0.006,4.479,-44.340,-10.606
21:21:32:717,7.593,0.011,-0.040,-0.003,4.131,-44.556,-11.406
21:21:32:718,7.594,-0.018,-0.037,-0.019,4.124,-44.537,-11.229
21:21:32:869,7.744,-0.014,-0.005,-0.022,4.265,-44.646,-11.221
21:21:32:869,7.744,-0.009,-0.013,0.003,4.296,-44.648,-11.215
21:21:32:869,7.744,-0.008,-0.009,-0.030,4.326,-44.635,-11.186
21:21:32:991,7.867,-0.035,-0.013,-0.015,4.389,-44.631,-11.143
21:21:32:992,7.868,0.012,-0.001,0.008,4.405,-44.616,-11.205
21:21:32:993,7.869,-0.028,0.001,-0.007,4.437,-44.558,-11.036
21:21:32:993,7.869,-0.007,0.020,-0.016,4.438,-44.493,-10.931
21:21:33:117,7.992,-0.002,-0.014,-0.005,4.385,-44.440,-10.957
21:21:33:118,7.993,-0.032,-0.015,-0.011,4.369,-44.466,-10.832
21:21:33:118,7.993,0.008,-0.029,0.009,4.331,-44.443,-10.872
21:21:33:171,8.046,0.006,-0.022,-0.015,4.325,-44.453,-10.834
21:21:33:196,8.071,-0.019,-0.029,-0.009,4.350,-44.505,-10.772
21:21:33:262,8.137,0.012,-0.033,-0.003,4.347,-44.519,-10.808
21:21:33:262,8.137,-0.043,-0.015,-0.025,4.388,-44.526,-10.703
21:21:33:329,8.205,-0.002,-0.006,-0.010,4.447,-44.538,-10.697
21:21:33:329,8.205,-0.008,-0.002,0.005,4.493,-44.528,-10.694
21:21:33:33,8.206,-0.009,0.002,-0.020,4.527,-44.452,-10.582
21:21:33:331,8.207,-0.009,0.000,0.002,4.540,-44.427,-10.505
21:21:33:517,8.392,-0.012,-0.025,0.002,4.476,-44.340,-10.497
21:21:33:518,8.393,0.004,-0.024,0.002,4.488,-44.331,-10.449
21:21:33:519,8.394,0.002,-0.027,0.006,4.474,-44.301,-10.458
21:21:33:519,8.394,0.004,-0.007,0.013,4.517,-44.297,-10.433
21:21:33:579,8.455,0.008,-0.020,0.011,4.537,-44.306,-10.438
21:21:33:58,8.456,-0.005,-0.004,-0.006,4.551,-44.345,-10.430
21:21:33:58,8.456,0.000,-0.007,0.001,4.563,-44.381,-10.428
21:21:33:581,8.457,-0.003,-0.008,-0.002,4.590,-44.426,-10.423
21:21:33:793,8.668,-0.008,-0.010,0.005,4.610,-44.510,-10.434
21:21:33:793,8.668,-0.013,0.000,-0.009,4.578,-44.475,-10.395
21:21:33:919,8.795,0.013,0.000,-0.004,4.513,-44.400,-10.446
21:21:33:919,8.795,0.006,-0.027,0.010,4.539,-44.455,-10.499
21:21:33:919,8.795,-0.002,-0.034,0.000,4.522,-44.499,-10.526
21:21:34:037,8.912,-0.026,-0.014,-0.025,4.530,-44.540,-10.452
21:21:34:038,8.913,0.001,-0.045,0.011,4.564,-44.071,-10.467
21:21:34:038,8.913,0.008,-0.024,-0.002,4.566,-44.094,-10.483
21:21:34:316,9.191,-0.003,-0.023,0.004,4.623,-44.100,-10.368
21:21:34:317,9.192,-0.018,-0.015,-0.007,4.704,-44.161,-10.407
21:21:34:317,9.192,-0.024,-0.006,-0.021,4.763,-44.172,-10.372
21:21:34:318,9.193,0.004,-0.005,0.003,4.797,-44.127,-10.399
21:21:34:319,9.194,-0.006,0.002,0.005,4.818,-44.069,-10.365
21:21:34:32,9.195,-0.009,-0.003,-0.006,4.831,-44.008,-10.299
21:21:34:32,9.195,-0.003,-0.015,0.013,4.833,-44.020,-10.380
21:21:34:382,9.258,-0.011,-0.006,-0.027,4.871,-44.040,-10.275
21:21:34:382,9.258,-0.007,-0.001,-0.003,4.923,-44.067,-10.297
21:21:34:383,9.259,-0.018,-0.010,-0.005,5.000,-44.172,-10.432
21:21:34:384,9.260,-0.008,-0.017,-0.015,4.993,-44.173,-10.459
21:21:34:384,9.260,-0.025,-0.003,-0.027,4.989,-44.116,-10.375
21:21:34:385,9.261,0.005,-0.032,0.009,4.989,-44.033,-10.435
21:21:34:386,9.262,0.002,-0.028,0.005,4.992,-44.022,-10.485
21:21:35:167,10.043,0.006,-0.032,0.000,5.103,-43.875,-10.409
21:21:35:167,10.043,-0.017,-0.031,-0.012,5.100,-43.692,-10.361
21:21:35:168,10.044,0.005,-0.014,-0.002,5.140,-43.687,-10.348
21:21:35:169,10.045,-0.002,-0.019,0.002,5.180,-43.704,-10.425
21:21:35:76,10.635,-0.018,0.009,-0.023,5.398,-43.722,-10.588
21:21:35:761,10.636,-0.014,0.002,-0.001,5.487,-43.831,-10.676
21:21:36:544,11.420,-0.004,-0.010,-0.014,5.476,-43.880,-10.864
21:21:36:672,11.547,-0.026,-0.015,-0.022,5.446,-43.861,-10.841
21:21:36:673,11.548,0.007,-0.019,-0.008,5.417,-43.808,-10.859
21:21:37:483,12.358,-0.015,-0.038,-0.011,5.479,-43.969,-11.196
21:21:37:483,12.358,0.006,-0.023,-0.007,5.506,-43.890,-11.175
21:21:37:542,12.418,-0.008,-0.034,0.029,5.586,-43.821,-11.111
21:21:37:542,12.418,-0.015,0.035,-0.038,6.066,-44.117,-10.879
21:21:37:543,12.419,0.007,-0.012,-0.004,6.014,-44.242,-10.896
21:21:37:544,12.420,0.018,-0.018,-0.013,5.810,-44.064,-10.825
21:21:38:394,13.269,0.004,-0.018,0.004,6.033,-44.253,-10.909
21:21:38:466,13.342,-0.044,-0.019,-0.018,5.928,-44.281,-10.842
21:21:38:467,13.343,-0.030,-0.019,-0.022,6.159,-43.170,-10.686
21:21:38:467,13.343,0.002,-0.014,0.004,6.176,-43.171,-10.776
21:21:38:468,13.344,0.000,-0.038,0.009,6.181,-43.497,-10.766
21:21:38:522,13.397,0.008,-0.016,0.018,6.036,-42.669,-10.230
21:21:38:532,13.407,-0.002,-0.008,0.002,5.980,-42.687,-10.146
21:21:39:057,13.933,-0.001,-0.013,-0.011,5.869,-42.886,-10.048
21:21:39:119,13.994,0.007,-0.013,0.002,5.742,-42.646,-10.108
21:21:39:318,14.194,-0.027,-0.001,-0.022,5.744,-42.643,-10.065
21:21:40:382,15.257,-0.002,-0.012,0.016,5.510,-42.209,-10.281
21:21:42:622,17.498,0.000,-0.016,0.002,5.439,-42.164,-10.254
21:21:42:623,17.499,0.009,-0.023,0.005,5.404,-42.116,-10.228
21:21:45:87,20.745,-0.030,-0.001,-0.013,5.937,-42.053,-10.335
21:21:45:92,20.795,-0.006,-0.010,0.002,6.123,-41.982,-10.280
21:21:46:094,20.969,-0.030,-0.015,-0.011,6.342,-41.584,-9.878
21:21:47:522,22.397,-0.007,-0.030,-0.020,6.917,-40.200,-10.052
21:21:47:523,22.398,0.011,-0.032,0.015,6.938,-40.206,-10.093
