now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck
2021:12:29:21:54:23,up_120_30s.csv,0.6712114810943604,0.51881963,0.37797073,0.9159395,0.5189036,0.4353554,0.9232662,0.46395746,0.42518654,0.83524024,0.4167424,0.37789583,0.8340952,0.34613606,0.31525996,0.871482,0.57753664,0.43537146,0.8934362,0.6405256,0.37792414,0.8587991,0.7073267,0.32034633,0.86885697,0.51884586,0.65012753,0.9224088,0.48745465,0.6501602,0.90792894,0.49152657,0.8072113,0.87929416,0.4914461,0.943248,0.8978344,0.5501681,0.6501565,0.9107996,0.5462888,0.8020239,0.8934719,0.54637986,0.9434045,0.93659765,0.51483196,0.35730416,0.9515848,0.5305761,0.35732633,0.8997114,0.4991483,0.36754438,0.6809007,0.550066,0.37276906,0.868299,0.55022985,0.9801734,0.7937719,0.5698688,0.9798848,0.75734615,0.5423791,0.9538611,0.7690404,0.4913661,0.9802678,0.8735326,0.4796199,0.97986853,0.8363751,0.50697446,0.9486225,0.7776308
2021:12:29:21:54:23,up_120_30s.csv,0.7669556140899658,0.51882464,0.37800455,0.9172731,0.51890486,0.43534264,0.9229015,0.46395406,0.42517766,0.83557975,0.41672516,0.37790787,0.8285897,0.34228966,0.3151895,0.8713071,0.57753175,0.43535885,0.8937004,0.6405071,0.3779388,0.8592676,0.7073142,0.32035872,0.86853343,0.5188582,0.6501544,0.9212895,0.48746157,0.6501934,0.9071866,0.4952246,0.80720615,0.8794002,0.49145597,0.9384235,0.89718944,0.5501825,0.6501779,0.911346,0.54629934,0.80205834,0.89654535,0.54638535,0.9434036,0.93761355,0.5148323,0.35732478,0.94941294,0.530584,0.35734212,0.8981239,0.49537727,0.3675856,0.7029671,0.5500686,0.37280494,0.8729633,0.55023247,0.9801738,0.7938504,0.5698778,0.9798873,0.75815725,0.5423844,0.9538639,0.7692397,0.49136573,0.980265,0.87332916,0.4796217,0.97986275,0.83662945,0.5069811,0.9486052,0.7794258
2021:12:29:21:54:23,up_120_30s.csv,0.8327791690826416,0.51882565,0.3676215,0.9223662,0.5188725,0.4353905,0.92728174,0.46775618,0.42514426,0.83151513,0.4167574,0.3727936,0.8277767,0.34620348,0.31522754,0.8715815,0.5738166,0.43544516,0.89649886,0.64043444,0.38312238,0.86652917,0.7072031,0.32556283,0.85685045,0.5188427,0.65023947,0.9174212,0.48746124,0.650255,0.90495795,0.49522224,0.8072247,0.88042176,0.49145216,0.9432887,0.90293026,0.5501563,0.6502841,0.9060452,0.54628456,0.80205196,0.89223576,0.5463678,0.9434403,0.93313676,0.5148241,0.35707718,0.96717507,0.5306078,0.3571547,0.9159305,0.4953277,0.36248207,0.72912604,0.5500604,0.37281358,0.87636524,0.55025154,0.98019433,0.78559506,0.56989646,0.9798975,0.7572598,0.5423582,0.9539415,0.7658247,0.49144804,0.9803029,0.87188226,0.48334274,0.9799139,0.8508967,0.50695986,0.94869065,0.77501374
2021:12:29:21:54:24,up_120_30s.csv,0.8986029624938965,0.5188374,0.36758894,0.92575604,0.51888454,0.43538254,0.926352,0.46776494,0.42512918,0.8306509,0.4167935,0.37284237,0.8329238,0.3499848,0.31526443,0.87423897,0.573836,0.4354454,0.8977807,0.6404612,0.3781137,0.86539155,0.70723385,0.32061902,0.8600023,0.5188546,0.6501947,0.9204257,0.48747018,0.6502028,0.90835917,0.4915052,0.8072377,0.8852275,0.491449,0.9433043,0.90391135,0.5501677,0.6502464,0.90798944,0.5462789,0.8020152,0.8924666,0.5463667,0.9434357,0.93368816,0.5148252,0.3570716,0.96849674,0.53062075,0.35713536,0.9173275,0.49529815,0.36746845,0.73515993,0.5464885,0.37283084,0.8707247,0.5502674,0.98019606,0.79032874,0.5699204,0.97989327,0.76259315,0.54235524,0.95394003,0.76658666,0.4914383,0.98031247,0.8726823,0.48333386,0.9799219,0.85106254,0.5069571,0.94871205,0.77538186
2021:12:29:21:54:24,up_120_30s.csv,0.9664220809936523,0.5188735,0.36746758,0.9248247,0.5188915,0.4353789,0.9285419,0.46398678,0.42509028,0.8338116,0.4167421,0.37281984,0.82656175,0.34618765,0.31520647,0.8744574,0.577514,0.43546453,0.90127105,0.64047265,0.37805203,0.8652097,0.70727766,0.32555994,0.8600111,0.5188168,0.6502581,0.91854155,0.48743868,0.6502754,0.90475464,0.49523443,0.8072103,0.8784139,0.49143898,0.94334614,0.9037392,0.5501293,0.65030205,0.90683776,0.5462724,0.8020265,0.8906954,0.54636484,0.94339895,0.93372905,0.51484567,0.35703427,0.9693723,0.53063774,0.3570633,0.91801286,0.49532947,0.36748362,0.7283335,0.55006146,0.37271553,0.8611214,0.55027384,0.980199,0.7941851,0.5736228,0.9798955,0.7620939,0.5423438,0.9538791,0.7670237,0.49136776,0.98516166,0.87097615,0.47963756,0.9799815,0.8455379,0.50320446,0.94875443,0.7761033
2021:12:29:21:54:24,up_120_30s.csv,1.0362350940704346,0.5188442,0.3625271,0.92862636,0.51888335,0.43535417,0.92668366,0.4639616,0.42505792,0.8339994,0.41672617,0.37280098,0.82397836,0.3462052,0.31520876,0.8753962,0.577513,0.43543446,0.89806724,0.6405003,0.37804937,0.86515313,0.70733076,0.32058865,0.8605164,0.51880974,0.65021676,0.92144364,0.48741964,0.65024763,0.9075191,0.49524093,0.8071949,0.87555593,0.49143732,0.94335264,0.9034847,0.5501292,0.6502527,0.90815616,0.5462698,0.80201477,0.89122444,0.54636306,0.9434125,0.9328014,0.5148261,0.35700837,0.96825147,0.53060174,0.35705015,0.9198123,0.49533257,0.3625061,0.7185656,0.546479,0.37268928,0.86644775,0.5502708,0.9802084,0.793585,0.57362264,0.9799054,0.7620445,0.5423417,0.95389545,0.76312774,0.49138066,0.9851658,0.86924607,0.4796455,0.97998846,0.8455527,0.5031987,0.9487671,0.7729727
2021:12:29:21:54:24,up_120_30s.csv,1.1080431938171387,0.518792,0.367467,0.9329244,0.5188345,0.4353806,0.9272436,0.4639212,0.42504033,0.8362778,0.41666552,0.37283772,0.8193348,0.34616515,0.31522357,0.8706516,0.5738137,0.43551108,0.8951837,0.6404937,0.37807322,0.8641194,0.7072747,0.3205989,0.8590339,0.5187987,0.65021974,0.9201548,0.48740718,0.6502522,0.907009,0.4915296,0.8072033,0.8775157,0.49143004,0.94336206,0.905417,0.55012035,0.65024984,0.9083577,0.5462785,0.801998,0.88989395,0.5463664,0.9434172,0.9326023,0.5147742,0.3570047,0.9657129,0.5267863,0.3570573,0.91998696,0.49527794,0.36247608,0.7071082,0.54643154,0.37267128,0.86336404,0.55027974,0.9802188,0.7911897,0.57362866,0.97991294,0.76038826,0.54234135,0.9538922,0.76519763,0.49138153,0.98517716,0.87095875,0.47964433,0.9800011,0.84749377,0.50319284,0.948771,0.77624977
2021:12:29:21:54:24,up_120_30s.csv,1.1698784828186035,0.5187767,0.36751398,0.9324705,0.5188499,0.43537676,0.9267851,0.4639417,0.42504546,0.83403,0.41673118,0.37788993,0.8281754,0.34998858,0.3153183,0.87273586,0.5738236,0.43549237,0.8962624,0.6404874,0.3780715,0.86441934,0.70723367,0.320576,0.86094993,0.5188107,0.6502226,0.9199347,0.48742366,0.6502348,0.9069282,0.4915151,0.8072232,0.8817129,0.49143422,0.94335335,0.90428287,0.5501297,0.65027016,0.9058561,0.54627085,0.80200875,0.8895944,0.5463669,0.9434121,0.93294185,0.5147626,0.3570314,0.9639017,0.52677,0.35708869,0.9216314,0.49527583,0.36250314,0.6894678,0.5464264,0.37270796,0.86884063,0.55027246,0.98021,0.7922004,0.57362664,0.9799045,0.7614544,0.54234904,0.95389754,0.7660421,0.4913817,0.98516554,0.8711718,0.47964907,0.97998923,0.8468572,0.503199,0.9487653,0.77442783
2021:12:29:21:54:24,up_120_30s.csv,1.2396917343139648,0.51868194,0.36752915,0.9347854,0.51883215,0.4354126,0.931632,0.46393964,0.42510307,0.8371349,0.41673198,0.37793866,0.83669174,0.35003927,0.31540728,0.8734372,0.573801,0.4355083,0.89580476,0.6404026,0.38319442,0.86223525,0.70714015,0.32563862,0.8611963,0.5187921,0.6502221,0.9206419,0.4874125,0.6502333,0.907419,0.49147734,0.8072116,0.87996376,0.49144754,0.94327015,0.89565367,0.5501078,0.65025836,0.9048579,0.5462582,0.802135,0.89143693,0.54638344,0.9434149,0.93410784,0.5110571,0.3570394,0.9552144,0.52665555,0.35709214,0.9301441,0.49522826,0.36248538,0.60936993,0.5464072,0.36766782,0.87968236,0.5503202,0.98018736,0.80165476,0.5736907,0.97989124,0.77583104,0.54235643,0.95390165,0.77138567,0.4913928,0.98022586,0.87115574,0.4833122,0.974974,0.8365605,0.50696176,0.9486707,0.7699003
2021:12:29:21:54:24,up_120_30s.csv,1.3154888153076172,0.5186862,0.36751547,0.934984,0.5188402,0.43540123,0.9294985,0.4639425,0.42510608,0.8377825,0.41676876,0.3779565,0.84140074,0.35008323,0.315412,0.8787207,0.5738226,0.4354941,0.8965306,0.64040124,0.38315973,0.8599313,0.7071923,0.32059997,0.8663401,0.5188056,0.6502093,0.91832834,0.48741528,0.6502442,0.90555066,0.4914726,0.8072112,0.87890065,0.49144733,0.94327766,0.89602745,0.5501262,0.6502259,0.90349543,0.54627144,0.802088,0.8921512,0.5463796,0.94341254,0.93439245,0.51106185,0.35703954,0.95537186,0.5266499,0.3570841,0.93080837,0.49523085,0.36250958,0.62276334,0.5463962,0.36766836,0.87857413,0.550308,0.9801814,0.80056095,0.57366616,0.97988665,0.77252084,0.54235274,0.95390487,0.76916575,0.49138018,0.98024,0.87127,0.47965547,0.9798358,0.8361126,0.50696415,0.9486809,0.77034974
