Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
20:20:08:696,0.000,-0.006,0.031,-0.020,-10.382,115.825,-13.065
20:20:08:697,0.001,-0.001,0.030,-0.022,-10.400,115.738,-13.197
20:20:08:698,0.002,-0.006,-0.005,-0.008,-10.414,115.681,-13.283
20:20:08:702,0.006,0.005,0.017,0.008,-10.449,115.605,-13.281
20:20:08:772,0.077,0.007,0.003,-0.006,-10.470,115.534,-13.269
20:20:08:772,0.077,-0.011,-0.018,-0.013,-10.483,115.484,-13.325
20:20:08:773,0.078,-0.004,-0.019,0.011,-10.501,115.424,-13.371
20:20:08:877,0.181,0.010,0.020,-0.007,-10.381,115.294,-13.467
20:20:08:877,0.181,-0.003,0.014,-0.001,-10.275,115.246,-13.522
20:20:08:878,0.182,-0.004,0.029,0.001,-10.222,115.259,-13.456
20:20:08:985,0.289,0.022,0.045,-0.027,-10.126,115.271,-13.365
20:20:08:986,0.290,-0.010,0.021,-0.032,-10.075,115.281,-13.317
20:20:08:987,0.291,-0.011,0.034,-0.021,-10.068,115.302,-13.249
20:20:08:987,0.291,-0.008,0.023,-0.030,-10.075,115.269,-13.221
20:20:09:059,0.364,-0.005,-0.006,0.006,-10.145,115.163,-13.139
20:20:09:084,0.388,-0.004,-0.006,0.000,-10.192,115.112,-13.108
20:20:09:085,0.389,-0.027,-0.006,0.000,-10.251,115.033,-13.182
20:20:09:169,0.473,0.000,0.007,0.011,-10.184,115.030,-13.053
20:20:09:169,0.473,-0.006,-0.015,-0.014,-10.145,115.016,-13.157
20:20:09:187,0.491,-0.008,0.011,-0.016,-10.095,115.007,-13.195
20:20:09:486,0.790,-0.004,0.005,-0.025,-9.543,114.958,-13.617
20:20:09:486,0.790,-0.012,-0.005,-0.002,-9.564,114.928,-13.647
20:20:09:56,0.865,0.015,0.011,0.013,-9.552,114.911,-13.604
20:20:09:56,0.865,0.017,0.023,-0.016,-9.511,114.902,-13.629
20:20:09:56,0.865,-0.012,0.015,0.004,-9.508,114.902,-13.639
20:20:09:638,0.943,0.009,0.033,-0.001,-9.503,114.886,-13.608
20:20:09:639,0.944,-0.007,0.014,0.005,-9.527,114.899,-13.535
20:20:09:639,0.944,-0.013,-0.005,0.008,-9.552,114.940,-13.461
20:20:09:849,1.153,-0.006,0.021,0.001,-9.667,115.001,-13.149
20:20:09:85,1.154,0.008,0.034,-0.005,-9.667,114.951,-13.195
20:20:10:137,1.441,-0.006,0.017,-0.032,-9.547,115.161,-13.303
20:20:10:138,1.442,0.004,0.041,-0.026,-9.439,115.169,-13.280
20:20:10:139,1.443,-0.005,0.022,-0.018,-9.410,115.160,-13.252
20:20:10:246,1.551,-0.001,0.008,-0.019,-9.382,115.101,-13.304
20:20:10:246,1.551,0.000,0.019,-0.019,-9.438,115.065,-13.294
20:20:10:247,1.552,0.002,0.000,-0.015,-9.467,115.039,-13.311
20:20:10:316,1.620,0.000,-0.005,-0.013,-9.480,115.015,-13.313
20:20:10:347,1.651,-0.003,-0.003,-0.006,-9.482,114.999,-13.312
20:20:10:348,1.652,0.003,0.005,-0.015,-9.471,114.931,-13.378
20:20:10:348,1.652,-0.002,-0.004,-0.011,-9.478,114.855,-13.444
20:20:10:428,1.732,0.021,0.040,-0.002,-9.426,114.757,-13.482
20:20:10:428,1.732,0.005,0.016,0.003,-9.447,114.699,-13.566
20:20:10:448,1.752,0.019,0.027,0.010,-9.452,114.660,-13.579
20:20:10:53,1.835,0.016,0.035,0.008,-9.454,114.662,-13.569
20:20:10:531,1.836,0.002,0.013,-0.004,-9.479,114.663,-13.662
20:20:10:532,1.837,0.000,0.009,-0.002,-9.528,114.715,-13.681
20:20:10:821,2.126,-0.002,0.014,0.000,-9.882,114.599,-14.180
20:20:10:821,2.126,0.003,0.016,-0.002,-9.864,114.510,-14.162
20:20:10:841,2.146,-0.005,0.001,-0.006,-9.870,114.433,-14.181
20:20:10:897,2.201,0.007,0.017,0.013,-9.878,114.411,-14.128
20:20:10:897,2.201,0.006,0.020,0.004,-9.851,114.367,-14.092
20:20:10:919,2.223,-0.004,-0.001,-0.009,-9.845,114.344,-14.134
20:20:11:108,2.412,-0.002,0.020,-0.022,-9.839,114.201,-14.365
20:20:11:109,2.413,-0.009,-0.001,0.004,-9.905,114.166,-14.342
20:20:11:109,2.413,-0.002,0.009,-0.002,-9.925,114.137,-14.340
20:20:11:185,2.489,0.009,0.011,0.006,-9.945,114.012,-14.368
20:20:11:293,2.598,0.011,0.021,0.004,-9.925,113.917,-14.359
20:20:11:293,2.598,0.006,0.008,0.011,-9.893,113.906,-14.357
20:20:11:312,2.617,0.007,0.018,0.005,-9.892,113.915,-14.357
20:20:11:474,2.778,-0.012,0.024,-0.019,-9.781,113.989,-14.651
